MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00022029	0.00656873	0.35716594	0.00000008	0.00065334	0.00585583
1:Del:C:1	0.00000089	0.00000000	0.09478387	0.00040429	0.00000000	0.01913688
1:Del:C:2	0.00042410	0.00000001	0.00212650	0.00000004	0.00025707	0.00313252
1:Del:C:3	0.00000000	0.00193121	0.01101175	0.00086111	0.00253841	0.00375781
1:Del:C:4	0.00007067	0.00180556	0.01359114	0.00088065	0.00222208	0.00207866
1:Del:C:5	0.00000000	0.01384697	0.00000001	0.00000000	0.00316430	0.00352269
1:Del:T:0	0.04514643	0.01424031	0.10441436	0.00001937	0.00048367	0.02378785
1:Del:T:1	0.00026011	0.00006469	0.05088305	0.00004234	0.00000008	0.00094082
1:Del:T:2	0.00068229	0.00620724	0.09318030	0.00004443	0.00021631	0.00496742
1:Del:T:3	0.08452584	0.02818784	0.11242798	0.00091907	0.00398760	0.00476798
1:Del:T:4	0.00041916	0.04318814	0.07676035	0.81653143	0.00659087	0.00353829
1:Del:T:5	0.00658569	0.81605739	0.00000000	0.07455186	0.00000000	0.00751039
1:Ins:C:0	0.00012419	0.00010220	0.00014941	0.00015315	0.00000003	0.00301607
1:Ins:C:1	0.00048381	0.00020648	0.00028991	0.00000001	0.00000000	0.00258317
1:Ins:C:2	0.00000001	0.00023718	0.00000011	0.00005808	0.00000002	0.00095597
1:Ins:C:3	0.00000744	0.00083071	0.00031093	0.00031759	0.00027520	0.00000000
1:Ins:C:4	0.00000000	0.00274860	0.00006597	0.00024635	0.00144909	0.00147154
1:Ins:C:5	0.00013504	0.00943919	0.00022990	0.00245799	0.02245279	0.00104902
1:Ins:T:0	0.00045984	0.00153883	0.00810845	0.00034305	0.00257909	0.00315804
1:Ins:T:1	0.00000001	0.00005927	0.01270675	0.00000001	0.00000004	0.00178115
1:Ins:T:2	0.00005111	0.00119556	0.00169212	0.00000000	0.00234983	0.00092119
1:Ins:T:3	0.00000000	0.00007283	0.00152647	0.00000001	0.00374601	0.00006054
1:Ins:T:4	0.00006902	0.00211973	0.00046621	0.00035595	0.01750061	0.00014620
1:Ins:T:5	0.00079741	0.00000000	0.00000044	0.00058252	0.88089181	0.01146317
2:Del:R:0	0.00032575	0.00063268	0.01336504	0.00001108	0.00024127	0.00180320
2:Del:R:1	0.00004468	0.00493569	0.00510768	0.00016556	0.00044176	0.00528927
2:Del:R:2	0.00028605	0.00081407	0.00129353	0.00000000	0.00122629	0.00132069
2:Del:R:3	0.00006417	0.00024861	0.00002087	0.00000000	0.00068230	0.00025971
2:Del:R:4	0.00000001	0.00055379	0.00000015	0.00000003	0.00000005	0.00000001
2:Del:R:5	0.00000000	0.00000000	0.00000001	0.02208397	0.00061701	0.00170825
3:Del:R:0	0.00048611	0.00009565	0.00177176	0.00003465	0.00000001	0.01189482
3:Del:R:1	0.00090267	0.00199738	0.00338848	0.00000000	0.00553607	0.00328434
3:Del:R:2	0.00016002	0.00161964	0.00138217	0.00000000	0.00051451	0.00090218
3:Del:R:3	0.00028870	0.00016760	0.00000001	0.00000000	0.00024502	0.00000000
3:Del:R:4	0.00011673	0.00000004	0.00000008	0.00029490	0.00000003	0.00000007
3:Del:R:5	0.00000022	0.00000025	0.00000039	0.00000040	0.00000024	0.00000051
4:Del:R:0	0.00014462	0.00000000	0.00059243	0.00043468	0.00004964	0.00727848
4:Del:R:1	0.00000000	0.00199068	0.00256507	0.00004854	0.00250000	0.00181737
4:Del:R:2	0.00000000	0.00023815	0.00035233	0.00009921	0.00000000	0.00074645
4:Del:R:3	0.20691278	0.00203616	0.00000025	0.00000864	0.00018600	0.00043911
4:Del:R:4	0.00000012	0.00000018	0.00000020	0.00000017	0.00000014	0.00038721
4:Del:R:5	0.00006537	0.00027319	0.00000007	0.00000005	0.00000005	0.00000008
5:Del:R:0	0.00015117	0.00000000	0.00210111	0.00000079	0.00466158	0.27507452
5:Del:R:1	0.00000000	0.00352152	0.00049898	0.00004961	0.00000003	0.00163852
5:Del:R:2	0.00000000	0.00041396	0.00017697	0.00008394	0.00013532	0.00007724
5:Del:R:3	0.00000008	0.00000003	0.00000009	0.07020182	0.00000020	0.00000012
5:Del:R:4	0.00000013	0.00000012	0.00000040	0.00000020	0.00000016	0.00036224
5:Del:R:5	0.00000012	0.00000011	0.00000020	0.00019877	0.00000011	0.00000035
2:Ins:R:0	0.00070249	0.00007748	0.00000000	0.00000000	0.00150602	0.00573805
2:Ins:R:1	0.00014827	0.00108099	0.00186793	0.00014799	0.00000000	0.00193096
2:Ins:R:2	0.00010576	0.00090668	0.00031001	0.00000000	0.00066457	0.00002793
2:Ins:R:3	0.00018356	0.00006275	0.00023936	0.00000000	0.00144658	0.00010052
2:Ins:R:4	0.00050764	0.00155334	0.00019377	0.00000000	0.00107404	0.00040320
2:Ins:R:5	0.13630966	0.01218441	0.00373321	0.00083896	0.01799098	0.00159731
3:Ins:R:0	0.00000003	0.00000000	0.00005278	0.00000001	0.00006117	0.00053934
3:Ins:R:1	0.00000069	0.00035926	0.00117160	0.00000001	0.00000001	0.00004282
3:Ins:R:2	0.00000011	0.00000047	0.00000019	0.00000073	0.00015662	0.00000027
3:Ins:R:3	0.00000006	0.00000005	0.00000001	0.00000004	0.00029129	0.00000000
3:Ins:R:4	0.00000016	0.00000005	0.00003430	0.00000032	0.00042745	0.00015355
3:Ins:R:5	0.00051010	0.00161457	0.00001190	0.00043839	0.00082926	0.00023654
4:Ins:R:0	0.00000022	0.00000025	0.00000039	0.00000040	0.00000024	0.00000051
4:Ins:R:1	0.49105216	0.00000006	0.00000000	0.00145659	0.00000014	0.00203095
4:Ins:R:2	0.00000022	0.00000025	0.00000039	0.00000040	0.00000024	0.00000051
4:Ins:R:3	0.00000009	0.00000008	0.00000011	0.00039894	0.00000012	0.00000016
4:Ins:R:4	0.00000002	0.00000017	0.00000009	0.00000005	0.00022439	0.00049180
4:Ins:R:5	0.00004523	0.00217733	0.00017388	0.00023406	0.00157367	0.00022474
5:Ins:R:0	0.00000010	0.00000017	0.00000017	0.00000012	0.00000012	0.00054711
5:Ins:R:1	0.00027625	0.00024647	0.00166029	0.00011804	0.00122172	0.00897132
5:Ins:R:2	0.00003053	0.00000007	0.00000015	0.00014457	0.00000035	0.00000019
5:Ins:R:3	0.00000022	0.00000025	0.00000039	0.00000040	0.00000024	0.00000051
5:Ins:R:4	0.00000003	0.00000013	0.00003046	0.00000003	0.00035362	0.00000000
5:Ins:R:5	0.00000015	0.00000016	0.00000030	0.00018407	0.00000022	0.00000030
2:Del:M:1	0.00005183	0.00031740	0.00624782	0.00047527	0.00108862	0.00403511
3:Del:M:1	0.00000000	0.00011050	0.00366951	0.00017138	0.00000001	0.00677624
3:Del:M:2	0.00032068	0.00531803	0.00102089	0.00012018	0.00032638	0.00247479
4:Del:M:1	0.00000000	0.00000003	0.00015114	0.00031756	0.00049960	0.00697016
4:Del:M:2	0.01836912	0.00071217	0.00136957	0.00000000	0.00000000	0.00106429
4:Del:M:3	0.00045284	0.00010906	0.00241145	0.00052392	0.00000000	0.00155772
5:Del:M:1	0.00006681	0.00000015	0.00000001	0.00082077	0.00000011	0.30208629
5:Del:M:2	0.00036715	0.00042021	0.00000023	0.00055583	0.00038712	0.13637302
5:Del:M:3	0.00000111	0.00000106	0.00018915	0.00000076	0.00000004	0.06283900
5:Del:M:4	0.00000003	0.00000010	0.00042284	0.00008787	0.00000001	0.02039608
5:Del:M:5	0.00008386	0.00255758	0.00052550	0.00047593	0.00147901	0.00850078
