Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V40	0	35	19	0	42	0	0	4	18	0	29	10	16	0	0
V41	35	1	35	0	3	15	0	10	2	0	0	0	0	0	0
V42	53	0	121	4	40	30	0	3	0	13	13	23	1	0	0
V43	16	1	3	1	8	0	0	30	0	0	0	2	0	0	0
V44	0	14	0	0	27	0	3	0	5	0	4	0	3	4	0
V45	2	11	34	0	7	7	5	0	0	6	0	0	0	12	3
V46	77	5	21	0	11	9	13	46	0	7	0	9	0	0	0
V47	13	34	1	19	12	0	0	14	25	0	0	2	14	0	6
V48	113	40	1	6	7	0	47	9	0	39	0	4	2	0	0
V49	6	59	0	0	30	3	1	9	0	4	0	4	0	2	14
V50	2	7	24	0	13	0	0	2	0	0	1	4	0	1	0
V51	189	10	29	4	0	44	2	74	4	0	0	4	0	0	9
V52	14	22	15	0	2	0	29	0	1	0	12	0	0	0	9
V53	29	57	0	2	16	0	0	10	5	5	13	0	36	0	0
V54	63	9	19	10	47	65	15	17	25	0	0	5	0	0	0
V55	4	6	0	0	74	26	5	18	11	0	0	1	7	12	0
V56	0	137	0	0	6	3	28	0	0	47	0	6	0	0	16
V57	5	7	0	13	5	0	0	2	1	0	0	1	8	0	0
V58	0	52	85	74	22	71	11	0	8	15	0	15	0	16	5
V59	0	8	49	0	29	29	5	0	0	8	0	4	0	0	0
V60	13	1	0	41	10	2	5	7	17	17	48	1	0	0	0
V61	18	0	0	0	9	0	3	3	0	10	14	1	1	0	0
V62	0	83	0	41	29	18	105	0	0	44	78	10	3	0	10
V63	199	23	1	0	17	0	3	70	0	0	0	0	0	5	1
V64	50	4	66	0	59	0	10	2	0	7	49	0	0	0	9
V65	18	13	0	33	0	56	6	4	32	0	0	2	0	0	17
V66	23	159	0	16	0	0	0	8	25	0	0	2	6	10	0
V67	5	0	6	0	3	0	0	1	1	0	0	5	0	0	1
V68	80	1	91	102	2	0	6	21	22	0	0	0	0	45	0
V69	27	33	4	9	0	0	55	0	14	46	0	25	0	0	0
V70	23	14	21	0	10	0	0	4	0	0	0	4	4	0	0
V71	1	8	2	0	3	0	3	0	0	19	0	4	0	0	1
V72	2	0	74	0	11	51	61	0	0	17	7	13	0	0	19
V73	0	5	28	80	3	0	44	0	8	10	0	8	0	0	1
V74	0	2	0	0	0	0	61	0	0	32	0	15	19	0	16
V75	34	1	0	3	0	46	31	23	4	1	4	0	0	0	0
V76	25	0	2	106	0	0	8	19	73	39	15	0	5	25	4
V77	46	0	0	13	18	7	19	1	12	9	0	0	0	4	23
V78	57	38	0	0	88	21	29	13	0	6	11	10	0	0	0
V79	29	122	141	12	67	47	0	8	0	0	25	0	18	0	9
V80	17	2	4	84	38	0	0	1	12	3	13	8	13	0	10
V81	0	28	6	0	3	0	2	1	0	20	0	10	18	0	2
V82	66	2	0	0	22	2	18	0	0	4	2	14	0	0	14
V83	101	0	0	67	19	0	0	41	11	13	5	5	6	4	11
V84	36	4	0	0	0	1	14	22	0	4	0	0	0	0	0
V85	0	76	42	20	0	33	2	0	12	12	0	0	0	36	0
V86	0	33	0	33	48	0	17	0	17	0	30	5	21	0	6
V87	14	0	19	11	44	0	4	2	33	0	0	1	0	12	0
V88	10	22	21	0	25	0	11	0	5	6	0	9	0	0	0
V89	0	49	0	0	39	1	21	9	0	19	3	3	0	0	11
V90	14	121	1	0	0	0	5	0	0	5	0	1	0	0	0
V91	151	3	9	0	23	0	32	53	6	0	75	6	13	0	0
V92	0	445	0	0	4	22	0	0	16	0	0	6	17	17	1
V93	0	28	0	0	22	0	0	0	33	20	0	0	0	1	0
V94	78	30	3	9	0	0	0	1	31	1	0	0	29	0	5
V95	0	7	0	0	1	0	0	0	7	39	0	0	0	0	37
V96	23	58	31	1	18	6	0	3	2	3	0	0	41	0	0
V97	0	270	0	0	29	113	11	0	10	6	0	1	79	12	0
V98	5	3	5	14	0	0	3	12	7	4	1	0	0	0	0
V99	16	36	22	0	21	70	10	2	0	16	0	9	0	0	0
V100	6	6	10	129	66	79	18	13	27	0	0	0	0	9	12
