MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.0004167639708612114	4.697945842053741e-05	0.017850630893372	0.0017837450024671853	0.02540651010349393	0.03224167227745056	0.0258082652464509	0.04186028821277432	0.22172102481126785	0.01877340563805774	0.04429080592526589	0.033922130800783636	0.03233766686171293	0.052075381949543954
1:Del:C:1	5.261675105430186e-05	0.0016431379510322586	0.009753541602322002	0.0006362529791658744	0.003005937160924077	0.011484808346722275	0.025860357703641056	0.011341067887859425	0.0978936281055212	0.04588159993290901	0.05502165909856558	0.006946607725694776	0.017462196573615075	0.006055097738862969
1:Del:C:2	0.0005988155295199249	0.0010251859552226962	0.005677948612719775	0.00045379564980976286	0.0053294581361114975	0.007710455631604418	0.0145139554515481	0.012090831773821264	0.03502455605193973	0.031603882741183045	0.011586628947407007	0.0036109806154854597	0.0173016547691077	0.0045999249443411825
1:Del:C:3	0.0033111955737695096	0.000642185186734423	0.0040980060475703795	0.0	0.0017991389264352619	0.002058127382770181	0.0120120445266366	0.008858251152560115	0.021772144734859465	0.017659317678771914	0.010326860100030899	0.0006959629070479422	0.00529307663673535	0.008389998798270426
1:Del:C:4	0.010707577283028513	0.0	0.0029510572365211373	1.5635780670208987e-09	0.003359507047571242	0.007997392490506173	0.006131616490893066	0.008967059943825007	0.008000306400936097	0.0024690739141078667	0.0030159229655112086	0.005268535483628512	0.0007605677470564842	0.002755321385239995
1:Del:C:5	0.03033425025641918	0.0030091677224845627	0.0008937723468989134	0.0004287699033739045	0.0006190664527821355	0.02882360517978668	0.001065975520759821	0.019849539920687675	0.005957140773534775	0.0	0.0036076593329198658	0.008389589190483094	0.0128391251899302	0.009680748718844256
1:Del:T:0	0.000824340246617794	0.0008888227865099906	0.01706368844024837	0.0009510628529824317	0.005933881166856736	0.008524262486025691	0.01975885219871998	0.03429089467972517	0.05542934667319059	0.04861590433865785	0.09340043775737286	0.02311683409498073	0.04364582039415836	0.023322810605168342
1:Del:T:1	0.0011520421219756826	0.0016090383869595826	0.01526538310572505	0.00035155470977770164	0.0013506660237908364	0.001990168308839202	0.02927202368155122	0.02167623244749848	0.02995740748010576	0.022643485059961676	0.05775310415192507	0.0023035345948301256	0.02459128638729453	8.953815779477736e-06
1:Del:T:2	0.002901020960416645	0.0011964534904109314	0.004696554224938154	0.0005608454826870002	0.006869073933921754	0.011443746311124414	0.02592556953895837	0.03344932838808745	0.08204932920634747	0.023564369510859252	0.03567890431731939	0.02626303965225816	0.00605622623115778	0.003108251467347145
1:Del:T:3	0.015016245283186435	0.0038900621002539992	0.00825264216400683	0.0005540042562643066	0.013402048218995332	0.01343682585284114	0.012175096012651921	0.07000735849142074	0.08474418792175129	0.008110962808132172	0.030605681962333618	0.009773915162077174	0.007727824873290956	0.008159931358227368
1:Del:T:4	0.050363151775673035	0.0007474691490642726	0.0038936718832701445	0.002589319215621799	0.00966441435739398	0.008327119052410126	0.001255177380517125	0.14108568709343672	0.03923866592813283	0.012220601364970208	0.032046854868531226	0.008048714697360992	0.01615993829909713	0.0341191035695374
1:Del:T:5	0.7888841509819031	0.022310998663306235	0.02970954030759767	0.01166073912754655	0.011813858104869724	0.547089509665966	2.159452185706495e-27	0.007921488536567267	0.01468320726417005	0.0034060612320900483	0.005202908639330419	0.20130471587181092	0.01965234987437725	0.0010240445531962904
1:Ins:C:0	0.0006131791393272579	0.0001221667043864727	0.014715419337153434	0.3377170354127884	0.005599352109129541	0.004088636068627238	0.019700963888317345	0.004476547613740911	0.013811245304532349	0.02439868887886431	0.026433437480591238	0.010275617241859436	0.012090743752196431	0.0032206918319275246
1:Ins:C:1	0.0005852298992977012	0.002264501788886264	0.0019062014063820243	0.06009979099035263	0.002200751879743887	0.0006034544203430414	0.0013111327541992068	0.0015843950677663088	0.0009720261907204986	0.0	7.588818789372453e-07	0.003608733381406637	0.0018478159094229341	0.001892360884835398
1:Ins:C:2	0.0006513401633128524	0.002847289142664522	8.389211143366992e-05	0.014387093856930733	0.0	0.001028875808697194	0.0011075102334871189	0.00014932863414287567	0.0001807199092581868	0.0003534480230882764	0.0001611115294508636	0.007984852278605103	0.00031037002918310463	0.0023692574329643888
1:Ins:C:3	0.0002403436152235372	0.0005580386088695378	0.00032732108957134187	0.004293471714481712	0.0	8.535695087630302e-05	0.0001294212182983756	0.0004745087877381593	0.0009066154481843114	4.403035854920745e-05	0.00020371518330648543	0.0	0.0001582728116773069	0.0006074929080234881
1:Ins:C:4	0.00010285145981470123	0.0001374308929371182	0.00018725806730799378	0.002709289954509586	0.00012033093807986006	0.00018281424781889654	0.0006696872529573739	3.2559878309257326e-05	0.0	0.0	9.327257284894586e-05	0.00024675051681697366	0.0003386883938219398	0.00018960477739327075
1:Ins:C:5	0.00019445735670160503	6.413914961740374e-05	0.0004734186048153788	0.0002175912076730846	0.0	0.000344013367430307	0.0003044838842470199	0.0	0.0006658650388487785	0.0	0.0	0.002650939836166799	0.0	4.354893408802241e-05
1:Ins:T:0	0.031214311206714147	0.4996720254421234	0.444871324300766	0.3671343833208084	0.013977734348918979	0.06151514132562619	0.3047899380326271	0.2301617108285427	0.011508738971315324	0.04862592975550797	0.04300772012211418	0.11566348560197481	0.14552369415760041	0.052301797427571725
1:Ins:T:1	0.0111759005230883	0.22722956389188767	0.14959605149924754	0.11677404940128326	0.00301222502021119	0.03391434559599303	0.13686364889144897	0.13246048130095006	0.022440059948712586	0.009561121958540753	0.028021303942841767	0.05696640595389226	0.09890858270227909	0.04360812768227333
1:Ins:T:2	0.005200686765601858	0.05590562559664249	0.06414230484515429	0.035035820305347444	0.0	0.013257658190559596	0.04464761409908533	0.013342823926359415	0.005906329769641161	0.0008084112778306007	0.0026407372002722695	0.02051235307008028	0.021186666470021008	0.0028929902121262786
1:Ins:T:3	0.0017348141758702696	0.044565950706601146	0.02639493620027506	0.018226108700037002	0.0006120019796071574	0.011499009048566221	0.015153462789021433	0.02054074453189969	0.012709530163556337	0.007082556578097865	0.0009996713139116763	0.016050825733691453	0.010319262114353477	0.009461130045224309
1:Ins:T:4	0.002914555999450392	0.03680718168616295	0.0046287880773888904	0.007493408909067511	0.0017388706375186303	0.010030542826279997	0.003490369580686092	0.014336017332971096	0.007541385758668184	0.0011768450029194355	0.0007457009050995111	0.021563315717503428	0.010773093916941433	6.687475320177328e-08
