Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V38	0	42	2	9	34	16	8	34	0	0	2	0	14	4	0	0	3
V39	32	33	0	0	1	8	0	2	0	23	3	0	1	14	0	7	0
V40	2	57	10	1	6	8	1	16	12	0	0	0	25	1	5	12	0
V41	4	31	0	24	11	7	6	19	0	13	6	0	18	0	2	0	0
V42	38	36	16	17	54	39	18	31	54	31	35	0	5	0	0	0	0
V43	2	14	1	0	2	0	7	1	22	5	2	2	2	0	0	3	0
V44	28	149	0	0	0	104	0	7	0	16	0	35	4	33	6	0	4
V45	2	34	0	26	0	2	7	39	9	0	0	0	27	0	0	0	0
V46	0	26	41	1	0	0	0	9	0	0	1	0	3	0	8	0	0
V47	0	2	0	43	1	69	1	0	0	23	0	41	8	18	8	0	0
V48	8	2	72	46	202	0	0	102	306	0	0	13	8	19	0	44	0
V49	58	156	4	0	0	12	1	0	0	0	0	11	0	17	0	0	0
V50	0	28	72	90	0	10	22	11	12	0	1	9	85	2	0	2	0
V51	0	7	6	87	3	3	40	114	26	0	31	0	3	2	0	0	0
V52	2	0	0	29	41	0	0	1	31	14	19	1	0	0	0	36	0
V53	39	3	0	0	18	25	0	0	12	30	4	0	3	1	4	3	7
V54	19	218	15	122	36	0	68	80	0	0	17	3	5	13	0	32	14
V55	47	70	4	5	23	0	6	2	0	99	5	4	7	13	0	11	0
V56	36	0	77	61	0	0	2	5	0	0	0	9	8	1	53	0	0
V57	109	42	6	14	18	9	62	1	88	0	2	6	3	19	0	0	24
V58	326	75	1	18	26	2	23	32	33	0	17	0	19	0	0	1	53
V59	0	28	13	6	84	38	48	0	0	0	25	1	2	22	15	0	0
V60	7	1	0	0	14	0	13	0	0	4	17	2	0	1	0	6	0
V61	0	42	0	41	28	7	6	74	9	0	0	0	17	0	0	1	0
V62	0	1	29	11	110	8	111	11	0	34	48	40	12	0	0	50	0
V63	0	8	40	7	50	69	132	55	0	0	112	114	19	19	21	0	0
V64	31	20	93	30	7	9	9	0	0	0	7	0	5	16	8	0	0
V65	0	9	0	1	3	51	4	0	1	5	3	33	0	13	8	0	3
V66	123	17	74	3	1	0	0	0	0	0	0	1	2	1	12	0	22
V67	18	31	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10
V68	43	0	0	279	0	6	28	47	5	0	15	0	100	2	0	2	0
V69	40	2	0	48	0	0	1	26	0	0	0	0	13	0	0	0	1
V70	22	0	4	0	3	5	1	21	0	2	0	0	1	1	3	2	0
V71	8	114	1	0	90	204	62	19	0	0	16	66	11	61	0	56	0
V72	19	12	20	46	8	3	0	46	45	0	13	0	24	9	0	0	0
V73	2	0	19	33	0	0	14	53	0	0	5	5	0	10	11	0	0
V74	13	18	4	4	0	8	0	9	0	6	0	0	2	3	1	0	0
V75	12	18	4	33	2	8	15	23	10	0	13	1	21	0	0	1	0
V76	6	227	0	8	43	45	58	0	0	81	20	6	0	4	35	32	0
V77	2	0	1	1	0	3	0	0	0	0	0	0	2	0	6	0	0
V78	0	19	81	0	6	5	3	37	0	6	8	0	13	2	6	3	0
V79	112	0	5	10	0	2	6	38	3	0	1	17	28	24	0	0	7
V80	0	10	75	0	9	49	23	0	0	0	2	57	0	1	27	7	7
V81	101	76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31
V82	61	48	46	100	25	0	0	0	38	0	19	1	31	0	5	30	12
V83	22	45	35	27	0	21	0	10	0	19	0	11	7	2	0	7	0
V84	15	0	207	29	35	44	20	6	24	5	33	0	3	0	0	0	10
V85	40	17	55	15	85	4	1	13	0	26	2	0	7	33	73	0	17
V86	0	27	3	9	1	0	0	6	6	0	2	2	5	0	0	8	1
V87	96	21	0	3	8	10	20	17	0	0	28	0	11	20	0	0	10
V88	88	18	159	107	18	10	9	17	0	0	16	11	30	26	0	0	0
V89	60	47	0	69	1	2	7	45	0	0	14	1	27	5	0	0	4
V90	12	8	50	1	0	118	4	0	0	0	0	68	0	63	0	0	0
V91	9	50	3	3	13	0	22	1	17	11	4	5	3	4	0	9	0
V92	5	44	2	21	34	52	42	4	0	33	56	0	0	17	7	0	0
V93	5	117	17	45	24	13	0	16	29	1	11	0	8	8	33	11	0
V94	13	6	2	0	0	16	0	11	0	0	2	5	10	3	6	0	4
V95	18	25	11	0	25	25	29	0	0	0	29	5	0	6	0	13	0
V96	53	60	3	18	17	19	0	51	5	0	21	0	3	10	0	0	8
V97	38	2	0	14	5	0	5	2	0	0	9	0	9	0	0	0	7
V98	29	77	7	155	0	42	1	68	0	0	1	0	20	65	13	0	0
V99	362	0	7	1	56	18	40	0	33	0	11	36	0	1	0	0	17
V100	2	49	3	4	0	0	9	0	0	44	5	27	0	9	2	28	0
