MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	0.00E+00	2.19E-03	1.80E-02	1.54E-03	2.99E-46	3.83E-02	3.01E-02	3.48E-03	1.45E-02	5.55E-03	4.32E-02	8.19E-03	2.02E-03	2.77E-02	6.33E-03	2.55E-02	3.09E-02	3.03E-02
1:Del:C:1	7.88E-04	2.48E-04	5.63E-04	4.93E-03	2.80E-46	1.74E-02	2.80E-02	4.99E-03	4.47E-03	2.35E-02	4.03E-02	6.13E-03	1.78E-03	2.46E-02	4.12E-03	7.05E-03	3.16E-02	2.26E-02
1:Del:C:2	2.01E-07	1.36E-03	2.32E-06	4.31E-04	0.00E+00	8.29E-04	7.86E-04	1.62E-03	0.00E+00	1.75E-04	2.04E-03	1.75E-03	1.33E-04	2.32E-03	7.94E-05	6.27E-04	2.36E-03	5.36E-04
1:Del:C:3	2.19E-04	0.00E+00	5.02E-03	1.89E-04	3.04E-04	4.15E-03	3.27E-03	6.41E-04	4.94E-03	0.00E+00	6.83E-03	2.87E-03	3.49E-03	4.88E-03	7.29E-03	1.11E-02	8.18E-03	1.86E-03
1:Del:C:4	0.00E+00	1.12E-03	2.13E-03	0.00E+00	1.16E-03	2.00E-03	4.11E-03	3.11E-04	3.88E-03	2.97E-02	1.14E-02	0.00E+00	1.35E-06	8.41E-03	1.25E-03	2.85E-03	2.03E-03	0.00E+00
1:Del:C:5	5.47E-04	2.34E-08	1.49E-04	3.98E-03	2.57E-03	0.00E+00	5.63E-07	6.96E-08	1.86E-03	2.89E-03	1.37E-03	2.15E-03	1.40E-08	7.63E-04	2.77E-04	1.11E-02	1.81E-03	8.98E-04
1:Del:T:0	5.26E-05	3.62E-03	6.46E-03	7.16E-03	1.14E-03	3.03E-02	2.13E-02	6.51E-03	1.40E-46	1.73E-02	3.45E-02	1.54E-02	1.08E-02	3.64E-02	1.41E-02	5.50E-03	2.56E-03	3.72E-03
1:Del:T:1	0.00E+00	0.00E+00	5.10E-04	0.00E+00	5.80E-04	1.12E-02	8.49E-03	2.47E-03	0.00E+00	0.00E+00	2.57E-02	1.64E-03	6.02E-03	1.00E-02	0.00E+00	1.91E-02	1.31E-02	9.36E-03
1:Del:T:2	1.02E-04	1.43E-03	0.00E+00	0.00E+00	2.52E-03	2.95E-02	1.35E-02	5.00E-03	1.25E-03	8.32E-04	1.65E-02	2.12E-07	0.00E+00	2.70E-02	1.18E-02	4.46E-03	2.42E-02	1.25E-02
1:Del:T:3	6.85E-04	1.86E-04	4.11E-03	1.03E-02	2.53E-03	1.48E-02	3.07E-02	0.00E+00	1.74E-03	1.69E-03	2.70E-02	2.63E-03	6.34E-03	4.48E-02	2.30E-03	2.21E-02	1.15E-02	2.11E-02
