NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	40.497	16.36	9.399	9.752	0.1	0.993	80000.0
2	42.481	17.185	10.068	10.33	0.106	0.992	70000.0
3	44.906	17.992	10.613	10.608	0.104	0.993	50000.0
4	38.242	15.495	8.75	9.033	0.099	0.995	40000.0
5	43.12	17.406	10.673	10.88	0.107	0.992	60000.0
6	44.886	18.145	10.949	11.144	0.104	0.992	40000.0
7	43.757	17.545	10.64	10.994	0.098	0.991	60000.0
8	42.22	17.19	10.011	10.329	0.107	0.993	70000.0
9	43.438	17.592	10.278	10.683	0.105	0.992	40000.0
10	46.045	18.943	11.257	11.775	0.111	0.99	80000.0
