Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V1	2.58E+00	8.30E-01	1.27E+00	2.40E+00	8.19E-01	8.94E-01
V2	5.10E+00	2.25E+00	1.22E+00	5.64E+00	1.58E+00	0.00E+00
V3	1.43E+00	2.98E-01	2.43E+00	2.14E+00	9.69E-01	1.28E+00
V4	1.00E-01	2.23E+00	4.90E-01	9.31E-01	2.37E+00	3.40E-01
V5	2.60E+00	3.72E+00	1.37E+00	3.26E+00	3.46E+00	1.02E+00
V6	4.73E-01	2.67E+00	3.24E+00	0.00E+00	1.25E+00	1.91E+00
V7	9.17E-01	3.40E-01	2.95E+00	1.41E+00	3.35E+00	3.73E-01
V8	5.67E-01	7.16E-01	2.22E+00	2.00E-01	1.87E+00	6.70E-01
V9	2.88E+00	1.07E+00	2.91E-01	2.10E+00	3.34E+00	2.85E+00
V10	0.00E+00	3.43E+00	8.46E-01	2.93E+00	4.53E+00	0.00E+00
V11	1.73E+00	0.00E+00	3.17E+00	1.02E+00	2.25E+00	2.22E+00
V12	9.36E-01	4.30E+00	2.67E+00	1.68E+00	1.85E+00	2.23E+00
V13	5.26E+00	2.52E+00	2.77E-01	5.29E+00	1.25E+00	2.98E-01
V14	3.25E+00	1.99E+00	3.14E-01	3.83E+00	2.18E+00	3.25E+00
V15	3.60E+00	2.65E+00	3.32E+00	3.05E+00	1.22E+00	1.21E+00
V16	2.14E+00	8.03E-01	1.02E+00	0.00E+00	1.80E+00	2.02E+00
V17	3.02E+00	4.13E+00	1.10E+00	5.40E+00	2.59E+00	7.02E-01
V18	2.82E+00	1.97E+00	8.00E-01	1.37E+00	1.95E+00	2.21E+00
V19	1.33E+00	6.18E-01	0.00E+00	1.56E+00	1.87E+00	2.69E-01
V20	3.12E+00	8.84E-01	1.53E+00	1.73E+00	7.02E-01	2.29E+00
V21	7.89E-01	3.41E+00	1.81E+00	1.64E+00	0.00E+00	1.86E+00
V22	0.00E+00	6.40E-01	4.42E-01	0.00E+00	6.70E-01	6.53E-01
V23	0.00E+00	1.73E+00	8.43E-01	3.27E-01	1.36E+00	2.12E+00
V24	7.67E-01	1.62E+00	4.99E-01	5.78E-01	1.90E+00	8.84E-01
