Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V29	2.53E+00	1.05E+00	1.00E+00	2.51E+00	4.82E-01	9.80E-01	2.65E+00
V30	5.67E-01	1.38E+00	2.14E+00	2.08E+00	1.87E+00	1.85E+00	2.77E+00
V31	1.06E+01	5.35E+00	0.00E+00	3.71E+00	5.58E+00	1.05E+00	1.29E+01
V32	1.53E-01	1.15E+00	1.71E+00	0.00E+00	1.42E+00	1.55E+00	1.26E+00
V33	7.42E-01	1.73E+00	5.47E-01	0.00E+00	3.07E+00	4.94E-01	3.31E+00
V34	5.10E+00	1.10E+00	2.58E-01	3.10E+00	0.00E+00	1.23E+00	4.92E+00
V35	3.30E+01	4.63E+00	7.27E-01	7.43E+00	2.10E+00	1.80E+00	4.06E+01
V36	3.32E+00	1.51E+00	3.47E+00	3.58E+00	0.00E+00	1.86E+00	7.20E+00
V37	7.24E+00	3.01E+00	1.01E+00	4.45E+00	3.82E+00	4.61E+00	1.06E+01
V38	1.26E+01	1.20E+00	2.96E+00	5.17E+00	2.77E+00	2.84E+00	1.18E+01
V39	6.95E+00	8.92E-01	4.08E+00	1.12E+00	0.00E+00	1.54E+00	4.49E+00
V40	1.03E+00	3.41E+00	1.86E+00	4.17E+00	0.00E+00	1.63E+00	4.03E+00
V41	5.65E+00	1.55E+01	8.94E-01	1.27E+00	3.07E-01	3.26E+00	1.44E+01
V42	1.50E+00	3.95E+00	1.12E+00	0.00E+00	4.57E+00	3.35E-01	5.18E+00
V43	2.59E+00	5.39E+00	2.06E+00	1.42E+00	9.05E+00	1.66E+00	1.33E+01
V44	2.56E+00	5.66E+00	2.94E+00	9.57E-01	5.85E+00	6.57E-01	8.14E+00
V45	1.17E+01	5.40E+00	4.23E+00	1.19E+00	3.89E+00	2.86E+00	1.23E+01
V46	5.25E+00	4.00E-01	4.38E+00	1.33E-01	9.29E-01	1.23E+00	2.55E+00
V47	0.00E+00	3.05E+00	1.16E+00	9.32E-01	1.98E+00	2.34E+00	4.80E+00
V48	2.36E+00	5.18E+00	2.21E+00	2.55E+00	4.53E+00	8.59E-01	7.90E+00
V49	6.72E+00	9.23E+00	1.30E+00	3.83E+00	7.96E+00	4.90E-01	1.28E+01
V50	1.11E+01	4.29E+00	1.43E+00	4.25E+00	4.70E+00	1.06E+01	1.55E+01
V51	7.96E+00	2.76E+00	9.52E-01	3.68E+00	3.02E+00	6.80E-01	6.88E+00
V52	1.07E+01	4.21E+00	4.16E-01	3.18E+00	2.26E+00	2.56E+00	1.47E+01
V53	3.01E+00	0.00E+00	6.83E-01	5.33E-01	2.21E-01	8.36E-01	3.24E+00
V54	6.61E+00	3.66E+00	5.00E-01	4.80E+00	5.97E+00	1.42E+00	1.42E+01
V55	0.00E+00	0.00E+00	1.63E-01	2.38E+00	2.12E+00	4.90E-01	1.37E+00
V56	1.85E+00	5.05E+00	7.06E-01	2.65E+00	1.02E+00	1.16E+00	6.34E+00
V57	0.00E+00	2.98E+00	9.66E-01	1.25E+00	0.00E+00	2.96E+00	1.00E+00
V58	4.73E+00	2.38E+00	0.00E+00	9.67E-01	8.09E+00	4.04E+00	1.01E+01
V59	3.77E+00	9.03E+00	2.26E+00	4.64E+00	5.78E+00	1.90E+00	1.24E+01
V60	3.03E+00	1.55E+01	1.22E+00	9.48E-01	2.85E+00	5.20E+00	1.58E+01
V61	2.05E+00	4.32E+00	2.50E+00	2.45E+00	0.00E+00	3.84E+00	5.48E+00
V62	1.40E+01	1.87E+00	2.54E+00	3.29E+00	2.32E+00	2.25E+00	1.50E+01
V63	5.67E-01	6.05E-01	2.64E+00	3.10E+00	0.00E+00	0.00E+00	4.00E-01
V64	4.22E+00	2.13E-01	2.81E+00	1.54E+00	7.86E-01	1.66E+00	4.13E+00
V65	9.20E-01	3.89E+00	2.91E+00	2.16E+00	3.57E+00	2.06E+00	2.60E+00
V66	6.00E+00	3.00E-01	2.26E+00	1.55E+00	4.58E-01	2.61E+00	4.65E+00
V67	5.88E+00	3.45E+00	2.77E-01	4.68E+00	3.17E+00	9.04E-01	1.18E+01
V68	1.31E+00	2.22E+00	1.03E+00	1.16E+00	9.98E-01	0.00E+00	2.59E+00
V69	8.19E-01	4.38E+00	3.48E-01	1.89E+00	2.24E+00	0.00E+00	5.47E+00
V70	1.78E+00	2.18E+00	3.86E+00	1.38E+00	0.00E+00	2.38E+00	1.34E+00
V71	1.53E+00	4.43E+00	1.00E-01	1.33E+00	4.54E+00	8.62E-01	9.50E+00
V72	1.54E+01	1.09E+01	8.16E-01	2.99E+00	3.42E+00	0.00E+00	1.92E+01
V73	1.67E+01	5.16E+00	2.66E+00	3.15E+00	1.85E+00	2.11E+00	2.11E+01
V74	2.81E+00	1.83E+00	1.85E+00	1.02E+00	2.16E+00	1.41E+00	2.68E+00
V75	1.81E+01	2.12E+00	0.00E+00	9.87E-01	0.00E+00	1.52E+00	1.83E+01
V76	1.57E+00	2.43E+00	4.53E-01	1.78E+00	2.96E+00	9.32E-01	2.93E+00
V77	2.60E+00	5.10E+00	3.15E+00	2.85E+00	0.00E+00	3.00E-01	6.13E+00
V78	3.14E+00	3.10E+00	1.28E+00	4.71E-01	3.19E+00	3.73E+00	5.80E+00
V79	2.95E+00	3.45E+00	2.00E-01	7.16E-01	9.98E-01	2.24E+00	4.72E+00
V80	1.81E+00	1.33E+00	7.92E-01	1.67E+00	0.00E+00	1.81E+00	5.00E-01
V81	1.69E+00	2.31E+00	0.00E+00	1.95E+00	3.06E-01	9.36E-01	1.75E+00
V82	1.56E+00	7.31E+00	1.47E+00	1.92E+00	1.29E+01	8.81E+00	1.32E+01
V83	4.97E+00	5.63E+00	2.77E+00	2.47E+00	8.95E-01	0.00E+00	7.60E+00
V84	3.67E+00	3.74E+00	0.00E+00	0.00E+00	2.26E+00	2.17E+00	4.42E+00
V85	1.26E+01	8.67E+00	0.00E+00	8.43E+00	4.15E+00	3.89E-01	2.54E+01
V86	6.00E-01	3.65E+00	3.27E+00	1.26E+00	4.02E+00	3.71E-01	7.96E+00
V87	4.56E+00	7.41E+00	5.20E+00	2.02E+00	3.96E+00	2.29E+00	7.57E+00
V88	9.21E-01	9.68E-01	8.09E-01	5.12E-01	6.51E-01	9.19E-01	1.60E+00
V89	2.33E+00	1.91E+00	2.12E+00	3.05E+00	2.18E+00	4.88E+00	5.95E+00
V90	3.98E+00	1.26E+00	4.05E+00	6.57E+00	2.17E+00	2.49E-01	4.99E+00
V91	5.04E-01	6.90E+00	1.19E+00	6.99E-01	1.37E+00	0.00E+00	7.83E+00
V92	1.21E+00	2.23E+00	2.67E-01	2.13E-01	1.62E+00	5.06E+00	6.10E+00
V93	8.91E+00	2.28E+00	1.83E+00	1.84E+00	4.85E+00	1.37E+00	1.27E+01
V94	1.28E+00	2.23E+00	2.08E+00	3.27E-01	5.62E-01	1.04E+00	2.37E+00
V95	1.92E+00	6.23E-01	2.49E-01	1.94E+00	7.60E-01	1.86E+00	2.51E+00
V96	2.13E+00	5.84E+00	4.73E+00	2.21E-01	4.27E-01	1.61E+00	4.23E+00
V97	8.09E-01	7.48E+00	2.80E+00	3.91E+00	8.87E+00	1.35E+00	1.21E+01
V98	5.31E+00	3.13E+00	1.73E+00	1.53E-01	1.26E+01	3.24E+00	1.44E+01
V99	0.00E+00	1.28E+00	3.00E-01	7.22E-01	1.07E+00	0.00E+00	1.58E+00
V100	6.25E+00	1.00E-01	2.61E+00	1.61E+00	3.48E-01	2.24E+00	7.35E+00
