MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.00E+00	2.49E-03	2.98E-03	1.87E-46	2.70E-03	3.59E-02	3.66E-02	4.71E-03	2.03E-02	2.09E-03	1.42E-02	3.69E-02	4.72E-02	3.25E-02	3.05E-02	3.27E-03	2.45E-02
1:Del:C:1	9.12E-05	1.35E-04	1.07E-02	8.66E-07	7.42E-04	2.11E-02	3.26E-04	1.11E-02	7.44E-03	1.63E-03	1.01E-02	1.48E-02	2.73E-02	9.65E-04	5.23E-02	7.57E-03	5.66E-03
1:Del:C:2	2.58E-08	7.22E-05	3.09E-04	3.72E-08	0.00E+00	8.85E-04	3.92E-03	8.48E-04	3.01E-04	2.75E-03	1.87E-46	2.48E-03	9.80E-04	3.04E-03	2.53E-03	6.00E-04	3.88E-04
1:Del:C:3	2.28E-04	2.62E-03	3.23E-02	4.65E-04	8.35E-04	4.63E-03	1.44E-03	5.57E-04	5.40E-03	1.87E-03	2.52E-03	1.97E-03	1.28E-03	1.46E-03	5.52E-03	2.37E-03	6.04E-03
1:Del:C:4	0.00E+00	2.68E-03	8.57E-03	1.02E-03	3.34E-04	4.16E-03	8.47E-03	2.80E-46	0.00E+00	1.54E-03	4.27E-03	4.70E-07	3.66E-03	6.93E-03	1.11E-02	5.32E-03	4.20E-03
1:Del:C:5	1.73E-04	5.12E-08	1.31E-03	1.44E-03	2.88E-03	0.00E+00	1.13E-03	0.00E+00	2.56E-03	4.57E-03	0.00E+00	6.93E-04	1.53E-08	3.51E-03	2.54E-03	9.71E-04	5.75E-03
1:Del:T:0	0.00E+00	1.05E-03	2.17E-03	6.94E-04	4.62E-03	1.50E-02	1.90E-02	5.89E-03	9.24E-03	6.41E-02	1.03E-02	1.09E-02	1.84E-02	1.14E-02	3.86E-02	1.08E-02	7.12E-03
1:Del:T:1	4.79E-07	7.65E-04	1.61E-05	1.71E-04	1.41E-04	1.04E-02	7.39E-03	2.55E-03	2.81E-03	5.69E-04	3.12E-03	7.53E-03	2.28E-02	2.71E-03	1.26E-02	8.67E-03	9.06E-04
1:Del:T:2	9.47E-08	5.18E-03	6.89E-05	1.03E-03	0.00E+00	1.60E-02	1.88E-02	6.88E-04	1.52E-02	6.02E-03	8.03E-04	1.18E-02	1.23E-02	1.58E-02	2.29E-02	1.63E-03	5.75E-03
1:Del:T:3	6.36E-04	2.24E-03	1.49E-03	3.10E-03	1.60E-03	1.92E-02	3.69E-02	4.29E-03	8.46E-03	7.77E-03	1.29E-02	1.15E-02	2.46E-02	1.47E-02	2.50E-02	2.05E-02	1.39E-02
1:Del:T:4	7.32E-04	0.00E+00	6.81E-04	5.59E-03	0.00E+00	1.26E-02	2.48E-02	0.00E+00	1.21E-02	9.44E-03	6.47E-03	1.40E-46	2.63E-02	1.22E-02	2.33E-02	5.49E-03	2.42E-02
1:Del:T:5	1.05E-08	4.00E-07	1.62E-02	7.06E-03	5.05E-03	4.75E-08	5.37E-03	1.02E-07	1.56E-07	5.80E-02	4.69E-02	1.76E-06	5.70E-07	5.09E-07	5.13E-03	3.74E-07	9.27E-02
1:Ins:C:0	4.08E-08	1.07E-07	1.71E-08	6.40E-08	1.90E-04	9.19E-08	1.46E-07	5.67E-04	3.41E-04	1.10E-07	2.13E-03	1.64E-03	2.20E-07	3.97E-04	2.03E-07	2.55E-03	1.83E-04
1:Ins:C:1	6.47E-09	4.91E-04	1.18E-03	1.78E-04	2.34E-04	2.50E-04	0.00E+00	2.52E-04	4.52E-07	1.16E-04	1.02E-04	4.90E-04	1.97E-03	8.07E-08	2.76E-03	1.33E-03	1.17E-04
1:Ins:C:2	1.33E-04	7.27E-08	5.96E-03	1.10E-08	4.19E-03	4.07E-04	3.93E-05	1.67E-04	1.49E-08	5.07E-03	1.51E-03	2.02E-03	8.69E-04	1.13E-03	2.34E-04	0.00E+00	2.49E-03
1:Ins:C:3	2.06E-04	3.35E-03	7.08E-08	2.81E-04	2.25E-05	2.71E-08	0.00E+00	2.20E-07	2.38E-02	2.79E-03	5.86E-04	0.00E+00	2.45E-03	1.37E-02	7.77E-03	7.43E-03	1.41E-03
1:Ins:C:4	1.89E-04	4.59E-05	0.00E+00	6.44E-04	0.00E+00	1.00E-08	1.87E-03	5.33E-04	9.43E-05	1.32E-03	2.34E-03	1.48E-04	8.59E-05	2.80E-03	7.53E-04	5.60E-03	2.52E-03
1:Ins:C:5	2.60E-03	2.36E-02	6.77E-06	3.83E-07	6.76E-04	7.01E-46	3.95E-03	2.80E-46	4.20E-02	7.25E-03	1.10E-02	2.51E-03	1.76E-02	2.71E-02	1.43E-02	5.32E-02	1.36E-02
1:Ins:T:0	4.11E-04	0.00E+00	2.35E-04	8.61E-04	2.01E-04	2.01E-03	4.83E-03	1.06E-03	1.22E-02	4.18E-03	1.63E-03	1.85E-03	3.76E-03	8.43E-03	1.20E-02	4.38E-03	7.28E-03
1:Ins:T:1	4.67E-04	4.08E-08	4.23E-03	0.00E+00	4.29E-04	3.20E-03	8.38E-04	8.53E-04	2.96E-03	3.92E-04	1.23E-03	1.48E-02	3.27E-03	2.24E-03	7.35E-03	1.52E-03	1.06E-03
1:Ins:T:2	4.95E-05	1.00E-03	0.00E+00	1.91E-06	1.06E-08	5.86E-04	9.51E-04	7.86E-04	2.00E-03	1.39E-03	4.12E-04	1.27E-03	1.11E-03	7.73E-04	6.27E-03	1.53E-03	2.80E-46
1:Ins:T:3	9.86E-08	3.22E-07	7.35E-02	1.09E-07	4.00E-02	1.40E-46	1.21E-02	3.17E-07	9.22E-03	2.06E-04	9.44E-02	2.08E-02	1.75E-03	1.61E-02	1.42E-03	6.89E-03	8.73E-04
1:Ins:T:4	1.58E-03	4.71E-05	2.59E-03	8.21E-04	9.63E-04	7.76E-04	4.07E-03	0.00E+00	1.65E-02	1.31E-03	6.49E-04	1.26E-03	3.80E-03	0.00E+00	7.11E-03	2.49E-07	1.20E-02
1:Ins:T:5	5.42E-03	6.68E-06	2.23E-06	1.87E-46	5.84E-03	4.01E-04	9.19E-03	1.69E-06	2.52E-02	1.42E-02	2.86E-02	1.43E-02	3.61E-03	4.04E-07	2.12E-02	3.53E-03	8.81E-02
2:Del:R:0	1.92E-05	4.03E-04	1.23E-04	0.00E+00	2.89E-05	1.11E-02	4.19E-03	8.27E-04	1.40E-46	4.33E-04	1.49E-03	1.48E-03	1.10E-02	1.24E-03	1.53E-02	1.17E-03	1.51E-03
2:Del:R:1	5.77E-05	1.83E-04	8.13E-05	8.81E-04	7.56E-08	1.09E-04	1.20E-07	1.30E-03	8.82E-03	8.42E-03	2.48E-02	2.65E-03	5.03E-03	7.64E-04	1.94E-02	4.72E-04	5.98E-03
2:Del:R:2	6.69E-05	8.25E-05	0.00E+00	2.95E-04	2.02E-07	8.05E-04	2.94E-04	6.58E-04	1.48E-04	1.31E-07	0.00E+00	5.08E-08	1.94E-03	9.75E-04	1.70E-03	2.97E-04	5.77E-04
2:Del:R:3	3.82E-08	4.49E-08	7.39E-09	2.17E-04	2.85E-08	7.77E-05	7.71E-06	1.23E-08	4.32E-07	2.12E-07	6.97E-04	8.23E-05	4.52E-04	5.77E-08	8.73E-08	8.97E-08	5.19E-04
2:Del:R:4	0.00E+00	1.52E-02	4.07E-03	7.61E-08	9.84E-03	2.87E-06	1.84E-03	9.87E-04	3.20E-02	3.46E-02	9.96E-03	7.72E-03	5.06E-03	2.87E-02	1.40E-46	2.11E-02	2.09E-03
2:Del:R:5	4.30E-08	2.83E-08	3.21E-08	5.92E-08	2.32E-04	6.71E-08	2.03E-08	3.18E-04	2.97E-08	1.75E-07	4.32E-04	1.69E-04	7.01E-09	7.89E-08	2.68E-06	1.67E-07	1.27E-07
3:Del:R:0	0.00E+00	4.91E-04	1.31E-04	2.07E-04	0.00E+00	2.28E-03	7.10E-04	2.04E-03	3.38E-03	4.57E-03	2.17E-03	1.10E-02	7.01E-03	2.66E-03	1.94E-03	2.82E-03	3.08E-04
3:Del:R:1	1.12E-03	2.20E-03	1.47E-03	0.00E+00	1.03E-07	9.41E-04	3.35E-03	0.00E+00	1.32E-03	1.88E-03	1.79E-09	0.00E+00	5.34E-03	3.92E-03	2.48E-03	1.26E-02	7.94E-03
3:Del:R:2	1.43E-04	1.19E-07	0.00E+00	3.06E-04	3.77E-08	5.17E-07	7.22E-04	6.14E-08	9.12E-07	1.44E-03	2.58E-03	1.49E-08	1.00E-03	4.73E-04	1.75E-03	5.32E-04	1.33E-03
3:Del:R:3	9.42E-08	1.67E-02	8.08E-04	4.91E-06	0.00E+00	1.73E-04	2.18E-03	1.36E-07	7.52E-03	2.27E-02	1.29E-07	2.76E-08	5.68E-03	7.59E-02	1.36E-03	3.14E-02	2.92E-03
3:Del:R:4	1.97E-08	3.17E-08	3.43E-08	2.67E-08	8.25E-08	5.38E-08	7.16E-08	8.69E-08	1.32E-07	1.12E-07	8.67E-08	1.21E-07	1.39E-07	1.41E-07	1.47E-07	1.03E-07	1.39E-07
3:Del:R:5	1.12E-07	4.80E-08	1.85E-03	6.77E-08	6.98E-03	1.29E-07	2.03E-04	2.31E-07	7.79E-08	2.68E-07	1.02E-02	7.31E-04	0.00E+00	2.73E-07	6.35E-04	1.70E-07	5.26E-08
4:Del:R:0	4.73E-05	3.67E-03	1.74E-02	0.00E+00	2.55E-04	0.00E+00	7.23E-04	3.52E-03	6.30E-03	8.87E-03	5.79E-03	3.35E-03	6.74E-03	1.01E-02	0.00E+00	9.08E-03	1.53E-02
4:Del:R:1	4.43E-05	3.26E-04	4.82E-04	0.00E+00	1.38E-03	3.90E-03	3.63E-03	1.20E-03	1.15E-03	3.79E-03	1.02E-03	1.11E-02	4.64E-03	1.13E-03	7.11E-04	2.23E-03	6.48E-04
4:Del:R:2	1.20E-07	1.47E-04	8.67E-08	5.24E-05	6.65E-04	7.66E-05	1.14E-03	0.00E+00	7.14E-04	1.19E-03	6.33E-04	1.96E-07	3.86E-07	2.73E-03	6.75E-04	2.41E-03	1.70E-03
4:Del:R:3	1.97E-08	3.17E-08	3.43E-08	2.67E-08	8.25E-08	5.38E-08	7.16E-08	8.69E-08	1.32E-07	1.12E-07	8.67E-08	1.21E-07	1.39E-07	1.41E-07	1.47E-07	1.03E-07	1.39E-07
4:Del:R:4	2.88E-08	9.35E-07	5.23E-08	3.99E-05	4.37E-08	1.21E-07	5.72E-04	1.12E-04	9.54E-04	2.24E-04	1.89E-04	8.51E-05	1.91E-07	7.66E-04	1.71E-07	5.27E-07	9.62E-05
4:Del:R:5	4.24E-08	5.38E-08	2.81E-08	7.05E-08	1.64E-07	7.90E-08	9.12E-08	6.22E-08	3.68E-04	4.11E-08	3.44E-07	1.44E-07	2.08E-07	3.13E-04	2.09E-07	4.30E-04	1.05E-07
5:Del:R:0	2.91E-04	8.83E-04	2.48E-03	0.00E+00	2.82E-03	7.14E-04	2.34E-03	2.02E-02	6.99E-03	1.37E-02	2.93E-02	3.55E-02	2.16E-02	1.90E-02	5.28E-03	6.37E-03	4.59E-03
5:Del:R:1	7.59E-08	2.00E-07	6.79E-02	2.29E-07	5.42E-02	3.06E-08	4.32E-07	1.97E-07	6.08E-03	8.43E-04	1.88E-02	6.07E-46	2.07E-04	4.21E-02	2.52E-03	2.97E-02	7.42E-03
5:Del:R:2	1.32E-04	4.14E-08	2.25E-08	5.67E-08	6.33E-08	1.83E-07	1.54E-04	5.40E-08	5.28E-04	1.54E-04	1.34E-04	5.17E-04	3.06E-04	8.18E-04	8.18E-08	1.08E-03	5.23E-04
5:Del:R:3	2.78E-08	7.17E-08	8.56E-05	8.01E-05	1.92E-04	2.35E-04	1.33E-03	1.36E-07	1.70E-07	9.49E-05	6.37E-08	1.11E-07	6.38E-04	8.91E-08	1.03E-03	8.28E-08	6.51E-08
5:Del:R:4	3.36E-08	4.17E-08	2.31E-06	6.29E-08	9.59E-07	3.25E-04	1.94E-07	9.88E-08	1.31E-07	2.06E-04	1.02E-07	2.13E-07	1.50E-04	3.11E-04	3.25E-07	2.25E-07	2.15E-04
5:Del:R:5	1.97E-08	3.17E-08	3.43E-08	2.67E-08	8.25E-08	5.38E-08	7.16E-08	8.69E-08	1.32E-07	1.12E-07	8.67E-08	1.21E-07	1.39E-07	1.41E-07	1.47E-07	1.03E-07	1.39E-07
2:Ins:R:0	2.73E-04	1.24E-08	1.04E-07	4.09E-08	1.00E-07	4.08E-04	8.87E-05	6.38E-08	6.06E-04	5.60E-04	0.00E+00	2.15E-03	1.29E-03	1.59E-03	1.22E-03	3.51E-05	2.49E-03
2:Ins:R:1	2.96E-05	2.92E-08	0.00E+00	1.31E-07	0.00E+00	5.47E-04	3.08E-04	2.15E-03	1.43E-03	1.46E-04	1.67E-04	2.12E-03	3.50E-04	1.99E-03	2.03E-03	1.63E-03	6.05E-04
2:Ins:R:2	0.00E+00	5.20E-05	8.91E-04	2.45E-04	1.82E-08	9.98E-04	3.77E-04	2.11E-04	6.54E-04	9.38E-05	6.47E-05	1.97E-04	2.04E-03	1.44E-03	3.33E-03	1.73E-05	2.77E-09
2:Ins:R:3	2.99E-05	9.85E-05	1.84E-04	1.03E-04	9.97E-05	3.55E-08	1.91E-08	2.21E-08	4.22E-04	3.85E-08	9.34E-04	4.85E-08	5.82E-04	1.09E-03	1.37E-03	2.50E-07	5.82E-04
2:Ins:R:4	4.62E-04	5.17E-04	4.22E-04	2.83E-04	1.37E-03	4.11E-08	0.00E+00	9.87E-08	3.37E-03	7.57E-04	4.76E-03	4.35E-04	0.00E+00	3.74E-03	3.49E-07	1.05E-02	2.22E-03
2:Ins:R:5	2.97E-03	1.62E-04	4.69E-04	1.09E-03	0.00E+00	0.00E+00	1.05E-03	3.78E-07	5.18E-09	4.08E-03	9.59E-04	2.80E-03	2.36E-03	9.19E-03	4.15E-03	1.32E-02	3.13E-02
3:Ins:R:0	9.60E-05	2.23E-05	1.69E-08	4.30E-08	8.46E-05	4.92E-08	6.94E-08	9.95E-05	8.78E-05	3.33E-04	4.86E-04	5.02E-04	9.73E-09	3.08E-07	2.08E-04	6.80E-07	8.61E-08
3:Ins:R:1	1.62E-04	9.07E-05	0.00E+00	7.07E-04	7.00E-09	3.35E-04	1.31E-08	0.00E+00	5.98E-07	9.53E-04	5.82E-04	0.00E+00	1.05E-04	4.57E-07	6.72E-04	1.17E-04	6.77E-04
3:Ins:R:2	4.55E-08	1.40E-04	3.13E-08	7.57E-08	1.17E-07	4.94E-07	1.05E-04	1.01E-07	1.40E-06	1.23E-04	9.79E-07	2.52E-06	1.08E-07	3.76E-04	1.38E-07	5.57E-04	5.63E-07
3:Ins:R:3	5.83E-08	1.51E-02	1.02E-02	0.00E+00	9.01E-03	0.00E+00	9.29E-03	3.41E-03	5.13E-02	6.24E-02	1.60E-02	9.22E-03	0.00E+00	4.66E-02	1.79E-03	1.36E-45	1.06E-02
3:Ins:R:4	6.20E-08	4.63E-08	4.48E-08	7.80E-08	5.92E-08	1.35E-07	2.24E-07	4.43E-04	2.46E-04	1.04E-07	1.26E-06	3.69E-04	1.20E-07	4.77E-04	1.43E-07	5.68E-04	7.74E-07
3:Ins:R:5	1.56E-08	1.99E-05	3.90E-07	6.49E-05	9.45E-04	3.99E-07	7.24E-04	1.58E-07	5.27E-03	8.19E-04	5.79E-06	6.33E-07	2.67E-03	2.49E-04	6.53E-04	2.16E-07	1.74E-03
4:Ins:R:0	3.45E-08	2.06E-04	4.07E-08	4.76E-08	1.00E-07	2.07E-07	1.56E-04	3.72E-05	9.18E-04	3.60E-04	9.07E-04	3.52E-04	1.75E-07	5.47E-04	9.13E-08	1.13E-03	6.00E-08
4:Ins:R:1	6.82E-05	8.83E-03	2.15E-03	8.12E-08	0.00E+00	1.40E-46	5.15E-03	4.80E-04	2.18E-02	3.37E-02	3.82E-04	6.75E-03	2.39E-04	1.15E-02	3.78E-03	2.84E-02	2.08E-03
4:Ins:R:2	1.97E-08	3.17E-08	3.43E-08	2.67E-08	8.25E-08	5.38E-08	7.16E-08	8.69E-08	1.32E-07	1.12E-07	8.67E-08	1.21E-07	1.39E-07	1.41E-07	1.47E-07	1.03E-07	1.39E-07
4:Ins:R:3	8.31E-08	2.13E-04	2.04E-07	2.43E-07	1.97E-07	7.27E-08	1.94E-08	1.30E-07	1.53E-04	2.74E-07	7.86E-04	2.50E-04	6.38E-07	7.31E-08	1.44E-07	2.32E-04	2.22E-04
4:Ins:R:4	3.04E-08	4.20E-08	3.09E-08	2.32E-07	2.93E-08	5.76E-05	9.84E-05	6.44E-05	1.44E-08	3.09E-06	7.45E-04	5.86E-04	3.13E-04	5.24E-04	7.46E-07	1.57E-07	6.13E-04
4:Ins:R:5	1.20E-04	9.20E-05	2.45E-04	1.64E-08	4.20E-04	1.60E-04	1.17E-04	5.33E-04	9.90E-04	1.93E-07	6.77E-07	1.10E-03	3.05E-04	1.59E-03	3.74E-04	1.91E-03	5.97E-04
5:Ins:R:0	4.17E-08	3.51E-08	4.14E-08	6.90E-08	7.98E-08	1.41E-07	4.93E-08	3.86E-05	7.24E-04	1.15E-07	1.26E-06	4.05E-04	1.35E-07	2.64E-04	1.56E-07	3.51E-05	4.29E-04
5:Ins:R:1	6.89E-05	2.27E-04	2.01E-08	1.08E-04	7.11E-05	6.75E-04	1.70E-03	3.38E-03	3.75E-03	2.41E-04	1.25E-07	1.11E-02	1.37E-02	1.59E-03	1.67E-03	0.00E+00	2.21E-03
5:Ins:R:2	8.98E-05	3.56E-04	1.78E-08	6.70E-08	1.67E-07	3.26E-08	5.37E-08	4.63E-08	4.18E-04	3.25E-04	3.52E-08	5.01E-08	5.67E-08	2.33E-07	4.84E-04	2.16E-04	3.17E-04
5:Ins:R:3	3.38E-08	3.64E-08	6.51E-08	6.94E-08	8.07E-08	9.62E-08	9.36E-08	1.10E-04	5.01E-08	2.63E-07	2.29E-08	4.71E-04	2.89E-04	9.59E-08	3.71E-07	1.52E-07	2.82E-04
5:Ins:R:4	4.77E-08	8.95E-07	4.28E-05	9.82E-05	1.33E-07	5.56E-08	2.19E-07	8.80E-08	1.10E-07	9.50E-05	7.54E-05	1.43E-07	2.12E-04	1.42E-04	7.31E-08	1.31E-07	4.30E-04
5:Ins:R:5	6.54E-05	3.42E-08	1.52E-04	1.82E-08	2.60E-04	2.95E-05	1.98E-07	1.69E-08	7.13E-08	1.49E-08	2.22E-05	8.97E-08	1.92E-08	1.46E-08	2.80E-46	1.79E-07	6.73E-04
2:Del:M:1	7.01E-05	5.28E-04	1.18E-03	2.40E-04	1.40E-46	5.98E-04	2.49E-03	1.99E-03	2.29E-03	9.92E-04	3.87E-03	5.63E-03	1.17E-03	3.48E-03	1.80E-03	4.03E-03	1.15E-03
3:Del:M:1	0.00E+00	4.07E-08	1.17E-05	0.00E+00	1.52E-03	8.42E-04	1.33E-04	6.26E-03	2.79E-03	1.32E-03	3.23E-03	8.40E-03	7.03E-03	5.05E-03	2.09E-03	4.92E-03	5.91E-04
3:Del:M:2	3.32E-04	0.00E+00	1.02E-04	5.51E-04	0.00E+00	2.24E-04	1.11E-02	8.23E-04	3.10E-03	9.74E-04	1.62E-04	3.68E-03	7.63E-03	4.46E-03	1.43E-03	3.07E-03	7.19E-03
4:Del:M:1	3.55E-06	1.14E-04	1.21E-04	2.94E-04	9.97E-04	3.45E-04	1.01E-03	1.67E-03	7.44E-04	3.79E-03	2.86E-03	3.41E-03	7.02E-03	5.82E-03	1.63E-03	3.21E-03	5.66E-04
4:Del:M:2	1.35E-04	6.92E-07	1.81E-04	4.53E-04	3.68E-08	1.07E-07	1.47E-03	1.81E-05	3.18E-04	3.78E-03	0.00E+00	7.96E-04	4.87E-03	2.47E-04	2.51E-03	2.00E-04	1.69E-03
4:Del:M:3	2.29E-04	0.00E+00	1.03E-08	9.51E-09	3.48E-04	5.89E-04	0.00E+00	4.81E-04	7.59E-05	5.96E-04	0.00E+00	6.95E-04	1.90E-03	5.89E-04	3.12E-03	9.82E-04	2.74E-08
5:Del:M:1	2.20E-08	3.07E-03	2.86E-03	7.45E-08	1.42E-03	1.09E-06	9.67E-07	2.98E-02	1.42E-02	3.42E-02	1.85E-02	4.80E-02	5.20E-03	1.40E-02	2.90E-02	9.14E-03	2.98E-04
5:Del:M:2	0.00E+00	0.00E+00	4.76E-03	4.42E-04	7.58E-03	0.00E+00	1.71E-03	1.12E-02	5.01E-03	7.60E-03	2.63E-02	2.55E-02	4.50E-03	2.37E-02	4.65E-03	1.60E-02	1.98E-03
5:Del:M:3	1.40E-46	2.63E-04	1.99E-08	1.64E-04	1.30E-07	6.31E-04	1.90E-03	8.74E-03	3.69E-04	1.08E-03	0.00E+00	1.00E-02	6.41E-03	3.03E-02	5.39E-03	2.67E-03	2.40E-03
5:Del:M:4	9.78E-05	1.01E-04	5.29E-05	2.83E-08	5.38E-05	0.00E+00	2.61E-03	1.64E-03	3.80E-03	3.70E-03	4.20E-03	4.25E-03	5.01E-04	1.27E-03	9.27E-03	1.61E-03	1.99E-04
5:Del:M:5	6.56E-05	1.14E-07	2.67E-04	1.30E-03	5.71E-04	6.41E-05	7.91E-04	3.69E-03	2.86E-03	1.51E-02	7.71E-04	1.41E-02	2.34E-07	3.05E-03	0.00E+00	1.53E-04	2.48E-03
