MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.0	0.005610892265306688	0.006688418264968732	2.8025969286496343e-46	0.002809611416887492	0.4683757573366165	0.2021762475371361	0.009023737198202753	0.020321139693260194	0.0031407349635628632	0.017690805032520983	0.0459142989013344	0.24641954693943263	0.045584278318301585	0.08343371145592755	0.003266105178428802	0.038946927152574064
1:Del:C:1	9.121400653384626e-05	0.0001354934065700535	0.01069859191775322	8.661429092171602e-07	0.0010251335752400337	0.16984059810638427	0.000326275872066617	0.02527346791976015	0.013687059277481239	0.0023930811323225496	0.019358982222320263	0.02604845482856035	0.10636967718601227	0.0010799584444612265	0.1580805925652385	0.014185107103548944	0.00937560573220253
1:Del:C:2	3.641269756826659e-08	8.607608640787134e-05	0.0003087896288356262	8.58112528590027e-08	0.0	0.0015866701958074715	0.007058332740002981	0.0013167906147657504	0.000301527856845496	0.0031561415560190653	2.8025969286496343e-46	0.0036692590811185253	0.0009796874597668647	0.003697460204705294	0.0037793178620574965	0.0006040242175913591	0.00038836486637592314
1:Del:C:3	0.0003473795535683166	0.003925611637532711	0.033038971001901986	0.0006728319161084073	0.0008353061974048614	0.01504389215260744	0.0023795677034058826	0.0010574832354905083	0.00794437797367209	0.0031812509056180715	0.00491829018574208	0.004475058568641543	0.0024477919097989796	0.00146016888320446	0.012373215705156326	0.0035309149785462068	0.007252603303641081
1:Del:C:4	0.0	0.004147492296624478	0.008572551749303159	0.0019517734164423927	0.00033355844207108023	0.011035026912577451	0.017410286818630993	2.8025969286496343e-46	0.0	0.002149992763906994	0.0071050178450605015	4.7021362661325836e-07	0.006681345135439188	0.006927882134914398	0.0166832717979446	0.007910106858992095	0.0056223893538117405
1:Del:C:5	0.0001739242262260632	5.78553212449151e-08	0.0013080129487434533	0.010387860611081124	0.005961792679636346	0.0	0.0019782240030821185	0.0	0.0030963965924456715	0.006106799468398094	0.0	0.0006927561480551958	1.5333073122292264e-08	0.005398169437131628	0.0032714920422677097	0.00141645279718432	0.01370251546613872
1:Del:T:0	0.0	0.002071265480481088	0.0031438996084034443	0.0006940335035324097	0.007661547278985381	0.049243489070795475	0.10444586342200637	0.016045613586902617	0.00924161598086357	0.07269654348492623	0.022877358458936216	0.019726668111979963	0.03385642602670487	0.02707764897495508	0.2088108129799366	0.015384693176019936	0.009299402264878154
1:Del:T:1	5.418301810777848e-07	0.0011162255133285726	1.6097746265586465e-05	0.0002113119320711121	0.0001414019788398946	0.03007984673604369	0.015756360286832204	0.005699244635297873	0.0036710509099066257	0.0008388038724660874	0.00312440413810009	0.010150121561559899	0.08266216814517975	0.0027059949628778666	0.02486830198286043	0.008674494348730378	0.001330738700926304
1:Del:T:2	9.47314219956752e-08	0.0056168979965150355	6.890384829603136e-05	0.0014763967134058475	0.0	0.1139785386621952	0.09563577473163605	0.0013916424820081374	0.020576826483011245	0.006817671904968847	0.0008030186307166787	0.023020571935921906	0.02656203589431243	0.02203076472505927	0.05427054464817047	0.0016311259069993866	0.015393253138336149
1:Del:T:3	0.0016045595752075315	0.003851922508329153	0.0022767497855852525	0.00872908728197217	0.001600714959204197	0.043952596932649614	0.19533191472291947	0.004498723044525832	0.01644324529916048	0.017509759590029716	0.017182407388463616	0.013988304836675524	0.11720874831080437	0.024514491204172373	0.029907523281872274	0.03484226686414331	0.028397521842271088
