NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	179.556	64.781	61.696	53.223	0.415	0.816	20000.0
2	182.672	66.303	60.32	54.601	0.42	0.816	30000.0
3	177.91	63.933	55.493	49.042	0.4	0.837	30000.0
4	189.225	67.384	64.829	56.06	0.424	0.801	30000.0
5	179.212	63.88	57.37	51.133	0.399	0.837	20000.0
6	177.818	65.191	58.04	52.039	0.415	0.822	20000.0
7	179.688	63.962	60.148	53.184	0.391	0.826	20000.0
8	177.404	62.931	58.172	51.201	0.392	0.84	20000.0
9	184.782	66.774	63.358	55.213	0.413	0.805	40000.0
10	194.615	69.099	64.24	56.83	0.422	0.808	20000.0
