MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	4.08E-03	4.25E-04	5.92E-04	1.67E-03
1:Del:C:1	6.20E-04	5.70E-04	6.16E-04	1.29E-03
1:Del:C:2	1.19E-04	4.56E-09	8.26E-09	3.17E-05
1:Del:C:3	1.74E-04	4.12E-04	3.67E-04	4.19E-04
1:Del:C:4	3.92E-04	2.17E-05	4.97E-05	2.80E-04
1:Del:C:5	2.76E-04	1.65E-04	8.49E-05	2.89E-04
1:Del:T:0	5.08E-04	9.65E-04	1.83E-04	4.62E-04
1:Del:T:1	5.04E-04	4.71E-04	6.49E-08	2.93E-04
1:Del:T:2	1.25E-03	5.03E-04	2.67E-04	4.16E-04
1:Del:T:3	1.55E-03	1.64E-04	0.00E+00	7.83E-04
1:Del:T:4	2.15E-03	3.31E-04	5.61E-04	6.11E-04
1:Del:T:5	1.19E-02	3.81E-03	1.84E-07	0.00E+00
1:Ins:C:0	2.60E-05	6.29E-05	9.37E-05	2.38E-04
1:Ins:C:1	1.35E-04	9.94E-05	1.06E-04	8.31E-05
1:Ins:C:2	3.59E-05	4.74E-05	6.80E-09	1.24E-08
1:Ins:C:3	5.84E-05	2.02E-08	1.00E-04	9.40E-05
1:Ins:C:4	1.95E-04	3.52E-04	1.98E-04	3.71E-04
1:Ins:C:5	2.67E-04	1.26E-04	2.45E-04	1.23E-03
1:Ins:T:0	3.84E-04	3.00E-04	1.54E-04	4.51E-04
1:Ins:T:1	3.21E-04	8.45E-05	2.98E-04	1.75E-04
1:Ins:T:2	1.36E-04	8.76E-09	5.87E-09	2.33E-08
1:Ins:T:3	1.51E-04	6.14E-05	9.74E-05	4.64E-04
1:Ins:T:4	2.11E-04	1.21E-04	2.16E-04	1.09E-03
1:Ins:T:5	5.17E-08	1.37E-08	5.15E-08	2.68E-02
2:Del:R:0	3.73E-04	2.89E-04	1.03E-04	4.76E-04
2:Del:R:1	3.22E-04	4.59E-04	1.94E-04	4.04E-04
2:Del:R:2	1.19E-04	9.63E-05	2.75E-05	2.18E-04
2:Del:R:3	2.33E-05	3.07E-05	0.00E+00	1.02E-04
2:Del:R:4	1.02E-04	2.30E-08	1.10E-04	1.78E-04
2:Del:R:5	2.29E-08	1.21E-04	4.91E-05	2.05E-05
3:Del:R:0	3.98E-04	4.08E-04	2.58E-04	2.37E-04
3:Del:R:1	4.06E-04	3.97E-04	8.90E-04	4.62E-04
3:Del:R:2	1.38E-04	1.14E-04	8.60E-05	2.94E-04
3:Del:R:3	2.62E-05	3.67E-09	8.02E-05	1.20E-04
3:Del:R:4	5.67E-09	3.99E-09	2.59E-09	6.39E-09
3:Del:R:5	5.67E-09	3.99E-09	2.59E-09	6.39E-09
4:Del:R:0	2.33E-04	2.80E-04	1.72E-05	1.98E-04
4:Del:R:1	2.52E-04	2.03E-04	0.00E+00	2.43E-04
4:Del:R:2	1.26E-04	9.40E-05	9.40E-05	1.47E-04
4:Del:R:3	6.86E-08	4.24E-08	6.75E-03	1.18E-04
4:Del:R:4	4.13E-04	1.06E-02	5.93E-04	7.79E-08
4:Del:R:5	5.67E-09	3.99E-09	2.59E-09	6.39E-09
5:Del:R:0	5.56E-03	4.72E-03	2.35E-03	7.48E-03
5:Del:R:1	2.00E-04	1.22E-04	9.08E-06	8.88E-05
5:Del:R:2	6.90E-05	6.61E-09	6.21E-05	1.51E-08
5:Del:R:3	5.67E-09	3.99E-09	2.59E-09	6.39E-09
5:Del:R:4	5.67E-09	3.99E-09	2.59E-09	6.39E-09
5:Del:R:5	7.22E-08	6.47E-08	3.28E-05	5.60E-08
2:Ins:R:0	1.02E-04	2.00E-04	1.84E-03	1.56E-04
