MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
4:Ins:R:5	2.22E-04	4.25E-05	6.61E-04	6.12E-04	0.00E+00	1.01E-04	0.00E+00	0.00E+00	0.00E+00	1.23E-04	4.78E-04	7.94E-04	1.01E-07	1.47E-03	8.78E-04	3.51E-03
5:Ins:R:0	3.25E-08	3.69E-08	9.68E-05	3.85E-08	8.34E-05	5.86E-07	5.52E-08	5.62E-08	3.47E-08	1.05E-07	2.28E-04	7.85E-08	3.72E-04	4.68E-05	5.00E-04	3.07E-09
5:Ins:R:1	4.22E-08	4.06E-08	5.64E-04	1.43E-03	2.53E-04	1.47E-03	0.00E+00	0.00E+00	3.14E-08	4.92E-03	7.10E-03	5.46E-03	1.19E-03	1.93E-03	5.21E-04	1.40E-03
5:Ins:R:2	4.10E-08	4.39E-05	2.45E-05	2.05E-04	2.82E-08	9.62E-07	1.32E-04	2.19E-08	5.12E-05	1.51E-04	1.09E-07	1.44E-04	1.31E-07	4.57E-08	4.06E-08	1.15E-07
5:Ins:R:3	5.13E-08	3.37E-08	8.01E-07	4.57E-08	5.48E-08	6.69E-05	8.90E-08	5.34E-08	7.48E-08	1.80E-07	1.92E-07	2.73E-04	3.24E-04	1.10E-07	3.99E-04	4.17E-07
5:Ins:R:4	1.99E-08	9.36E-08	1.46E-07	5.48E-02	8.88E-08	1.17E-07	2.54E-07	3.66E-02	8.83E-02	2.30E-03	1.35E-07	3.14E-07	2.98E-07	8.97E-08	3.04E-02	7.19E-03
5:Ins:R:5	4.15E-08	5.80E-08	2.54E-05	3.81E-08	2.26E-08	1.67E-04	3.27E-09	4.42E-05	5.92E-08	1.94E-04	1.23E-07	3.81E-07	1.73E-07	1.03E-07	8.02E-05	1.21E-07
2:Del:M:1	5.65E-04	1.35E-04	3.64E-04	0.00E+00	1.07E-03	2.20E-04	6.20E-04	1.28E-03	4.69E-04	2.42E-03	1.11E-02	1.74E-03	4.85E-03	1.36E-03	1.02E-02	7.68E-04
3:Del:M:1	0.00E+00	7.79E-09	2.27E-08	1.06E-03	1.26E-03	2.87E-03	3.08E-05	0.00E+00	1.26E-04	1.66E-03	2.02E-03	2.45E-03	4.33E-04	6.64E-03	1.74E-03	1.87E-03
3:Del:M:2	0.00E+00	3.76E-04	6.39E-04	6.51E-04	4.01E-05	6.79E-04	6.14E-04	1.31E-04	2.01E-09	2.77E-03	3.15E-03	2.87E-03	5.44E-03	2.41E-03	1.92E-03	2.33E-03
4:Del:M:1	0.00E+00	0.00E+00	1.74E-08	1.40E-04	3.13E-04	1.12E-03	3.88E-04	2.13E-04	3.30E-04	1.30E-03	8.10E-04	2.61E-03	1.33E-03	9.44E-04	2.41E-03	3.38E-04
4:Del:M:2	2.04E-04	4.89E-04	0.00E+00	2.48E-04	6.88E-04	3.01E-04	2.02E-03	0.00E+00	5.05E-04	5.70E-04	4.29E-03	1.51E-03	2.85E-03	2.62E-03	4.00E-04	1.54E-07
4:Del:M:3	9.59E-05	1.42E-04	2.32E-08	4.27E-08	1.02E-03	1.72E-04	4.79E-08	2.58E-04	4.34E-05	0.00E+00	1.09E-03	8.79E-06	2.12E-04	1.86E-03	2.05E-03	2.31E-03
5:Del:M:1	1.64E-07	1.54E-07	9.30E-08	5.05E-03	3.23E-32	3.66E-02	2.23E-03	4.10E-03	1.97E-07	2.87E-04	2.27E-07	5.83E-02	1.84E-02	1.01E-06	2.61E-02	2.15E-02
5:Del:M:2	0.00E+00	9.79E-08	7.73E-08	3.36E-06	0.00E+00	2.33E-02	5.38E-04	4.65E-03	0.00E+00	7.84E-03	1.12E-07	5.61E-02	4.40E-04	1.18E-03	2.70E-03	1.07E-02
5:Del:M:3	3.24E-04	2.08E-08	3.82E-08	6.11E-03	2.69E-04	1.16E-02	0.00E+00	3.86E-04	9.42E-07	7.69E-03	3.19E-08	2.10E-02	1.68E-03	1.26E-02	3.92E-03	9.82E-04
5:Del:M:4	5.67E-09	2.43E-04	5.68E-04	1.12E-03	3.44E-16	3.98E-03	0.00E+00	5.30E-07	8.11E-04	5.08E-03	7.85E-04	6.16E-03	7.29E-04	4.23E-03	6.49E-04	2.23E-03
5:Del:M:5	1.02E-02	1.37E-07	5.21E-08	2.53E-08	1.56E-07	2.00E-03	5.35E-02	2.77E-07	1.01E-07	4.61E-02	2.02E-07	1.47E-03	7.68E-03	2.35E-03	4.52E-07	1.04E-02
