MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.0008095660214451073	0.00291849193163217	4.004290094599128e-05	9.53996730473105e-23	0.6245070487260819	0.009584836902558892	0.0010688514168577968	0.005265634987824797	0.00018446844022719234	0.00023382494691759348	0.02576342523097992	0.012310229862123379	0.08949632130097598	0.09510518945753574	0.04529560764135567	0.01621577675032313
1:Del:C:1	0.0	0.0	0.003143877419643104	0.0009140203706920147	0.05958712766878307	0.005063772574067116	0.008739792966844106	0.0038574658334255218	0.0	2.8025969286496343e-46	0.07768252938985824	0.07031339193927125	0.025626280531287193	0.16504986360669135	0.016496472572907806	0.01418496842723016
1:Del:C:2	0.0007611625434492453	0.0	0.00015117379029021548	0.0001180484310822294	0.00286856870596921	0.009222658933140337	0.0	4.3882317584120757e-07	0.00016054700827226043	0.0	0.005750824471653005	0.0032763570081442593	0.004297655005939305	0.004945925835431808	0.0025112141971476375	0.00022988707833633272
1:Del:C:3	0.0009244416025467217	0.00167611132201273	0.002228926448151469	0.0017543697729706764	0.0036313678836449982	0.00883286640746519	0.0016628577170195058	0.002765936264768243	0.0030390906846150755	0.0009713001549243927	0.0054877451620996	0.008832741365768015	0.006710940133780241	0.02426007855683565	0.009659683192148804	0.011544396542012692
1:Del:C:4	0.00021747866153418727	0.0010727483754962464	0.002481151290470507	0.0004653706834517379	0.0073682677097849595	0.001560334162786603	0.0010531256906688214	0.0006323930807411671	0.0005275653309553263	0.0	0.023318137787282468	1.1119483133370523e-06	0.012352282874132925	0.015110182762145995	0.01012720523867756	0.0029171617468819024
1:Del:C:5	1.6946793834904385e-08	0.005564806731467797	0.0007659470787984901	1.1565495583454322e-08	0.00024060095638560596	0.0004124158461298322	3.9709114503239106e-07	1.202381895382132e-06	1.4012984643248171e-46	1.4012984643248171e-46	0.001457682292652862	0.0012811750203923112	0.00011921307741431519	1.4605275566736964e-08	0.004583221041048091	0.09055810756981372
1:Del:T:0	0.0011575296203773177	0.0005160303160664625	0.004556354507803917	0.0025228035223463507	0.05318227130919695	0.04677577838301659	0.0	0.0	9.060180445885635e-08	0.009331787377595902	0.14262502118945122	0.019407089427113534	0.037938444130122664	0.2771467871963978	0.0034854522440582515	0.022375324016456942
1:Del:T:1	0.0002635526437614999	0.0005429424694739282	0.0	9.773766942089424e-06	0.04403895959258079	0.013118646899238228	0.0004036408732645214	0.00022224322692139254	0.0028967857143996413	0.0039641499985009435	0.04296776382252574	0.00762284747324884	0.025569229466100296	0.02587154284119606	0.0	0.002722654487371301
1:Del:T:2	0.000997474486939609	0.0003643545554950833	0.002001878228259102	0.0017960417589222288	0.01850869001355022	1.2829751806370679e-28	0.005656663444824517	0.00045711959389791443	0.0	3.8437272269220554e-05	0.16409102976322174	0.009769996395334601	0.09473211951553821	0.04834745107218623	0.051412636414170265	0.024988998752087356
1:Del:T:3	0.0	0.009007835945860165	0.00012845418937672547	0.0	0.10723247062796873	0.003991452674381435	0.002782017252957303	7.892322173574939e-07	1.3504927665053401e-06	0.002551938407123089	0.30505986511707306	0.0	0.05205711089074612	0.023351857904344797	0.008589897336946706	0.029134560330658133
