Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V44	4.00E-01	1.40E+00	3.05E+00	0.00E+00	8.46E+00	0.00E+00	7.78E+00	1.00E-01	0.00E+00
V45	9.35E+00	3.43E+00	4.37E+00	2.42E+00	4.94E+00	8.56E+00	4.57E+00	1.17E+01	1.14E+01
V46	0.00E+00	1.91E+00	3.88E+00	1.44E+01	4.03E+00	2.59E+00	1.37E+01	5.43E+00	2.40E+00
V47	5.35E+00	2.12E+00	1.30E+00	1.77E+00	5.73E-01	1.36E+00	1.86E+00	2.59E+00	5.24E+00
V48	9.98E-01	1.86E+00	6.00E+00	1.22E+00	4.10E+00	6.52E+00	3.61E+00	6.00E-01	1.10E+00
V49	2.95E+00	1.06E+00	3.22E+00	6.57E-01	4.77E+00	5.16E-01	6.53E+00	5.00E-01	1.51E+00
V50	6.51E+00	8.33E-01	4.46E+00	1.40E+01	2.05E+00	4.25E+00	4.77E+00	4.17E+00	1.76E+01
V51	1.25E+00	2.96E+00	1.07E+00	0.00E+00	3.70E+00	9.43E-01	3.80E+00	2.04E+00	2.10E+00
V52	0.00E+00	3.18E+00	4.50E+00	9.40E-01	3.35E+00	3.06E-01	4.17E+00	6.52E+00	2.00E-01
V53	6.37E-01	3.03E+00	9.83E-01	4.86E+00	1.54E+01	1.19E+00	1.60E+01	9.80E-01	3.79E+00
V54	7.57E-01	0.00E+00	6.18E-01	1.25E+00	5.85E+00	0.00E+00	5.71E+00	6.96E-01	1.19E+00
V55	3.53E+00	1.80E+00	2.88E+00	7.74E+00	2.04E+01	4.33E+00	2.15E+01	3.02E+00	9.90E+00
V56	0.00E+00	1.03E+00	4.14E+00	1.56E+01	1.66E+00	7.22E-01	2.53E+00	3.35E+00	1.91E+01
V57	2.87E+00	3.01E+00	3.21E+00	1.93E+00	7.64E-01	3.06E-01	1.20E+00	2.19E+00	1.87E+00
V58	8.62E-01	4.48E-01	7.04E+00	1.44E+01	1.32E+01	1.05E+01	1.59E+01	1.05E+01	7.20E+00
V59	1.17E+01	1.52E+00	6.45E+00	1.19E+01	1.38E+00	1.03E+01	5.98E+00	1.45E+01	1.97E+01
V60	1.57E+00	9.92E-01	6.35E+00	7.27E-01	5.63E+00	1.14E+01	4.78E+00	8.69E+00	7.70E+00
V61	2.36E+01	4.16E-01	2.64E+00	3.33E-01	1.20E+00	0.00E+00	3.00E-01	0.00E+00	2.46E+01
V62	1.38E+00	1.30E+00	3.60E+00	5.06E+00	7.55E+00	3.18E+00	6.67E+00	3.56E+00	3.25E+00
V63	2.59E+01	1.94E+00	6.09E+00	2.98E+00	2.82E+00	1.91E+01	3.56E+00	1.13E+01	2.40E+01
V64	3.15E+01	6.29E-01	1.39E+01	1.53E+00	3.20E+00	1.20E+01	1.56E+00	2.46E+01	3.25E+01
V65	1.47E+01	0.00E+00	2.65E+00	6.41E+00	1.43E+00	0.00E+00	9.00E-01	8.27E+00	1.53E+01
V66	1.02E+00	3.86E+00	2.08E+00	8.27E-01	2.72E+00	1.45E+00	4.22E+00	5.00E-01	1.07E+00
V67	1.77E+00	5.97E-01	2.88E+00	5.28E+00	2.67E-01	5.93E-01	4.85E+00	2.69E+00	3.11E+00
V68	4.74E+00	5.08E+00	3.45E+00	1.03E+01	3.12E+00	1.14E+01	1.10E+01	9.55E+00	9.95E+00
V69	3.65E+00	0.00E+00	4.63E+00	1.24E+01	1.01E+00	7.63E-01	0.00E+00	6.71E+00	1.54E+01
V70	7.72E+00	2.46E+00	2.78E+00	1.29E+01	3.37E+00	1.24E+00	1.40E+01	3.34E+00	7.43E+00
V71	3.24E+00	2.91E-01	5.66E+00	1.20E+00	2.13E+01	6.80E+00	2.50E+01	1.12E+01	4.80E+00
V72	8.47E+00	1.75E+00	1.03E+00	4.76E-01	3.40E-01	0.00E+00	3.96E-01	7.30E-01	7.96E+00
V73	2.17E+00	1.40E+00	1.33E-01	0.00E+00	2.24E+00	1.70E+00	2.10E+00	6.00E-01	1.50E+00
V74	1.29E+01	1.86E+00	4.61E+00	2.98E+00	2.33E+01	6.23E+00	2.64E+01	7.81E+00	1.34E+01
V75	3.52E+00	5.63E-01	1.31E+00	0.00E+00	5.12E-01	0.00E+00	7.78E-01	6.96E-01	3.70E+00
V76	9.00E-01	2.47E+00	9.79E+00	1.95E+01	1.38E+01	5.50E+00	2.08E+01	2.20E+01	5.18E+00
V77	8.17E-01	4.49E+00	1.36E+00	8.47E-01	2.42E+00	0.00E+00	4.18E+00	4.47E+00	8.00E-01
V78	3.35E+00	2.32E+00	4.25E+00	1.21E+00	4.77E+00	8.83E+00	4.12E+00	9.34E+00	5.42E+00
V79	5.93E+00	1.38E+00	1.77E+00	1.63E-01	6.91E+00	0.00E+00	6.79E+00	1.93E+00	3.96E+00
V80	3.46E+01	3.79E+00	3.03E+00	2.92E+00	6.01E+00	2.12E+00	4.79E+00	2.41E+00	3.51E+01
V81	1.87E+01	2.02E+00	1.77E+00	0.00E+00	2.55E+00	0.00E+00	2.62E+00	1.42E+00	1.90E+01
V82	6.74E-01	2.21E-01	1.48E+00	2.90E+00	2.95E+00	5.62E-01	3.91E+00	2.04E+00	3.37E+00
V83	4.11E+00	2.17E+00	1.47E+00	1.50E+00	7.89E+00	3.63E+00	8.97E+00	4.14E+00	5.47E+00
V84	0.00E+00	0.00E+00	2.14E+00	3.21E+00	1.69E+00	1.53E+00	1.53E+00	1.79E+00	3.20E+00
V85	7.86E-01	2.35E+00	6.93E+00	2.12E+00	5.99E+00	4.89E+00	6.06E+00	5.66E+00	5.14E+00
V86	1.30E+00	2.27E+00	2.31E+00	1.67E+00	8.07E+00	2.75E+00	8.43E+00	1.81E+00	1.38E+00
V87	1.17E+01	3.40E+00	3.13E+00	2.50E+00	3.00E+00	1.90E+01	2.48E+00	1.70E+01	1.26E+01
V88	9.67E+00	2.67E-01	1.54E+00	4.67E-01	3.24E+00	3.19E+00	2.72E+00	3.56E+00	9.61E+00
V89	1.03E+01	2.62E+00	3.90E+00	2.56E+00	5.60E+00	8.78E+00	6.35E+00	1.22E+01	2.07E+01
V90	2.35E+01	5.19E+00	2.97E+00	1.36E+00	4.00E+00	9.30E+00	4.75E+00	6.94E+00	2.39E+01
V91	1.13E+00	6.16E-01	4.32E+00	5.52E+00	2.70E+00	4.50E+00	2.67E+00	2.38E+00	7.66E+00
V92	5.27E+00	3.65E+00	1.00E-01	2.11E+00	0.00E+00	8.92E-01	2.90E+00	0.00E+00	5.49E+00
V93	7.33E+00	3.61E+00	7.12E-01	0.00E+00	3.62E+00	0.00E+00	3.32E+00	2.43E+00	7.69E+00
V94	2.26E+01	8.94E-01	6.72E+00	5.55E+00	5.01E+00	7.76E+00	5.81E+00	1.08E+01	2.20E+01
V95	1.29E+00	1.41E+00	4.55E+00	4.57E+00	4.94E+00	2.61E+00	4.71E+00	6.32E+00	2.73E+00
V96	7.20E+00	4.53E-01	2.85E+00	8.36E-01	3.57E+00	9.64E+00	3.92E+00	5.58E+00	9.82E+00
V97	8.73E+00	2.32E+00	3.53E+00	2.99E+00	2.07E+00	3.33E-01	2.10E+00	4.05E+00	6.64E+00
V98	9.83E+00	2.12E+00	2.67E-01	2.70E+00	8.30E+00	0.00E+00	7.51E+00	4.47E-01	9.91E+00
V99	3.35E-01	2.51E+00	1.39E+00	6.11E-01	7.67E+00	1.20E+00	8.52E+00	1.84E+00	3.00E-01
V100	3.29E+01	9.40E-01	3.32E+00	6.16E-01	1.59E+01	0.00E+00	1.81E+01	1.88E+00	3.38E+01
