Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V34	1.71E+00	3.97E+00	3.72E+00	2.64E+00	3.67E-01	1.18E+00	3.10E+00	3.02E+00	7.05E+00
V35	2.45E+00	1.94E+00	0.00E+00	1.23E+00	1.66E+00	2.58E+00	9.80E-01	1.37E+00	2.20E+00
V36	4.61E+00	1.81E+00	1.89E+00	6.16E+00	9.55E-01	0.00E+00	1.70E+00	8.58E+00	5.19E+00
V37	1.05E+01	1.68E+01	1.08E+00	1.34E+00	1.17E+00	5.08E+00	8.03E+00	3.01E+00	1.96E+01
V38	3.05E+00	1.73E+00	3.35E-01	1.26E+00	1.33E-01	1.75E+00	9.00E-01	1.57E+00	3.52E+00
V39	3.23E+00	4.99E-01	1.09E+00	5.36E+00	8.00E-01	1.78E+00	3.29E+00	4.16E+00	3.69E+00
V40	1.80E+00	9.78E-01	2.24E+00	1.23E+00	3.05E+00	2.28E+00	2.72E+00	8.67E-01	1.69E+00
V41	4.53E+00	7.61E-01	1.70E+01	9.58E+00	1.23E+00	1.69E+00	2.93E+00	9.35E+00	1.89E+01
V42	5.26E-01	2.23E+00	3.24E+00	2.35E+00	1.00E+00	9.75E-01	9.07E-01	2.62E+00	3.44E+00
V43	4.70E+00	1.75E+00	2.30E+00	1.40E+01	2.49E+00	5.02E+00	4.11E+00	1.94E+01	4.55E+00
V44	1.05E+01	2.00E+00	4.07E-01	1.06E+00	2.21E-01	3.40E+00	3.96E+00	3.42E-01	1.04E+01
V45	2.21E-01	3.13E+00	4.49E+00	1.03E+00	2.43E+00	0.00E+00	0.00E+00	8.20E-01	3.34E+00
V46	1.49E+00	6.44E+00	3.39E+00	6.11E-01	1.63E+00	3.41E+00	3.56E+00	2.73E+00	8.20E+00
V47	2.96E+00	5.77E+00	8.39E+00	5.89E+00	2.27E+00	7.75E+00	7.93E+00	5.67E+00	1.08E+01
V48	1.16E+00	1.75E+00	1.25E+01	6.56E+00	2.59E+00	1.56E+00	2.93E+00	4.21E+00	1.52E+01
V49	2.81E+00	5.07E+00	4.90E+00	2.54E+00	1.67E+00	4.08E+00	2.73E+00	3.53E+00	8.81E+00
V50	1.87E+00	1.82E+00	1.07E+00	6.23E-01	9.21E-01	1.61E+00	4.35E+00	9.46E-01	1.43E+00
V51	2.06E+01	2.12E+01	2.10E+00	6.51E+00	1.07E+00	1.69E+01	2.64E+01	1.02E+01	3.08E+01
V52	1.28E+01	4.07E-01	1.58E+01	3.94E+00	7.46E-01	4.74E+00	5.92E+00	7.58E+00	2.08E+01
V53	7.10E+00	1.43E+00	5.26E-01	2.01E+00	2.41E+00	3.07E+00	1.74E+00	6.37E-01	7.43E+00
V54	1.17E+01	3.89E-01	2.98E+00	4.14E+00	9.60E-01	5.95E+00	4.61E+00	6.90E+00	1.27E+01
V55	3.68E+00	1.11E+00	3.03E+00	4.46E+00	5.12E-01	1.69E+00	1.39E+00	5.21E+00	5.24E+00
V56	5.12E-01	3.83E+00	1.71E+00	2.00E-01	1.35E+00	1.40E+00	2.16E+00	2.50E+00	3.49E+00
V57	2.04E+01	6.83E+00	1.38E+01	3.37E+00	9.43E-01	3.91E+00	3.79E+00	9.13E+00	2.57E+01
V58	8.88E+00	0.00E+00	3.61E+00	2.56E+00	1.33E+00	3.78E+00	1.50E+00	5.03E+00	1.40E+01
V59	1.55E+00	1.94E+00	4.08E+00	5.65E+00	2.84E+00	3.03E+00	4.15E+00	6.04E+00	6.94E+00
V60	2.06E+00	2.59E+00	2.95E+00	7.78E-01	0.00E+00	9.09E-01	2.39E+00	2.03E+00	3.68E+00
V61	4.33E+00	5.91E+00	1.25E+00	1.19E+01	1.63E+00	3.33E+00	4.98E+00	1.15E+01	1.15E+01
V62	6.05E-01	0.00E+00	1.81E+00	3.04E+00	8.03E-01	1.81E+00	1.63E+00	4.13E+00	7.95E-01
V63	3.66E+00	1.51E+00	1.37E+00	4.62E+00	2.02E+00	6.93E+00	8.32E+00	5.47E+00	2.17E+00
V64	1.83E+00	3.67E-01	1.14E+00	0.00E+00	9.45E-01	4.69E+00	5.08E+00	3.42E-01	1.08E+00
V65	3.32E+00	2.39E+00	8.30E+00	3.99E+00	6.74E-01	2.89E+00	3.01E+00	3.64E+00	1.09E+01
V66	7.21E+00	6.67E-01	2.24E-01	3.20E+00	1.99E+00	1.78E+01	2.68E+01	4.36E+00	8.36E+00
V67	2.12E+00	4.87E+00	3.55E+00	7.68E+00	9.89E-01	3.68E+00	9.16E+00	9.23E+00	4.01E+00
V68	0.00E+00	5.17E-01	5.00E-01	0.00E+00	7.72E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00
V69	9.67E-01	1.01E+00	1.29E+00	0.00E+00	5.62E-01	1.39E+00	2.00E-01	5.58E-01	1.00E+00
V70	1.41E+01	2.59E+00	1.53E+00	0.00E+00	3.00E+00	0.00E+00	1.00E-01	1.00E-01	1.54E+01
V71	6.96E+00	1.51E+00	0.00E+00	2.04E+00	2.06E+00	2.01E+00	1.75E+00	1.40E+00	6.85E+00
V72	1.28E+00	6.68E+00	2.96E+00	5.54E-01	1.00E-01	0.00E+00	3.00E-01	2.56E+00	4.79E+00
V73	3.80E+00	4.20E+00	1.10E+00	1.30E+01	1.99E+00	4.22E-01	2.77E+00	1.28E+01	7.64E+00
V74	9.71E-01	1.23E+00	2.69E+00	0.00E+00	1.45E+00	2.60E-01	1.44E+00	0.00E+00	1.54E+00
V75	3.95E+00	0.00E+00	1.14E+01	1.45E+01	0.00E+00	1.33E+00	9.79E+00	1.01E+01	1.40E+01
V76	4.38E+00	1.51E+00	4.50E+00	5.75E+00	1.95E+00	2.14E+00	2.34E+00	2.61E+00	5.97E+00
V77	2.83E+00	4.43E+00	4.33E-01	3.37E+00	1.33E+00	2.34E+00	4.89E+00	1.17E+00	4.90E+00
V78	2.94E+00	2.06E+00	2.45E+00	7.72E-01	1.54E+00	7.06E-01	5.16E-01	1.66E+00	3.37E+00
V79	3.39E+00	2.79E+00	3.18E+00	3.99E+00	2.25E+00	5.10E+00	6.13E+00	4.28E+00	4.86E+00
V80	3.95E+00	3.93E+00	1.15E+01	3.29E+00	7.89E-01	0.00E+00	4.74E+00	8.49E+00	1.41E+01
V81	3.56E+00	5.96E-01	3.64E+00	1.06E+01	1.49E+00	7.72E+00	1.09E+01	8.53E+00	5.77E+00
V82	1.05E+01	3.73E+00	9.69E-01	4.64E+00	1.33E+00	7.12E+00	8.96E+00	7.22E+00	1.18E+01
V83	1.45E+00	0.00E+00	1.04E+00	4.00E-01	7.33E-01	1.16E+00	1.20E+00	1.23E+00	4.73E-01
V84	2.81E+00	6.58E+00	2.21E-01	6.31E+00	3.14E-01	4.31E+00	5.97E+00	5.84E+00	2.84E+00
V85	1.14E+01	3.48E+00	6.53E+00	5.90E+00	2.18E+00	4.28E+00	4.60E+00	4.26E+00	1.50E+01
V86	6.32E+00	5.16E-01	2.86E+00	7.74E+00	1.48E+00	2.06E+00	1.78E+00	9.26E+00	7.45E+00
V87	6.10E+00	3.03E+00	6.63E+00	7.19E+00	1.48E+00	2.43E+00	3.98E+00	7.25E+00	1.34E+01
V88	2.32E+00	0.00E+00	3.35E-01	2.05E+00	1.23E+00	0.00E+00	0.00E+00	1.36E+00	1.79E+00
V89	4.86E+00	4.33E+00	1.24E+00	1.88E+00	6.23E-01	2.13E-01	7.78E-01	4.29E+00	5.69E+00
V90	4.64E+00	1.67E-01	1.90E+00	0.00E+00	1.25E+00	0.00E+00	2.00E-01	0.00E+00	5.37E+00
V91	2.05E+00	3.03E+00	4.55E+00	1.78E+00	9.91E-01	3.16E+00	5.13E+00	3.15E+00	4.31E+00
V92	1.11E+01	1.46E+00	1.21E+00	3.01E+00	6.29E-01	1.03E+01	1.43E+01	2.96E+00	1.55E+01
V93	2.23E+00	3.58E+00	9.39E+00	4.25E+00	1.28E+00	0.00E+00	2.35E+00	3.79E+00	1.24E+01
V94	1.40E+00	2.77E+00	6.99E-01	2.38E+00	0.00E+00	9.29E-01	1.41E+00	3.33E+00	3.40E+00
V95	9.64E-01	4.52E+00	6.18E-01	8.05E+00	5.54E-01	1.02E+00	3.56E+00	9.82E+00	4.68E+00
V96	1.65E+00	8.75E-01	1.17E+01	8.99E+00	2.18E+00	2.73E+00	5.85E+00	9.84E+00	1.29E+01
V97	3.48E+00	1.26E+00	6.80E-01	2.03E+00	9.10E-01	2.10E+00	2.42E+00	3.04E+00	4.31E+00
V98	1.97E+01	4.35E+00	2.36E+00	1.89E+00	2.13E-01	2.43E+00	5.15E+00	2.67E+00	2.08E+01
V99	2.66E+00	9.00E-01	3.10E+00	3.89E+00	2.14E+00	0.00E+00	6.29E-01	4.51E+00	3.75E+00
V100	3.38E+01	7.42E-01	4.07E-01	2.49E+00	1.81E+00	4.60E+00	5.76E+00	2.39E+00	3.77E+01
