Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V1	19	122	2	160	0	0	0	10	0	36
V2	74	0	6	100	14	9	0	0	42	10
V3	49	144	25	0	0	18	22	35	0	8
V4	106	0	28	128	0	0	40	0	40	44
V5	58	4	84	27	7	3	0	12	0	0
V6	264	0	2	35	78	1	18	22	35	0
V7	635	92	0	20	120	24	62	116	0	0
V8	10	0	40	89	33	0	11	0	90	0
V9	17	0	45	159	55	2	0	0	0	8
V10	11	48	220	14	18	4	0	0	0	20
V11	110	92	20	26	13	0	1	0	0	0
V12	0	245	21	16	7	9	27	0	19	0
V13	0	18	143	58	23	5	0	10	4	27
V14	42	10	131	5	35	1	6	44	0	13
V15	8	48	32	43	38	38	32	15	27	0
V16	4	23	26	155	49	0	100	0	7	0
V17	2	0	58	6	33	26	0	9	0	0
V18	5	13	9	16	0	0	26	82	0	0
V19	135	11	2	62	0	10	3	24	9	0
V20	4	36	1	75	30	46	14	6	25	19
V21	138	11	4	115	0	32	23	0	0	109
V22	107	33	82	35	64	5	17	3	0	0
V23	5	17	0	13	238	32	0	0	19	8
V24	4	28	44	5	17	0	30	0	13	0
V25	127	26	155	0	114	13	49	0	0	0
V26	11	24	282	0	15	14	0	0	0	0
V27	46	35	186	0	0	21	14	17	0	3
V28	14	12	306	47	48	46	29	16	0	0
V29	103	205	2	0	0	4	16	1	0	5
V30	24	166	9	182	0	0	50	16	2	0
V31	0	39	58	0	0	5	9	30	33	0
V32	57	14	12	29	12	43	11	0	0	40
V33	18	0	0	172	49	185	0	0	71	8
V34	6	13	0	38	0	17	0	18	21	0
V35	1	27	73	0	16	1	3	0	6	3
V36	0	0	7	52	35	7	2	0	5	0
V37	54	6	50	29	43	72	0	29	13	0
V38	80	231	77	4	23	10	35	0	0	0
V39	7	304	0	51	18	15	110	0	0	0
V40	6	0	0	162	110	20	16	36	0	42
V41	26	2	14	13	0	0	19	0	16	0
V42	166	38	1	61	40	0	13	13	0	102
V43	2	1	0	53	55	26	0	0	0	0
V44	43	110	165	37	8	0	22	0	19	2
V45	4	15	286	34	1	21	9	0	4	0
V46	67	22	14	0	0	4	0	13	46	0
V47	0	2	0	67	32	77	22	0	12	58
V48	0	0	0	11	16	7	1	1	3	51
V49	58	0	39	39	6	2	0	22	32	27
V50	126	20	0	1	0	0	5	0	39	8
V51	130	56	0	47	60	163	26	0	33	0
V52	212	15	23	0	56	28	0	0	45	3
V53	94	3	83	55	103	29	0	0	0	6
V54	58	0	4	0	103	6	6	12	27	0
V55	3	21	0	75	32	79	9	40	0	0
V56	6	28	37	4	0	0	17	0	9	4
V57	75	0	38	173	3	0	0	0	40	0
V58	9	19	3	0	0	6	1	0	20	4
V59	0	1	31	0	16	2	4	6	16	23
V60	16	84	0	0	2	24	20	20	23	0
V61	6	48	67	11	0	0	33	0	33	0
V62	98	13	10	162	90	23	0	0	0	0
V63	46	328	0	40	0	62	121	8	21	0
V64	16	0	0	71	66	11	0	34	0	64
V65	12	0	0	0	1	6	0	0	12	0
V66	16	185	0	0	0	67	45	2	16	52
V67	17	28	2	0	58	5	7	7	2	0
V68	22	17	43	82	0	1	0	0	0	9
V69	8	171	115	0	3	5	16	37	1	0
V70	185	43	24	0	108	0	20	53	0	0
V71	7	5	232	33	320	3	0	0	0	140
V72	3	8	151	0	215	0	8	27	0	0
V73	91	18	9	230	1	8	27	13	14	0
V74	205	55	0	14	18	38	16	83	24	0
V75	8	237	57	28	26	11	41	0	0	0
V76	12	19	156	31	74	15	17	0	0	58
V77	59	88	0	17	60	76	0	0	18	0
V78	0	52	1	12	56	24	12	11	0	20
V79	29	20	170	8	11	12	7	10	3	0
V80	122	451	0	0	0	0	75	69	0	0
V81	92	35	19	0	258	5	0	26	9	0
V82	0	22	0	29	128	47	17	0	44	0
V83	0	11	8	159	46	0	75	23	0	0
V84	9	0	53	82	96	0	0	35	1	0
V85	7	2	46	66	33	0	2	0	0	34
V86	13	2	169	18	0	0	0	0	21	17
V87	29	0	97	43	117	183	19	0	0	0
V88	9	14	111	13	31	1	0	6	7	0
V89	5	9	42	17	16	81	0	0	0	0
V90	278	176	18	0	11	35	67	21	0	0
V91	118	132	0	18	50	21	56	17	0	0
V92	171	195	187	9	127	0	16	115	0	2
V93	95	2	5	0	2	3	3	15	2	0
V94	110	21	0	29	71	0	10	15	0	0
V95	30	67	46	3	0	0	0	0	25	0
V96	0	93	0	37	7	17	14	47	0	0
V97	8	44	29	148	7	69	0	2	0	0
V98	1	20	141	54	94	0	15	26	0	28
V99	4	0	95	6	46	0	0	21	0	13
V100	8	52	5	101	35	43	0	1	24	0
