NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	51.822	22.353	12.208	12.476	0.144	0.987	20000.0
2	50.509	21.562	11.692	11.973	0.145	0.988	20000.0
3	49.708	21.741	11.503	12.119	0.143	0.989	40000.0
4	50.313	21.694	11.645	11.938	0.14	0.989	20000.0
5	50.661	22.114	11.839	12.17	0.143	0.99	20000.0
6	51.732	22.204	12.162	12.457	0.145	0.989	20000.0
7	50.997	22.394	11.807	12.449	0.146	0.989	40000.0
8	51.704	22.234	12.192	12.257	0.145	0.989	20000.0
9	51.406	22.666	12.425	13.209	0.146	0.987	20000.0
10	50.738	22.048	11.829	12.113	0.141	0.989	30000.0
