MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	2.60E-03	3.71E-04	1.59E-03	1.38E-03	1.52E-03	9.31E-03	2.65E-03
1:Del:C:1	1.23E-03	1.05E-04	2.51E-08	4.95E-04	5.79E-04	1.46E-03	1.34E-03
1:Del:C:2	1.55E-04	1.82E-04	1.67E-04	9.87E-05	1.33E-05	1.30E-03	6.87E-04
1:Del:C:3	2.57E-04	2.76E-04	5.69E-04	2.08E-05	4.47E-04	2.46E-03	1.27E-03
1:Del:C:4	1.17E-03	2.35E-04	1.29E-03	1.15E-03	1.72E-03	1.59E-02	1.25E-03
1:Del:C:5	1.99E-04	3.84E-04	7.46E-04	1.10E-04	6.81E-04	8.68E-03	1.15E-03
1:Del:T:0	1.26E-03	6.60E-04	8.04E-04	4.05E-04	1.08E-03	4.45E-03	2.16E-03
1:Del:T:1	1.15E-03	3.18E-04	1.85E-04	5.18E-04	0.00E+00	1.40E-46	1.81E-03
1:Del:T:2	2.11E-03	8.64E-04	6.45E-04	4.15E-03	2.56E-03	1.02E-02	1.16E-03
1:Del:T:3	1.89E-03	4.87E-04	1.29E-03	2.76E-03	1.20E-03	5.47E-03	5.16E-34
1:Del:T:4	1.41E-03	0.00E+00	5.60E-04	2.10E-03	1.13E-03	5.76E-03	2.71E-08
1:Del:T:5	1.24E-07	1.54E-08	9.55E-08	2.29E-02	8.41E-03	2.35E-03	5.86E-07
1:Ins:C:0	3.60E-05	6.32E-07	0.00E+00	0.00E+00	7.38E-05	3.54E-04	2.41E-04
1:Ins:C:1	0.00E+00	5.94E-05	1.82E-04	7.97E-05	5.11E-08	8.68E-04	4.63E-04
1:Ins:C:2	9.96E-05	2.71E-05	0.00E+00	2.20E-08	1.23E-04	8.79E-04	3.52E-04
1:Ins:C:3	1.10E-03	7.76E-08	3.53E-08	3.81E-02	1.10E-07	5.02E-02	5.65E-06
1:Ins:C:4	1.09E-08	1.86E-04	1.17E-04	5.86E-04	3.90E-04	2.79E-03	1.34E-04
1:Ins:C:5	2.50E-04	1.31E-03	3.18E-04	0.00E+00	6.65E-04	1.15E-02	5.21E-05
1:Ins:T:0	8.89E-04	6.39E-04	0.00E+00	6.54E-04	5.82E-04	1.30E-03	8.45E-04
1:Ins:T:1	8.19E-04	1.25E-04	7.58E-04	6.05E-04	8.58E-04	1.21E-02	1.39E-03
1:Ins:T:2	3.19E-04	1.78E-04	4.09E-05	8.26E-04	0.00E+00	9.13E-04	0.00E+00
1:Ins:T:3	1.39E-04	7.56E-04	9.99E-04	5.89E-04	1.04E-03	1.27E-02	1.16E-03
1:Ins:T:4	2.67E-04	6.43E-04	0.00E+00	8.38E-05	6.00E-04	3.87E-04	5.56E-04
1:Ins:T:5	1.53E-08	5.47E-03	1.68E-07	3.27E-03	4.98E-08	2.44E-02	1.08E-06
2:Del:R:0	4.58E-04	2.62E-05	1.33E-04	4.16E-04	6.21E-05	1.11E-03	6.27E-04
2:Del:R:1	4.15E-04	2.15E-04	5.61E-04	7.48E-04	5.25E-04	2.43E-03	1.53E-03
2:Del:R:2	1.42E-04	1.42E-04	4.29E-08	3.66E-09	3.85E-04	4.38E-04	1.31E-04
2:Del:R:3	3.83E-08	1.70E-05	8.44E-09	2.50E-08	2.77E-04	1.44E-03	1.74E-04
2:Del:R:4	5.61E-09	4.41E-09	4.35E-05	0.00E+00	1.20E-04	1.12E-07	2.00E-04
2:Del:R:5	3.40E-08	2.93E-08	4.90E-08	2.61E-08	4.21E-08	1.49E-07	9.49E-05
3:Del:R:0	4.50E-04	2.99E-04	3.34E-03	1.43E-03	1.16E-03	2.67E-02	1.73E-03
3:Del:R:1	3.32E-04	5.56E-04	1.40E-46	0.00E+00	7.47E-04	3.94E-03	2.83E-04
3:Del:R:2	1.64E-04	2.58E-04	2.78E-04	2.35E-04	4.03E-04	5.41E-03	1.07E-04
3:Del:R:3	5.62E-05	6.61E-05	7.01E-09	1.28E-04	1.89E-04	1.84E-03	6.21E-09
3:Del:R:4	3.05E-09	5.11E-09	4.95E-09	3.72E-08	7.11E-09	7.98E-08	9.00E-09
