MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	2.56E-04	2.36E-04	1.53E-03	1.03E-04	2.56E-03	2.93E-02	2.48E-02	6.38E-03	3.39E-02	1.18E-02
1:Del:C:1	1.99E-04	1.40E-46	4.45E-08	2.31E-04	3.94E-03	1.55E-02	1.74E-02	9.45E-03	1.53E-02	5.83E-03
1:Del:C:2	1.33E-07	6.70E-08	4.58E-05	1.57E-05	9.37E-04	3.02E-03	1.63E-03	4.50E-03	1.68E-03	5.28E-03
1:Del:C:3	3.61E-04	4.61E-04	4.08E-04	4.13E-04	4.71E-04	2.45E-03	2.85E-03	5.00E-03	3.59E-03	2.44E-03
1:Del:C:4	1.64E-08	4.38E-04	4.27E-04	3.04E-06	1.06E-04	1.27E-02	2.93E-03	8.65E-05	2.84E-03	2.01E-03
1:Del:C:5	1.56E-04	4.04E-04	1.25E-03	3.28E-05	3.36E-04	3.38E-04	0.00E+00	2.85E-03	2.14E-03	6.03E-03
1:Del:T:0	2.45E-04	2.91E-04	1.64E-03	2.50E-04	2.84E-03	1.28E-02	1.18E-02	2.14E-02	1.48E-02	1.76E-02
1:Del:T:1	3.50E-04	0.00E+00	1.43E-04	3.50E-04	1.56E-03	4.19E-03	8.35E-03	7.20E-03	1.27E-02	2.22E-03
1:Del:T:2	5.79E-04	4.95E-08	1.27E-03	1.20E-04	5.46E-04	1.02E-02	1.37E-02	3.57E-03	2.10E-02	3.54E-03
1:Del:T:3	5.71E-04	2.64E-04	1.42E-03	4.43E-04	5.57E-04	1.18E-02	1.50E-02	7.54E-03	1.86E-02	2.78E-03
1:Del:T:4	8.66E-08	7.51E-04	2.10E-03	2.23E-04	0.00E+00	1.42E-02	1.59E-02	9.71E-03	9.84E-03	5.40E-03
1:Del:T:5	5.36E-08	1.97E-07	5.19E-03	2.23E-08	3.57E-06	1.06E-07	6.52E-08	8.53E-03	3.19E-02	3.70E-02
1:Ins:C:0	2.61E-08	2.80E-08	7.90E-05	8.69E-05	9.04E-04	1.48E-08	0.00E+00	1.31E-03	1.44E-03	7.33E-04
1:Ins:C:1	1.07E-07	4.08E-08	1.08E-08	3.94E-09	3.95E-04	1.74E-04	2.56E-04	1.14E-03	5.78E-04	1.29E-03
1:Ins:C:2	8.13E-05	1.48E-07	1.06E-08	1.73E-04	2.76E-04	5.11E-04	7.43E-05	4.41E-04	2.19E-03	5.05E-04
1:Ins:C:3	2.61E-08	1.41E-04	1.29E-05	1.00E-07	8.33E-05	4.18E-04	7.95E-05	1.06E-03	1.39E-03	1.17E-03
1:Ins:C:4	4.47E-09	1.15E-04	4.22E-04	9.47E-05	1.12E-04	1.97E-03	5.20E-08	6.23E-08	3.71E-04	5.90E-04
1:Ins:C:5	2.40E-03	1.64E-03	8.70E-04	3.75E-04	1.63E-04	9.18E-04	2.73E-03	1.36E-02	4.41E-03	1.19E-02
1:Ins:T:0	8.01E-05	3.19E-04	3.80E-04	5.19E-04	6.87E-04	3.71E-03	4.53E-03	1.66E-03	4.35E-03	1.08E-03
1:Ins:T:1	3.66E-08	0.00E+00	2.02E-04	1.36E-04	7.33E-04	3.18E-03	5.28E-03	5.49E-04	4.64E-03	1.06E-03
1:Ins:T:2	4.50E-05	4.23E-04	2.28E-08	0.00E+00	2.42E-04	8.95E-04	5.05E-04	1.64E-03	1.20E-03	2.53E-04
1:Ins:T:3	0.00E+00	5.83E-04	2.19E-04	3.46E-04	9.52E-05	2.17E-03	6.86E-04	6.22E-04	2.44E-04	5.20E-03
1:Ins:T:4	4.15E-03	2.32E-03	2.78E-04	6.38E-04	0.00E+00	1.83E-03	2.90E-08	1.32E-02	6.63E-03	1.56E-02
1:Ins:T:5	3.01E-07	4.44E-03	8.55E-08	1.13E-07	4.49E-04	6.06E-07	7.72E-03	1.64E-02	1.32E-06	9.26E-02
2:Del:R:0	2.81E-05	4.48E-04	1.14E-04	0.00E+00	1.35E-03	2.64E-03	1.31E-02	2.44E-03	3.48E-03	2.46E-03
2:Del:R:1	1.15E-06	0.00E+00	8.74E-04	0.00E+00	1.78E-03	4.49E-04	1.79E-03	1.43E-03	1.16E-02	2.84E-03
2:Del:R:2	6.81E-05	1.19E-04	2.16E-04	2.34E-04	1.94E-07	1.24E-03	4.15E-04	6.67E-05	4.34E-04	1.44E-03
2:Del:R:3	3.90E-08	2.21E-05	1.62E-07	1.28E-04	4.19E-08	9.38E-08	5.78E-08	1.41E-03	5.97E-07	1.91E-04
2:Del:R:4	4.91E-05	4.84E-05	4.72E-05	9.98E-09	5.60E-05	2.38E-04	6.75E-04	3.52E-04	3.19E-04	2.11E-04
