MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	7.06E-04	7.29E-08	6.27E-05	3.21E-02	5.72E-05	4.55E-03	3.84E-02	1.76E-02
1:Del:C:1	3.28E-08	0.00E+00	1.52E-04	1.39E-02	1.25E-04	4.05E-03	1.29E-02	1.85E-02
1:Del:C:2	5.12E-05	1.62E-04	0.00E+00	8.38E-04	1.12E-08	9.00E-04	6.57E-04	8.62E-04
1:Del:C:3	1.78E-04	3.73E-04	0.00E+00	1.56E-03	0.00E+00	1.24E-03	1.98E-03	1.84E-03
1:Del:C:4	0.00E+00	5.23E-04	2.80E-04	4.17E-04	3.26E-04	3.80E-04	2.22E-03	3.01E-03
1:Del:C:5	3.90E-04	1.32E-03	6.04E-03	3.26E-02	4.15E-04	6.23E-03	2.43E-06	9.44E-04
1:Del:T:0	9.29E-05	5.84E-04	5.15E-04	1.17E-02	1.06E-03	2.67E-03	1.31E-02	1.82E-02
1:Del:T:1	0.00E+00	3.33E-04	1.32E-04	3.33E-03	5.23E-04	2.56E-03	3.45E-03	6.56E-03
1:Del:T:2	1.84E-04	6.03E-04	7.36E-04	5.20E-03	7.80E-05	3.71E-03	1.01E-02	1.91E-02
1:Del:T:3	1.30E-04	1.44E-03	8.66E-04	9.57E-03	1.18E-03	5.72E-03	1.37E-02	1.74E-02
1:Del:T:4	4.59E-04	4.74E-03	5.91E-04	0.00E+00	0.00E+00	0.00E+00	1.34E-02	4.11E-02
1:Del:T:5	1.16E-04	6.80E-03	2.09E-07	1.35E-07	5.71E-07	2.42E-03	1.51E-07	3.62E-03
1:Ins:C:0	3.57E-09	1.85E-04	6.44E-09	9.37E-04	8.71E-09	5.73E-04	1.36E-08	6.32E-08
1:Ins:C:1	1.06E-08	9.50E-05	6.50E-08	8.83E-04	1.43E-07	7.60E-04	5.59E-08	1.20E-08
1:Ins:C:2	1.42E-04	2.06E-07	1.07E-05	3.33E-03	3.20E-03	2.96E-09	2.10E-03	1.67E-03
1:Ins:C:3	1.51E-04	2.10E-04	2.61E-08	6.48E-09	9.68E-04	5.71E-09	3.58E-04	8.33E-08
1:Ins:C:4	1.24E-04	3.01E-04	1.16E-05	1.33E-04	0.00E+00	3.19E-04	0.00E+00	8.16E-04
1:Ins:C:5	2.03E-03	8.72E-04	3.12E-04	6.86E-04	8.51E-04	1.92E-03	2.39E-03	1.69E-02
1:Ins:T:0	1.66E-04	3.06E-04	5.49E-05	1.32E-03	7.22E-04	1.54E-03	1.63E-03	2.33E-03
1:Ins:T:1	3.76E-05	4.69E-05	1.01E-04	1.26E-03	3.97E-08	5.59E-04	1.70E-03	2.41E-03
1:Ins:T:2	9.64E-05	2.52E-04	2.86E-04	4.16E-04	3.87E-05	6.67E-04	5.46E-04	4.96E-04
1:Ins:T:3	2.02E-04	1.43E-04	0.00E+00	4.95E-04	6.79E-09	5.98E-04	2.39E-04	6.84E-04
1:Ins:T:4	1.85E-03	2.83E-04	0.00E+00	0.00E+00	4.65E-04	0.00E+00	1.80E-03	8.58E-03
1:Ins:T:5	4.38E-03	6.10E-09	7.99E-04	3.83E-07	8.69E-09	2.30E-07	1.24E-03	6.73E-02
2:Del:R:0	1.60E-05	9.99E-05	2.09E-04	3.20E-03	6.12E-04	1.06E-03	2.49E-03	4.38E-03
2:Del:R:1	3.01E-04	5.31E-04	1.23E-04	1.91E-03	7.27E-04	1.32E-03	1.43E-03	2.84E-03
2:Del:R:2	1.88E-04	2.14E-04	1.32E-04	2.27E-04	5.80E-05	0.00E+00	8.34E-04	7.59E-04
2:Del:R:3	9.47E-05	1.26E-04	0.00E+00	4.74E-04	1.56E-03	1.41E-03	4.03E-04	2.89E-08
2:Del:R:4	2.23E-08	1.86E-04	7.07E-05	2.70E-05	4.44E-08	3.78E-08	8.63E-05	1.55E-05
2:Del:R:5	1.89E-08	2.76E-08	6.36E-09	2.26E-04	3.80E-08	1.66E-04	1.24E-04	4.10E-04
3:Del:R:0	0.00E+00	2.97E-04	0.00E+00	2.89E-03	0.00E+00	2.17E-03	1.43E-04	5.65E-04
3:Del:R:1	3.61E-04	5.04E-04	1.02E-04	1.77E-03	4.03E-04	6.90E-04	1.57E-03	3.51E-03
3:Del:R:2	0.00E+00	2.23E-04	2.21E-04	3.08E-04	1.18E-08	2.33E-04	5.91E-04	9.24E-04
3:Del:R:3	1.20E-04	6.21E-05	1.23E-06	0.00E+00	2.00E-04	4.62E-08	1.95E-07	1.28E-04
3:Del:R:4	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
3:Del:R:5	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
4:Del:R:0	1.02E-08	2.16E-05	3.00E-04	1.32E-03	3.73E-08	8.25E-04	5.14E-04	3.78E-04
4:Del:R:1	1.12E-04	2.56E-04	2.93E-05	2.03E-04	1.59E-04	9.74E-04	4.58E-04	2.10E-03
4:Del:R:2	9.35E-09	0.00E+00	6.07E-05	1.19E-04	2.93E-04	3.06E-04	1.48E-04	3.92E-04
4:Del:R:3	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
4:Del:R:4	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
4:Del:R:5	1.86E-08	3.22E-08	3.18E-08	2.47E-08	4.53E-08	2.19E-04	8.44E-08	2.13E-07
5:Del:R:0	4.20E-46	0.00E+00	1.46E-02	1.77E-02	1.48E-07	7.13E-02	3.43E-04	2.83E-03
5:Del:R:1	0.00E+00	3.94E-04	1.40E-46	2.48E-04	1.67E-04	2.98E-04	3.19E-04	2.11E-03
5:Del:R:2	8.52E-09	1.06E-04	4.08E-05	1.60E-04	4.69E-08	1.34E-04	2.79E-04	2.70E-04
5:Del:R:3	3.41E-08	5.64E-08	5.63E-08	3.67E-08	1.30E-04	7.88E-08	7.78E-08	8.99E-08
5:Del:R:4	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
5:Del:R:5	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
2:Ins:R:0	4.94E-05	1.95E-04	0.00E+00	7.74E-04	0.00E+00	2.52E-04	1.96E-04	2.11E-04
2:Ins:R:1	0.00E+00	1.35E-04	2.07E-04	6.99E-04	6.04E-09	8.08E-04	7.87E-04	7.97E-04
2:Ins:R:2	3.88E-09	6.74E-05	1.14E-04	1.60E-04	2.17E-04	3.83E-04	4.86E-04	6.55E-04
2:Ins:R:3	8.49E-05	4.78E-09	0.00E+00	1.18E-04	9.57E-08	6.25E-08	3.18E-04	1.20E-04
2:Ins:R:4	2.48E-04	2.36E-04	1.80E-04	2.96E-04	5.01E-04	2.27E-04	2.21E-04	2.70E-04
2:Ins:R:5	1.17E-03	1.07E-03	0.00E+00	1.71E-04	3.60E-04	1.01E-03	6.74E-04	1.08E-02
3:Ins:R:0	5.95E-05	5.84E-05	1.76E-08	1.23E-08	3.44E-09	5.02E-04	1.83E-04	4.48E-04
3:Ins:R:1	4.23E-09	2.75E-04	3.19E-05	3.00E-04	9.25E-10	2.55E-04	5.94E-05	3.65E-04
3:Ins:R:2	6.91E-05	1.06E-04	0.00E+00	1.28E-09	0.00E+00	8.03E-05	9.42E-05	6.14E-04
3:Ins:R:3	2.13E-08	1.82E-08	4.71E-08	2.97E-05	8.06E-08	2.70E-05	8.15E-05	2.81E-04
3:Ins:R:4	1.39E-08	5.99E-05	5.97E-05	3.67E-04	1.14E-08	3.92E-05	1.95E-04	5.22E-08
3:Ins:R:5	1.20E-04	1.33E-04	3.51E-05	1.75E-04	2.30E-05	2.39E-04	1.83E-04	0.00E+00
4:Ins:R:0	7.32E-05	2.87E-09	1.95E-08	2.59E-04	1.70E-04	4.94E-05	3.60E-09	3.59E-08
4:Ins:R:1	1.62E-04	1.42E-04	0.00E+00	7.40E-04	2.64E-04	6.75E-04	1.00E-03	7.18E-04
4:Ins:R:2	6.53E-05	3.44E-08	3.38E-08	3.53E-08	5.87E-08	6.42E-08	8.61E-08	1.36E-04
4:Ins:R:3	1.07E-08	4.31E-09	9.13E-09	2.30E-08	6.76E-09	2.13E-08	5.21E-08	5.94E-08
4:Ins:R:4	1.25E-04	9.92E-05	6.07E-05	0.00E+00	1.41E-04	4.42E-05	8.22E-09	3.08E-04
4:Ins:R:5	1.38E-04	2.11E-04	1.23E-04	2.73E-04	0.00E+00	0.00E+00	3.68E-04	2.10E-05
5:Ins:R:0	4.27E-08	3.66E-08	2.54E-08	3.87E-08	5.30E-08	5.37E-08	1.74E-04	2.43E-04
5:Ins:R:1	2.70E-04	8.58E-05	0.00E+00	1.84E-03	2.72E-04	1.78E-03	0.00E+00	1.11E-03
5:Ins:R:2	6.21E-05	2.81E-07	3.85E-08	1.86E-04	6.95E-08	2.37E-04	1.08E-07	4.45E-04
5:Ins:R:3	6.81E-05	5.47E-09	6.09E-05	2.48E-07	1.37E-08	4.47E-08	1.44E-07	4.85E-08
5:Ins:R:4	1.27E-04	9.85E-05	3.26E-08	2.44E-04	2.17E-04	1.63E-04	3.79E-09	6.61E-04
5:Ins:R:5	1.40E-46	4.68E-05	8.10E-05	9.19E-05	1.94E-08	2.43E-04	5.55E-09	6.36E-05
2:Del:M:1	1.93E-04	0.00E+00	1.16E-04	1.07E-03	2.84E-08	7.42E-04	4.73E-04	5.27E-04
3:Del:M:1	1.15E-04	1.18E-04	2.47E-04	1.39E-03	1.47E-05	1.27E-03	9.17E-04	1.27E-03
3:Del:M:2	1.87E-04	1.28E-04	0.00E+00	1.70E-03	5.12E-04	1.28E-03	1.84E-03	1.29E-03
4:Del:M:1	1.01E-04	1.27E-04	2.74E-04	1.34E-03	0.00E+00	9.18E-04	1.69E-03	6.01E-04
4:Del:M:2	1.03E-08	7.73E-05	4.83E-09	4.36E-04	1.74E-08	3.70E-04	9.29E-04	9.16E-04
4:Del:M:3	5.31E-05	1.08E-04	2.52E-05	4.17E-04	7.76E-05	3.48E-04	2.18E-03	1.15E-03
5:Del:M:1	3.59E-04	3.75E-04	0.00E+00	6.15E-02	2.14E-04	4.57E-02	0.00E+00	4.37E-08
5:Del:M:2	1.61E-04	1.26E-04	1.68E-02	5.99E-02	2.72E-07	1.56E-02	9.64E-04	2.85E-04
5:Del:M:3	1.35E-04	4.81E-04	1.97E-04	6.46E-03	0.00E+00	3.20E-03	4.20E-46	0.00E+00
5:Del:M:4	2.71E-05	2.32E-04	0.00E+00	4.95E-03	0.00E+00	3.90E-03	3.15E-04	9.33E-04
5:Del:M:5	1.95E-04	2.15E-04	3.33E-04	2.78E-03	2.82E-04	2.04E-03	6.98E-04	3.64E-04
