Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V1	0	148	0	0	0	0	0	13	0	4	0	13	5	60	0	0	1	0	0
V2	339	14	9	0	130	0	166	0	81	13	58	112	16	0	0	0	16	0	11
V3	7	57	17	18	25	10	0	17	0	21	0	0	27	0	16	0	8	11	0
V4	13	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
V5	18	8	0	3	36	22	0	0	10	6	0	0	14	0	13	0	0	0	2
V6	22	3	4	1	62	0	94	26	15	2	38	0	12	0	5	10	5	0	0
V7	58	3	12	122	20	0	6	114	28	0	5	0	1	0	1	0	9	0	15
V8	9	146	21	4	0	26	83	37	2	12	8	54	0	0	21	18	0	3	0
V9	146	0	110	3	96	43	0	0	52	15	0	0	0	0	7	3	17	2	2
V10	0	14	107	1	25	40	34	1	10	30	11	0	36	0	3	10	0	9	0
V11	59	7	0	18	29	0	0	17	21	0	12	0	0	0	0	0	0	0	1
V12	0	32	0	0	0	0	0	0	2	12	8	13	0	0	0	0	1	0	0
V13	41	17	0	75	16	12	4	43	13	0	10	3	0	0	30	0	0	4	8
V14	3	41	0	8	0	25	13	0	1	36	0	0	30	0	7	4	0	0	0
V15	44	10	0	2	0	1	29	1	8	1	11	9	0	0	6	0	2	8	0
V16	13	7	244	0	0	19	0	0	3	0	0	0	0	18	0	12	4	0	1
V17	1	47	3	1	0	27	1	29	0	21	1	0	7	16	14	0	2	1	1
V18	0	1	0	6	0	95	13	9	0	38	0	0	28	0	12	0	0	0	0
V19	1	0	0	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0
V20	20	70	7	32	0	1	0	10	1	0	1	0	0	45	9	0	0	0	5
V21	35	69	33	0	0	28	1	0	7	33	0	6	49	41	0	0	4	5	0
V22	0	15	18	7	4	0	0	5	4	0	0	2	1	12	15	0	2	5	0
V23	150	19	4	121	0	0	1	55	56	0	0	0	0	0	43	0	8	0	0
V24	7	11	68	0	0	25	11	0	0	28	7	0	24	0	0	0	0	1	7
V25	66	13	2	13	28	0	3	10	14	0	0	0	4	0	0	0	3	0	2
V26	16	0	33	128	0	15	0	66	9	3	0	0	4	0	46	0	0	0	0
V27	134	0	4	0	80	1	0	0	48	5	0	0	29	0	0	0	14	0	0
V28	9	0	11	2	8	0	10	0	0	13	6	11	1	11	0	7	6	0	0
V29	0	34	55	0	2	17	0	0	0	1	10	0	4	0	9	22	3	0	0
V30	6	2	23	5	8	15	2	0	2	40	4	0	16	0	0	0	0	0	0
V31	3	65	68	0	0	1	0	0	0	0	0	0	0	43	0	14	2	5	0
V32	144	8	0	0	167	0	0	0	19	0	0	0	0	0	0	0	11	0	7
V33	0	8	15	3	28	7	1	0	0	0	4	0	18	0	0	0	0	9	1
V34	3	31	0	0	4	47	18	0	0	24	8	0	0	3	0	2	0	0	2
V35	0	1	19	0	0	0	34	0	3	0	0	0	5	0	0	2	1	0	1
V36	8	76	5	7	1	79	0	0	0	13	0	0	29	0	0	0	1	0	0
V37	65	64	12	11	0	0	0	33	29	0	5	0	0	0	32	0	2	1	0
V38	105	4	11	3	86	0	15	4	23	0	6	0	0	0	0	0	1	0	20
V39	8	68	9	47	11	0	4	12	0	0	5	0	13	10	9	0	2	15	0
V40	2	24	31	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
V41	42	0	97	34	0	0	1	55	12	0	0	0	0	0	11	0	7	0	0
V42	120	21	35	0	27	0	19	0	43	0	3	12	0	12	0	0	6	0	1
V43	26	12	1	0	0	0	11	10	1	2	3	16	0	14	0	0	1	0	0
V44	0	0	0	21	24	32	1	0	0	60	0	0	51	0	2	3	1	6	3
V45	30	35	5	1	2	6	0	0	16	18	0	0	14	0	0	9	3	0	3
V46	87	4	4	58	0	0	9	56	49	0	0	3	0	0	0	0	5	0	0
V47	138	32	6	3	82	2	1	12	52	0	0	0	8	0	8	0	6	0	2
V48	280	0	103	6	61	0	2	4	78	0	2	0	0	0	0	0	32	0	4
V49	47	176	1	0	44	37	121	3	8	14	82	12	8	11	1	0	8	9	0
V50	45	52	21	22	28	0	0	21	14	0	0	0	0	0	0	0	6	8	4
V51	0	24	5	9	33	3	8	0	0	23	13	0	18	0	9	25	3	0	3
V52	0	18	10	26	0	4	11	41	0	9	3	26	0	0	22	24	0	0	2
V53	45	20	0	77	0	2	2	48	13	0	0	0	0	0	15	0	3	0	0
V54	170	134	1	7	35	0	1	14	52	0	19	0	4	34	6	0	20	0	20
V55	3	39	1	20	14	1	2	0	0	6	9	7	7	0	0	0	1	11	1
V56	16	1	14	0	10	18	26	0	1	0	21	53	0	0	0	0	1	0	0
V57	3	19	65	8	0	12	36	3	4	3	4	0	0	0	0	8	6	15	0
V58	98	273	1	48	29	0	5	29	38	0	0	1	0	0	16	0	7	4	0
V59	45	130	87	27	0	0	0	6	17	0	0	0	0	15	11	2	11	5	0
V60	17	5	9	0	9	0	30	0	4	4	0	1	13	0	0	0	3	0	0
V61	0	64	0	4	3	196	0	7	1	75	0	0	60	22	9	11	3	5	10
V62	0	10	17	0	0	0	33	10	1	12	0	5	5	0	6	0	0	0	0
V63	0	24	51	52	15	53	53	18	0	61	25	70	59	0	5	26	0	11	7
V64	65	4	15	92	18	0	11	47	24	2	3	0	0	0	6	2	17	0	3
V65	40	1	17	3	41	2	10	2	8	5	0	11	0	0	0	0	4	4	1
V66	12	8	17	1	22	1	15	0	0	4	0	3	0	0	0	0	0	1	2
V67	0	45	15	3	0	74	64	11	7	24	39	5	66	0	0	16	1	46	0
V68	36	41	0	3	5	0	0	1	2	1	6	8	0	0	11	0	4	0	1
V69	42	12	51	1	18	3	7	0	28	0	2	0	0	0	0	2	4	4	1
V70	44	84	33	30	16	2	0	33	11	5	0	0	0	4	0	6	7	0	5
V71	15	2	34	43	0	2	10	39	7	0	9	56	8	0	18	0	1	0	0
V72	0	1	1	8	0	0	0	2	0	0	3	19	5	1	2	0	0	0	1
V73	134	1	147	2	35	5	0	0	39	8	0	0	0	0	0	0	0	0	0
V74	2	0	5	1	13	7	9	10	4	0	9	12	3	0	0	0	3	0	0
V75	56	0	4	7	53	19	0	7	3	0	18	49	2	0	1	0	1	0	3
V76	27	72	41	1	19	0	0	36	0	1	3	24	0	46	11	11	4	0	0
V77	46	0	110	1	0	0	0	4	14	0	0	0	0	17	0	16	5	1	2
V78	23	1	5	2	29	0	11	29	5	0	11	11	8	0	11	2	4	0	1
V79	40	4	1	0	42	0	0	1	8	2	1	20	2	0	0	0	3	0	6
V80	8	17	0	36	50	98	0	38	0	73	11	16	0	0	1	0	1	0	2
V81	0	78	7	0	20	0	41	0	0	0	20	14	12	20	2	38	2	1	0
V82	197	69	3	16	74	0	0	9	50	0	48	0	0	0	9	0	18	0	4
V83	6	10	25	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
V84	0	27	11	49	0	3	38	30	0	0	27	4	0	8	7	1	0	0	1
V85	1	1	0	10	2	4	19	2	0	1	1	0	7	0	8	0	1	4	0
V86	33	8	9	19	30	0	23	0	13	0	29	77	7	0	2	0	2	0	10
V87	0	3	12	0	19	65	14	0	8	16	3	92	0	0	0	0	1	6	2
V88	0	194	21	116	0	0	0	93	0	1	0	0	0	79	59	0	8	0	0
V89	9	47	5	10	3	0	0	31	0	0	0	0	0	80	16	0	2	1	0
V90	0	1	39	2	0	41	99	0	0	9	87	44	18	0	8	0	0	0	0
V91	119	54	44	29	0	33	0	30	30	30	0	0	5	0	31	0	1	0	0
V92	46	48	2	49	0	8	73	24	7	22	58	0	10	0	26	2	5	0	3
V93	5	44	0	41	0	119	163	52	0	32	66	16	52	29	9	39	1	7	0
V94	16	62	4	0	5	2	0	0	3	6	2	0	14	49	0	15	0	2	0
V95	4	0	6	66	2	0	72	114	0	13	67	7	0	0	27	0	0	0	3
V96	4	13	74	12	0	201	0	0	4	80	0	0	65	0	0	72	1	0	0
V97	17	62	1	61	0	0	19	76	0	0	0	0	0	21	23	0	5	2	2
V98	7	15	0	11	8	37	1	19	0	13	0	0	5	19	0	8	3	0	0
V99	21	16	1	76	0	41	0	58	8	6	25	7	11	0	9	0	2	0	0
V100	42	0	0	0	4	0	40	0	26	0	0	5	6	0	0	0	3	0	1
