NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	61.496	22.341	14.521	13.538	0.124	0.987	40000.0
2	62.794	22.443	15.11	13.761	0.125	0.987	20000.0
3	64.461	23.074	15.4	14.102	0.131	0.987	70000.0
4	62.695	22.877	15.097	14.084	0.128	0.986	20000.0
5	61.723	22.233	14.787	13.638	0.123	0.987	30000.0
6	62.854	22.469	15.147	13.685	0.125	0.987	30000.0
7	61.913	21.977	14.615	12.998	0.122	0.989	20000.0
8	62.412	22.89	14.845	13.856	0.131	0.986	20000.0
9	64.563	23.17	15.915	14.292	0.129	0.987	30000.0
10	61.979	22.47	14.687	13.555	0.125	0.988	30000.0
