MutationType	ID83A	ID83B	ID83C	ID83D
5:Del:R:1	1.87E-04	2.58E-04	5.41E-05	3.09E-04
5:Del:R:2	5.69E-05	3.76E-08	2.28E-08	2.95E-08
5:Del:R:3	4.80E-05	5.39E-08	2.71E-08	3.23E-05
5:Del:R:4	3.84E-08	6.05E-08	3.98E-05	5.76E-08
5:Del:R:5	5.40E-09	4.17E-09	3.02E-09	5.80E-09
2:Ins:R:0	2.17E-04	3.58E-05	9.90E-05	2.07E-04
2:Ins:R:1	1.82E-04	6.77E-06	2.42E-09	1.28E-04
2:Ins:R:2	2.72E-05	1.17E-04	7.37E-05	9.94E-05
2:Ins:R:3	2.45E-05	2.48E-05	1.48E-04	1.71E-04
2:Ins:R:4	4.99E-09	1.61E-04	1.86E-04	1.11E-04
2:Ins:R:5	2.48E-04	8.48E-04	6.72E-04	2.20E-03
3:Ins:R:0	1.63E-05	5.02E-08	2.80E-08	4.32E-08
3:Ins:R:1	8.20E-03	1.26E-03	5.29E-04	7.95E-03
3:Ins:R:2	5.06E-08	3.59E-05	3.41E-08	5.51E-05
3:Ins:R:3	3.83E-05	1.01E-04	1.12E-04	1.12E-04
3:Ins:R:4	1.24E-08	4.41E-05	1.97E-09	1.21E-04
3:Ins:R:5	2.96E-05	1.21E-03	4.60E-04	3.40E-04
4:Ins:R:0	5.76E-05	5.98E-05	1.16E-08	4.33E-08
4:Ins:R:1	1.06E-04	3.06E-05	0.00E+00	1.57E-04
4:Ins:R:2	3.56E-08	3.40E-08	7.54E-05	3.39E-08
4:Ins:R:3	3.24E-05	4.74E-08	2.45E-08	4.09E-08
4:Ins:R:4	1.50E-05	6.56E-05	3.49E-05	1.64E-05
4:Ins:R:5	1.18E-04	1.28E-04	2.72E-04	3.21E-04
5:Ins:R:0	6.49E-05	5.85E-09	5.64E-09	4.83E-08
5:Ins:R:1	2.98E-04	3.15E-04	1.49E-04	8.57E-04
5:Ins:R:2	6.49E-05	3.60E-08	2.33E-08	7.15E-05
5:Ins:R:3	2.50E-05	4.50E-08	2.72E-08	7.16E-05
5:Ins:R:4	1.15E-05	6.95E-05	4.40E-05	3.62E-05
5:Ins:R:5	5.53E-08	4.25E-08	3.18E-08	5.24E-05
2:Del:M:1	3.21E-04	2.81E-04	2.23E-04	3.35E-04
3:Del:M:1	2.36E-04	2.48E-04	1.58E-04	3.49E-04
3:Del:M:2	2.80E-04	1.93E-04	3.17E-04	5.14E-04
4:Del:M:1	2.77E-04	3.97E-05	7.19E-05	1.66E-04
4:Del:M:2	2.66E-04	1.26E-04	9.78E-05	2.39E-04
4:Del:M:3	2.06E-04	2.17E-04	0.00E+00	3.17E-04
5:Del:M:1	3.18E-02	1.52E-03	1.31E-03	2.87E-02
5:Del:M:2	2.93E-03	4.41E-04	2.88E-05	7.50E-04
5:Del:M:3	1.37E-03	1.87E-04	1.46E-04	6.46E-04
5:Del:M:4	4.29E-04	3.95E-04	8.46E-05	3.96E-04
5:Del:M:5	3.61E-04	7.80E-05	2.02E-04	5.09E-04
