MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.3451929450035095	0.0030242415086831897	0.006920643129774362	0.0	0.008671482696081511	0.0017113003587589048	0.11489757029339671
1:Del:C:1	0.10519242733716964	9.648417035350576e-05	0.0006957665173104033	0.0017259590219339317	0.014294709078967571	0.0013414990935416427	0.03659362252801657
1:Del:C:2	0.0022101901355199515	2.979105147460359e-07	0.00021524227777263149	9.777510641697517e-05	0.004836613964289427	0.0	0.001385301657501259
1:Del:C:3	0.008288626791909337	0.0	0.00034832366690054075	0.003534040763042867	0.00277883920352906	0.000494706045719795	0.016429613111540675
1:Del:C:4	0.010019569657742977	0.0	1.3266650000787195e-08	0.0010842736111953855	0.0009100334602408112	0.005376241309568286	0.00985258889850229
1:Del:C:5	0.00014988343355071265	0.0	0.0	0.003868309792596847	0.0009434171936419488	0.01620634850114584	0.0024370537139475346
1:Del:T:0	0.111030612885952	0.0030955459224060178	0.0018701596911341767	0.0033605422941036522	0.027479347214102744	0.00508251735009253	0.06877057077363133
1:Del:T:1	0.042783295176923274	0.0	0.0003081212867982686	6.988284283053759e-05	0.007837307755835354	0.0	0.04632073226384818
1:Del:T:2	0.09380786567926407	1.4012984643248171e-46	0.002952774555888027	0.00017631200520096257	0.003881694562733173	0.008934861398302019	0.027032211143523454
1:Del:T:3	0.10963389873504639	0.0022721932677086444	0.00037934115680400283	0.0036147338803857567	0.004805792856495827	0.018746392522007226	0.04422853421419859
1:Del:T:4	0.09411391466856003	0.0005695162690244615	0.0019797618435404727	0.0036096235446166245	0.0	0.03976197205483913	0.014390740473754705
1:Del:T:5	3.089420374635665e-07	1.7165478922720466e-07	1.7479061753533642e-07	0.00037285662139657533	1.124329629238936e-06	0.8493190288543702	0.03392956428316438
1:Ins:C:0	9.270742005185184e-08	6.963501242296388e-08	2.7639844901727884e-08	1.850364810707106e-07	0.0015393718341329076	1.2902398429659457e-07	0.002961035703437176
1:Ins:C:1	0.00037659020620992576	1.9685507579580984e-08	4.67109938741217e-05	2.9371101106789865e-08	0.0023719112784618803	1.584929805176216e-08	0.0013812770790295303
1:Ins:C:2	0.0008294094644952565	1.6878862596492183e-08	0.0	9.52819086599277e-05	0.0012779819458955898	0.0	0.0013152195013546475
1:Ins:C:3	4.785819218433573e-06	0.00014771604066368126	8.69233729439145e-08	0.0001998266722935682	0.00019699484759847508	3.138336168717615e-08	7.224294905086026e-05
1:Ins:C:4	3.516561619676395e-09	0.0	0.0004415088944369927	0.0013778121094219387	0.00043126521049998703	0.0015167538535024506	0.0003507435285975191
1:Ins:C:5	0.00035562194975398144	1.762903309554531e-07	0.0	0.02836564164608717	8.548046462237835e-05	0.008631125465035439	0.00027230927080381664
1:Ins:T:0	0.011398316780105232	0.00014397480137802178	0.00012060162262059749	0.0013190123787055086	0.004302822623867541	4.496078472584486e-05	0.0076712221838533875
1:Ins:T:1	0.010315480921417475	1.3473470090730187e-07	9.433873060515908e-09	2.256188773586132e-08	0.0023700614802692143	0.0	0.01608969372909712
1:Ins:T:2	0.0013143802265403793	0.0006236403482034802	0.0	0.00019864236674038693	0.002325134433340281	0.000675967158167623	0.001071190123911947
1:Ins:T:3	0.0011888040229678155	0.0002015102591848006	0.0005275646428344772	0.0042786452453583475	0.00010495384922251105	0.00030790616492595293	0.01696373358136043
1:Ins:T:4	0.0020867731131147594	8.707878077984788e-05	0.000759392910835377	0.013355173729360103	0.0005218043457716704	0.000848467143077869	0.004731045581866056
