MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	8.96E-03	9.72E-04	1.50E-03	0.00E+00	3.46E-03	1.35E-03	4.27E-02
1:Del:C:1	1.90E-03	7.63E-05	3.16E-04	6.39E-04	1.87E-03	5.57E-04	1.06E-02
1:Del:C:2	2.14E-04	2.98E-07	6.81E-05	6.41E-05	7.40E-04	0.00E+00	7.04E-04
1:Del:C:3	6.37E-04	0.00E+00	2.53E-04	4.48E-04	6.51E-04	2.25E-04	4.49E-03
1:Del:C:4	1.16E-03	0.00E+00	1.33E-08	2.84E-04	4.51E-04	8.25E-04	5.36E-03
1:Del:C:5	5.53E-05	0.00E+00	0.00E+00	5.64E-04	3.83E-04	1.01E-03	1.32E-03
1:Del:T:0	1.95E-03	9.94E-04	6.42E-04	1.24E-03	2.78E-03	1.08E-03	2.22E-02
1:Del:T:1	3.01E-03	0.00E+00	1.65E-04	6.96E-05	1.04E-03	0.00E+00	1.66E-02
1:Del:T:2	3.38E-03	1.40E-46	6.84E-04	1.44E-04	1.12E-03	1.18E-03	1.61E-02
1:Del:T:3	1.74E-03	7.28E-04	2.52E-04	1.02E-03	1.29E-03	1.25E-03	1.54E-02
1:Del:T:4	2.98E-03	3.40E-04	6.16E-04	8.39E-04	0.00E+00	1.70E-03	1.43E-02
1:Del:T:5	1.14E-07	7.51E-08	5.64E-08	3.71E-04	3.30E-07	4.04E-03	2.62E-02
1:Ins:C:0	2.29E-08	1.33E-08	1.10E-08	4.66E-08	3.44E-04	3.31E-08	1.83E-03
1:Ins:C:1	1.16E-04	1.52E-08	3.60E-05	1.16E-08	4.14E-04	9.33E-09	1.08E-03
1:Ins:C:2	1.70E-04	1.19E-08	0.00E+00	6.93E-05	1.67E-04	0.00E+00	1.09E-03
1:Ins:C:3	4.50E-06	7.99E-05	4.29E-08	7.12E-05	9.92E-05	1.48E-08	7.22E-05
1:Ins:C:4	3.52E-09	0.00E+00	9.19E-05	3.31E-04	1.89E-04	2.28E-04	3.51E-04
1:Ins:C:5	1.40E-04	6.59E-08	0.00E+00	1.23E-03	8.55E-05	6.83E-04	2.33E-04
1:Ins:T:0	1.08E-03	1.38E-04	8.48E-05	4.50E-04	7.37E-04	4.50E-05	4.70E-03
1:Ins:T:1	8.27E-04	6.10E-08	9.43E-09	1.09E-08	8.55E-04	0.00E+00	6.05E-03
1:Ins:T:2	1.95E-04	2.80E-04	0.00E+00	1.25E-04	4.14E-04	2.16E-04	5.68E-04
1:Ins:T:3	4.35E-04	1.30E-04	1.30E-04	6.81E-04	1.05E-04	2.75E-04	6.23E-03
1:Ins:T:4	2.89E-04	5.50E-05	2.11E-04	4.43E-04	2.76E-04	2.31E-04	2.08E-03
1:Ins:T:5	1.44E-03	7.23E-08	1.02E-03	2.64E-03	4.70E-03	9.53E-04	2.82E-02
2:Del:R:0	1.04E-03	2.55E-04	2.43E-04	4.27E-04	7.84E-04	0.00E+00	4.95E-03
2:Del:R:1	2.08E-04	1.54E-04	5.12E-05	4.24E-04	1.51E-03	4.41E-04	5.10E-03
2:Del:R:2	1.54E-04	5.67E-05	0.00E+00	1.78E-04	2.06E-04	3.94E-04	9.03E-04
2:Del:R:3	1.07E-08	1.26E-08	1.18E-08	2.30E-04	4.01E-05	2.13E-04	4.71E-04
2:Del:R:4	4.19E-08	4.15E-09	2.92E-09	1.27E-04	5.04E-05	1.19E-04	1.15E-04
2:Del:R:5	7.66E-09	1.05E-07	3.05E-08	5.21E-08	1.31E-04	2.61E-05	4.75E-04
3:Del:R:0	4.63E-04	0.00E+00	1.22E-04	2.81E-04	1.70E-03	1.93E-04	7.68E-03
3:Del:R:1	6.81E-04	3.14E-04	2.62E-05	5.46E-04	5.52E-04	6.08E-04	9.47E-03
3:Del:R:2	3.56E-04	1.09E-04	1.02E-06	0.00E+00	2.22E-04	3.29E-04	1.30E-03
3:Del:R:3	9.70E-05	3.33E-08	6.60E-07	3.30E-08	1.21E-04	1.50E-07	6.55E-04
3:Del:R:4	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
3:Del:R:5	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
4:Del:R:0	1.71E-04	1.15E-04	2.35E-05	9.35E-09	7.62E-04	1.49E-08	1.17E-03
4:Del:R:1	4.77E-04	9.35E-05	0.00E+00	2.31E-04	2.42E-04	3.81E-04	2.87E-03
4:Del:R:2	8.04E-05	7.80E-05	0.00E+00	8.96E-05	6.30E-05	1.08E-04	4.91E-04
4:Del:R:3	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
4:Del:R:4	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
4:Del:R:5	6.71E-09	1.73E-04	5.71E-08	8.59E-05	2.47E-05	2.30E-08	1.43E-07
5:Del:R:0	5.37E-08	1.98E-07	1.08E-08	5.52E-07	7.06E-03	6.99E-07	3.61E-02
5:Del:R:1	5.00E-05	2.07E-04	0.00E+00	2.06E-04	2.18E-04	2.01E-04	1.07E-03
5:Del:R:2	4.65E-09	7.45E-05	0.00E+00	1.70E-04	5.12E-08	1.59E-04	1.38E-03
5:Del:R:3	2.92E-08	4.97E-08	4.57E-08	5.82E-05	4.94E-08	6.63E-08	9.05E-08
5:Del:R:4	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
5:Del:R:5	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
2:Ins:R:0	1.40E-04	2.14E-04	1.16E-04	1.86E-04	4.05E-04	1.31E-04	2.80E-03
2:Ins:R:1	7.40E-08	8.61E-09	2.15E-03	6.92E-07	1.97E-08	2.22E-08	1.25E-06
2:Ins:R:2	2.41E-04	4.11E-08	1.40E-04	2.01E-06	1.15E-04	1.04E-08	1.28E-03
2:Ins:R:3	6.44E-09	3.35E-05	2.49E-08	1.74E-04	4.76E-05	1.67E-04	7.30E-04
2:Ins:R:4	8.28E-05	0.00E+00	9.75E-05	2.05E-04	6.05E-05	3.50E-04	4.81E-04
2:Ins:R:5	0.00E+00	3.67E-04	4.30E-05	9.65E-04	5.16E-04	9.80E-04	2.66E-03
3:Ins:R:0	1.74E-04	8.25E-08	2.61E-08	2.97E-08	1.85E-04	8.94E-08	9.95E-04
3:Ins:R:1	1.36E-04	2.39E-04	0.00E+00	2.12E-04	1.40E-46	3.29E-04	4.84E-04
3:Ins:R:2	2.77E-08	3.03E-08	2.89E-08	1.48E-04	3.09E-05	4.36E-08	3.70E-04
3:Ins:R:3	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
3:Ins:R:4	9.13E-08	5.03E-08	6.41E-05	5.19E-08	1.19E-04	5.53E-08	2.49E-04
3:Ins:R:5	5.02E-10	8.64E-05	1.14E-08	2.67E-04	0.00E+00	2.77E-04	1.06E-04
4:Ins:R:0	1.19E-04	2.72E-03	4.07E-04	1.75E-04	8.95E-04	7.64E-07	1.42E-03
4:Ins:R:1	2.65E-04	1.46E-05	5.24E-05	1.61E-04	3.27E-04	2.09E-04	2.79E-03
4:Ins:R:2	1.66E-07	1.05E-08	1.93E-08	1.40E-04	2.69E-05	1.52E-04	3.89E-04
4:Ins:R:3	3.57E-05	4.48E-08	3.25E-05	2.26E-05	5.77E-08	6.72E-08	3.38E-04
4:Ins:R:4	0.00E+00	9.45E-05	1.58E-04	1.02E-04	6.47E-05	0.00E+00	2.54E-04
4:Ins:R:5	2.05E-04	1.06E-08	8.14E-05	2.47E-04	2.05E-04	0.00E+00	2.89E-03
5:Ins:R:0	3.46E-08	3.92E-05	2.46E-08	6.94E-08	5.37E-05	6.92E-08	2.24E-04
5:Ins:R:1	8.35E-05	0.00E+00	1.26E-03	3.08E-04	9.71E-04	2.73E-04	2.09E-03
5:Ins:R:2	3.01E-08	4.84E-04	4.38E-08	2.56E-08	6.42E-05	4.12E-08	1.57E-03
5:Ins:R:3	4.91E-09	1.34E-06	4.14E-09	1.36E-04	8.81E-05	0.00E+00	8.65E-04
5:Ins:R:4	2.09E-08	1.01E-04	3.04E-08	4.42E-05	3.48E-08	5.36E-08	1.06E-04
5:Ins:R:5	9.53E-09	5.72E-09	2.55E-09	9.19E-09	2.14E-08	5.42E-09	1.11E-07
2:Del:M:1	6.99E-04	2.57E-04	1.49E-04	3.74E-04	3.08E-04	0.00E+00	3.38E-03
3:Del:M:1	4.13E-04	2.76E-04	1.40E-46	3.36E-04	1.09E-03	1.86E-04	1.80E-03
3:Del:M:2	2.56E-04	2.64E-04	4.30E-04	3.77E-04	4.23E-04	3.10E-04	2.82E-03
4:Del:M:1	7.04E-04	4.20E-03	4.41E-08	4.79E-04	2.11E-03	2.69E-04	2.62E-02
4:Del:M:2	3.47E-04	3.61E-04	1.13E-04	1.67E-04	3.39E-04	0.00E+00	1.35E-03
4:Del:M:3	3.11E-04	1.50E-04	0.00E+00	5.22E-05	4.91E-04	1.68E-04	2.78E-03
5:Del:M:1	2.10E-08	2.60E-07	7.14E-04	4.47E-08	8.66E-03	7.90E-08	2.99E-02
5:Del:M:2	6.25E-04	1.11E-03	1.58E-03	0.00E+00	4.25E-03	9.88E-04	1.47E-02
5:Del:M:3	2.72E-04	1.34E-04	1.07E-04	6.32E-09	3.30E-03	1.07E-07	7.87E-03
5:Del:M:4	2.04E-04	6.40E-08	2.59E-04	7.05E-09	2.16E-03	1.11E-04	5.58E-03
5:Del:M:5	5.85E-06	1.84E-04	2.38E-04	2.04E-04	1.02E-03	5.31E-04	2.46E-03
