Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V66	39	0	15	18	5	0	3	0	0	4	8	19	0	31	44	27	10	7	9
V67	14	4	35	9	4	62	8	11	31	14	4	0	0	8	4	43	0	11	4
V68	367	191	13	40	31	119	40	44	45	0	0	10	46	0	51	7	47	0	0
V69	84	0	27	19	39	47	11	90	4	0	0	1	0	0	2	2	5	0	0
V70	18	22	0	2	23	18	5	13	19	0	0	0	9	9	2	0	8	0	0
V71	2	4	3	18	5	1	11	0	11	0	1	0	5	2	1	0	0	8	0
V72	188	0	1	18	7	0	2	0	0	0	10	14	0	13	0	0	18	0	53
V73	25	12	0	1	0	0	0	0	0	0	1	0	0	2	0	1	3	0	0
V74	33	10	17	61	83	11	13	0	0	0	4	1	6	5	3	0	0	79	0
V75	109	0	3	1	6	16	15	0	44	0	0	3	112	4	0	8	0	3	0
V76	36	0	107	6	0	37	0	21	92	22	0	3	16	6	0	0	0	0	0
V77	0	83	0	0	2	2	2	0	3	0	9	2	17	2	16	0	6	0	2
V78	1	31	27	34	1	2	3	0	7	0	15	19	5	0	19	0	0	0	0
V79	0	0	8	13	9	2	7	0	4	0	9	0	0	9	0	0	0	0	0
V80	23	7	0	1	5	0	2	0	4	0	2	0	9	0	2	0	1	4	9
V81	111	0	19	0	14	8	22	0	10	0	1	0	0	3	0	0	6	0	0
V82	2	0	42	7	12	12	12	12	44	13	1	0	0	0	0	0	2	0	0
V83	28	162	2	5	0	2	6	0	9	0	0	13	2	0	5	0	0	0	10
V84	73	12	28	1	5	57	8	61	38	0	9	5	42	8	11	9	8	0	0
V85	5	2	6	1	1	0	0	0	6	0	1	0	8	0	0	0	1	0	0
V86	19	11	514	31	12	30	16	0	49	38	37	42	42	6	25	0	0	0	0
V87	37	0	12	226	2	0	1	0	9	0	79	63	11	27	65	6	0	6	0
V88	42	26	46	5	26	0	12	0	0	4	0	2	0	0	7	0	0	2	0
V89	14	0	27	10	3	5	0	19	9	9	5	8	0	12	4	0	1	3	0
V90	1	0	1	36	0	2	0	3	4	0	6	16	12	9	7	4	0	3	0
V91	4	31	17	0	7	15	4	0	12	0	2	5	6	8	0	0	1	0	0
V92	58	0	176	8	17	0	7	0	0	85	26	2	2	31	3	4	1	9	0
V93	0	0	0	107	95	1	137	0	1	0	0	0	0	1	1	0	0	27	0
V94	19	197	57	13	12	11	6	0	15	41	0	2	9	6	5	25	5	0	0
V95	48	2	0	22	2	6	3	0	8	0	0	9	5	1	8	0	13	0	0
V96	95	32	12	19	21	11	23	12	0	0	0	21	23	1	11	0	4	7	7
V97	8	16	82	0	3	0	0	0	0	40	1	1	0	1	0	0	0	0	0
V98	8	86	19	10	2	8	0	23	4	0	11	12	1	6	17	0	13	0	1
V99	68	47	215	24	1	0	0	0	1	25	10	8	0	18	7	0	2	0	4
V100	1	115	7	45	23	10	18	0	5	0	14	32	7	33	22	0	0	8	0
