Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V25	1.92E+00	3.91E+00	2.25E+00	0.00E+00	1.42E+00	1.96E+00
V26	2.94E+00	2.24E+00	1.10E+00	1.57E+00	1.25E+00	2.25E+00
V27	1.64E+00	2.92E+00	1.83E+00	1.62E+00	4.26E+00	1.64E+00
V28	2.21E+00	9.57E-01	2.58E-01	1.83E+00	0.00E+00	3.41E+00
V29	1.00E-01	4.20E+00	9.21E-01	2.09E+00	6.36E-01	4.37E+00
V30	2.04E+00	3.14E-01	2.92E+00	2.02E+00	1.24E+00	1.66E+00
V31	4.58E+00	5.33E+00	1.71E+00	5.67E-01	2.66E+00	0.00E+00
V32	8.44E-01	2.14E+00	2.50E+00	8.46E-01	1.00E-01	6.46E-01
V33	2.63E+00	1.85E+00	2.21E-01	3.06E-01	2.97E+00	6.57E-01
V34	1.71E+00	2.58E+00	3.37E+00	1.30E+00	1.89E+00	2.71E+00
V35	8.72E-01	1.12E+00	6.16E-01	4.96E-01	1.06E+00	0.00E+00
V36	9.92E-01	1.30E+00	1.78E+00	1.03E+00	8.41E-01	1.39E+00
V37	4.06E+00	1.98E+00	8.16E-01	3.52E+00	6.46E-01	1.73E+00
V38	3.02E+00	1.07E+00	2.28E+00	2.76E+00	2.47E+00	0.00E+00
V39	1.32E+00	1.91E+00	1.80E+00	1.71E+00	1.56E+00	0.00E+00
V40	1.47E+00	1.05E+00	1.59E+00	8.56E-01	1.39E+00	2.21E+00
V41	3.13E+00	1.24E+00	4.02E+00	2.86E+00	4.09E+00	1.25E+00
V42	2.41E+00	2.01E+00	2.16E+00	0.00E+00	1.00E-01	1.69E+00
V43	2.03E+00	2.57E+00	1.06E+00	2.15E+00	1.33E-01	2.27E+00
V44	2.78E+00	8.23E-01	3.30E+00	1.73E+00	4.77E+00	3.68E+00
V45	5.95E+00	2.76E+00	7.22E-01	2.51E+00	2.34E+00	2.43E+00
V46	2.07E+00	1.14E+00	1.60E+00	1.84E+00	7.89E-01	1.26E+00
V47	3.24E+00	2.69E+00	2.34E+00	3.26E+00	4.22E-01	8.56E-01
V48	1.25E+00	2.48E+00	8.84E-01	2.24E+00	3.47E+00	1.61E+00
V49	3.07E-01	0.00E+00	0.00E+00	6.63E-01	9.67E-01	5.04E-01
V50	7.16E-01	1.03E+00	3.33E-01	4.38E+00	5.54E-01	4.26E+00
V51	1.21E+00	3.99E+00	3.32E+00	3.96E-01	0.00E+00	1.98E+00
V52	2.02E+00	4.81E+00	2.79E+00	4.23E-01	2.24E+00	1.61E+00
V53	4.10E+00	2.48E+00	1.28E+00	4.36E+00	1.00E+00	4.77E+00
V54	2.32E+00	2.81E+00	6.53E-01	2.59E+00	1.68E+00	2.58E-01
V55	2.43E+00	1.08E+00	4.16E-01	8.31E-01	2.86E+00	1.78E+00
V56	2.91E+00	1.21E+00	7.61E-01	1.02E+00	6.80E-01	1.79E+00
V57	1.91E+00	2.08E+00	1.50E+00	2.62E+00	2.01E+00	8.59E-01
V58	1.33E+00	3.25E+00	2.80E+00	5.47E-01	1.82E+00	2.28E+00
V59	4.32E+00	2.68E+00	5.93E-01	4.04E+00	3.17E+00	4.16E-01
V60	3.48E-01	5.12E-01	1.27E+00	2.01E+00	9.98E-01	1.53E+00
V61	1.73E+00	0.00E+00	3.88E+00	1.92E+00	2.51E+00	2.32E+00
V62	2.40E+00	1.64E+00	2.00E-01	4.99E-01	0.00E+00	7.57E-01
V63	3.03E+00	2.50E+00	5.38E+00	2.87E+00	2.54E+00	3.67E+00
V64	1.52E+00	3.96E-01	5.67E-01	5.26E-01	2.65E+00	2.02E+00
V65	4.23E-01	1.06E+00	1.85E+00	2.45E+00	1.55E+00	8.97E-01
V66	1.20E+00	2.18E+00	2.27E+00	1.25E+00	2.57E+00	2.19E+00
V67	0.00E+00	9.45E-01	4.42E-01	8.83E-01	0.00E+00	1.33E+00
V68	2.22E+00	7.95E-01	2.60E-01	1.97E+00	9.31E-01	1.04E+00
V69	0.00E+00	1.37E+00	1.55E+00	1.24E+00	0.00E+00	3.07E-01
V70	5.08E+00	3.92E+00	2.21E-01	2.21E-01	1.33E-01	2.96E+00
V71	3.28E+00	1.33E+00	1.13E+00	2.23E+00	3.43E+00	1.38E+00
V72	1.12E+00	1.45E+00	3.27E-01	3.36E+00	6.40E-01	3.12E+00
V73	3.77E+00	3.20E+00	2.71E+00	3.01E+00	1.65E+00	7.64E-01
V74	6.87E-01	1.31E+00	4.47E-01	1.48E+00	1.52E+00	1.51E+00
V75	2.16E+00	9.80E-01	1.56E+00	1.76E+00	6.86E-01	2.21E-01
V76	5.46E+00	2.88E+00	3.43E+00	3.52E+00	1.58E+00	5.04E-01
V77	2.44E+00	1.32E+00	7.75E-01	2.21E+00	2.02E+00	1.35E+00
V78	1.34E+00	1.05E+00	4.16E-01	1.19E+00	1.31E+00	7.42E-01
V79	2.11E+00	6.18E-01	1.38E+00	2.38E+00	2.84E+00	9.40E-01
V80	4.96E+00	2.71E+00	2.93E+00	5.47E-01	1.44E+00	7.06E-01
V81	9.68E-01	8.43E-01	8.46E-01	1.24E+00	1.15E+00	0.00E+00
V82	2.13E-01	2.02E+00	7.90E-01	8.49E-01	1.30E+00	3.40E-01
V83	2.06E+00	1.42E+00	5.17E-01	2.17E+00	9.32E-01	2.19E+00
V84	1.49E+00	4.52E-01	2.21E+00	2.24E+00	2.69E-01	2.41E+00
V85	4.43E+00	2.62E+00	0.00E+00	1.44E+00	1.16E+00	2.02E+00
V86	0.00E+00	1.99E+00	1.16E+00	0.00E+00	1.53E+00	1.17E+00
V87	2.17E+00	5.62E-01	1.08E+00	1.43E+00	1.70E+00	7.18E-01
V88	4.50E+00	1.77E+00	7.60E-01	2.19E+00	5.64E+00	1.69E+00
V89	2.92E+00	1.53E+00	7.33E-01	3.09E+00	1.71E+00	1.04E+00
V90	1.83E+00	4.21E+00	2.76E+00	8.19E-01	2.79E+00	1.53E-01
V91	4.06E+00	1.95E+00	2.40E+00	2.71E+00	2.69E+00	5.26E-01
V92	1.31E+00	1.16E+00	1.96E+00	1.51E+00	2.67E+00	1.33E-01
V93	3.16E+00	3.89E+00	1.58E+00	1.10E+00	2.27E+00	1.52E+00
V94	1.98E+00	1.63E+00	2.31E+00	1.59E+00	9.55E-01	7.81E-01
V95	1.32E+00	2.24E+00	2.79E+00	2.98E-01	2.13E-01	9.20E-01
V96	1.22E+00	1.96E+00	4.47E-01	1.75E+00	0.00E+00	2.34E+00
V97	2.58E+00	1.91E+00	9.24E-01	0.00E+00	0.00E+00	1.63E+00
V98	7.49E-01	3.06E+00	2.47E+00	4.90E-01	1.36E+00	9.00E-01
V99	1.49E+00	9.69E-01	1.13E+00	1.22E+00	1.61E+00	3.67E-01
V100	4.53E+00	2.27E+00	3.65E+00	5.17E-01	2.41E+00	1.19E+00
