MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	1.07E-03	2.98E-03	0.00E+00	3.95E-02	2.31E-02
1:Del:C:1	6.44E-04	1.25E-03	5.17E-04	1.11E-02	6.90E-03
1:Del:C:2	2.89E-04	3.06E-04	1.92E-05	3.54E-04	2.64E-04
1:Del:C:3	4.24E-04	4.19E-04	2.74E-04	1.05E-03	6.29E-04
1:Del:C:4	2.83E-04	9.40E-06	0.00E+00	1.53E-03	5.07E-04
1:Del:C:5	1.63E-04	3.55E-04	2.48E-04	1.72E-04	7.15E-04
1:Del:T:0	1.23E-03	1.17E-03	4.81E-04	1.08E-02	6.98E-03
1:Del:T:1	5.60E-04	3.83E-04	4.79E-04	4.36E-03	2.62E-03
1:Del:T:2	4.36E-05	6.10E-04	2.32E-04	1.09E-02	6.34E-03
1:Del:T:3	7.61E-04	9.35E-04	2.26E-04	1.35E-02	6.64E-03
1:Del:T:4	1.00E-03	7.29E-04	7.05E-04	1.17E-02	4.60E-03
1:Del:T:5	6.85E-03	3.33E-08	2.92E-03	5.93E-08	5.58E-02
1:Ins:C:0	1.28E-03	2.86E-04	9.70E-05	4.54E-04	1.03E-04
1:Ins:C:1	1.75E-04	1.39E-04	0.00E+00	2.95E-04	1.43E-04
1:Ins:C:2	1.26E-04	1.69E-08	1.57E-08	2.11E-04	4.75E-09
1:Ins:C:3	9.47E-09	1.03E-04	3.38E-05	1.52E-06	3.02E-05
1:Ins:C:4	8.04E-05	2.02E-04	1.68E-04	5.16E-05	1.87E-04
1:Ins:C:5	7.54E-09	5.32E-04	3.69E-04	0.00E+00	9.67E-04
1:Ins:T:0	2.40E-04	3.97E-04	1.19E-04	1.50E-03	7.19E-04
1:Ins:T:1	3.65E-04	2.96E-06	2.84E-09	7.71E-04	7.44E-04
1:Ins:T:2	1.87E-04	4.55E-05	0.00E+00	2.82E-04	1.89E-04
1:Ins:T:3	2.19E-04	3.43E-04	2.36E-06	4.19E-04	1.88E-04
1:Ins:T:4	1.24E-04	5.89E-04	2.31E-04	2.74E-04	4.99E-04
1:Ins:T:5	7.65E-08	6.40E-03	4.63E-08	2.01E-03	2.03E-04
2:Del:R:0	2.84E-04	3.69E-04	8.13E-04	1.28E-03	6.27E-04
2:Del:R:1	7.22E-04	2.18E-04	1.42E-04	1.03E-03	6.67E-04
2:Del:R:2	6.26E-08	1.46E-04	1.53E-04	1.88E-04	2.66E-04
2:Del:R:3	1.46E-05	1.14E-04	1.47E-05	1.02E-04	1.69E-04
2:Del:R:4	6.14E-05	1.49E-08	2.19E-08	1.81E-04	2.33E-04
2:Del:R:5	2.88E-04	2.31E-05	4.01E-04	9.07E-05	0.00E+00
3:Del:R:0	7.40E-04	1.20E-04	6.72E-09	1.47E-03	1.42E-04
3:Del:R:1	3.61E-04	4.36E-04	2.21E-04	4.49E-04	3.38E-04
3:Del:R:2	1.92E-04	1.30E-04	3.10E-05	2.88E-04	2.24E-04
3:Del:R:3	1.12E-04	7.48E-05	1.04E-04	9.40E-05	1.48E-04
3:Del:R:4	8.80E-09	1.78E-09	1.29E-09	7.59E-09	4.52E-09
