MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	2.96E-04	3.95E-04	4.96E-08	3.60E-04	6.75E-03	4.70E-03	3.06E-02	4.89E-02	1.18E-02	2.45E-02	3.09E-02	1.08E-02	1.12E-02	3.04E-02
1:Del:C:1	2.80E-46	0.00E+00	1.50E-08	4.08E-04	8.14E-07	1.43E-03	1.97E-02	1.03E-02	1.39E-02	3.25E-02	1.92E-02	2.70E-03	1.20E-02	1.50E-02
1:Del:C:2	2.04E-08	1.09E-04	3.59E-05	6.18E-08	1.81E-04	8.20E-04	4.38E-03	2.10E-03	6.27E-03	3.78E-03	2.45E-03	1.35E-03	1.89E-03	1.08E-02
1:Del:C:3	4.43E-04	4.04E-04	4.19E-03	5.34E-04	2.67E-03	2.38E-04	4.31E-03	2.50E-03	3.85E-03	6.66E-03	2.40E-03	4.85E-03	1.83E-03	5.77E-03
1:Del:C:4	2.84E-04	3.75E-04	0.00E+00	3.10E-06	9.78E-04	2.04E-04	2.20E-03	3.91E-03	1.25E-02	4.48E-03	9.20E-04	2.52E-03	6.47E-03	3.39E-03
1:Del:C:5	1.28E-07	2.33E-03	6.07E-05	1.04E-07	5.37E-03	1.85E-04	2.38E-08	0.00E+00	1.26E-03	0.00E+00	4.99E-04	3.00E-03	2.24E-02	2.22E-03
1:Del:T:0	1.40E-46	2.64E-03	1.44E-04	1.19E-03	7.81E-03	3.57E-03	1.81E-02	2.58E-02	1.66E-02	2.21E-02	4.68E-02	1.16E-02	3.05E-02	3.36E-02
1:Del:T:1	7.50E-09	9.39E-05	2.50E-04	1.76E-07	2.79E-03	1.17E-03	1.43E-02	1.26E-02	1.40E-02	9.60E-03	7.72E-04	6.28E-03	0.00E+00	1.34E-02
1:Del:T:2	2.75E-04	7.93E-04	6.10E-04	3.50E-08	5.41E-03	5.51E-04	2.34E-02	2.35E-02	2.47E-03	1.49E-02	4.79E-03	1.36E-02	8.00E-03	9.33E-03
1:Del:T:3	4.93E-04	3.27E-03	1.11E-03	2.85E-04	6.21E-03	7.21E-04	1.73E-02	1.50E-02	4.21E-03	3.68E-02	2.52E-02	7.48E-03	2.31E-02	1.00E-02
1:Del:T:4	5.85E-04	3.33E-03	3.51E-03	1.76E-03	3.36E-02	0.00E+00	1.68E-02	1.61E-02	0.00E+00	1.41E-02	1.19E-02	6.05E-03	4.29E-02	2.69E-02
1:Del:T:5	1.79E-07	5.39E-03	7.28E-08	9.21E-03	6.15E-03	1.08E-06	2.87E-08	2.33E-07	1.68E-03	5.00E-07	1.72E-06	6.75E-07	8.80E-02	3.03E-07
1:Ins:C:0	3.45E-08	3.83E-05	9.85E-08	2.91E-07	1.26E-03	1.23E-03	5.49E-08	2.34E-06	2.44E-03	1.88E-07	1.21E-03	2.57E-07	1.22E-04	9.78E-04
1:Ins:C:1	5.80E-08	2.09E-08	5.19E-08	0.00E+00	3.11E-07	5.32E-04	8.85E-08	2.44E-03	8.77E-04	1.46E-03	2.08E-03	7.06E-08	1.97E-04	3.40E-07
1:Ins:C:2	2.52E-05	1.84E-08	6.50E-05	3.36E-05	3.11E-04	4.23E-04	4.81E-04	0.00E+00	2.83E-03	2.26E-04	6.37E-04	4.44E-08	2.18E-07	3.55E-03
1:Ins:C:3	1.19E-04	3.74E-05	2.61E-08	7.39E-08	7.10E-04	3.14E-05	4.37E-08	8.40E-05	1.38E-03	1.86E-07	1.73E-03	1.92E-04	1.24E-03	1.63E-03
1:Ins:C:4	9.72E-05	6.58E-04	1.22E-08	7.08E-05	9.01E-04	1.54E-04	3.16E-07	5.92E-07	1.42E-03	2.22E-03	8.88E-05	3.30E-04	4.50E-03	5.12E-05
1:Ins:C:5	2.69E-03	1.14E-03	3.64E-03	1.05E-03	2.30E-03	2.59E-04	0.00E+00	0.00E+00	2.38E-03	0.00E+00	3.26E-03	1.28E-02	7.34E-03	3.35E-03
1:Ins:T:0	4.86E-05	3.95E-04	1.41E-04	5.34E-04	5.59E-04	6.64E-04	4.99E-03	5.65E-03	1.98E-03	3.69E-03	9.98E-03	4.06E-03	5.57E-03	4.27E-03
1:Ins:T:1	0.00E+00	2.25E-04	3.17E-08	1.28E-04	3.32E-03	7.57E-04	6.60E-03	8.19E-03	3.00E-03	7.24E-03	8.02E-03	1.01E-07	8.60E-04	1.38E-06
1:Ins:T:2	4.80E-04	1.02E-04	6.80E-05	1.16E-07	3.59E-05	2.02E-04	3.53E-03	1.28E-03	1.05E-03	4.03E-03	2.56E-03	3.26E-04	8.84E-04	5.31E-04
1:Ins:T:3	1.05E-03	4.35E-04	0.00E+00	1.38E-04	0.00E+00	1.71E-04	2.51E-03	1.51E-03	3.94E-04	2.45E-03	2.03E-03	1.01E-02	4.15E-03	9.76E-04
1:Ins:T:4	2.10E-03	2.95E-04	1.28E-02	8.27E-04	2.13E-02	0.00E+00	2.87E-03	1.87E-46	2.46E-03	1.56E-04	6.32E-04	1.42E-02	1.72E-02	5.57E-02
1:Ins:T:5	7.26E-03	7.31E-08	7.89E-04	1.10E-30	1.29E-07	5.30E-04	2.83E-06	2.65E-03	1.16E-03	1.66E-02	7.52E-07	6.65E-02	5.99E-02	5.63E-03
2:Del:R:0	5.45E-04	6.98E-05	0.00E+00	0.00E+00	1.76E-03	1.38E-03	6.41E-03	2.00E-02	1.37E-03	3.01E-03	4.80E-03	2.83E-03	8.01E-04	8.01E-03
2:Del:R:1	0.00E+00	9.59E-04	2.66E-07	1.33E-04	9.27E-04	1.74E-03	1.61E-03	2.90E-02	4.89E-03	8.91E-03	2.19E-03	3.37E-03	3.42E-03	1.50E-03
2:Del:R:2	1.80E-04	3.03E-04	1.08E-04	2.87E-04	7.88E-05	3.44E-05	1.13E-03	1.15E-03	2.84E-05	6.08E-04	5.27E-04	2.98E-03	1.34E-03	8.46E-05
2:Del:R:3	7.92E-08	7.01E-08	9.04E-05	1.53E-04	3.58E-07	6.10E-08	1.14E-07	3.84E-08	2.42E-04	1.52E-07	8.43E-04	2.54E-07	2.98E-04	7.04E-04
2:Del:R:4	4.55E-05	2.32E-07	1.35E-04	2.35E-08	4.08E-05	9.31E-05	6.42E-05	1.46E-07	2.75E-07	3.01E-04	6.88E-04	8.63E-04	2.64E-03	7.87E-04
2:Del:R:5	1.07E-07	1.82E-07	1.13E-07	3.53E-08	1.05E-07	1.20E-04	2.51E-04	6.95E-07	3.23E-04	8.62E-07	1.43E-03	2.16E-07	4.75E-08	6.40E-04
3:Del:R:0	2.41E-08	0.00E+00	4.67E-04	9.36E-07	3.07E-03	1.80E-03	4.98E-03	1.14E-02	5.00E-03	9.71E-03	5.40E-03	1.90E-03	6.24E-04	1.02E-07
3:Del:R:1	1.55E-03	5.73E-04	3.44E-08	1.26E-04	2.06E-03	3.22E-04	1.41E-03	2.23E-03	3.03E-04	8.69E-03	2.62E-03	1.26E-02	1.19E-02	5.51E-07
3:Del:R:2	2.81E-07	1.60E-07	1.53E-07	1.96E-02	4.60E-07	6.82E-08	8.63E-04	1.84E-03	1.74E-07	2.22E-03	2.26E-02	7.92E-07	6.36E-04	2.84E-02
3:Del:R:3	2.04E-04	2.75E-08	1.97E-08	6.50E-08	6.11E-08	0.00E+00	8.59E-05	2.01E-04	1.72E-07	2.54E-04	1.85E-06	2.20E-03	9.73E-08	1.05E-07
3:Del:R:4	2.51E-08	1.52E-08	8.53E-08	3.76E-08	1.29E-07	1.98E-08	1.88E-07	1.65E-07	1.33E-07	1.37E-07	2.28E-07	1.27E-07	1.09E-07	1.88E-07
3:Del:R:5	2.43E-08	3.36E-08	5.34E-04	5.11E-03	1.94E-03	4.20E-04	4.77E-04	6.33E-07	1.01E-07	8.60E-07	3.62E-02	1.18E-07	1.51E-07	9.36E-03
4:Del:R:0	0.00E+00	0.00E+00	1.90E-02	5.13E-04	1.03E-02	4.74E-04	7.09E-04	4.76E-03	1.24E-02	1.16E-03	2.49E-03	1.85E-03	1.59E-03	5.84E-02
4:Del:R:1	1.87E-04	1.19E-04	1.99E-08	2.44E-04	0.00E+00	7.23E-04	2.86E-03	2.34E-03	1.79E-03	3.48E-03	1.27E-03	2.99E-04	4.91E-03	1.33E-03
4:Del:R:2	2.41E-04	7.45E-08	3.12E-07	6.95E-10	1.29E-07	9.66E-09	9.40E-04	7.19E-04	4.11E-04	1.76E-03	3.75E-03	3.18E-04	2.12E-03	1.70E-03
4:Del:R:3	2.51E-08	1.52E-08	8.53E-08	3.76E-08	1.29E-07	1.98E-08	1.88E-07	1.65E-07	1.33E-07	1.37E-07	2.28E-07	1.27E-07	1.09E-07	1.88E-07
4:Del:R:4	2.51E-08	1.52E-08	8.53E-08	3.76E-08	1.29E-07	1.98E-08	1.88E-07	1.65E-07	1.33E-07	1.37E-07	2.28E-07	1.27E-07	1.09E-07	1.88E-07
4:Del:R:5	2.96E-05	2.16E-08	7.11E-08	2.47E-08	2.32E-07	1.72E-07	6.04E-05	2.24E-07	1.10E-03	2.58E-04	1.60E-04	7.35E-04	8.39E-04	5.27E-04
5:Del:R:0	1.07E-03	5.44E-08	2.70E-03	1.68E-03	1.57E-02	8.19E-03	3.09E-08	0.00E+00	2.96E-02	0.00E+00	2.32E-02	1.45E-02	7.46E-03	5.59E-02
5:Del:R:1	5.41E-08	4.08E-04	8.99E-08	3.46E-08	6.21E-07	2.76E-04	2.43E-03	0.00E+00	2.82E-03	7.60E-04	4.92E-04	1.65E-08	1.99E-04	6.03E-04
5:Del:R:2	5.62E-08	1.68E-05	1.25E-05	4.40E-08	8.93E-05	2.41E-04	1.58E-03	2.65E-04	1.25E-03	9.64E-04	9.69E-05	2.49E-04	6.16E-07	4.10E-05
5:Del:R:3	6.52E-05	3.39E-08	1.13E-07	5.07E-08	1.21E-07	3.08E-08	6.61E-08	1.67E-07	6.97E-08	1.01E-07	4.19E-04	1.37E-04	1.01E-07	1.82E-07
5:Del:R:4	2.51E-08	1.52E-08	8.53E-08	3.76E-08	1.29E-07	1.98E-08	1.88E-07	1.65E-07	1.33E-07	1.37E-07	2.28E-07	1.27E-07	1.09E-07	1.88E-07
5:Del:R:5	2.51E-08	1.52E-08	8.53E-08	3.76E-08	1.29E-07	1.98E-08	1.88E-07	1.65E-07	1.33E-07	1.37E-07	2.28E-07	1.27E-07	1.09E-07	1.88E-07
2:Ins:R:0	3.61E-04	3.00E-04	1.39E-07	5.99E-05	1.07E-03	1.28E-04	4.16E-04	1.98E-03	6.11E-04	4.02E-03	3.71E-04	2.97E-07	1.82E-03	1.34E-03
2:Ins:R:1	0.00E+00	2.75E-06	1.12E-02	2.09E-08	3.81E-03	6.22E-04	2.87E-04	1.55E-03	3.62E-04	1.28E-04	1.93E-02	2.32E-06	3.29E-08	2.47E-03
2:Ins:R:2	3.76E-05	2.47E-04	1.45E-05	6.71E-09	6.01E-04	5.23E-07	2.21E-03	8.63E-04	2.44E-04	6.04E-04	4.98E-08	5.38E-04	7.22E-04	1.91E-03
2:Ins:R:3	1.56E-04	2.86E-08	1.67E-04	8.01E-09	3.07E-04	1.21E-07	1.30E-07	4.17E-04	1.36E-05	3.42E-07	6.24E-08	8.51E-04	5.25E-04	3.20E-03
2:Ins:R:4	2.71E-04	3.18E-04	6.15E-05	5.43E-09	4.76E-03	0.00E+00	2.31E-08	0.00E+00	0.00E+00	5.94E-04	2.53E-04	2.31E-03	1.20E-03	3.62E-03
2:Ins:R:5	3.18E-03	1.35E-03	1.86E-07	1.94E-04	2.07E-03	6.11E-04	1.79E-08	6.18E-06	1.14E-03	3.15E-03	1.69E-03	1.98E-02	4.54E-02	1.17E-04
3:Ins:R:0	5.54E-08	7.52E-08	4.25E-02	2.67E-07	2.71E-02	4.27E-04	1.89E-03	3.59E-05	7.65E-03	1.80E-07	8.64E-03	3.81E-03	1.35E-08	8.02E-02
3:Ins:R:1	1.42E-07	1.30E-04	7.13E-08	2.92E-08	3.65E-03	2.92E-08	5.62E-05	1.27E-04	5.62E-04	2.34E-04	3.69E-07	8.82E-04	2.59E-03	1.13E-03
3:Ins:R:2	6.18E-08	5.50E-05	6.45E-08	3.18E-08	1.28E-07	3.77E-08	1.98E-07	1.45E-04	4.32E-04	5.35E-05	2.73E-07	2.01E-04	5.09E-04	1.67E-04
3:Ins:R:3	6.52E-08	6.38E-08	6.70E-02	4.11E-08	6.59E-02	5.81E-08	4.11E-07	4.25E-07	1.19E-07	2.37E-07	2.92E-03	9.59E-07	1.71E-02	6.88E-03
3:Ins:R:4	2.14E-07	6.76E-05	8.31E-05	1.60E-08	3.07E-04	2.48E-08	1.27E-07	2.04E-04	7.51E-07	1.17E-07	7.03E-07	1.24E-04	1.55E-03	1.12E-03
3:Ins:R:5	3.32E-05	3.64E-04	3.11E-04	1.20E-08	3.63E-08	1.59E-04	0.00E+00	3.29E-08	6.52E-04	1.47E-08	3.10E-07	2.35E-04	4.81E-03	8.35E-04
4:Ins:R:0	1.68E-07	3.23E-08	7.36E-08	2.73E-08	1.58E-07	9.39E-05	1.53E-04	2.12E-04	2.16E-04	1.53E-04	1.65E-04	1.48E-07	9.78E-08	2.50E-04
4:Ins:R:1	1.23E-04	1.41E-04	1.35E-04	0.00E+00	1.33E-03	3.15E-04	2.12E-04	7.95E-04	4.34E-04	3.71E-04	3.21E-03	1.24E-03	5.08E-04	1.35E-03
4:Ins:R:2	4.04E-08	8.41E-08	9.51E-08	4.83E-08	7.04E-08	5.60E-05	1.49E-07	1.80E-07	9.72E-05	9.39E-07	6.36E-06	1.17E-07	3.77E-04	1.04E-07
4:Ins:R:3	2.51E-08	1.52E-08	8.53E-08	3.76E-08	1.29E-07	1.98E-08	1.88E-07	1.65E-07	1.33E-07	1.37E-07	2.28E-07	1.27E-07	1.09E-07	1.88E-07
4:Ins:R:4	2.96E-05	3.43E-08	4.48E-08	5.29E-08	4.49E-07	5.29E-08	1.09E-07	2.12E-07	1.15E-04	3.11E-07	3.61E-04	6.07E-04	9.44E-08	4.60E-07
4:Ins:R:5	3.10E-04	4.35E-04	9.74E-08	1.24E-04	3.81E-03	2.53E-04	3.81E-09	9.64E-08	3.78E-04	1.77E-03	6.09E-03	1.18E-03	1.98E-03	2.00E-08
5:Ins:R:0	2.43E-08	2.14E-08	3.74E-08	2.21E-08	6.25E-04	1.90E-04	2.52E-07	2.43E-07	6.32E-04	6.10E-04	7.44E-04	1.63E-07	3.56E-04	5.40E-04
5:Ins:R:1	2.56E-04	0.00E+00	4.83E-04	5.39E-04	1.56E-03	1.51E-03	6.84E-04	6.75E-04	3.89E-03	2.23E-03	5.06E-03	1.53E-03	0.00E+00	1.53E-03
5:Ins:R:2	6.05E-08	3.87E-08	8.97E-08	4.62E-08	4.52E-07	2.09E-07	1.97E-07	1.70E-07	2.16E-04	1.58E-04	5.16E-04	4.43E-04	1.79E-07	1.07E-03
5:Ins:R:3	5.45E-05	2.24E-08	3.77E-08	4.29E-08	1.34E-07	7.88E-08	4.54E-07	1.37E-04	6.65E-04	1.69E-04	3.52E-04	2.64E-04	7.50E-08	5.34E-04
5:Ins:R:4	8.59E-05	1.33E-08	2.16E-08	3.30E-08	4.27E-04	1.91E-08	2.79E-05	3.78E-04	2.70E-08	1.63E-04	1.37E-03	2.16E-04	8.54E-05	5.51E-07
5:Ins:R:5	7.63E-08	3.55E-08	7.13E-05	4.29E-08	9.55E-05	2.90E-07	2.46E-07	4.69E-07	2.65E-04	7.36E-05	9.01E-07	7.60E-05	6.13E-07	2.96E-06
2:Del:M:1	7.24E-04	1.88E-08	1.30E-04	4.32E-08	4.95E-07	3.24E-04	7.98E-04	1.66E-03	5.57E-03	4.47E-03	4.14E-03	8.35E-03	2.47E-02	4.60E-03
3:Del:M:1	1.19E-07	5.10E-04	3.78E-04	1.78E-08	8.09E-04	2.32E-03	1.10E-03	2.34E-03	6.39E-03	3.32E-03	3.04E-02	4.38E-03	8.47E-04	3.79E-03
3:Del:M:2	7.78E-05	6.09E-04	5.50E-04	2.12E-04	2.53E-03	1.39E-03	6.64E-04	2.53E-04	1.25E-03	6.87E-04	2.29E-02	2.01E-03	8.37E-04	1.25E-03
4:Del:M:1	3.77E-04	1.57E-08	0.00E+00	4.07E-05	1.00E-08	1.03E-03	4.55E-04	1.99E-03	4.76E-03	9.13E-04	1.76E-03	7.51E-03	6.90E-03	5.84E-03
4:Del:M:2	1.07E-04	1.36E-04	5.02E-04	6.68E-04	5.04E-04	8.07E-04	5.58E-04	2.97E-03	1.39E-03	0.00E+00	1.88E-03	3.08E-03	4.96E-05	9.78E-04
4:Del:M:3	8.10E-08	2.64E-08	6.84E-03	2.72E-02	3.25E-03	0.00E+00	3.72E-04	1.22E-03	4.86E-04	2.74E-03	8.41E-02	2.04E-03	1.43E-02	1.76E-02
5:Del:M:1	1.63E-08	7.61E-08	9.17E-06	6.29E-08	2.40E-03	8.29E-03	0.00E+00	1.12E-06	4.36E-02	1.69E-03	4.81E-03	1.51E-02	3.51E-03	2.36E-02
5:Del:M:2	9.24E-04	9.04E-04	1.40E-46	1.37E-02	1.39E-03	7.11E-03	9.48E-03	1.68E-03	1.43E-02	4.97E-03	2.59E-02	9.08E-03	2.02E-03	3.29E-02
5:Del:M:3	1.89E-07	2.80E-07	7.70E-08	3.46E-04	1.87E-03	7.94E-03	1.01E-04	6.71E-04	2.42E-02	3.62E-04	3.41E-03	0.00E+00	4.56E-05	1.14E-02
5:Del:M:4	0.00E+00	8.72E-07	1.00E-07	1.22E-04	2.15E-03	1.95E-03	5.99E-07	8.67E-04	6.34E-03	2.30E-03	6.11E-03	1.51E-03	2.20E-03	5.95E-03
5:Del:M:5	3.74E-08	2.01E-04	1.03E-07	5.99E-07	2.60E-03	2.71E-03	4.05E-07	3.05E-07	1.26E-02	2.57E-04	1.03E-06	1.72E-03	4.80E-03	1.03E-03
