Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V48	3.27E+00	3.42E+00	7.37E-01	1.58E+00	6.05E-01
V49	2.53E+00	2.14E+00	5.62E-01	2.19E+00	4.90E-01
V50	2.43E+00	2.77E+00	9.98E-01	1.00E-01	2.69E-01
V51	1.58E+00	2.37E+00	1.26E+00	2.87E+00	3.70E+00
V52	8.56E+00	7.30E+00	6.15E-01	4.77E+00	1.09E+00
V53	5.81E+00	6.07E+00	1.10E+00	1.66E+00	2.12E+00
V54	2.52E+00	2.40E+00	8.70E-01	1.75E+00	5.63E-01
V55	2.90E+00	4.65E+00	5.77E-01	1.15E+00	4.44E+00
V56	1.64E+00	1.60E+00	1.53E+00	1.45E+00	9.45E-01
V57	4.14E+00	2.64E+00	4.51E+00	1.44E+00	3.14E-01
V58	1.58E+00	1.02E+00	1.33E+00	5.78E-01	6.18E-01
V59	2.45E+00	1.93E+00	2.61E+00	4.99E-01	2.19E+00
V60	7.03E+00	6.79E+00	0.00E+00	1.93E+00	5.67E-01
V61	1.03E+00	1.42E+00	9.33E-01	9.83E-01	0.00E+00
V62	2.02E+00	2.45E+00	1.72E+00	1.87E+00	2.86E+00
V63	1.69E+00	4.00E-01	1.07E+00	1.55E+00	2.09E+00
V64	1.04E+00	9.80E-01	6.74E-01	7.63E-01	2.33E-01
V65	9.17E-01	2.91E-01	3.43E+00	2.15E+00	3.04E+00
V66	1.92E+00	8.85E-01	1.56E+00	1.93E+00	0.00E+00
V67	3.12E+00	2.60E+00	3.74E+00	8.33E-01	0.00E+00
V68	1.01E+00	0.00E+00	1.42E+00	5.81E-01	1.59E+00
V69	5.39E+00	5.92E+00	5.37E-01	6.74E-01	2.16E+00
V70	1.05E+00	1.03E+00	1.99E+00	2.36E+00	1.21E+00
V71	1.12E+01	1.16E+01	9.68E-01	1.19E+00	1.88E+00
V72	1.92E+00	0.00E+00	0.00E+00	3.14E-01	1.84E+00
V73	2.57E+00	3.08E+00	6.51E-01	1.29E+00	1.67E+00
V74	3.13E+00	8.59E-01	1.03E+00	1.88E+00	1.48E+00
V75	4.68E+00	3.91E+00	2.11E+00	9.71E-01	1.14E+00
V76	3.07E+00	1.64E+00	1.46E+00	7.12E-01	3.63E+00
V77	9.92E+00	9.29E+00	1.31E+00	3.06E+00	1.31E+00
V78	2.14E+00	1.10E+00	8.67E-01	2.33E+00	2.12E+00
V79	3.65E+00	0.00E+00	3.35E+00	1.11E+00	5.81E-01
V80	5.80E+00	4.91E+00	4.80E+00	2.01E+00	6.33E-01
V81	1.39E+00	0.00E+00	1.70E+00	1.52E+00	0.00E+00
V82	7.81E-01	1.53E+00	5.78E-01	1.68E+00	7.57E-01
V83	9.38E+00	7.35E+00	6.57E-01	2.48E+00	8.83E-01
V84	1.27E+00	1.30E+00	1.58E+00	6.90E-01	2.04E+00
V85	2.04E+00	2.41E+00	1.97E+00	1.00E+00	2.09E+00
V86	1.31E+00	1.88E+00	7.03E-01	6.36E-01	9.80E-01
V87	1.71E+00	0.00E+00	1.49E+00	1.09E+00	6.74E-01
V88	1.70E+01	1.51E+01	2.17E+00	2.56E+00	1.90E+00
V89	1.56E+00	1.02E+00	3.07E+00	2.19E+00	1.95E+00
V90	8.33E-01	3.07E+00	0.00E+00	3.10E+00	5.86E-01
V91	2.13E+00	1.96E+00	4.27E-01	2.25E+00	5.78E-01
V92	1.93E+01	1.21E+01	1.22E+00	8.49E+00	1.56E+00
V93	9.83E-01	4.48E-01	2.10E+00	4.58E-01	2.06E+00
V94	5.65E+00	5.68E+00	7.12E-01	1.25E+00	1.70E+00
V95	4.07E+00	2.21E+00	1.36E+00	1.61E+00	2.62E+00
V96	1.78E+00	2.11E+00	3.27E-01	4.73E-01	3.48E-01
V97	1.09E+00	1.34E+00	2.60E-01	0.00E+00	1.38E+00
V98	1.60E+00	2.20E+00	1.51E+00	6.19E-01	0.00E+00
V99	1.91E+00	1.50E+00	1.19E+00	3.06E-01	1.08E+00
V100	7.37E-01	2.58E+00	9.75E-01	7.12E-01	2.59E+00
