MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.00E+00	1.57E-03	2.14E-04	4.84E-04	3.43E-03	7.27E-03	3.29E-02
1:Del:C:1	3.66E-04	4.02E-04	8.80E-04	3.24E-04	7.47E-04	3.14E-03	1.34E-02
1:Del:C:2	4.67E-05	9.43E-05	1.62E-04	9.79E-08	3.60E-04	4.90E-04	3.14E-03
1:Del:C:3	4.04E-04	1.43E-04	4.54E-04	6.37E-04	8.46E-04	1.37E-03	3.23E-03
1:Del:C:4	1.59E-04	0.00E+00	1.38E-04	6.46E-04	4.55E-04	1.62E-03	3.70E-03
1:Del:C:5	6.82E-04	0.00E+00	2.94E-04	8.14E-04	3.97E-04	3.31E-04	3.44E-03
1:Del:T:0	2.64E-04	7.89E-04	7.81E-04	7.21E-04	2.06E-03	2.81E-03	1.39E-02
1:Del:T:1	0.00E+00	3.28E-04	2.10E-04	4.54E-04	8.64E-04	2.94E-03	1.33E-02
1:Del:T:2	0.00E+00	4.97E-04	1.27E-04	7.46E-04	1.42E-03	5.63E-03	4.37E-03
1:Del:T:3	7.90E-04	6.70E-04	7.71E-04	2.14E-03	2.57E-04	5.05E-03	7.45E-03
1:Del:T:4	8.92E-04	1.76E-04	6.21E-04	9.56E-04	0.00E+00	3.13E-03	1.17E-02
1:Del:T:5	1.26E-04	1.09E-07	1.63E-07	1.17E-02	6.01E-07	4.26E-07	9.62E-02
1:Ins:C:0	1.22E-08	5.76E-06	1.77E-07	9.64E-08	1.79E-04	8.62E-08	2.38E-07
1:Ins:C:1	1.72E-08	9.01E-05	4.26E-05	8.34E-08	3.29E-04	2.08E-08	6.95E-04
1:Ins:C:2	7.42E-05	8.29E-05	2.43E-05	2.26E-04	1.77E-04	1.98E-05	8.17E-04
1:Ins:C:3	4.39E-08	3.93E-05	3.47E-08	3.63E-05	4.46E-08	5.53E-08	2.94E-04
1:Ins:C:4	2.90E-04	1.13E-04	2.29E-04	6.57E-05	4.98E-04	1.07E-04	3.53E-03
1:Ins:C:5	2.17E-03	1.21E-04	0.00E+00	1.38E-03	0.00E+00	3.52E-04	1.62E-02
1:Ins:T:0	2.07E-04	3.32E-04	1.73E-04	0.00E+00	5.95E-04	1.73E-03	2.59E-03
1:Ins:T:1	1.66E-04	1.76E-04	1.47E-08	1.18E-08	6.87E-04	1.93E-03	9.46E-03
1:Ins:T:2	0.00E+00	3.94E-05	1.84E-04	4.61E-04	2.66E-04	1.90E-04	5.69E-04
