MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.0006021016277372837	0.00017731949919834732	0.009184569452918368	0.03578704791143537	0.03191349096596241	0.001725009799702093	0.041389108169823885	0.03692113347351551	0.16062559001147747	0.04637658654246479
1:Del:C:1	0.00010936733451671898	0.001929362554801628	0.00470141740879626	0.027121714781969786	0.007396099017933011	0.0007110522623406723	0.02575385319069028	0.0567246176302433	0.0586277648806572	0.010032046639025793
1:Del:C:2	0.0005009583022911101	0.0012145769025664777	0.004750204342417419	0.012694591097533703	0.007803894812241197	0.0004251267819199711	0.012234207720030098	0.02798943417146802	0.026814310578629375	0.006455077091231942
1:Del:C:3	0.0029671917436644435	0.000743407898708881	0.003437038417905569	0.007462109648622572	0.0032937033101916313	0.0	0.004874634137377143	0.016633370704948903	0.01747475452721119	0.012388449744321406
1:Del:C:4	0.008449936704710125	0.00024365257704630494	0.012399781798012554	0.002724740791018121	0.003925648680888116	6.457049561703343e-10	0.0016617551678791641	0.003507560340221971	0.00933050001040101	0.002613468651037465
1:Del:C:5	0.022467020712792874	0.0019848322437610475	0.03231948289903812	0.0011735021602362395	0.0012117772246710956	0.0004669797621318139	0.0020448463270440697	2.8025969286496343e-46	0.01453184075653553	0.014277766822397097
1:Del:T:0	0.0014451083610765637	0.001838932849932462	0.007202166423667222	0.029848917946219446	0.007360500143840909	0.0010024314920883625	0.04837375533243175	0.06447655782103538	0.05822458807379007	0.020405631635367173
1:Del:T:1	0.0015768494573421775	0.0028232811484485863	0.0018371835350990296	0.017552165850065648	0.0010421058861538768	0.00032140631665242834	0.0335259678773582	0.03638629876077175	0.0413633375428617	0.0017195027054125235
1:Del:T:2	0.003737251320853829	0.001309750642394647	0.0052554573012457695	0.02110305513488129	0.008372567594051361	0.0005222891035373322	0.025116401724517345	0.038252509012818334	0.060386387864127755	0.0048668910283595325
1:Del:T:3	0.017528530512936413	0.003298115264624357	0.0032760825473815204	0.018719356134533884	0.016237361822277308	0.0005026651429943741	0.011912710452452301	0.01783642719965428	0.10277995094656944	0.005435432586818933
1:Del:T:4	0.048417146876454355	0.002474815097230021	0.019458814081735908	0.00868624008144252	0.015475700236856937	0.0026121048256754877	0.01653126310557127	0.005413124291226268	0.10940608493983746	0.037415379052981736
1:Del:T:5	0.7531148850917816	0.011302828823421079	0.46677644103765487	0.0037025113590061663	0.004494225214875769	0.010808549226203468	0.0395816445350647	0.005652397056110203	4.925860134162973e-19	1.200679923840653e-06
1:Ins:C:0	0.0019614607561379673	0.001396148519415874	0.00840923204086721	0.009206528961658477	0.010610725125297904	0.33700303733348846	0.016680079372599722	0.0193684340454638	0.005523581989109516	0.006711393557247902
1:Ins:C:1	0.0012792074179742486	0.0015019970684079452	0.0010771026369184255	0.0013089181098621338	0.0022177556995302437	0.0593391202390194	0.0	0.0	0.001570507104918306	0.0014352032171133051
1:Ins:C:2	0.0015110901003936306	0.0017226763564394787	0.0011888967594131828	0.002974598063156009	7.002748316153884e-05	0.01452868627384305	0.0007926049642264843	0.0005215957920881919	0.0	0.0025143964739811507
1:Ins:C:3	0.00016797242569737135	0.0004990708279365208	0.0003097927285125479	0.0003524061408825219	9.64200371527113e-06	0.004415781050920486	0.0	0.0003168039605952799	0.0002367344728554599	0.0002848717571175996
1:Ins:C:4	0.0002479031194525305	0.00012558416638057678	5.270520196063444e-05	0.00022442798945121467	0.00017425342120986899	0.0027166494226548822	0.00022971619328018277	0.0	0.0	0.00028237166987068465
1:Ins:C:5	0.00022685175499645994	5.1603582687675956e-05	0.0005066131678177043	0.0007281223894096911	0.0	0.00024597680750915174	0.000508278445340693	2.8839963488280772e-05	0.0008944090872319066	0.0002361746093047401
1:Ins:T:0	0.05577922463417053	0.5028926968574524	0.13872221931815149	0.32836141884326936	0.01609745090827346	0.36751470267772673	0.15260295271888344	0.057397730834805524	0.047741367295384404	0.08166882190853357
1:Ins:T:1	0.01997574809938669	0.21449907571077348	0.060685241408646104	0.14393114745616914	0.002915449795546035	0.11690951436758042	0.08224486820399761	0.02613946031779051	0.03856489956379409	0.04574679009065221
1:Ins:T:2	0.007254007342271507	0.06399631015956402	0.019692350178956985	0.04867522343993187	1.4012984643248171e-46	0.03555305525660515	0.01985129024833441	0.004632125026546419	0.002917669154703617	0.01131702279986655
1:Ins:T:3	0.004035509590175934	0.04184320382773876	0.008810708101373165	0.023357463721185922	0.0005405717703979463	0.018252452183514834	0.013360666216594014	0.006756979366764426	0.007158583868294955	0.009332180735771089
1:Ins:T:4	0.004162295465357697	0.03065063338726759	0.012114340253174306	0.005347114539472386	0.0026235833764076235	0.007759378338232636	0.0011743668598199974	9.48107393924147e-05	0.010633774287998676	0.0
1:Ins:T:5	0.004712830029893667	0.04052715189754963	0.014272455312311649	0.015129736601375043	0.0021623831788019745	0.004561732499860227	0.004695917494245805	0.004922780673950911	0.0025461601588176565	0.006335779567575628
2:Del:R:0	0.0020052661770023406	0.000360489750164561	0.006587984203360975	0.009854954248294235	0.0010786695638671517	1.6808563430004142e-09	0.01759863570332527	0.03391083013266325	0.00855920584872365	0.006991979565896145
2:Del:R:1	0.004969977703876793	0.0004671205402701162	0.012466133222915232	0.01826379131525755	0.0016372002763091586	0.0012030862038955093	0.046228694682940843	0.024114793073385953	0.013001477532088756	0.006581402709707617
2:Del:R:2	0.0009351932734716683	0.0002897232727264054	0.00465981075540185	0.004462610289920121	0.0008897873340174556	0.00011420960795360813	0.01178304092027247	0.004606851050630212	0.011676801927387714	0.004404285428518051
2:Del:R:3	0.0031417988007888197	0.0	0.005595132545568049	0.0009381662084706477	0.0003677051077829674	5.845210937494017e-09	0.0019663828832563015	0.0016941712703555823	0.001287232496542856	0.0019437855866755172
2:Del:R:4	0.0016477315919473767	6.683035753667355e-05	0.003246715827845037	5.805455657537095e-06	2.369225494476268e-05	9.684108004393011e-09	5.293768481351435e-06	0.001791155208229611	6.2360311858356e-05	0.0034789175348819866
2:Del:R:5	0.000689735431757299	0.0	0.0023771983485858074	0.0	0.0	0.0	0.0	0.0	0.0	0.14576559513807297
3:Del:R:0	0.00019970745660202738	0.0006039320447598584	0.002807726747050765	0.004611314623616636	0.00568903204984963	8.318778893841028e-05	0.005374773242510855	0.015014090947806836	0.002072282985318452	4.964901163475588e-05
3:Del:R:1	0.0022027018887456505	0.0004307728901039809	0.01643947753473185	0.018386927712708712	0.0024157105828635393	0.0003392279003082699	0.04646962767001241	0.006352472049184143	0.014354514796286822	0.03019077144563198
3:Del:R:2	0.0006406471802620217	0.0003660520596895367	0.004628346656681969	0.0019431130029261112	0.00016886238881852478	5.651576227831967e-05	0.009104321245104074	0.001042454298294615	0.007881819779868238	0.006873658334782817
3:Del:R:3	0.00018872653017751873	0.00012140140545131572	0.000774236535653472	0.0011685098754242063	0.0	0.0002955690259113908	0.0008245752193033695	1.2282523675821721e-05	0.0006867413700092584	0.014795754570513964
3:Del:R:4	0.0	1.7726425573708936e-43	8.188565345790266e-08	2.8227466550845295e-07	7.571730797906184e-10	5.509493994360071e-09	5.404203932357632e-07	5.8435437253479e-07	2.9972210482398507e-07	0.07769791036844254
3:Del:R:5	5.5118340083026854e-05	0.0	5.224479536991566e-06	5.273790861792804e-08	3.3390985976211594e-09	5.778788336741058e-10	3.488026152353996e-08	0.0	2.7569339886213128e-05	0.10407442525029183
4:Del:R:0	6.529628444695846e-06	0.00010305025280104019	0.000825654534946807	0.0010715597309172153	0.0031444045482203363	1.1671763489040644e-08	0.004988020932069048	0.019856420531868934	0.00463821436278522	5.989955525365076e-07
4:Del:R:1	0.000728573344531469	0.00036653021816164256	0.008360147377243266	0.014326891349628567	0.0016047331329900772	0.0002551049769243363	0.027224376611411572	0.001293456228449969	0.011918090796098114	0.024069166649132966
4:Del:R:2	0.0003145870387015748	0.0	0.0017694522568490357	0.0047881291538942605	0.000392348315443769	6.597543255465466e-09	0.0042389436131117005	0.0	0.0006190008265775759	0.001860146682841446
4:Del:R:3	0.0	0.00011676943977363407	0.000266221899073571	0.001065957744140178	0.0005126715172082186	6.583358835854369e-09	0.0009789103583898394	0.00022476578596979379	0.0010537243913859129	0.03282455187290907
4:Del:R:4	2.434217195590449e-05	3.87284266878396e-09	1.1085075642824905e-05	0.0	0.00024386159784626216	7.1334413931367635e-09	9.947453918357497e-08	0.0	8.258316083811223e-05	0.0376612788066268
4:Del:R:5	0.0002354855758312624	8.77721170922996e-05	0.000544449215522036	0.0004832537695619976	7.516742480220273e-05	2.5218071186827728e-09	0.00027938426547535755	0.0	3.3005314890033335e-07	0.013869658764451741
5:Del:R:0	0.00025888119998853656	0.0018888710183091462	0.001017903070896864	0.007716196123510599	0.05664532072842121	0.000982772809220478	0.023455098504200578	0.17408288232982158	0.003052844339981675	0.0038108987733721732
5:Del:R:1	0.0002998069045133889	0.0016729611437767745	0.0019050815055379644	0.004843649524264038	0.007815907662734389	0.00042272391510778107	0.012224352266639472	0.0026781706605106593	0.0005309229658450931	0.0029983911191266087
5:Del:R:2	2.0771271010744385e-06	0.00023217401334818533	0.00022590586740989238	0.0008571269223466516	0.000571368318196619	2.914253016683688e-09	0.0005888208746910095	0.00011792072327807546	0.002871084859361872	0.005854950891807676
5:Del:R:3	1.516754244423879e-06	4.995220315322513e-05	0.0001748828508425504	0.00010432129492983222	8.219928264594501e-05	1.6898037635826313e-08	0.0007193354365881532	0.00016669225266117139	0.00013705557357752697	0.004106043512001634
5:Del:R:4	5.700951042584279e-05	9.646208127378487e-07	9.131755948601494e-05	0.0	6.922762868271093e-05	1.2801121318517517e-08	0.0	0.00016698933011225492	6.0626392951235175e-05	0.0007497567748032452
5:Del:R:5	1.2436245033775605e-09	2.0681225685326154e-05	0.00011184854301973245	0.0003144567523349906	0.0001785935458883614	1.2396276805048956e-08	0.0003291927781745585	6.985302292150664e-08	0.00019564334169217546	0.0036997402872657402
