Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
V1	149	145	0	0	77	39	46	34	52	0	26
V2	264	19	0	0	0	33	0	57	0	0	0
V3	60	27	1	7	0	173	10	66	0	5	0
V4	0	69	21	9	35	83	34	5	0	32	2
V5	109	12	93	90	0	0	0	19	38	0	0
V6	19	3	10	14	41	6	0	0	0	0	12
V7	236	19	220	69	19	8	0	36	2	16	10
V8	0	117	0	14	7	0	6	12	3	0	0
V9	36	5	4	6	10	0	0	0	5	0	6
V10	0	0	197	46	11	14	0	0	16	3	2
V11	0	13	60	158	39	36	38	5	0	8	0
V12	23	18	1	0	1	66	7	0	0	21	5
V13	37	1	12	2	16	10	0	15	0	0	0
V14	3	63	300	3	2	0	0	0	32	83	2
V15	45	1	13	0	27	6	16	0	0	18	0
V16	30	120	52	0	0	72	2	32	31	0	2
V17	33	0	13	6	29	19	1	21	7	0	0
V18	29	0	44	13	30	16	4	24	0	0	0
V19	6	14	153	1	39	0	27	4	0	13	0
V20	42	158	7	0	0	70	0	20	0	138	24
V21	37	30	0	9	342	0	115	1	26	0	4
V22	33	59	0	29	77	0	53	9	14	2	25
V23	87	27	24	0	27	0	12	8	8	0	3
V24	178	39	0	109	0	17	0	0	0	0	36
V25	97	8	79	1	98	0	47	0	1	0	7
V26	0	5	2	34	0	26	0	5	7	13	0
V27	44	18	42	20	37	0	0	0	30	0	0
V28	93	35	0	0	3	0	11	0	5	0	8
V29	0	11	207	2	18	0	0	1	0	3	0
V30	7	54	26	0	14	248	27	42	21	0	18
V31	21	48	62	0	0	33	0	0	11	1	3
V32	29	59	36	25	5	15	15	49	17	0	0
V33	0	32	110	0	48	149	15	0	0	14	4
V34	56	33	74	8	25	112	12	0	0	0	30
V35	4	0	11	67	32	3	38	0	0	0	3
V36	36	42	39	2	55	45	16	29	9	0	13
V37	92	3	1	27	81	0	1	0	0	0	15
V38	0	175	24	7	11	12	19	0	0	13	0
V39	8	16	25	2	34	21	27	0	25	0	0
V40	0	96	45	50	37	0	4	12	7	0	0
V41	3	56	4	6	71	10	0	0	4	0	0
V42	20	3	26	59	0	0	0	0	14	0	8
V43	22	64	0	13	0	0	0	6	0	16	0
V44	1	24	37	3	0	0	1	8	0	48	4
V45	0	7	0	29	0	202	27	4	17	0	0
V46	2	134	150	9	125	3	45	0	0	7	7
V47	30	16	0	0	0	9	3	0	0	4	21
V48	50	42	43	27	58	0	0	0	40	0	26
V49	5	17	6	0	0	43	12	7	1	60	0
V50	33	9	220	0	0	0	0	2	27	25	2
V51	26	0	0	17	40	0	27	16	5	0	13
V52	94	5	37	36	0	2	0	12	0	0	1
V53	87	0	4	17	45	75	22	0	10	4	7
V54	132	61	44	0	125	3	39	4	0	0	3
V55	113	125	54	13	0	0	0	23	0	0	12
V56	13	20	0	3	4	35	0	7	0	0	5
V57	0	50	116	445	3	158	0	0	0	0	12
V58	81	73	58	0	5	4	37	27	2	0	13
V59	3	77	0	20	4	10	0	5	23	0	2
V60	86	0	28	84	33	152	12	34	14	0	51
V61	12	4	0	46	51	2	0	11	10	0	12
V62	2	138	12	238	0	23	0	0	0	0	30
V63	143	87	0	54	13	0	6	4	0	0	7
V64	0	0	2	34	11	4	0	8	6	0	6
V65	14	19	6	32	64	20	32	14	18	9	0
V66	6	23	9	94	0	8	1	10	0	0	3
V67	10	7	10	68	0	5	0	18	0	0	2
V68	280	88	2	0	2	4	0	0	0	0	17
V69	16	215	1	42	1	3	0	0	2	0	2
V70	73	5	0	0	0	2	0	45	0	0	0
V71	0	11	0	33	0	13	0	0	0	0	6
V72	4	86	12	53	6	87	0	0	0	3	14
V73	27	23	265	1	84	54	3	2	0	0	3
V74	153	15	21	1	4	122	6	0	0	50	0
V75	7	133	20	51	36	41	0	6	5	28	0
V76	92	0	8	34	3	2	1	0	0	0	0
V77	24	20	0	415	236	12	128	0	29	0	26
V78	379	21	48	6	0	121	0	67	0	0	0
V79	71	0	0	2	57	15	40	6	18	1	0
V80	0	27	0	21	6	0	15	2	8	25	0
V81	5	8	33	72	15	189	14	2	0	0	21
V82	14	117	16	8	0	0	0	16	0	15	0
V83	10	9	0	0	73	48	18	4	19	0	16
V84	29	0	4	3	0	0	0	7	0	0	0
V85	91	5	3	14	62	1	4	44	0	0	0
V86	0	124	93	19	14	0	25	0	4	0	1
V87	357	42	0	7	80	5	0	52	0	0	0
V88	26	0	58	117	10	28	5	0	6	0	0
V89	0	0	49	43	0	86	6	0	0	33	1
V90	73	30	37	0	38	58	1	0	0	3	3
V91	25	0	18	227	194	13	116	13	43	26	29
V92	71	72	1	12	34	69	39	0	0	1	26
V93	48	36	0	77	22	18	4	26	0	0	39
V94	210	1	9	64	131	3	36	105	0	0	0
V95	168	132	20	6	116	3	0	38	44	0	20
V96	16	34	38	14	72	2	57	53	45	0	0
V97	0	49	14	3	57	12	110	0	29	23	6
V98	58	205	41	31	40	52	22	16	7	0	0
V99	0	1	64	3	96	0	128	0	3	0	0
V100	0	0	74	20	13	266	55	0	5	40	0
