Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V18	1.01E+00	8.67E-01	3.38E+00	9.83E-01	8.03E-01	2.65E+00	2.46E+00	1.37E+00	7.77E-01
V19	5.84E+00	8.97E-01	4.48E-01	5.33E-01	8.86E+00	7.61E+00	9.17E+00	4.84E+00	2.71E+00
V20	2.05E+00	1.38E+00	4.73E+00	7.60E-01	4.02E+00	3.04E+00	4.87E+00	1.66E+00	3.33E+00
V21	5.67E-01	3.48E-01	0.00E+00	1.04E+00	3.47E+00	2.89E+00	2.63E+00	0.00E+00	0.00E+00
V22	2.88E+00	3.38E+00	3.06E-01	2.38E+00	7.56E+00	7.43E+00	2.95E+00	0.00E+00	0.00E+00
V23	4.70E+00	1.76E+00	4.05E+00	6.14E+00	1.93E+00	2.53E+00	7.99E+00	6.30E+00	6.04E+00
V24	6.56E+00	3.94E+00	7.96E+00	3.43E+00	1.25E+00	3.29E+00	9.09E+00	5.96E+00	6.45E+00
V25	4.90E-01	1.37E+00	1.23E+00	5.97E-01	2.76E+00	3.70E+00	2.56E+00	6.90E-01	2.98E-01
V26	5.26E-01	1.78E+00	1.18E+00	1.62E+00	1.32E+01	1.41E+01	1.00E+01	4.75E+00	3.57E+00
V27	2.29E+00	3.73E-01	3.67E-01	6.36E-01	6.00E-01	0.00E+00	2.69E-01	5.29E+00	4.38E+00
V28	5.78E-01	1.83E+00	6.00E+00	3.94E-01	6.32E-01	3.91E+00	8.37E+00	2.14E+00	3.31E+00
V29	5.12E-01	4.28E-01	1.15E+01	1.74E+00	2.94E+00	5.20E+00	1.04E+01	4.48E+00	2.60E+00
V30	1.13E+00	1.29E+00	7.57E-01	3.02E+00	0.00E+00	1.84E+00	1.52E+00	1.53E-01	0.00E+00
V31	0.00E+00	1.67E+00	2.89E+00	7.86E-01	1.09E+00	2.14E+00	1.81E+00	5.54E-01	6.67E-01
V32	1.31E+00	3.35E-01	5.62E+00	2.29E+00	3.27E+00	2.99E+00	2.18E+00	2.28E+00	2.10E+00
V33	2.06E+00	4.73E-01	2.36E+01	3.73E-01	4.00E-01	8.18E+00	2.40E+01	5.51E+00	4.79E+00
V34	1.54E+00	8.84E-01	9.34E-01	1.70E+00	2.62E+00	1.25E+00	2.20E+00	1.00E+00	9.07E-01
V35	1.83E+00	2.31E+00	0.00E+00	0.00E+00	7.01E+00	8.14E+00	2.77E+00	0.00E+00	0.00E+00
V36	4.56E+00	1.88E+00	2.78E+01	1.00E+00	1.36E+00	7.15E+00	3.04E+01	8.17E+00	8.44E+00
V37	7.51E+00	1.31E+00	1.52E+00	1.86E+00	7.47E+00	9.96E+00	8.11E+00	1.34E+01	8.23E+00
V38	8.43E-01	1.61E+00	3.72E+00	2.70E+00	1.72E+00	2.92E+00	5.19E+00	1.39E+00	1.53E-01
V39	4.75E+00	2.31E+00	6.36E-01	3.06E-01	1.55E+01	1.45E+01	1.22E+01	1.78E+00	2.02E+00
V40	0.00E+00	2.60E-01	6.32E+00	0.00E+00	0.00E+00	3.26E+00	6.69E+00	6.67E-01	0.00E+00
V41	2.82E+00	3.14E+00	1.17E+00	6.63E-01	3.79E+00	3.02E+00	1.94E+01	2.79E+01	1.99E+01
V42	6.63E-01	2.86E+00	1.69E+00	0.00E+00	8.49E+00	1.02E+01	1.00E+01	3.48E-01	3.07E-01
V43	3.21E+01	1.73E+00	2.70E+00	5.47E+00	1.29E+01	1.38E+01	3.67E+01	5.36E+00	4.21E+00
V44	2.03E+00	3.06E-01	8.90E+00	8.33E-01	6.11E-01	5.24E+00	7.57E+00	2.30E+00	2.67E-01
V45	2.65E+00	2.79E+00	7.75E-01	1.57E+00	1.63E+00	5.86E-01	1.90E+00	6.17E+00	5.35E+00
V46	3.89E-01	4.99E-01	1.41E+00	8.72E-01	5.04E-01	1.32E+00	5.17E-01	4.07E-01	1.27E+00
V47	2.91E-01	1.10E+00	1.30E+01	3.67E-01	5.83E+00	3.97E+00	1.08E+01	3.01E+00	3.17E+00
V48	3.20E+00	3.67E+00	5.22E+00	1.25E+00	1.74E+00	2.83E+00	9.12E+00	1.11E+01	8.67E+00
V49	2.48E+00	8.33E-01	8.18E+00	1.05E+00	6.57E+00	6.41E+00	1.03E+01	2.00E-01	3.00E-01
V50	2.77E+00	2.49E-01	1.78E+01	1.98E+00	1.98E+00	6.72E+00	1.98E+01	6.74E-01	6.96E-01
V51	0.00E+00	1.35E+00	0.00E+00	1.11E+00	2.54E+00	3.27E+00	1.68E+00	2.86E+00	2.65E+00
V52	2.70E+00	6.67E-01	3.01E+00	1.00E+00	1.39E+00	1.13E+00	3.04E+00	0.00E+00	0.00E+00
V53	2.17E+00	1.98E+00	7.16E-01	6.33E-01	9.17E-01	6.80E-01	0.00E+00	0.00E+00	0.00E+00
V54	2.16E+00	5.42E-01	1.62E+00	1.51E+00	4.09E+00	3.77E+00	2.29E+00	3.73E+00	2.16E+00
V55	0.00E+00	1.06E+00	3.73E+00	1.88E+00	8.63E+00	1.05E+01	8.80E+00	3.40E-01	8.27E-01
V56	2.54E+00	1.33E+00	0.00E+00	4.53E-01	3.50E+00	2.56E+00	1.83E+00	1.49E+01	1.41E+01
V57	3.33E-01	6.67E-01	6.17E+00	2.19E+00	4.35E+00	2.80E+00	5.87E+00	1.00E+00	1.17E+00
V58	2.33E-01	9.00E-01	6.29E-01	1.72E+00	8.56E+00	1.12E+01	6.41E+00	1.53E-01	2.00E-01
V59	2.20E+00	1.95E+00	7.77E-01	2.47E+00	0.00E+00	1.20E+00	2.37E+00	1.67E+00	1.25E+00
V60	4.90E-01	2.87E+00	2.13E-01	1.87E+00	5.56E+00	3.61E+00	3.55E+00	0.00E+00	8.83E-01
V61	6.57E-01	2.17E+00	1.33E-01	6.46E-01	2.00E+00	3.85E+00	5.68E+00	1.42E+01	1.26E+01
V62	3.96E-01	7.46E-01	4.40E+00	2.89E+00	2.82E+00	1.89E+00	5.16E+00	3.34E+00	4.86E+00
V63	2.74E+00	1.37E+00	4.76E+00	9.45E-01	4.33E+00	4.20E+00	4.44E+00	1.23E+00	1.00E-01
V64	0.00E+00	2.78E+00	1.36E+00	1.14E+00	0.00E+00	1.37E+00	8.27E-01	7.30E-01	1.05E+00
V65	3.64E+00	1.44E+00	1.05E+01	6.71E-01	4.88E+00	8.59E+00	1.20E+01	6.30E+00	1.61E+01
V66	3.40E-01	4.76E-01	6.36E+00	1.25E+00	6.74E-01	1.53E+00	6.29E+00	1.55E+00	1.00E+00
V67	2.92E+00	2.85E+00	7.66E+00	4.85E+00	1.39E+01	1.11E+01	1.34E+01	8.26E+00	4.64E+00
V68	5.59E-01	9.32E-01	1.39E+00	1.49E+00	1.10E+00	1.15E+00	3.35E+00	5.58E+00	5.22E+00
V69	4.39E+00	1.82E+00	1.19E+00	7.75E-01	5.36E+00	3.92E+00	1.55E+01	1.40E+01	1.66E+00
V70	2.88E+00	1.11E+00	1.53E-01	8.95E-01	4.95E+00	4.95E+00	4.72E+00	0.00E+00	2.67E-01
V71	2.67E-01	2.12E+00	1.10E+00	0.00E+00	2.77E+01	3.21E+01	2.18E+01	5.12E-01	0.00E+00
V72	1.08E+00	1.13E+00	9.78E-01	0.00E+00	1.42E+00	8.56E-01	3.00E-01	4.94E-01	0.00E+00
V73	1.22E+01	9.20E-01	0.00E+00	1.30E+00	1.24E+00	1.31E+00	1.50E+01	6.53E-01	0.00E+00
V74	3.27E-01	3.41E+00	7.01E+00	5.63E-01	3.42E-01	4.49E+00	6.77E+00	8.23E-01	1.57E+00
V75	1.36E+00	7.06E-01	3.36E+00	3.68E+00	5.31E+00	3.98E+00	3.02E+00	9.67E+00	6.69E+00
V76	2.80E+00	4.53E-01	1.66E+01	7.49E-01	2.38E+00	3.68E+00	1.78E+01	2.13E+00	2.01E+00
V77	3.63E+00	3.12E+00	3.10E+00	9.87E-01	2.28E+00	2.56E+00	5.82E+00	1.34E+00	2.82E+00
V78	2.31E+00	1.40E+00	7.58E+00	2.33E-01	3.68E+00	5.39E+00	9.65E+00	5.22E+00	4.85E+00
V79	9.98E-01	3.00E-01	4.09E+00	1.74E+00	2.36E+00	3.42E+00	4.42E+00	1.70E+00	8.03E-01
V80	6.71E-01	8.72E-01	1.91E+00	7.37E-01	6.03E+00	6.46E+00	5.00E+00	2.97E+00	2.83E+00
V81	7.16E-01	1.04E+00	1.34E+00	0.00E+00	2.24E-01	7.95E-01	8.62E-01	0.00E+00	0.00E+00
V82	1.08E+00	1.23E+00	5.31E+00	0.00E+00	4.16E-01	1.33E+00	3.77E+00	0.00E+00	2.21E-01
V83	2.82E+00	1.37E+00	0.00E+00	2.13E+00	2.17E+00	2.00E+00	1.24E+00	0.00E+00	0.00E+00
V84	1.19E+00	1.70E+00	3.95E+00	3.02E+00	1.61E+00	1.27E+00	2.81E+00	2.17E+00	2.51E+00
V85	1.25E+01	2.47E+00	1.13E+01	1.70E+00	0.00E+00	7.75E+00	1.85E+01	1.10E+00	1.34E+00
V86	1.25E+00	1.61E+00	3.67E-01	1.00E+00	1.25E+00	6.96E-01	1.68E+00	2.12E+00	2.06E+00
V87	1.61E+00	1.78E+00	1.80E+01	2.50E+00	5.00E-01	1.67E+01	2.06E+01	3.50E+00	8.87E+00
V88	5.93E-01	6.74E-01	4.07E-01	1.96E+00	2.24E+00	1.00E+00	3.66E+00	9.53E+00	7.70E+00
V89	6.57E-01	1.22E+00	1.90E+00	0.00E+00	1.92E+00	2.47E+00	2.28E+00	3.00E-01	3.79E-01
V90	8.84E-01	2.50E+00	9.22E-01	6.01E-01	6.16E+00	6.03E+00	5.88E+00	1.79E+00	6.05E-01
V91	2.05E+00	0.00E+00	5.03E+00	1.67E+00	5.96E-01	3.59E+00	5.12E+00	9.07E-01	1.61E+00
V92	2.80E+00	1.59E+00	5.93E-01	7.63E-01	4.43E+00	5.36E+00	5.07E+00	0.00E+00	0.00E+00
V93	3.46E+00	4.99E-01	0.00E+00	1.26E+00	4.34E+00	3.92E+00	4.49E+00	0.00E+00	0.00E+00
V94	1.35E+00	6.57E-01	0.00E+00	1.68E+00	1.83E+00	1.39E+00	2.59E+00	5.13E+00	3.29E+00
V95	1.97E+00	1.32E+00	1.11E+00	4.94E-01	9.87E-01	6.74E-01	9.34E-01	2.13E-01	1.22E+00
V96	1.97E+00	2.41E+00	9.17E+00	7.89E-01	3.07E-01	1.50E+00	8.22E+00	0.00E+00	0.00E+00
V97	0.00E+00	1.45E+00	2.42E+00	2.21E-01	3.21E+00	4.28E+00	5.26E+00	1.53E+01	1.72E+01
V98	2.45E+00	3.67E-01	1.55E+01	2.12E+00	1.46E+00	6.93E+00	1.52E+01	3.07E-01	2.69E-01
V99	1.64E+00	0.00E+00	4.48E+00	1.10E+00	4.27E-01	2.01E+00	4.33E+00	1.41E+00	1.96E+00
V100	0.00E+00	1.05E+00	6.36E-01	4.90E-01	5.21E-01	4.96E-01	8.85E-01	3.65E-01	3.89E-01
