Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
V13	2.90E+00	4.76E+00	1.04E+01	9.78E+00	1.55E+01	1.63E+00	8.15E+00	3.89E+00	2.32E+00	2.66E+00	6.30E+00	1.60E+01
V14	3.63E+00	2.21E-01	0.00E+00	1.73E+00	5.77E-01	6.77E+00	1.85E+00	5.33E-01	5.50E+00	4.34E+00	3.24E+00	4.01E-01
V15	1.37E+00	2.26E+00	1.58E+00	1.88E+00	2.17E+00	6.84E-01	3.25E+00	2.83E+00	2.14E+00	1.88E+00	3.93E+00	2.18E+00
V16	2.24E-01	0.00E+00	6.30E+00	2.24E-01	5.19E+00	6.76E+00	0.00E+00	0.00E+00	6.30E+00	6.00E-01	2.90E+00	7.00E-01
V17	2.84E+00	3.82E+00	7.52E-01	2.71E+00	2.74E+00	1.39E+00	1.09E+00	3.32E+00	2.32E+00	2.63E+00	4.89E+00	3.59E+00
V18	6.19E+00	5.27E+00	8.33E-01	5.86E+00	6.42E+00	6.36E+00	2.96E+00	7.73E+00	6.37E+00	4.76E+00	8.90E+00	8.16E+00
V19	1.21E+00	6.96E+00	7.57E-01	6.53E-01	1.87E+00	7.51E+00	0.00E+00	0.00E+00	4.50E+00	5.33E+00	8.08E+00	1.08E+01
V20	2.67E-01	4.35E+00	3.34E+00	7.72E+00	2.36E+00	9.07E-01	8.97E+00	2.00E-01	2.39E+00	0.00E+00	5.08E+00	2.61E+00
V21	2.33E+00	2.28E+00	5.26E-01	4.28E+00	2.92E+00	1.79E+00	2.90E+00	3.86E+00	1.83E+00	1.17E+00	2.34E+00	1.16E+00
V22	2.99E+00	8.54E-01	3.32E+00	1.83E+00	2.38E+00	7.42E-01	0.00E+00	1.26E+00	3.67E-01	1.98E+00	2.13E-01	1.76E+00
V23	2.84E+00	2.49E+00	7.63E-01	1.28E+00	1.33E-01	6.10E+00	1.00E-01	1.41E+00	6.42E+00	7.40E+00	3.99E+00	2.66E+00
V24	2.57E+00	3.67E-01	4.97E+00	1.93E+00	6.71E+00	4.90E+00	1.75E+00	1.84E+00	4.65E+00	4.77E+00	1.96E+00	5.23E+00
V25	0.00E+00	6.57E-01	1.91E+00	2.03E+00	1.83E+00	3.09E+00	2.04E+00	1.59E+00	2.97E+00	0.00E+00	2.79E+00	2.41E+00
V26	2.74E+00	1.71E+00	4.52E+00	4.09E+00	6.79E+00	5.33E+00	4.28E+00	2.24E-01	2.33E+00	7.31E+00	1.57E+00	6.58E+00
V27	3.19E+01	2.27E+00	2.27E+01	1.37E+00	2.45E+01	4.48E+00	1.01E+00	1.96E+00	5.05E+00	3.49E+01	7.37E+00	1.12E+01
V28	1.25E+00	1.59E+01	1.02E+00	1.35E+00	1.29E+00	1.22E+00	1.38E+00	1.56E+00	2.53E+00	2.27E+00	1.55E+01	5.19E+00
V29	2.24E+00	4.01E-01	7.46E-01	7.78E-01	0.00E+00	2.97E+00	0.00E+00	8.06E-01	1.79E+00	3.09E+00	8.84E-01	5.17E-01
V30	3.22E+00	3.59E-01	4.23E+00	1.35E+00	3.69E+00	4.53E-01	1.71E+00	7.00E-01	8.17E-01	3.38E+00	1.53E+00	3.00E-01
V31	1.15E+00	0.00E+00	7.46E-01	5.46E+00	3.14E+00	7.52E-01	6.05E+00	8.60E-01	3.00E+00	1.94E+00	2.00E-01	2.55E+00
V32	1.58E+00	3.77E+00	0.00E+00	1.40E+01	2.46E+00	3.96E+00	1.80E+01	4.16E+00	5.66E+00	2.99E+00	3.83E+00	5.05E+00
V33	8.46E-01	2.52E+00	3.43E+00	2.54E+00	3.19E+00	1.12E+00	0.00E+00	2.77E+00	4.01E-01	1.45E+00	2.80E+00	2.38E+00
V34	1.61E+00	6.57E-01	2.37E+00	8.79E-01	2.05E+00	0.00E+00	7.81E-01	4.16E-01	1.00E-01	9.00E-01	9.07E-01	9.80E-01
V35	1.45E+00	7.20E+00	0.00E+00	0.00E+00	0.00E+00	1.10E+00	3.27E-01	7.46E-01	1.21E+00	2.13E+00	7.32E+00	7.00E-01
V36	2.64E+00	1.19E+00	5.94E+00	2.38E+00	5.71E+00	0.00E+00	1.64E+00	9.67E-01	1.00E-01	1.94E+00	1.77E+00	1.28E+00
V37	9.71E+00	2.00E+00	4.26E+00	4.18E+00	3.79E+00	4.34E+00	4.31E+00	1.65E+00	2.61E+00	8.88E+00	3.53E+00	2.96E+00
V38	2.36E+00	6.67E+00	0.00E+00	0.00E+00	4.00E-01	1.50E+00	4.99E-01	0.00E+00	1.35E+00	3.28E+00	7.40E+00	1.00E+00
V39	8.39E+00	1.23E+01	2.17E+00	1.79E+00	3.11E+00	3.82E+00	1.02E+00	2.27E+00	3.69E+00	7.62E+00	1.25E+01	3.02E+00
V40	1.61E+00	1.60E+01	2.87E+00	5.86E+00	3.41E+00	9.81E+00	5.70E+00	1.61E+00	5.59E+00	7.53E+00	1.60E+01	6.84E+00
V41	3.99E+00	3.42E+00	4.44E+00	1.67E-01	4.80E+00	9.83E-01	6.67E-01	1.08E+00	3.00E-01	3.44E+00	3.36E+00	5.04E+00
V42	6.37E-01	3.48E-01	0.00E+00	3.45E+00	2.83E+00	8.67E+00	3.24E+00	5.43E+00	2.19E+00	9.88E+00	3.00E-01	3.46E+00
V43	9.75E+00	4.77E+00	5.60E+00	7.82E+00	4.05E+00	9.10E-01	8.10E+00	0.00E+00	1.62E+00	1.17E+01	4.05E+00	1.64E+00
V44	4.27E-01	0.00E+00	1.60E+00	7.67E-01	1.70E+00	0.00E+00	1.19E+00	6.57E-01	0.00E+00	5.37E-01	1.00E-01	1.45E+00
V45	1.70E+00	3.40E+00	6.61E+00	7.02E-01	6.43E+00	1.50E+00	5.17E-01	1.18E+00	9.87E-01	1.53E+00	2.53E+00	4.35E+00
V46	5.77E-01	1.51E+00	0.00E+00	6.46E-01	6.23E-01	5.25E+00	9.94E-01	0.00E+00	4.39E+00	6.40E+00	2.48E+00	1.47E+00
V47	2.13E-01	6.20E+00	3.65E+00	2.64E+00	2.92E+00	4.50E+00	2.56E+00	1.39E+00	1.58E+00	3.25E+00	8.17E+00	4.85E+00
V48	4.99E-01	4.68E+00	1.59E+00	2.40E+00	2.77E+00	1.65E+00	3.30E+00	2.70E+00	2.24E+00	9.12E-01	2.21E+00	1.75E+00
V49	4.81E+00	0.00E+00	9.24E-01	2.97E+00	1.59E+00	2.31E+00	3.91E+00	1.49E+00	2.16E+00	4.58E+00	2.00E-01	2.78E+00
V50	3.54E+00	3.26E+00	8.94E-01	1.01E+01	1.55E+00	2.02E+01	7.64E+00	2.00E-01	1.14E+01	1.15E+01	7.50E+00	2.67E+00
V51	9.57E-01	0.00E+00	2.67E+00	1.03E+00	3.95E+00	8.19E+00	2.30E+00	5.28E+00	5.39E+00	3.74E+00	0.00E+00	7.33E+00
V52	2.60E-01	0.00E+00	1.49E+01	8.46E-01	1.95E+01	3.33E+00	2.57E+00	8.06E-01	3.75E+00	2.05E+00	1.70E+00	1.77E+01
V53	5.59E-01	2.94E+00	6.11E-01	3.79E-01	0.00E+00	1.39E+00	0.00E+00	0.00E+00	1.05E+00	6.32E-01	3.66E+00	1.00E-01
V54	1.43E+00	3.28E+00	0.00E+00	3.95E+00	1.29E+00	0.00E+00	4.05E+00	1.52E+00	1.37E+00	3.06E-01	2.97E+00	1.12E+00
V55	3.61E+00	9.57E-01	4.33E-01	5.72E+00	1.24E+00	0.00E+00	5.51E+00	1.39E+00	1.35E+00	2.18E+00	1.66E+00	1.18E+00
V56	6.90E-01	2.18E+00	5.43E-01	1.29E+00	7.02E-01	2.98E+00	1.97E+00	2.87E+00	1.64E+00	2.38E+00	2.51E+00	4.44E+00
V57	2.99E+01	7.33E+00	7.49E-01	1.74E+00	1.80E+00	1.78E+00	0.00E+00	3.45E+00	1.65E+00	3.16E+01	9.81E+00	1.21E+00
V58	3.06E-01	1.44E+00	7.60E-01	0.00E+00	4.22E-01	5.96E-01	0.00E+00	3.79E-01	0.00E+00	2.21E-01	9.00E-01	7.27E-01
V59	1.48E+00	3.21E+00	4.01E-01	5.40E+00	4.08E+00	8.28E+00	2.61E+00	6.90E+00	7.54E+00	1.01E+01	3.67E+00	6.95E+00
V60	1.13E+01	4.87E+00	3.58E+00	1.02E+00	2.59E+00	3.98E+00	7.22E-01	5.42E-01	5.04E+00	1.38E+01	7.92E+00	3.08E+00
V61	8.12E+00	4.16E+00	1.93E+00	2.11E+00	1.73E+00	0.00E+00	1.81E+00	0.00E+00	0.00E+00	9.20E+00	6.72E+00	1.42E+00
V62	7.61E+00	1.14E+00	0.00E+00	4.89E+00	3.78E+00	2.99E+00	1.09E+00	1.03E+01	2.90E+00	7.21E+00	2.33E+00	7.04E+00
V63	5.69E+00	5.10E+00	5.04E+00	2.67E-01	4.72E+00	2.02E+00	1.00E-01	1.58E+00	1.91E+00	6.35E+00	9.52E+00	2.14E+00
V64	2.78E+00	1.70E+01	4.96E-01	1.31E+00	1.53E+00	6.93E+00	0.00E+00	1.90E+00	3.71E+00	3.58E+00	1.61E+01	1.18E+00
V65	4.42E+00	0.00E+00	0.00E+00	7.76E+00	2.92E+00	3.28E+00	7.58E+00	4.98E+00	7.35E+00	3.66E+00	7.00E-01	5.51E+00
V66	3.06E-01	1.46E+01	0.00E+00	6.28E+00	2.65E+00	5.58E+00	5.01E+00	7.33E+00	7.04E+00	3.14E+00	1.89E+01	4.21E+00
V67	3.26E+00	3.77E+00	1.57E+00	7.48E+00	4.76E-01	4.47E-01	5.67E+00	0.00E+00	1.21E+00	1.80E+00	3.42E+00	1.29E+00
V68	5.42E-01	1.78E+00	6.11E-01	1.84E+00	2.26E+00	9.07E-01	0.00E+00	3.60E+00	1.20E+00	1.34E+00	3.03E+00	1.25E+00
V69	5.18E+00	2.88E+00	7.77E-01	2.23E+00	1.36E+00	4.30E+00	1.34E+00	5.00E-01	3.84E+00	5.78E+00	5.59E+00	4.39E+00
V70	0.00E+00	5.54E-01	6.54E-01	1.06E+01	8.06E-01	2.24E-01	1.05E+01	6.37E-01	1.60E+00	2.00E-01	3.00E-01	1.10E+00
V71	1.74E+00	1.12E+00	3.17E+00	1.34E+00	2.66E+00	3.94E-01	1.16E+00	9.45E-01	5.82E-01	1.51E+00	1.64E+00	2.62E+00
V72	1.50E+00	2.26E+00	3.34E+00	6.53E+00	3.60E+00	0.00E+00	7.72E+00	3.84E+00	5.70E+00	7.37E-01	8.83E-01	4.20E+00
V73	2.42E+00	7.42E-01	5.67E-01	7.34E+00	4.43E+00	4.91E+00	0.00E+00	1.03E+01	3.87E+00	6.06E+00	1.26E+00	1.43E+01
V74	8.09E+00	9.14E+00	9.94E+00	4.12E+00	1.83E+01	1.32E+01	3.54E+00	1.07E+01	9.95E+00	1.19E+01	9.63E+00	1.07E+01
V75	1.85E+00	5.58E-01	0.00E+00	4.41E+00	1.60E+00	9.60E+00	4.99E+00	1.18E+00	9.90E+00	5.90E+00	7.48E-01	1.18E+00
V76	3.92E+00	0.00E+00	7.34E+00	5.12E-01	6.49E+00	7.31E+00	7.95E-01	0.00E+00	4.48E+00	7.06E+00	9.00E-01	3.18E+00
V77	2.73E+00	5.66E+00	0.00E+00	3.00E-01	2.00E-01	4.00E-01	3.00E-01	5.17E-01	6.90E-01	2.18E+00	7.29E+00	8.84E-01
V78	0.00E+00	2.00E+00	3.62E+00	6.94E+00	2.31E+00	1.20E+00	8.07E+00	1.32E+00	3.66E+00	0.00E+00	1.90E+00	2.66E+00
V79	3.17E+00	2.40E+00	1.02E+00	6.99E+00	5.67E+00	1.37E+00	0.00E+00	1.17E+01	2.83E+00	5.81E+00	1.47E+00	8.37E+00
V80	1.76E+00	4.58E+00	7.48E-01	4.88E+00	3.61E+00	2.06E+00	7.31E-01	6.39E+00	6.28E+00	4.15E+00	5.97E+00	2.84E+00
V81	4.21E+00	6.62E+00	5.52E+00	1.18E+00	5.90E+00	8.94E-01	2.42E+00	3.67E-01	1.18E+00	4.88E+00	7.87E+00	7.36E+00
V82	1.86E+01	4.91E+00	9.78E-01	5.96E+00	8.36E+00	7.84E+00	1.26E+00	1.50E+01	8.86E+00	2.04E+01	6.80E+00	8.77E+00
V83	5.47E-01	1.84E+00	6.11E-01	3.24E+00	1.67E+00	1.16E+00	4.31E+00	4.16E+00	3.63E+00	1.45E+00	2.55E+00	1.08E+00
V84	3.96E-01	4.75E+00	7.85E+00	2.64E+00	8.88E+00	1.01E+00	3.42E+00	4.92E+00	1.91E+00	1.23E+00	5.19E+00	8.33E+00
V85	3.23E+00	1.54E+01	2.98E-01	2.60E+00	1.33E+00	5.85E+00	2.35E+00	2.95E+00	8.47E+00	3.57E+00	1.63E+01	8.08E+00
V86	1.46E+00	0.00E+00	9.21E-01	2.57E+00	1.73E+00	4.65E+00	2.99E+00	1.11E+00	1.22E+00	4.47E+00	2.67E-01	1.57E+00
V87	1.53E+00	9.02E+00	1.38E+00	1.32E+01	5.35E+00	5.93E+00	1.89E+01	0.00E+00	1.29E+01	4.26E+00	9.76E+00	7.79E+00
V88	7.27E-01	5.75E+00	6.88E+00	1.11E+00	4.85E+00	5.33E-01	8.83E-01	1.70E+00	1.54E+00	1.96E+00	4.65E+00	8.23E+00
V89	2.17E+00	1.11E+00	1.00E+00	1.93E+00	4.07E-01	3.32E+00	1.49E+00	4.16E-01	1.86E+00	2.78E+00	2.13E-01	6.63E-01
V90	4.47E-01	8.83E-01	1.47E+00	2.52E+00	3.24E+00	1.63E+00	1.17E+00	4.86E+00	2.73E+00	1.33E+00	4.01E-01	4.42E+00
V91	1.13E+00	4.77E-01	4.00E-01	3.83E+00	1.97E+00	1.11E+00	0.00E+00	3.17E+00	8.97E-01	1.71E+00	3.00E-01	3.71E+00
V92	1.55E+00	4.12E+00	7.27E+00	9.75E-01	6.02E+00	1.11E+01	0.00E+00	4.00E-01	8.76E+00	2.84E+00	5.24E+00	1.27E+01
V93	2.01E+00	1.88E+00	6.10E+00	3.78E+00	5.25E+00	1.10E+01	3.78E+00	1.00E+00	8.11E+00	4.86E+00	3.17E+00	3.77E+00
V94	3.59E-01	7.69E+00	2.24E-01	9.29E-01	9.32E-01	8.44E-01	1.42E+00	7.00E-01	8.00E-01	1.32E+00	8.92E+00	2.27E+00
V95	1.88E+01	8.12E+00	7.88E+00	1.33E-01	6.04E+00	2.56E+00	1.20E+00	0.00E+00	2.94E+00	2.09E+01	9.98E+00	4.55E+00
V96	4.07E+00	3.61E+00	3.58E+00	2.13E-01	2.85E+00	5.88E+00	7.95E-01	1.05E+00	1.28E+00	6.09E+00	4.53E+00	5.19E+00
V97	3.75E+00	1.81E+00	3.74E+00	9.87E-01	6.96E+00	1.60E+00	1.00E-01	1.00E-01	1.11E+00	4.44E+00	1.93E+00	3.40E+00
V98	5.03E+00	1.44E+00	1.48E+00	1.86E+00	2.79E+00	3.32E+00	0.00E+00	1.54E+00	2.57E+00	6.00E+00	5.19E+00	3.54E+00
V99	4.58E+00	9.66E+00	6.30E+00	6.54E+00	2.34E+00	1.95E+00	7.23E+00	7.75E-01	1.79E+00	5.71E+00	1.21E+01	5.45E+00
V100	2.60E-01	0.00E+00	2.15E+00	1.37E+00	2.16E+00	1.00E-01	1.79E+00	9.00E-01	2.24E-01	1.33E-01	0.00E+00	5.12E-01
