Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V40	7.12E-01	2.54E+00	1.62E+00	1.71E+00	1.06E+00	1.69E+00
V41	1.14E+00	2.91E-01	1.36E+00	4.48E-01	0.00E+00	4.48E-01
V42	1.91E+00	2.91E-01	3.38E+00	1.33E+00	1.88E+00	2.76E+00
V43	1.31E+00	3.00E-01	7.95E-01	3.65E-01	0.00E+00	1.08E+00
V44	0.00E+00	9.83E-01	5.73E-01	5.39E-01	6.05E-01	1.19E+00
V45	5.33E-01	9.91E-01	7.46E-01	0.00E+00	1.20E+00	8.72E-01
V46	2.18E+00	1.13E+00	2.14E+00	3.06E-01	8.95E-01	1.01E+00
V47	2.22E+00	1.95E+00	4.00E-01	1.73E+00	8.72E-01	1.26E+00
V48	4.00E+00	2.14E+00	3.35E-01	8.57E-01	3.52E+00	8.19E-01
V49	8.88E-01	1.82E+00	8.75E-01	0.00E+00	1.42E+00	1.39E+00
V50	5.00E-01	3.42E-01	1.15E+00	0.00E+00	3.06E-01	1.07E+00
V51	2.97E+00	7.95E-01	3.39E+00	9.33E-01	1.18E+00	0.00E+00
V52	1.38E+00	1.77E+00	1.37E+00	4.96E-01	2.11E+00	7.57E-01
V53	1.32E+00	1.39E+00	0.00E+00	1.27E+00	1.63E+00	1.21E+00
V54	2.91E+00	7.75E-01	1.86E+00	1.36E+00	1.77E+00	2.54E+00
V55	1.88E+00	5.97E-01	1.48E+00	1.06E+00	1.24E+00	2.37E+00
V56	8.00E-01	1.83E+00	5.22E-01	0.00E+00	1.38E+00	7.89E-01
V57	7.77E-01	4.52E-01	0.00E+00	1.12E+00	0.00E+00	7.67E-01
V58	0.00E+00	2.69E+00	2.72E+00	2.40E+00	2.48E+00	1.35E+00
V59	8.03E-01	1.31E+00	2.28E+00	0.00E+00	1.08E+00	1.82E+00
V60	1.55E+00	6.67E-01	3.00E-01	1.42E+00	1.18E+00	1.35E+00
V61	7.95E-01	2.91E-01	0.00E+00	6.71E-01	8.70E-01	9.94E-01
V62	0.00E+00	2.68E+00	1.69E+00	3.44E+00	4.22E+00	2.19E+00
V63	2.50E+00	1.44E+00	4.82E-01	0.00E+00	1.02E+00	1.49E+00
V64	2.41E+00	7.61E-01	2.93E+00	1.05E+00	2.09E+00	2.96E+00
V65	1.61E+00	1.34E+00	1.93E+00	2.56E+00	1.58E+00	4.90E-01
V66	1.32E+00	1.91E+00	4.00E-01	1.09E+00	3.07E-01	0.00E+00
V67	6.57E-01	2.21E-01	8.33E-01	3.94E-01	9.40E-01	5.59E-01
V68	4.31E+00	7.75E-01	2.73E+00	3.57E+00	1.87E+00	5.82E-01
V69	1.91E+00	2.29E+00	9.98E-01	2.99E+00	3.41E+00	0.00E+00
V70	1.33E+00	1.29E+00	1.50E+00	0.00E+00	1.00E+00	1.02E+00
V71	1.53E-01	1.01E+00	6.18E-01	0.00E+00	9.46E-01	1.02E+00
V72	1.08E+00	0.00E+00	2.16E+00	1.40E+00	2.24E+00	1.25E+00
V73	3.67E-01	9.45E-01	1.36E+00	2.42E+00	2.12E+00	7.72E-01
V74	8.09E-01	9.52E-01	0.00E+00	4.58E-01	6.50E-01	5.96E-01
V75	1.61E+00	2.21E-01	1.16E+00	1.04E+00	1.92E+00	8.36E-01
V76	2.20E+00	1.27E+00	1.03E+00	2.93E+00	2.17E+00	9.91E-01
V77	1.70E+00	1.63E-01	7.49E-01	1.20E+00	1.87E+00	1.45E+00
V78	3.84E+00	1.88E+00	1.52E+00	4.16E-01	2.11E+00	3.53E+00
V79	2.42E+00	2.88E+00	2.50E+00	1.56E+00	0.00E+00	1.65E+00
V80	1.25E+00	1.00E+00	9.68E-01	1.18E+00	2.30E+00	2.53E+00
V81	4.99E-01	1.83E+00	1.00E+00	0.00E+00	1.86E+00	5.33E-01
V82	1.20E+00	7.89E-01	6.53E-01	4.42E-01	1.55E+00	1.21E+00
V83	1.90E+00	1.16E+00	2.49E-01	2.51E+00	1.67E+00	7.61E-01
V84	1.80E+00	8.85E-01	3.48E-01	0.00E+00	1.55E+00	0.00E+00
V85	2.67E-01	1.72E+00	2.60E+00	2.11E+00	1.32E+00	2.77E-01
V86	0.00E+00	2.35E+00	0.00E+00	1.62E+00	1.29E+00	3.08E+00
V87	6.16E-01	0.00E+00	9.07E-01	1.06E+00	8.82E-01	1.12E+00
V88	8.09E-01	1.56E+00	1.54E+00	1.18E+00	1.83E+00	1.61E+00
V89	1.40E+00	1.75E+00	3.79E-01	0.00E+00	1.97E+00	2.06E+00
V90	1.45E+00	9.20E-01	3.65E-01	0.00E+00	1.24E+00	0.00E+00
V91	2.65E+00	1.10E+00	6.51E-01	1.03E+00	2.60E+00	1.93E+00
V92	0.00E+00	2.81E+00	1.71E+00	1.37E+00	1.14E+00	6.36E-01
V93	0.00E+00	9.98E-01	0.00E+00	1.47E+00	8.84E-01	1.88E+00
V94	2.12E+00	1.58E+00	4.58E-01	2.01E+00	8.20E-01	0.00E+00
V95	1.29E+00	9.24E-01	0.00E+00	1.08E+00	1.95E+00	3.27E-01
V96	9.32E-01	2.08E+00	1.38E+00	9.64E-01	1.54E+00	1.11E+00
V97	0.00E+00	4.02E+00	3.36E+00	2.00E+00	1.89E+00	1.84E+00
V98	1.01E+00	7.12E-01	8.88E-01	5.81E-01	7.75E-01	2.77E-01
V99	1.56E+00	1.92E+00	2.16E+00	3.33E-01	1.99E+00	1.62E+00
V100	2.39E+00	1.63E+00	1.93E+00	2.69E+00	1.71E+00	1.84E+00
