MutationType	ID83A	ID83B
1:Del:C:0	7.22E-03	8.21E-03
1:Del:C:1	2.24E-03	2.28E-03
1:Del:C:2	9.86E-05	5.11E-05
1:Del:C:3	3.41E-04	2.14E-04
1:Del:C:4	2.23E-04	2.69E-04
1:Del:C:5	2.41E-04	4.91E-04
1:Del:T:0	2.44E-03	2.85E-03
1:Del:T:1	8.98E-04	1.27E-03
1:Del:T:2	1.44E-03	1.76E-03
1:Del:T:3	2.57E-03	3.33E-03
1:Del:T:4	1.58E-03	2.40E-03
1:Del:T:5	1.31E-02	2.84E-02
1:Ins:C:0	1.20E-04	1.13E-04
1:Ins:C:1	1.75E-03	3.98E-03
1:Ins:C:2	1.19E-02	2.88E-02
1:Ins:C:3	2.11E-05	2.94E-05
1:Ins:C:4	1.18E-04	2.10E-04
1:Ins:C:5	2.02E-04	5.11E-04
1:Ins:T:0	3.62E-04	3.93E-04
1:Ins:T:1	3.08E-04	1.24E-04
1:Ins:T:2	1.79E-04	1.57E-04
1:Ins:T:3	1.62E-04	1.74E-04
1:Ins:T:4	3.40E-04	5.78E-04
1:Ins:T:5	1.71E-02	2.57E-02
2:Del:R:0	3.89E-04	4.09E-04
2:Del:R:1	3.52E-04	2.57E-04
2:Del:R:2	4.70E-05	1.42E-04
2:Del:R:3	1.26E-05	3.62E-05
2:Del:R:4	1.82E-05	6.06E-05
2:Del:R:5	3.47E-05	5.38E-05
3:Del:R:0	4.03E-04	6.81E-04
3:Del:R:1	2.31E-04	2.79E-04
3:Del:R:2	3.19E-02	7.16E-02
3:Del:R:3	3.30E-05	6.07E-08
3:Del:R:4	5.47E-09	6.38E-09
3:Del:R:5	1.84E-05	2.11E-05
4:Del:R:0	1.62E-04	1.45E-04
4:Del:R:1	1.64E-04	1.68E-04
4:Del:R:2	6.00E-05	8.41E-05
4:Del:R:3	4.37E-04	1.03E-03
4:Del:R:4	1.96E-05	1.17E-05
4:Del:R:5	5.47E-09	6.38E-09
5:Del:R:0	4.51E-03	1.44E-03
5:Del:R:1	9.63E-05	2.09E-04
5:Del:R:2	4.11E-05	2.23E-05
5:Del:R:3	4.28E-08	2.19E-05
5:Del:R:4	2.42E-05	1.43E-08
5:Del:R:5	5.47E-09	6.38E-09
2:Ins:R:0	7.46E-05	1.03E-04
2:Ins:R:1	1.34E-04	2.15E-04
2:Ins:R:2	5.40E-05	9.31E-05
2:Ins:R:3	4.34E-05	9.54E-05
2:Ins:R:4	7.12E-05	1.23E-04
2:Ins:R:5	1.54E-04	3.33E-04
3:Ins:R:0	3.46E-05	4.91E-05
3:Ins:R:1	8.38E-04	1.87E-03
3:Ins:R:2	2.98E-08	3.05E-05
3:Ins:R:3	2.57E-03	6.19E-03
3:Ins:R:4	1.98E-05	6.17E-08
3:Ins:R:5	9.93E-04	2.35E-03
4:Ins:R:0	5.20E-05	4.23E-05
4:Ins:R:1	1.06E-04	1.18E-04
4:Ins:R:2	4.01E-05	7.78E-05
4:Ins:R:3	1.26E-05	1.59E-05
4:Ins:R:4	2.71E-05	5.40E-05
4:Ins:R:5	3.62E-05	1.10E-04
5:Ins:R:0	4.26E-05	3.73E-05
5:Ins:R:1	1.72E-04	1.61E-04
5:Ins:R:2	1.54E-05	6.41E-09
5:Ins:R:3	2.75E-07	2.88E-05
5:Ins:R:4	1.45E-05	5.26E-08
5:Ins:R:5	9.58E-06	6.30E-08
2:Del:M:1	2.11E-04	1.40E-04
3:Del:M:1	6.11E-04	9.31E-04
3:Del:M:2	9.77E-04	2.12E-03
4:Del:M:1	8.47E-05	2.05E-04
4:Del:M:2	1.33E-04	1.93E-04
4:Del:M:3	1.23E-04	1.14E-04
5:Del:M:1	5.31E-03	2.46E-04
5:Del:M:2	2.60E-03	9.97E-04
5:Del:M:3	9.19E-04	4.19E-04
5:Del:M:4	3.78E-04	2.20E-04
5:Del:M:5	2.14E-04	1.67E-04
