MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Ins:R:3	4.99E-08	4.84E-08	3.77E-08	4.82E-05	1.44E-07
4:Ins:R:4	1.91E-09	7.72E-09	9.31E-05	8.91E-05	8.17E-08
4:Ins:R:5	1.04E-04	1.46E-04	4.00E-04	2.31E-04	1.78E-04
5:Ins:R:0	5.87E-05	4.61E-08	4.07E-08	1.22E-08	1.20E-07
5:Ins:R:1	1.87E-04	8.08E-04	2.97E-04	2.72E-04	6.29E-04
5:Ins:R:2	2.21E-04	1.62E-05	3.45E-05	1.53E-04	1.56E-08
5:Ins:R:3	3.91E-09	1.21E-08	1.73E-08	5.04E-09	1.61E-08
5:Ins:R:4	6.08E-08	3.55E-08	2.75E-05	1.00E-04	1.04E-04
5:Ins:R:5	3.91E-09	1.21E-08	1.73E-08	5.04E-09	1.61E-08
2:Del:M:1	6.76E-10	2.15E-04	1.88E-08	1.65E-04	4.67E-04
3:Del:M:1	5.20E-05	9.60E-04	1.56E-04	1.52E-04	5.70E-04
3:Del:M:2	0.00E+00	3.41E-04	4.70E-04	3.01E-04	2.12E-04
4:Del:M:1	1.20E-03	4.45E-04	1.42E-04	1.84E-04	9.84E-04
4:Del:M:2	1.00E-04	3.03E-04	2.17E-04	1.18E-04	3.47E-04
4:Del:M:3	6.16E-05	4.74E-05	1.89E-04	1.31E-04	2.39E-04
5:Del:M:1	6.68E-04	1.66E-02	4.22E-08	4.42E-08	3.88E-07
5:Del:M:2	5.88E-04	7.46E-03	5.91E-04	2.08E-04	2.74E-04
5:Del:M:3	0.00E+00	2.96E-03	1.08E-04	5.24E-04	2.98E-04
5:Del:M:4	7.50E-06	1.05E-03	8.31E-07	1.13E-06	6.11E-04
5:Del:M:5	1.02E-04	1.02E-03	4.56E-04	3.90E-04	1.74E-04
