Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V30	68	22	0	167	0	0	143	2	28	0	76	120	87	0	0
V31	110	34	0	124	3	13	75	43	24	0	54	92	31	0	0
V32	12	45	0	2	12	30	0	19	0	30	6	11	0	1	2
V33	0	75	84	2	4	38	17	19	2	6	0	33	0	14	0
V34	40	106	39	75	91	13	20	34	45	3	0	1	30	29	0
V35	40	134	119	2	3	65	8	11	0	38	14	1	0	23	29
V36	9	5	11	2	5	6	0	0	0	12	0	1	1	1	1
V37	69	71	0	18	5	1	12	0	3	0	3	26	9	2	29
V38	8	66	189	5	20	4	0	19	0	0	4	0	0	52	0
V39	31	0	0	2	4	10	4	0	0	2	3	5	3	0	0
V40	8	10	0	56	17	87	0	58	20	8	7	8	20	0	1
V41	9	14	5	20	17	71	54	110	30	19	17	14	0	0	0
V42	73	19	92	18	82	107	8	135	115	156	5	0	0	0	48
V43	0	200	1	64	8	36	37	0	7	37	44	5	20	2	18
V44	0	23	103	8	35	22	4	25	41	13	0	5	8	10	4
V45	56	4	27	1	17	3	0	0	6	4	0	0	4	3	23
V46	0	59	6	8	313	0	0	0	127	0	0	8	0	0	0
V47	43	17	33	17	1	215	0	127	0	96	24	4	12	0	0
V48	171	44	1	27	30	85	0	0	6	70	20	10	17	13	0
V49	58	2	0	104	6	4	28	5	21	6	20	8	12	3	6
V50	41	3	32	0	0	0	1	11	4	0	0	0	0	0	18
V51	85	19	42	54	19	0	26	0	10	0	44	35	32	25	0
V52	87	35	27	82	23	0	109	0	29	5	17	32	60	23	0
V53	5	26	42	49	0	1	22	5	0	0	16	24	24	7	0
V54	0	56	0	2	5	4	0	40	0	0	1	1	3	0	7
V55	39	101	8	13	17	1	15	11	0	18	20	0	0	0	0
V56	5	12	0	1	29	1	0	2	4	0	1	1	0	0	7
V57	84	9	0	114	0	10	117	8	11	0	94	89	145	0	0
V58	121	7	91	38	19	3	18	0	4	9	1	3	0	13	0
V59	38	24	39	10	3	5	0	0	0	2	0	5	3	10	8
V60	5	0	42	58	36	50	1	44	7	20	45	21	2	4	0
V61	1	4	78	10	3	83	0	25	35	0	5	0	0	0	10
V62	13	13	350	26	83	3	0	0	98	22	5	8	1	14	0
V63	202	24	0	108	2	187	5	197	1	209	23	21	14	27	0
V64	14	92	0	11	3	18	0	16	0	0	0	11	4	4	0
V65	48	222	46	1	1	7	0	15	0	0	0	9	7	1	25
V66	56	25	11	0	46	16	0	19	0	32	3	6	15	11	0
V67	30	68	47	11	0	0	0	2	0	3	43	17	3	27	33
V68	121	48	8	83	81	8	0	1	39	10	53	64	0	0	3
V69	33	0	0	17	0	0	10	0	11	0	10	10	25	0	5
V70	11	34	90	0	0	3	7	0	0	9	1	4	0	0	0
V71	5	44	2	26	38	0	0	0	116	0	0	10	3	0	2
V72	0	0	115	118	0	0	156	0	7	0	89	87	35	21	0
V73	0	19	92	25	1	24	0	21	11	11	13	14	26	40	0
V74	81	23	9	36	114	6	0	0	30	3	0	0	7	0	12
V75	359	19	9	15	50	20	0	0	0	65	9	10	6	6	32
V76	63	7	0	5	2	12	0	0	39	17	0	0	0	0	2
V77	3	0	28	1	6	1	3	0	1	0	2	0	0	0	0
V78	172	3	10	4	17	0	6	1	1	0	4	2	11	8	3
V79	161	0	63	26	1	2	15	5	3	0	20	1	16	2	0
V80	860	17	8	24	4	10	36	29	12	20	7	31	11	1	0
V81	6	8	25	64	0	6	17	3	0	6	12	29	0	20	0
V82	2	53	0	20	0	14	15	0	6	10	7	0	2	1	0
V83	13	0	0	0	0	7	37	6	0	15	10	0	7	0	0
V84	0	99	0	2	17	0	1	0	15	0	0	0	4	3	5
V85	0	24	0	1	22	0	0	0	22	1	0	1	0	3	0
V86	72	0	4	5	1	4	1	0	5	18	0	3	0	0	2
V87	18	0	5	2	0	13	30	0	2	9	4	5	3	0	0
V88	14	18	1	48	128	10	0	0	70	0	0	1	34	0	21
V89	54	0	15	1	0	15	2	21	5	9	0	0	0	16	0
V90	33	494	2	7	17	7	17	25	0	5	4	4	7	2	19
V91	0	56	64	3	0	9	14	22	2	4	3	5	0	12	0
V92	6	224	8	0	38	0	0	0	39	0	0	13	0	1	3
V93	41	155	30	0	40	21	0	30	72	0	0	3	0	0	0
V94	40	12	0	0	14	39	83	0	13	16	19	6	27	0	0
V95	0	14	316	4	0	42	0	0	0	33	9	4	0	43	0
V96	3	9	28	14	5	8	0	20	0	0	5	2	0	0	0
V97	0	14	327	1	12	4	0	13	0	0	0	1	1	19	0
V98	41	41	60	2	44	0	7	0	7	1	0	1	0	0	17
V99	28	75	0	29	14	9	17	29	0	13	12	18	4	12	5
V100	54	14	3	0	25	1	0	0	9	0	1	3	1	3	26
