NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	54.604	19.884	12.586	12.657	0.097	0.99	50000.0
2	53.384	20.095	12.336	13.17	0.099	0.986	60000.0
3	52.913	18.948	12.375	12.212	0.091	0.99	30000.0
4	54.067	19.641	12.456	12.337	0.097	0.99	50000.0
5	52.642	19.839	12.181	12.786	0.096	0.988	70000.0
6	53.965	19.397	12.58	12.666	0.094	0.989	60000.0
7	57.083	20.52	13.643	13.403	0.097	0.988	40000.0
8	54.852	20.234	12.616	12.985	0.098	0.988	40000.0
9	55.642	20.583	13.325	13.554	0.097	0.987	50000.0
10	51.812	19.379	12.311	12.744	0.096	0.989	50000.0
