MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.0009030721802264452	0.0007378622302620385	0.048466222938150165	0.08815187618136405	0.03402482695877552	0.0020014073280617594	0.045933709871023895
1:Del:C:1	0.00031219426960888086	0.0020914231869392096	0.02709077118197456	0.0571754053235054	0.012945772847160697	0.0005975004204083234	0.005716194870301478
1:Del:C:2	0.0006820138651528395	0.0018611275590956211	0.013914690902456641	0.024673000425100327	0.009478682335466147	0.00032124157587531954	0.008135567393220952
1:Del:C:3	0.0030412020208314063	0.0006611247174168966	0.010562701569870114	0.01435387541539967	0.0047976278141140935	1.70054942572051e-09	0.009727769726887346
1:Del:C:4	0.009997717626392842	0.00011717705561750335	0.007003753830213099	0.005796189247630537	0.003715024730190635	5.50211229466413e-09	0.0035728682251647114
1:Del:C:5	0.027100082486867905	0.001353538730900935	0.010308272723341361	0.00230842565651983	0.0013806347171066592	0.0002322765257122228	0.014949070438742638
1:Del:T:0	0.0014183787070214749	0.0020129554864251986	0.0412194749340415	0.06031996577978134	0.01322920637205243	0.0010134399757953361	0.02218798492103815
1:Del:T:1	0.0017158497963100671	0.002118026193929837	0.025838689137017354	0.041672784835100174	0.0039210154977627094	0.0005731570959324017	0.0023484688373713427
1:Del:T:2	0.003257664376869798	0.0007140387679972588	0.026495447270572185	0.04860593192279339	0.01206306267529726	0.00047204662521835414	0.004756391543633071
1:Del:T:3	0.01628048542421311	0.002809038598788902	0.036912643131799996	0.03938966569490731	0.01753763448446989	0.0007371469851932489	0.0131141568082215
1:Del:T:4	0.048552010729908945	0.001193577023805119	0.04989228903781623	0.028317693965509535	0.01581179045140743	0.0027976409904658796	0.03398597540674018
1:Del:T:5	0.7163318395614624	0.025030228449628565	0.13544186216779155	0.007668599747512734	0.012642725819592773	0.011510203741490841	0.004567275594504281
1:Ins:C:0	0.0027770009738569096	0.0001893062889575958	0.01227234017103919	0.015342153429742506	0.011526995040476322	0.3317892062664032	0.0023125494174251367
1:Ins:C:1	0.001096410263562575	0.0008809825498610735	0.0011601733171846718	0.0003971169429132715	0.0018727647454943508	0.059272633492946626	0.001521577675548542
1:Ins:C:2	0.0009719007660169154	0.0022643486922606826	0.00026992029287384864	0.0003360735287424177	0.00023777103968313895	0.015415682680904865	0.0010436518864156597
1:Ins:C:3	0.00030512311408529056	0.0004429012520267861	0.0004873684101039544	0.00033339601883199067	6.682640629151138e-05	0.004239572370424867	0.0004422313965491753
1:Ins:C:4	0.0001807596775336151	0.00012463149352697655	6.833320920122787e-05	2.2428281117754522e-05	5.146770114151877e-05	0.0025609931722283363	0.00101254756332537
1:Ins:C:5	0.00026096446643350643	0.0002903351408895105	0.00023722054262179882	0.0004140570596791804	0.0	0.0001806962244133814	0.00033182740036622247
1:Ins:T:0	0.07390031255781651	0.490759369134903	0.15626759797334672	0.09181594960391522	0.021535740718245506	0.36765448689460756	0.08790805501688738
1:Ins:T:1	0.02529565092176199	0.21073535084724426	0.07693994946777821	0.051668823888967666	0.004386542094871402	0.12041334241628647	0.0455379807166355
1:Ins:T:2	0.009198409412056208	0.06480087727308273	0.01982437469996512	0.010916986548691056	1.561231998493895e-05	0.03375023521482944	0.009216418773689838
1:Ins:T:3	0.004677753318101168	0.040123663544654846	0.009933159614447504	0.009306724369525909	0.0013974663926637732	0.018071843460202217	0.012444773204624653
1:Ins:T:4	0.004826639462262392	0.02779644414782524	0.005718805063515901	0.002749666948802769	0.002659485344775021	0.00794413398951292	0.0002549046671271071
1:Ins:T:5	0.0066418691072613004	0.03807491660118103	0.0066694066859781746	0.004505624562661978	0.0021411607461050155	0.005247511416673661	0.010097327991245493
2:Del:R:0	0.0015387697191908956	0.0003978430075221695	0.015366738040465861	0.020319828325882555	0.00424213382495509	3.960945633707525e-09	0.009504629529546947
2:Del:R:1	0.004964821459725499	0.0007786823064088821	0.029550177361816168	0.02597075266763568	0.00377410824643448	0.0012006389757152646	0.01318078682417763
2:Del:R:2	0.001378627293743193	0.0002681050865146517	0.008864557319320739	0.008880600747070276	0.0008602206548675895	0.0002024531019098319	0.007299063941991335
2:Del:R:3	0.0036859450954943897	2.7780716791312444e-05	0.0016970202773518395	0.0017673602455761284	0.0005905476442421787	9.614310796379755e-09	0.0033542134147137403
2:Del:R:4	0.001966076986864209	5.1034352509304884e-06	0.0004726308481133401	0.0006178011186420918	0.00013615811622003093	1.4937572636597452e-08	0.0038428353040944785
2:Del:R:5	0.0011593950493261219	0.0	0.00019404403865337373	0.0	0.0	5.629090793490832e-10	0.12706732094287873
3:Del:R:0	0.00017250426637474447	0.0005925637428299524	0.0055246732919476925	0.00833664375822991	0.006589701334014535	0.00021699170846169126	0.0011862594034755603
3:Del:R:1	0.0024853947525843977	0.000579781579435803	0.02954770686570555	0.020600344520062208	0.0017924564261920751	0.0004358239494773741	0.034728858917951584
