Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0023922538538723643,0.00486769770115177,0.0036299757775120674,2.442131029313614,26.915086788009013,14.678608908661314,0.9899629762477868,1.5505039538021337,2.8253984646938717,4553.081878707992,0,100,compressive
10,1,1,0.002297064351365254,0.004357707680367887,0.00332738601586657,5.097842224901371,27.781076556222278,16.439459390561826,0.9902613065575829,1.66483664684667,2.845694570958994,4480.5632550174705,0,100,compressive
10,1,1,0.0028989912720524926,0.004747978536274594,0.0038234849041635433,3.739099318281323,32.46843252993225,18.10376592410679,0.987589613332927,1.5679119637567451,2.6866733732462627,4296.878611711739,0,100,compressive
10,1,1,0.002248096994829705,0.0050541574989143336,0.003651127246872019,2.7817715210598446,28.86002863449155,15.820900077775697,0.9894400675061633,1.5868628731167813,2.9121985675087245,4483.522450811257,0,100,compressive
10,1,1,0.0019989805706218146,0.0055091707869910096,0.003754075678806412,1.5183514730494523,28.644271363972585,15.081311418511019,0.9906223343000141,1.7341778106161119,2.8696180945489367,4466.450580654646,0,100,compressive
10,1,1,0.0024484824056287303,0.003917953276898343,0.0031832178412635366,4.240041229984009,29.448736984756728,16.844389107370368,0.991675206797661,1.6517978881035693,2.80705064648063,4461.601543159465,0,100,compressive
10,1,1,0.002092829833614634,0.004981923107829046,0.00353737647072184,2.25212170001317,32.641771359264794,17.446946529638982,0.9902520633000849,1.4464940632038108,2.82009111397757,4328.165089741384,0,100,compressive
10,1,1,0.0025077986313629943,0.005247583744198515,0.003877691187780755,4.362914785776232,29.503918656596785,16.933416721186507,0.9871166209932665,1.5967844259211876,2.7253492747028876,4505.802301639317,0,100,compressive
10,0.9,0.9,0.002041884910809685,0.005784619043525594,0.00391325197716764,4.39981947763588,31.82269714548753,18.111258311561706,0.9866200629505142,1.6294068564771644,2.854564632254244,4480.461747291911,0,100,compressive
10,1,1,0.0023256121111257873,0.004580411298749209,0.003453011704937498,3.671211176577,33.803739997509936,18.73747558704347,0.9912245582352791,1.562099302704656,2.9168517698966254,4438.161101196822,0,100,compressive
10,1,1,0.002514135641061496,0.0044344967689117125,0.003474316204986604,4.577328171458997,34.78806035050652,19.682694260982757,0.9910244429886284,1.775094281505761,2.7961594798930522,4376.515991592196,0,100,compressive
10,1,1,0.002588051115195864,0.0046531369649418786,0.0036205940400688714,9.118246357555062,34.91777824989257,22.018012303723815,0.9880608023078405,1.7227420819774772,2.99890990069681,4498.86425033502,0,100,compressive
9,0.9,1,0.0030017698236382254,0.006899717599127256,0.0049507437113827405,4.573382007708029,42.57392785445152,23.573654931079773,NA,1.8134294517113467,2.893017589699458,4747.684652887668,0,100,compressive
10,1,1,0.0021172102455166352,0.004523806950731978,0.003320508598124307,2.310480075611253,34.263910970304835,18.287195522958044,0.9906027070235592,1.6287730886328604,2.780663259482416,4544.4667945617675,0,100,compressive
10,1,1,0.002149506814175967,0.004744193868626711,0.003446850341401339,3.206830664066772,33.64877056944224,18.427800616754507,0.9913914358325169,1.6237805387005384,2.926527833380714,4482.458645481628,0,100,compressive
10,1,1,0.0018936166280921346,0.004274742304435037,0.0030841794662635857,2.274938618245151,35.66288691586395,18.96891276705455,0.9897977581166864,1.719894577492007,3.041320494379339,4476.453780042263,0,100,compressive
10,1,1,0.0022143611558071963,0.005172105329874214,0.0036932332428407048,3.8544923467312024,32.53611645174419,18.1953043992377,0.990531903483278,1.5962046023567595,2.8717528135520753,4430.03217200133,0,100,compressive
10,1,1,0.00258399060229465,0.004096352862082533,0.0033401717321885913,5.145091310612398,28.731421866537232,16.938256588574816,0.9912681466295522,1.658763210828044,2.8218862642272424,4443.229335677327,0,100,compressive
10,1,1,0.002303770590784654,0.00520259850861046,0.003753184549697557,6.568333562567464,32.32816692314996,19.448250242858713,0.9884737616902488,1.7497938724308313,2.875648961775371,4504.7035117617015,0,100,compressive
10,1,1,0.0020236588341805413,0.004610901862308042,0.0033172803482442916,4.027027332636304,34.1593280469077,19.093177689772002,0.9893809823311956,1.6773786956488619,2.8741468485008155,4451.507680685867,0,100,compressive
