Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0023949986073997973,0.004769673293207016,0.003582335950303407,2.2120488807896295,25.679715093259368,13.9458819870245,0.9908535939264077,1.5147431005095773,2.7999125344369222,4542.926702527121,0,100,fixed
10,1,1,0.0021895900808110136,0.004234794120106313,0.003212192100458663,3.326240828320958,26.49782608946051,14.912033458890734,0.9914169190760967,1.6382535057924823,2.81845817050159,4469.786972235329,0,100,fixed
10,1,1,0.0026354837569021058,0.004271390975126879,0.0034534373660144923,1.7982015422959994,29.304345920037456,15.551273731166727,0.990365499439958,1.5218749958772424,2.6508906848695504,4280.693193718261,0,100,fixed
10,1,1,0.0020285527356610714,0.00473543398126071,0.0033819933584608905,2.093840880945522,27.382618261744117,14.738229571344819,0.9909593068016687,1.5514499093245646,2.8829600903838797,4470.889272745716,0,100,fixed
10,1,1,0.0020204221451799276,0.0049102878045942135,0.0034653549748870707,1.758648721160262,25.51169485045259,13.635171785806426,0.9913938003744621,1.6840645341862417,2.8414126152668517,4450.855857903137,0,100,fixed
10,1,1,0.002296185450109001,0.0037056702982097064,0.003000927874159354,2.1289478420093944,27.659795754039052,14.894371798024224,0.9925729790964388,1.6052860582298496,2.7780371254988463,4456.530409202643,0,100,fixed
10,1,1,0.00213971086743801,0.004728541071886524,0.003434125969662267,2.399867697476447,31.20259774832266,16.801232722899552,0.991058182918135,1.4247540290167413,2.7941091194315004,4320.0137885071435,0,100,fixed
10,1,1,0.0024923132912869493,0.00498868449268796,0.0037404988919874545,2.5744383658216745,27.10349958136484,14.838968973593257,0.9894474170652325,1.556075770112579,2.696781580886477,4489.020149892936,0,100,fixed
10,1,1,0.0019499453784992352,0.005043180814669347,0.003496563096584291,2.043674313075884,26.581006456028284,14.312340384552083,0.9903919333560398,1.5648356652418722,2.8186723367289375,4454.990356707857,0,100,fixed
10,1,1,0.0023123024686567584,0.004548274589884966,0.0034302885292708625,2.547481533506759,33.160185021231754,17.853833277369258,0.9917366451105334,1.529040402163494,2.891436897169746,4430.3251101858505,0,100,fixed
10,1,1,0.0024391542725425157,0.0037979975441594788,0.003118575908350997,4.701564502404454,31.601974206686798,18.151769354545625,0.9927092645183752,1.7438369818582284,2.771727480921549,4370.431600510528,0,100,fixed
10,1,1,0.0023328678472612305,0.00450839717653134,0.003420632511896285,6.006303578395057,32.38057240557163,19.19343799198334,0.989842467719867,1.6846409404148148,2.968342391860111,4479.397160911881,0,100,fixed
10,0.9,0.9,0.002700289074982755,0.004811584345824239,0.003755936710403497,2.8274431345005224,26.084573866616516,14.45600850055852,0.9846526752826766,1.6309318443722223,2.751790828341895,4400.71196653469,0,100,fixed
10,1,1,0.0021262587490409554,0.004093634595214772,0.0031099466721278635,2.5015855409258307,31.871816037120148,17.18670078902299,0.9922308912039136,1.6136466589430367,2.7567444762212547,4534.648913376642,0,100,fixed
10,1,1,0.002215669976982922,0.004528646198174328,0.003372158087578625,2.369195051658763,32.554837656868315,17.46201635426354,0.9913015379692931,1.5948950547775722,2.906654319855588,4477.304586658017,0,100,fixed
10,1,1,0.0018927026560301159,0.0038347741515520908,0.002863738403791103,2.947212042769246,31.68575443162532,17.316483237197282,0.9917534816337014,1.7034824560844488,3.014037297933862,4458.3789395466865,0,100,fixed
10,1,1,0.0021619916486433025,0.005147569560836854,0.003654780604740078,3.986152264365483,31.80592802995644,17.89604014716096,0.9910010199926167,1.5539678167694821,2.8474763993125656,4422.358735368281,0,100,fixed
10,1,1,0.0024109290883861908,0.003951626579633831,0.003181277834010011,4.436368016652184,27.296228426826193,15.86629822173919,0.9926642746807031,1.619924932293858,2.788803174828309,4434.277290055815,0,100,fixed
10,1,1,0.002267286467036807,0.00493116726091784,0.0035992268639773234,5.8200510543738115,29.922821735803986,17.8714363950889,0.9910132349108155,1.7521948816414565,2.8415380292201404,4487.962507523209,0,100,fixed
10,1,1,0.002029003372095507,0.004176274295648695,0.003102638833872101,4.219058169264343,32.665604746708695,18.44233145798652,0.9902512636513843,1.6374864433323528,2.8475496761647925,4439.671190377936,0,100,fixed
