MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
2:Del:R:1	8.31E-05	1.30E-04	1.53E-03	2.96E-03	6.26E-04	1.41E-04	1.09E-03	2.32E-05	3.42E-03	4.95E-03	9.78E-03	4.96E-03
2:Del:R:2	4.16E-04	2.25E-04	0.00E+00	3.86E-04	1.05E-07	2.33E-04	2.14E-04	9.58E-04	8.24E-04	2.32E-04	0.00E+00	2.14E-04
2:Del:R:3	7.23E-09	3.80E-08	1.35E-05	1.43E-04	2.54E-04	4.34E-08	2.32E-04	2.74E-04	1.60E-03	8.94E-04	1.25E-04	9.85E-04
2:Del:R:4	4.65E-08	6.21E-05	8.24E-05	5.02E-05	2.30E-04	2.74E-07	3.97E-04	5.34E-08	2.49E-07	8.19E-04	6.77E-05	2.64E-03
2:Del:R:5	3.01E-02	2.36E-08	1.83E-08	5.34E-03	2.60E-04	4.60E-09	3.58E-02	1.00E-01	1.60E-07	7.64E-02	1.29E-05	2.10E-02
3:Del:R:0	2.52E-07	4.94E-08	1.33E-08	7.96E-04	2.10E-02	1.41E-07	3.36E-03	5.28E-07	6.28E-02	5.66E-02	7.54E-03	9.61E-02
3:Del:R:1	8.12E-03	4.77E-04	0.00E+00	6.69E-04	3.79E-03	1.19E-04	4.35E-03	7.26E-03	6.72E-03	1.24E-02	2.23E-08	1.93E-03
3:Del:R:2	1.27E-08	3.18E-04	3.83E-04	5.65E-04	1.16E-07	5.12E-04	1.72E-03	4.29E-04	2.67E-03	1.55E-03	3.21E-04	8.32E-04
3:Del:R:3	4.69E-04	2.16E-08	9.33E-05	1.46E-04	1.22E-02	3.44E-04	4.42E-05	3.74E-03	3.84E-04	8.40E-03	4.98E-03	5.58E-02
3:Del:R:4	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
3:Del:R:5	4.03E-05	2.30E-08	4.73E-08	3.81E-08	1.06E-07	7.09E-08	4.85E-08	1.44E-04	2.53E-07	1.93E-07	9.97E-08	9.60E-08
4:Del:R:0	5.49E-03	8.01E-07	5.70E-04	7.30E-06	4.72E-03	2.71E-04	1.47E-03	4.69E-02	4.01E-04	3.76E-03	5.43E-02	4.08E-03
4:Del:R:1	5.47E-04	1.10E-06	2.70E-04	1.54E-03	6.25E-03	7.47E-04	7.33E-04	1.98E-05	5.24E-03	5.62E-04	0.00E+00	1.16E-02
4:Del:R:2	6.28E-04	0.00E+00	1.18E-04	4.03E-04	5.94E-08	7.98E-04	5.63E-05	1.07E-03	7.73E-04	1.21E-03	3.72E-04	9.84E-04
4:Del:R:3	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
4:Del:R:4	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
4:Del:R:5	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
5:Del:R:0	5.44E-07	4.16E-08	7.16E-03	5.64E-08	3.56E-03	5.35E-04	5.44E-03	6.65E-03	1.97E-02	2.44E-06	2.67E-02	2.95E-03
5:Del:R:1	1.17E-04	1.90E-04	9.86E-05	1.94E-03	0.00E+00	1.25E-04	2.16E-03	3.57E-05	2.22E-04	7.82E-05	2.25E-04	1.55E-03
5:Del:R:2	2.62E-08	6.44E-09	1.61E-04	1.41E-04	1.30E-04	2.83E-05	7.94E-05	2.11E-08	5.89E-05	3.86E-07	5.60E-04	9.52E-04
5:Del:R:3	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
5:Del:R:4	7.43E-07	2.79E-08	3.50E-08	3.02E-04	8.48E-08	1.67E-04	1.15E-04	1.31E-07	9.36E-07	8.93E-07	2.72E-07	1.72E-07
5:Del:R:5	8.57E-05	1.14E-05	4.01E-08	3.83E-08	9.42E-08	3.49E-08	2.17E-08	8.61E-04	3.03E-04	1.11E-07	1.17E-04	1.41E-07
2:Ins:R:0	1.85E-04	3.97E-04	3.31E-04	2.82E-06	8.95E-05	3.07E-04	4.76E-04	1.43E-03	5.07E-03	2.51E-03	5.44E-04	1.98E-03
2:Ins:R:1	9.45E-05	1.58E-08	4.36E-04	2.94E-04	1.41E-07	4.27E-04	5.46E-05	1.36E-03	2.52E-03	1.61E-03	2.30E-03	9.59E-05
2:Ins:R:2	1.81E-04	3.49E-07	4.43E-09	5.55E-04	3.43E-07	6.95E-05	9.35E-04	5.48E-04	6.95E-05	2.32E-03	2.24E-08	5.46E-04
2:Ins:R:3	1.97E-08	8.71E-08	7.26E-05	5.04E-05	4.10E-05	6.82E-05	5.44E-04	8.78E-04	6.97E-04	1.24E-03	2.15E-03	1.39E-06
2:Ins:R:4	1.83E-07	2.20E-04	0.00E+00	1.70E-03	9.08E-08	5.15E-05	2.00E-03	7.48E-04	1.79E-03	3.57E-03	5.77E-04	5.09E-04
2:Ins:R:5	1.43E-03	3.39E-03	1.48E-07	2.47E-03	1.24E-03	1.67E-04	2.13E-03	0.00E+00	1.30E-02	3.03E-04	4.93E-04	2.50E-03
3:Ins:R:0	6.02E-08	1.42E-08	1.48E-04	4.39E-08	1.67E-07	1.84E-04	2.94E-08	1.85E-07	4.03E-04	6.01E-04	7.60E-04	3.68E-07
3:Ins:R:1	1.32E-08	1.36E-08	1.75E-04	7.52E-05	3.13E-04	4.39E-04	5.86E-04	5.40E-08	6.42E-04	4.26E-04	1.79E-04	1.87E-03
3:Ins:R:2	1.92E-05	2.85E-08	3.40E-07	5.22E-08	1.20E-07	7.81E-08	3.31E-08	1.91E-04	2.50E-07	4.68E-05	4.44E-04	1.08E-07
3:Ins:R:3	2.04E-08	7.21E-08	4.09E-07	4.28E-04	6.08E-05	1.40E-07	2.35E-04	2.20E-04	6.48E-04	2.08E-03	4.94E-04	7.00E-04
3:Ins:R:4	1.17E-04	4.31E-08	4.52E-08	1.01E-04	3.85E-07	1.12E-07	1.45E-04	1.04E-07	4.12E-07	2.70E-04	1.13E-07	1.32E-04
3:Ins:R:5	7.82E-04	1.81E-04	5.15E-09	7.93E-04	2.48E-08	4.41E-08	1.17E-03	2.62E-03	1.13E-07	4.08E-03	1.55E-03	1.89E-03
4:Ins:R:0	9.97E-08	2.51E-08	2.73E-04	3.61E-07	1.76E-07	7.58E-08	4.75E-04	9.12E-07	3.73E-06	4.64E-04	6.59E-04	1.05E-07
4:Ins:R:1	3.16E-08	1.87E-04	1.83E-04	6.31E-04	7.18E-05	6.68E-05	4.06E-04	1.53E-03	2.13E-03	1.60E-03	3.14E-04	3.30E-03
4:Ins:R:2	1.01E-07	9.30E-05	4.18E-08	6.03E-05	1.66E-07	6.21E-08	4.67E-08	4.66E-08	1.71E-04	1.47E-04	4.69E-08	1.70E-05
4:Ins:R:3	8.42E-08	5.97E-05	4.40E-08	4.86E-08	7.60E-05	8.78E-08	3.92E-08	2.13E-07	6.10E-05	2.34E-04	9.40E-08	7.96E-08
4:Ins:R:4	3.77E-08	9.61E-05	2.15E-08	8.33E-05	7.17E-07	2.07E-04	5.86E-04	1.13E-07	8.89E-04	3.08E-04	1.60E-07	1.37E-04
4:Ins:R:5	3.75E-04	2.29E-04	8.17E-05	1.17E-03	9.48E-07	0.00E+00	2.11E-03	1.66E-03	1.85E-03	5.52E-03	1.48E-03	2.26E-03
5:Ins:R:0	5.55E-05	1.98E-08	4.69E-08	1.67E-04	1.38E-07	8.96E-08	5.82E-08	3.05E-05	2.90E-07	1.88E-07	7.00E-05	9.90E-08
5:Ins:R:1	3.58E-04	2.22E-04	2.22E-03	1.49E-03	3.00E-04	4.01E-04	1.74E-03	1.36E-03	4.43E-03	1.77E-02	3.89E-03	3.36E-03
5:Ins:R:2	1.20E-03	1.87E-04	2.05E-05	1.46E-04	3.41E-08	1.31E-07	2.29E-04	9.50E-07	6.49E-05	1.62E-04	4.62E-08	6.24E-08
5:Ins:R:3	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
5:Ins:R:4	8.49E-08	1.22E-04	3.60E-08	3.33E-07	8.92E-08	2.05E-07	1.60E-04	3.98E-04	5.81E-04	3.17E-04	2.84E-07	2.72E-04
5:Ins:R:5	8.93E-08	1.39E-08	2.08E-08	3.56E-08	4.33E-08	5.48E-08	4.12E-08	9.89E-08	2.04E-07	1.28E-07	8.30E-08	1.02E-07
2:Del:M:1	4.47E-07	1.78E-07	5.19E-04	5.35E-08	2.80E-04	8.85E-04	5.04E-04	6.39E-03	7.62E-03	3.04E-03	1.02E-02	1.02E-03
3:Del:M:1	8.99E-08	2.32E-04	2.30E-03	4.70E-04	1.42E-03	6.09E-07	1.63E-03	9.32E-08	3.50E-03	3.96E-03	5.71E-03	7.90E-04
3:Del:M:2	0.00E+00	3.50E-04	4.80E-04	1.20E-03	1.47E-06	4.59E-04	2.36E-03	9.61E-04	7.31E-03	3.82E-03	2.14E-03	1.88E-04
4:Del:M:1	1.04E-02	8.39E-05	8.29E-04	8.77E-05	1.46E-03	1.08E-03	5.21E-03	2.62E-02	1.07E-03	2.42E-02	6.87E-03	1.24E-03
4:Del:M:2	7.59E-05	1.44E-04	2.09E-04	1.46E-04	5.09E-04	5.70E-04	0.00E+00	2.84E-03	3.08E-03	3.65E-03	8.46E-03	1.76E-03
4:Del:M:3	7.61E-08	1.17E-04	3.35E-08	1.75E-04	6.19E-04	4.53E-05	1.47E-03	2.01E-03	2.56E-03	4.04E-04	1.05E-03	2.95E-04
5:Del:M:1	6.59E-03	0.00E+00	8.62E-03	7.65E-07	1.36E-07	1.99E-03	4.91E-03	1.06E-02	9.31E-05	2.84E-03	5.22E-02	1.58E-04
5:Del:M:2	1.19E-03	2.69E-08	9.38E-03	4.18E-03	1.76E-04	6.60E-04	7.04E-04	2.60E-04	1.26E-02	8.44E-03	3.30E-02	3.36E-03
5:Del:M:3	1.25E-07	3.17E-04	6.96E-03	6.55E-04	1.09E-07	5.37E-04	3.24E-03	7.59E-09	8.19E-03	2.70E-03	1.48E-02	4.37E-08
5:Del:M:4	1.86E-07	3.70E-08	2.57E-03	2.89E-08	7.64E-04	0.00E+00	1.16E-03	1.97E-04	5.87E-03	1.49E-02	6.59E-03	6.30E-04
5:Del:M:5	2.43E-03	3.62E-04	3.16E-03	1.07E-03	0.00E+00	4.85E-04	1.07E-03	3.26E-08	8.53E-03	5.38E-04	7.04E-03	9.01E-04
