MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	3.47E-04	0.00E+00	1.82E-03	2.41E-08	1.33E-02	2.96E-03	2.57E-02	2.31E-03	0.00E+00	4.49E-03	1.41E-02	5.32E-02	2.04E-02	2.40E-02
1:Del:C:1	1.71E-08	0.00E+00	1.36E-03	0.00E+00	2.94E-03	5.94E-03	1.61E-02	1.26E-03	1.40E-46	4.30E-02	8.96E-03	2.21E-02	6.55E-03	3.18E-03
1:Del:C:2	5.67E-09	8.70E-09	4.77E-04	0.00E+00	8.10E-04	9.64E-04	8.36E-04	3.11E-03	0.00E+00	1.29E-03	1.72E-04	7.24E-04	2.33E-03	1.27E-03
1:Del:C:3	3.72E-04	0.00E+00	2.94E-04	1.83E-18	1.40E-03	8.44E-04	3.79E-04	0.00E+00	0.00E+00	2.80E-03	3.96E-03	7.54E-03	8.29E-03	6.08E-03
1:Del:C:4	1.66E-04	4.01E-05	0.00E+00	7.00E-04	2.15E-03	5.65E-04	5.91E-04	1.29E-03	0.00E+00	2.45E-03	1.80E-03	8.13E-03	5.59E-03	3.87E-03
1:Del:C:5	3.03E-04	0.00E+00	9.05E-08	1.81E-03	4.24E-08	5.84E-08	4.56E-04	3.06E-08	1.38E-08	1.67E-03	4.54E-03	6.85E-04	1.82E-02	5.25E-06
1:Del:T:0	1.46E-08	3.58E-04	6.13E-04	1.23E-03	1.88E-03	8.73E-03	8.36E-03	0.00E+00	1.24E-04	2.35E-02	8.60E-03	4.01E-02	2.27E-02	2.47E-02
1:Del:T:1	2.19E-04	0.00E+00	2.36E-04	3.10E-04	3.16E-03	1.75E-03	6.37E-03	0.00E+00	2.18E-04	1.38E-02	1.84E-03	1.90E-02	1.75E-02	4.29E-03
1:Del:T:2	4.94E-05	4.70E-04	2.48E-03	1.00E-03	2.04E-03	8.80E-04	1.45E-02	2.80E-46	0.00E+00	1.50E-02	1.77E-03	3.56E-02	3.83E-06	4.42E-02
1:Del:T:3	2.42E-04	3.11E-04	8.43E-04	2.14E-03	2.71E-03	1.74E-03	1.02E-02	2.34E-04	8.55E-04	1.25E-02	3.20E-03	1.04E-02	1.51E-02	1.76E-02
1:Del:T:4	0.00E+00	0.00E+00	1.11E-03	6.26E-03	2.79E-04	0.00E+00	4.73E-03	3.48E-03	0.00E+00	3.36E-02	2.11E-02	1.85E-02	3.80E-02	1.02E-02
1:Del:T:5	2.10E-08	3.96E-07	3.34E-07	1.01E-02	1.32E-06	1.84E-03	1.43E-07	3.18E-07	8.37E-07	7.90E-07	1.17E-01	3.86E-03	1.74E-02	5.13E-02
1:Ins:C:0	2.12E-05	8.00E-05	2.58E-09	6.96E-05	8.45E-04	9.17E-04	2.48E-08	8.22E-08	0.00E+00	1.79E-08	4.07E-04	9.61E-04	6.19E-04	1.11E-03
1:Ins:C:1	0.00E+00	8.84E-05	1.00E-04	1.24E-04	3.22E-04	6.39E-04	0.00E+00	4.20E-08	5.66E-08	0.00E+00	2.01E-04	1.04E-03	8.15E-04	7.40E-08
1:Ins:C:2	1.27E-04	5.42E-09	1.40E-46	1.55E-08	3.95E-04	5.06E-04	1.44E-08	8.35E-08	1.22E-08	6.42E-08	7.80E-05	1.20E-03	2.49E-07	4.40E-04
1:Ins:C:3	9.07E-08	8.49E-08	1.40E-08	2.11E-04	1.36E-07	2.53E-04	3.21E-08	1.07E-07	8.51E-08	6.36E-08	7.54E-05	1.07E-04	1.41E-03	9.88E-04
1:Ins:C:4	2.56E-04	1.39E-04	1.03E-04	5.99E-04	0.00E+00	0.00E+00	2.22E-04	0.00E+00	1.45E-04	0.00E+00	5.07E-04	3.11E-03	1.03E-03	0.00E+00
1:Ins:C:5	1.69E-03	2.89E-04	1.10E-03	2.05E-03	0.00E+00	0.00E+00	0.00E+00	2.31E-05	0.00E+00	0.00E+00	1.27E-02	1.20E-04	3.57E-02	2.29E-02
1:Ins:T:0	3.47E-04	0.00E+00	7.53E-04	2.04E-04	5.23E-04	6.64E-04	4.17E-04	0.00E+00	4.25E-04	2.88E-03	1.71E-03	8.49E-03	1.55E-02	6.71E-03
1:Ins:T:1	1.13E-04	0.00E+00	6.36E-04	3.20E-08	2.57E-03	1.19E-03	1.48E-03	2.75E-03	0.00E+00	2.82E-03	3.15E-03	7.39E-03	1.03E-02	4.41E-03
1:Ins:T:2	1.11E-08	3.86E-08	8.77E-05	8.98E-05	1.16E-03	9.55E-05	1.84E-04	0.00E+00	9.90E-07	1.94E-03	2.52E-03	1.21E-03	2.50E-03	6.21E-04
