NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	114.762	43.473	35.696	32.752	0.26	0.921	20000.0
2	113.217	42.572	35.615	32.127	0.249	0.928	20000.0
3	129.479	49.356	42.585	38.102	0.296	0.901	20000.0
4	115.338	42.904	32.942	29.889	0.259	0.935	30000.0
5	111.775	42.484	35.402	32.491	0.247	0.926	20000.0
6	113.513	43.071	35.617	32.24	0.252	0.927	40000.0
7	117.152	43.873	33.847	30.555	0.259	0.935	20000.0
8	116.111	43.81	33.003	31.125	0.275	0.927	20000.0
9	115.566	43.243	35.995	32.039	0.263	0.927	30000.0
10	113.539	43.186	35.844	32.853	0.256	0.925	30000.0
