MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.57E-03	1.07E-03	1.56E-03	4.26E-03	0.00E+00	2.50E-03
1:Del:C:1	8.28E-04	6.90E-04	0.00E+00	2.06E-03	2.00E-04	1.88E-03
1:Del:C:2	1.83E-04	9.56E-05	8.83E-05	1.54E-04	1.93E-04	1.92E-04
1:Del:C:3	5.36E-05	3.69E-04	2.35E-04	7.74E-04	3.89E-04	1.09E-03
1:Del:C:4	2.57E-04	5.15E-05	4.47E-04	8.44E-04	2.94E-04	1.15E-04
1:Del:C:5	0.00E+00	2.47E-04	7.73E-04	2.19E-04	1.50E-04	6.83E-04
1:Del:T:0	9.30E-04	0.00E+00	9.57E-04	2.31E-03	9.02E-04	1.78E-03
1:Del:T:1	4.70E-04	2.70E-04	3.92E-04	1.22E-03	5.80E-04	6.71E-04
1:Del:T:2	7.06E-04	5.33E-04	9.32E-04	1.52E-03	1.28E-04	8.37E-04
1:Del:T:3	6.15E-04	1.41E-03	1.08E-03	2.47E-03	6.29E-04	1.77E-03
1:Del:T:4	4.39E-04	1.51E-03	1.66E-03	1.93E-03	9.02E-04	0.00E+00
1:Del:T:5	6.22E-05	9.20E-07	3.54E-03	1.42E-03	3.03E-09	2.30E-03
1:Ins:C:0	5.73E-06	5.38E-08	3.23E-07	7.42E-09	3.72E-08	3.30E-04
1:Ins:C:1	3.48E-03	8.95E-08	1.78E-08	3.38E-08	4.02E-08	1.24E-07
1:Ins:C:2	5.22E-05	2.70E-07	2.23E-04	1.69E-04	0.00E+00	6.31E-05
1:Ins:C:3	2.41E-09	2.88E-04	6.02E-05	1.17E-04	1.18E-04	1.84E-04
1:Ins:C:4	1.43E-04	2.41E-04	4.60E-04	0.00E+00	6.52E-04	0.00E+00
1:Ins:C:5	7.35E-08	9.27E-04	7.85E-04	7.56E-04	1.82E-04	1.62E-04
1:Ins:T:0	2.10E-04	6.54E-04	2.49E-04	9.69E-04	3.26E-04	5.44E-04
1:Ins:T:1	0.00E+00	1.02E-07	7.19E-09	6.19E-04	3.43E-04	5.88E-04
1:Ins:T:2	0.00E+00	2.87E-04	2.67E-04	5.24E-04	0.00E+00	2.50E-04
1:Ins:T:3	2.27E-05	5.84E-04	6.18E-04	2.83E-04	3.44E-04	5.12E-04
1:Ins:T:4	1.92E-04	7.04E-04	6.51E-04	2.84E-04	2.51E-04	4.58E-04
1:Ins:T:5	3.50E-08	3.66E-03	7.47E-04	4.45E-04	1.96E-04	4.44E-07
2:Del:R:0	8.59E-05	0.00E+00	3.38E-04	8.70E-04	5.90E-04	6.43E-04
2:Del:R:1	4.30E-04	2.38E-04	3.28E-04	6.62E-04	2.96E-04	1.12E-03
2:Del:R:2	0.00E+00	3.78E-04	3.56E-04	3.97E-04	2.00E-04	1.97E-04
2:Del:R:3	2.41E-05	1.19E-04	3.53E-04	4.02E-04	0.00E+00	3.87E-08
2:Del:R:4	3.56E-05	3.72E-08	6.67E-05	3.52E-08	4.27E-08	2.56E-04
2:Del:R:5	5.96E-04	1.90E-04	0.00E+00	1.97E-04	0.00E+00	2.10E-08
3:Del:R:0	0.00E+00	1.45E-04	3.81E-05	4.22E-04	4.98E-04	6.63E-04
3:Del:R:1	1.52E-04	3.61E-04	3.88E-04	5.30E-04	3.62E-04	2.44E-04
