Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V1	24	5	5	0	22	0	1	17	0	0
V2	16	91	59	25	102	0	33	1	3	24
V3	40	13	9	40	11	0	73	13	0	9
V4	8	26	18	26	117	1	0	64	25	1
V5	28	13	1	73	0	0	25	15	16	22
V6	0	2	123	71	23	116	0	38	79	0
V7	0	49	0	0	104	1	10	0	19	16
V8	28	1	1	23	44	19	6	2	42	1
V9	13	87	10	2	1	0	0	8	4	14
V10	1	19	35	0	244	0	7	17	18	80
V11	0	1	98	9	9	4	25	72	0	0
V12	36	6	35	0	5	1	0	7	5	0
V13	5	6	2	93	47	15	0	0	5	0
V14	1	20	127	174	98	346	0	72	0	3
V15	145	41	23	8	23	4	20	14	27	29
V16	26	19	0	12	0	42	1	0	9	2
V17	9	31	23	74	19	19	20	18	0	5
V18	12	15	79	0	2	0	1	40	1	0
V19	54	0	62	0	9	5	9	2	4	5
V20	0	4	9	37	15	11	45	3	55	3
V21	0	109	0	21	126	6	15	0	3	32
V22	0	6	81	41	41	56	0	87	28	0
V23	152	62	12	18	13	2	0	7	0	5
V24	40	13	16	2	124	14	0	6	0	0
V25	150	57	10	43	0	51	0	4	0	7
V26	1	0	22	7	59	16	0	7	18	0
V27	178	12	2	27	67	22	0	4	21	7
V28	43	8	14	5	5	0	6	0	1	5
V29	1	209	23	6	1	5	8	0	0	43
V30	2	236	8	10	77	0	124	0	9	20
V31	24	28	0	6	28	0	9	0	6	0
V32	99	24	52	16	1	0	6	35	0	11
V33	0	89	30	11	28	3	9	19	27	7
V34	27	18	9	46	3	51	120	2	52	4
V35	233	55	43	109	44	35	48	9	26	0
V36	152	4	38	0	0	51	0	35	87	0
V37	9	1	39	32	1	26	0	41	14	0
V38	1	29	0	4	13	14	3	0	17	12
V39	7	4	12	0	15	0	3	8	1	0
V40	15	18	64	4	37	0	6	8	0	9
V41	89	19	42	7	148	42	0	25	56	0
V42	534	0	54	0	5	19	113	17	8	1
V43	6	127	176	74	3	0	24	56	0	0
V44	87	148	38	83	0	0	0	20	103	15
V45	1	59	24	20	30	0	19	3	27	14
V46	15	6	255	1	6	7	108	251	0	0
V47	25	7	37	1	36	0	0	13	0	3
V48	0	6	0	25	0	16	0	0	21	3
V49	2	3	14	91	0	23	27	5	0	0
V50	0	42	9	11	0	15	16	39	22	21
V51	67	12	60	92	6	121	0	17	0	0
V52	62	2	1	0	18	0	6	0	4	4
V53	1	6	45	6	13	0	46	47	0	5
V54	4	9	67	0	41	7	0	54	16	0
V55	128	0	0	73	7	85	2	2	0	0
V56	0	3	46	16	1	12	4	31	11	10
V57	39	38	24	45	13	8	55	30	23	0
V58	11	72	4	30	2	9	0	12	26	0
V59	435	119	19	13	0	0	14	12	0	21
V60	65	33	0	0	0	0	0	0	2	17
V61	2	30	8	88	141	24	14	1	0	0
V62	160	50	292	0	114	0	0	243	16	6
V63	75	0	13	239	185	88	26	3	15	4
V64	56	2	4	9	10	0	2	2	0	0
V65	25	6	1	203	3	85	7	2	53	21
V66	25	7	375	5	0	4	32	31	0	0
V67	0	21	13	187	1	122	0	0	76	23
V68	69	31	14	74	0	16	1	13	19	0
V69	4	21	411	137	87	52	33	98	61	14
V70	0	37	0	10	2	0	19	0	0	25
V71	43	0	112	112	10	45	0	74	32	8
V72	175	4	4	45	0	51	4	1	0	10
V73	23	167	3	2	18	2	1	2	24	0
V74	144	69	0	42	0	0	27	0	0	73
V75	18	3	50	92	83	17	8	0	63	9
V76	86	16	7	9	95	32	62	0	0	6
V77	20	15	102	52	168	35	26	47	0	0
V78	27	4	1	0	0	0	39	0	0	0
V79	168	73	7	43	0	3	46	13	0	32
V80	95	121	34	51	16	10	111	11	0	3
V81	34	16	0	20	5	36	39	3	11	8
V82	222	195	3	194	0	21	125	0	7	90
V83	3	84	0	0	27	16	102	1	0	2
V84	349	1	22	9	2	3	3	7	31	0
V85	7	0	19	16	6	8	25	7	0	1
V86	2	171	1	0	0	11	51	5	0	10
V87	62	27	17	33	0	0	0	15	72	0
V88	2	165	13	40	0	14	4	0	10	19
V89	69	101	12	0	73	0	11	18	0	46
V90	1	7	70	167	7	168	0	28	88	0
V91	41	71	12	3	53	0	23	1	13	0
V92	35	131	49	20	131	0	8	0	0	38
V93	16	0	39	0	23	0	17	34	4	11
V94	5	50	26	6	0	66	140	17	0	38
V95	16	40	64	4	10	5	0	47	0	7
V96	20	111	48	0	1	7	2	36	0	2
V97	6	0	0	16	7	7	60	0	0	0
V98	53	11	21	29	88	38	61	4	0	0
V99	24	16	16	4	5	12	41	0	23	1
V100	2	28	1	76	38	23	23	0	62	26
