MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Ins:T:1	8.81E-04	0.00E+00	2.48E-04	2.04E-03	1.89E-04	1.29E-03	0.00E+00	2.78E-03	4.15E-03	4.76E-03	5.50E-04	3.85E-03	7.85E-04
1:Ins:T:2	1.21E-07	5.66E-08	6.45E-09	7.49E-04	2.12E-04	5.53E-04	1.26E-08	1.53E-07	3.35E-04	6.64E-04	6.89E-04	2.62E-03	2.28E-03
1:Ins:T:3	1.98E-05	4.65E-04	7.69E-03	3.99E-04	3.19E-04	1.55E-03	2.84E-04	4.06E-02	1.98E-03	1.56E-03	1.24E-02	2.53E-02	4.51E-03
1:Ins:T:4	1.01E-04	1.55E-03	0.00E+00	6.52E-04	1.27E-04	9.00E-04	1.59E-03	1.37E-02	1.98E-04	2.05E-03	1.22E-03	3.46E-03	3.92E-04
1:Ins:T:5	9.06E-08	6.64E-03	1.34E-03	1.30E-06	6.75E-08	2.47E-04	2.51E-07	2.78E-02	2.06E-03	1.86E-45	4.51E-06	8.80E-02	5.48E-03
2:Del:R:0	1.49E-03	1.30E-04	5.59E-03	2.75E-03	2.97E-04	2.08E-03	1.56E-04	4.48E-03	3.09E-03	6.81E-03	3.60E-03	1.71E-02	5.72E-03
2:Del:R:1	0.00E+00	3.94E-04	5.33E-04	8.42E-04	3.12E-04	3.15E-03	1.69E-03	5.42E-03	5.99E-03	3.01E-03	4.89E-03	8.51E-03	2.02E-03
2:Del:R:2	2.03E-02	3.08E-08	4.35E-03	1.07E-03	7.38E-08	3.83E-08	1.39E-02	8.36E-08	1.12E-02	7.59E-03	7.52E-02	4.02E-02	1.13E-02
2:Del:R:3	0.00E+00	0.00E+00	2.33E-02	7.29E-07	8.45E-08	1.37E-06	5.44E-05	3.41E-02	2.61E-03	4.02E-03	2.39E-02	2.99E-02	2.94E-03
2:Del:R:4	9.15E-08	4.23E-08	6.75E-08	1.47E-07	3.77E-08	4.47E-05	5.21E-08	4.49E-07	2.34E-04	2.39E-07	7.81E-08	1.78E-07	1.96E-07
2:Del:R:5	5.64E-04	6.97E-08	2.00E-07	3.73E-08	3.77E-08	1.97E-04	5.41E-08	9.95E-07	2.19E-04	1.81E-07	1.64E-07	1.82E-07	5.37E-04
3:Del:R:0	3.35E-03	3.32E-06	0.00E+00	9.69E-04	4.58E-08	3.50E-03	1.33E-03	5.12E-04	5.70E-03	3.62E-03	4.59E-03	5.61E-46	1.35E-03
3:Del:R:1	1.19E-03	7.51E-04	1.01E-04	4.82E-04	5.05E-04	6.64E-04	1.91E-03	1.91E-02	1.98E-07	5.19E-03	6.82E-05	1.40E-46	1.40E-46
3:Del:R:2	9.30E-05	1.84E-04	2.85E-04	6.09E-04	4.40E-04	4.35E-04	0.00E+00	6.78E-04	1.01E-03	1.52E-03	4.07E-04	8.31E-05	1.35E-03
3:Del:R:3	7.47E-05	2.11E-08	1.25E-07	5.02E-08	1.19E-06	1.36E-07	3.81E-04	2.34E-04	8.26E-05	1.91E-03	1.07E-03	1.74E-07	1.89E-05
3:Del:R:4	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
3:Del:R:5	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
4:Del:R:0	1.71E-04	1.80E-04	0.00E+00	6.65E-04	5.84E-08	2.22E-03	1.85E-07	0.00E+00	2.24E-03	1.01E-03	6.84E-04	9.51E-08	8.48E-03
4:Del:R:1	6.51E-04	2.78E-04	1.74E-04	3.88E-04	6.00E-04	8.45E-04	3.50E-08	2.47E-03	9.05E-04	3.75E-03	6.54E-03	4.46E-03	2.41E-03
4:Del:R:2	2.04E-08	3.74E-08	2.49E-08	7.31E-04	1.20E-04	4.88E-05	6.71E-08	1.57E-08	4.31E-08	1.38E-03	2.32E-04	1.82E-07	0.00E+00
4:Del:R:3	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
4:Del:R:4	7.59E-08	1.37E-07	7.73E-08	4.38E-08	4.73E-08	8.84E-05	9.91E-08	9.20E-08	3.07E-04	4.86E-07	1.77E-07	4.42E-07	2.52E-07
4:Del:R:5	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
5:Del:R:0	8.61E-03	4.18E-04	9.08E-08	2.66E-05	4.31E-08	1.19E-02	1.21E-02	7.26E-04	2.40E-02	1.40E-02	4.05E-07	7.35E-03	2.96E-02
5:Del:R:1	1.81E-03	9.31E-05	0.00E+00	1.03E-04	6.44E-04	0.00E+00	4.82E-04	1.07E-04	4.56E-08	6.61E-04	2.85E-03	9.52E-04	1.28E-03
5:Del:R:2	2.19E-04	3.40E-08	0.00E+00	2.74E-08	2.90E-04	1.21E-04	1.51E-04	8.15E-04	1.10E-04	4.70E-08	1.87E-03	8.94E-04	2.19E-04
5:Del:R:3	1.47E-07	6.85E-08	6.60E-08	7.90E-08	7.63E-05	1.15E-07	4.07E-08	2.15E-07	8.19E-05	2.89E-04	1.70E-07	2.43E-04	3.45E-07
5:Del:R:4	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
5:Del:R:5	3.78E-02	9.63E-08	2.41E-02	5.28E-08	7.69E-04	8.57E-08	5.08E-02	3.26E-07	6.94E-07	5.77E-07	6.08E-02	3.47E-06	2.17E-02
2:Ins:R:0	2.72E-07	1.19E-04	8.12E-09	3.17E-04	1.30E-07	4.76E-04	2.01E-04	2.03E-04	1.22E-03	7.08E-07	1.11E-07	5.25E-04	4.00E-03
2:Ins:R:1	0.00E+00	3.24E-04	7.70E-04	5.13E-04	1.99E-08	1.52E-08	0.00E+00	2.15E-03	1.88E-03	7.16E-04	1.50E-03	1.37E-03	1.43E-04
2:Ins:R:2	4.83E-08	3.06E-07	5.30E-05	4.41E-04	6.02E-05	7.60E-04	6.62E-08	1.17E-04	4.68E-04	8.25E-04	3.95E-04	1.30E-03	2.81E-03
2:Ins:R:3	7.59E-09	6.23E-05	1.90E-03	3.99E-04	0.00E+00	0.00E+00	1.35E-03	3.09E-03	0.00E+00	6.28E-04	4.70E-03	2.11E-03	3.60E-04
2:Ins:R:4	1.23E-09	4.27E-04	1.38E-04	6.91E-05	4.17E-04	0.00E+00	1.36E-03	4.38E-03	0.00E+00	5.37E-04	1.62E-03	1.48E-03	0.00E+00
2:Ins:R:5	2.58E-03	2.85E-03	1.41E-03	1.71E-04	1.15E-03	4.31E-29	3.88E-02	1.76E-02	3.50E-03	4.23E-03	7.53E-02	1.04E-02	1.09E-03
3:Ins:R:0	6.18E-07	3.88E-07	4.67E-08	1.54E-07	4.89E-08	7.72E-05	3.18E-08	2.08E-03	1.71E-05	2.19E-04	1.66E-04	1.03E-03	5.43E-07
3:Ins:R:1	5.14E-05	1.28E-07	9.88E-05	3.34E-04	8.96E-05	8.72E-07	4.78E-04	2.87E-03	2.05E-04	7.15E-04	0.00E+00	3.69E-04	8.70E-04
3:Ins:R:2	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
3:Ins:R:3	8.14E-08	5.68E-08	8.83E-08	5.44E-08	4.78E-08	8.49E-08	2.32E-07	1.34E-07	1.26E-07	8.72E-04	1.90E-07	2.92E-04	8.42E-04
3:Ins:R:4	3.41E-04	1.74E-07	9.67E-08	1.87E-08	1.02E-07	1.10E-04	8.75E-05	9.28E-04	2.03E-07	5.49E-04	4.99E-04	2.90E-04	8.22E-04
3:Ins:R:5	8.03E-04	3.32E-04	1.42E-09	3.40E-04	1.60E-04	2.91E-08	7.61E-04	2.77E-03	5.47E-05	4.74E-04	1.16E-04	1.84E-03	5.65E-04
4:Ins:R:0	7.96E-08	9.86E-08	7.78E-08	1.15E-07	5.26E-08	3.55E-04	6.13E-08	4.61E-08	1.09E-03	2.07E-07	2.07E-07	4.22E-07	2.47E-04
4:Ins:R:1	6.51E-04	1.12E-04	3.46E-04	3.94E-04	1.71E-07	4.95E-04	3.12E-04	2.28E-03	4.29E-04	5.72E-03	1.38E-05	1.40E-46	3.61E-03
4:Ins:R:2	3.02E-08	1.33E-04	1.24E-03	0.00E+00	2.27E-08	5.35E-08	6.80E-04	4.65E-04	1.08E-07	2.64E-04	2.90E-03	7.35E-04	1.19E-03
4:Ins:R:3	3.03E-04	1.45E-07	7.11E-09	2.91E-08	6.92E-05	1.91E-08	2.02E-04	0.00E+00	6.88E-08	3.65E-08	4.00E-04	2.67E-08	4.92E-08
4:Ins:R:4	5.94E-04	7.05E-05	3.62E-05	1.23E-04	1.10E-07	6.85E-05	2.31E-04	7.32E-04	5.05E-04	8.83E-04	2.48E-04	5.07E-04	7.35E-04
4:Ins:R:5	5.88E-05	1.08E-04	1.93E-08	1.99E-04	5.89E-04	5.72E-04	6.77E-09	1.92E-03	8.63E-04	7.08E-04	3.95E-04	3.33E-03	1.09E-03
5:Ins:R:0	8.78E-04	1.16E-07	9.06E-03	1.71E-03	8.57E-08	3.71E-07	9.62E-08	6.68E-02	2.90E-03	8.17E-03	8.40E-02	3.09E-02	8.95E-03
5:Ins:R:1	7.91E-04	2.23E-04	5.12E-09	0.00E+00	0.00E+00	3.24E-03	1.72E-03	3.41E-03	3.76E-03	0.00E+00	6.14E-05	9.67E-04	8.08E-03
5:Ins:R:2	5.44E-08	8.28E-08	3.42E-08	2.22E-04	4.56E-08	7.09E-05	7.41E-08	5.31E-07	1.98E-07	1.86E-04	2.55E-07	2.08E-06	2.34E-05
5:Ins:R:3	3.82E-06	1.60E-07	1.99E-02	2.96E-04	4.82E-08	3.18E-07	0.00E+00	3.99E-02	4.72E-03	4.86E-07	1.29E-02	8.15E-06	2.39E-03
5:Ins:R:4	6.51E-08	1.18E-08	5.99E-08	2.26E-08	1.04E-08	4.73E-08	5.39E-08	7.44E-08	1.41E-07	1.38E-07	1.64E-07	1.66E-07	1.41E-07
5:Ins:R:5	1.03E-07	4.44E-08	6.45E-08	1.12E-04	4.57E-08	7.43E-08	6.17E-08	1.30E-07	1.88E-07	1.57E-04	1.30E-04	9.85E-08	2.61E-07
2:Del:M:1	1.52E-02	3.58E-08	5.30E-03	6.52E-04	2.06E-04	1.17E-03	1.14E-02	5.37E-03	4.45E-03	1.04E-04	3.97E-02	1.31E-03	2.83E-02
3:Del:M:1	1.64E-07	6.45E-08	0.00E+00	3.27E-04	7.20E-08	1.98E-03	2.83E-08	2.02E-06	5.40E-03	5.40E-03	7.26E-03	6.16E-04	8.29E-03
3:Del:M:2	1.25E-03	6.69E-05	0.00E+00	7.81E-04	5.06E-04	7.50E-04	8.42E-08	8.76E-04	3.06E-03	1.62E-03	3.73E-03	6.78E-04	4.44E-03
4:Del:M:1	2.38E-07	4.85E-08	1.28E-04	3.66E-04	6.80E-09	1.55E-03	5.28E-07	5.32E-04	3.80E-03	1.50E-03	1.31E-03	1.03E-03	9.17E-04
4:Del:M:2	8.49E-09	5.03E-08	3.80E-08	5.10E-04	6.92E-08	4.96E-04	0.00E+00	3.57E-07	9.08E-04	2.03E-03	1.92E-03	1.23E-06	4.75E-04
4:Del:M:3	4.96E-08	1.58E-05	6.10E-05	9.88E-04	6.44E-08	5.28E-04	7.48E-07	2.68E-07	2.96E-03	1.29E-03	7.54E-04	5.58E-06	2.02E-03
5:Del:M:1	5.61E-03	0.00E+00	1.02E-03	0.00E+00	1.51E-08	1.89E-02	1.23E-02	5.13E-03	4.02E-02	5.51E-03	6.89E-03	4.06E-07	3.52E-02
5:Del:M:2	2.23E-04	3.54E-08	1.79E-03	0.00E+00	2.88E-04	1.13E-02	1.01E-07	2.98E-04	1.27E-02	4.48E-03	3.33E-03	1.59E-03	2.68E-02
5:Del:M:3	8.24E-07	1.89E-07	1.09E-06	2.95E-04	3.26E-08	7.03E-03	1.59E-03	4.11E-04	1.58E-02	1.48E-02	2.70E-03	3.00E-04	1.01E-02
5:Del:M:4	3.33E-08	2.91E-05	3.85E-08	3.31E-08	6.86E-04	5.59E-03	1.08E-04	5.31E-08	1.26E-02	7.05E-04	2.34E-04	1.01E-02	8.77E-03
5:Del:M:5	3.92E-05	3.26E-04	7.58E-04	1.69E-04	2.69E-04	2.80E-03	4.44E-04	1.55E-03	8.78E-03	1.81E-03	3.63E-03	1.12E-03	8.06E-03
