MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	3.71E-04	1.02E-03	3.78E-03	1.50E-02	0.00E+00	1.88E-03	6.19E-03	1.42E-02
1:Del:C:1	3.73E-04	0.00E+00	9.75E-04	3.88E-03	9.17E-05	0.00E+00	1.53E-02	5.67E-03
1:Del:C:2	7.08E-05	2.88E-04	6.10E-04	8.72E-05	1.26E-04	1.27E-08	5.35E-04	1.32E-03
1:Del:C:3	3.07E-04	9.42E-05	6.34E-04	1.16E-03	3.33E-05	1.59E-04	3.56E-03	3.12E-03
1:Del:C:4	2.05E-04	8.80E-04	1.36E-04	1.20E-03	4.94E-04	0.00E+00	3.92E-04	0.00E+00
1:Del:C:5	2.90E-04	7.73E-04	4.58E-04	3.51E-04	4.14E-04	1.34E-04	7.54E-04	1.69E-03
1:Del:T:0	4.31E-04	1.96E-03	1.82E-03	3.80E-03	6.83E-04	9.74E-04	1.24E-02	7.64E-03
1:Del:T:1	2.61E-04	4.39E-04	5.17E-04	2.05E-03	6.39E-04	7.51E-04	2.53E-03	1.79E-03
1:Del:T:2	0.00E+00	0.00E+00	2.56E-03	1.25E-02	5.81E-02	1.44E-35	1.27E-01	2.89E-07
1:Del:T:3	5.03E-04	1.37E-03	1.16E-03	8.67E-03	1.52E-03	8.99E-04	2.41E-02	4.95E-03
1:Del:T:4	6.71E-04	1.71E-03	0.00E+00	1.05E-02	1.20E-03	3.99E-09	2.27E-02	1.99E-03
1:Del:T:5	3.56E-08	6.03E-03	1.24E-06	4.08E-04	4.88E-08	3.24E-07	6.80E-02	6.65E-02
1:Ins:C:0	1.27E-08	1.30E-08	4.85E-04	1.06E-04	1.20E-07	4.53E-05	1.73E-07	3.46E-05
1:Ins:C:1	8.07E-05	2.64E-09	3.27E-04	7.05E-08	2.52E-04	1.20E-04	1.99E-07	6.52E-04
1:Ins:C:2	1.11E-04	2.04E-04	2.37E-04	5.52E-08	3.12E-08	0.00E+00	4.29E-04	5.85E-04
1:Ins:C:3	1.59E-04	1.42E-04	2.01E-04	2.18E-05	9.59E-05	2.03E-04	3.41E-05	4.52E-04
1:Ins:C:4	4.53E-04	2.91E-04	2.06E-04	6.68E-04	6.55E-04	5.78E-03	3.73E-04	1.30E-02
1:Ins:C:5	2.33E-03	1.20E-03	2.20E-04	9.12E-09	9.45E-04	0.00E+00	4.62E-04	3.26E-02
1:Ins:T:0	5.36E-04	5.50E-04	9.07E-04	1.62E-03	7.29E-04	2.26E-02	4.66E-04	5.79E-02
1:Ins:T:1	3.05E-04	4.96E-04	4.05E-04	1.16E-03	2.98E-03	1.18E-03	7.78E-03	2.77E-02
