Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V55	27	13	27	0	0	0	4	1	0	5	0	5	4	0	0	0	5	2	0	0
V56	98	14	18	0	69	9	61	0	0	16	7	9	0	0	0	0	0	0	8	0
V57	13	5	49	10	0	13	5	32	21	0	27	5	3	27	0	0	21	0	0	4
V58	33	39	35	0	34	0	13	0	13	0	2	25	0	0	0	4	0	0	0	0
V59	39	21	43	0	106	0	23	3	0	0	0	0	0	35	0	0	0	0	0	0
V60	150	4	90	0	0	7	69	87	68	0	0	0	0	0	0	0	0	0	0	0
V61	47	19	15	0	7	101	19	36	47	0	33	0	0	0	0	0	0	0	0	0
V62	0	41	16	5	23	30	0	11	21	51	8	54	10	0	0	0	0	0	3	0
V63	3	0	40	3	50	4	1	0	0	0	1	2	0	0	1	0	0	0	0	1
V64	13	0	42	1	84	2	5	7	2	0	3	0	0	6	0	0	0	0	0	0
V65	84	63	59	0	0	51	39	4	0	0	10	0	16	104	0	0	0	0	0	0
V66	9	6	5	0	0	31	3	31	11	26	19	46	0	0	0	0	0	0	0	0
V67	20	57	12	56	0	68	1	31	26	31	21	10	19	0	0	0	0	0	0	0
V68	174	125	16	0	66	0	55	53	24	0	0	0	0	0	0	0	0	0	0	0
V69	9	2	4	20	0	0	9	10	9	5	0	0	11	0	1	0	0	1	3	0
V70	45	81	2	0	0	0	14	97	77	0	10	0	0	0	0	0	0	0	0	0
V71	0	15	16	33	4	2	1	40	54	55	7	0	0	0	0	1	0	0	0	0
V72	7	68	0	56	2	4	3	15	0	6	7	0	0	17	0	0	0	20	0	2
V73	14	22	40	0	3	0	12	87	30	10	0	0	0	0	0	0	0	0	0	0
V74	2	15	30	0	33	0	1	41	20	0	0	0	0	0	0	0	0	0	0	0
V75	179	36	19	0	0	0	67	2	13	4	0	5	0	0	0	6	0	0	12	0
V76	30	1	24	41	20	0	8	3	0	0	0	2	3	17	10	0	0	0	0	0
V77	21	0	118	0	0	2	22	4	0	84	10	49	0	0	0	5	15	0	0	3
V78	48	102	93	0	0	0	21	11	1	5	0	3	0	10	0	6	0	3	0	6
V79	49	0	35	148	5	19	27	32	30	34	22	34	0	0	10	18	0	0	0	0
V80	85	16	4	0	33	0	31	3	0	5	0	3	0	0	0	0	0	0	0	0
V81	27	0	7	0	0	0	6	100	52	0	10	0	0	0	0	0	0	0	0	0
V82	23	35	41	0	0	31	11	3	17	39	21	29	8	0	0	0	0	0	0	0
V83	57	0	15	20	0	0	1	0	4	5	0	0	7	0	0	0	0	10	5	0
V84	11	12	127	231	0	91	20	13	4	13	65	0	58	0	39	33	3	4	0	4
V85	8	93	15	0	59	70	4	0	1	3	0	0	56	0	0	0	0	0	11	0
V86	47	75	42	73	55	7	24	29	25	31	0	19	0	0	0	50	0	1	0	0
V87	33	83	48	13	101	7	13	0	0	29	0	14	7	42	0	8	0	0	12	0
V88	8	87	4	1	35	0	9	10	1	11	0	6	0	0	0	0	0	0	0	0
V89	1	0	32	0	0	31	1	1	0	1	1	0	5	0	4	0	0	0	1	0
V90	11	35	6	92	51	0	0	130	97	0	0	0	0	0	0	0	0	0	0	0
V91	20	2	41	0	0	44	13	0	1	0	8	0	0	0	2	0	0	0	0	10
V92	6	0	34	0	0	0	13	0	0	0	0	0	0	16	0	0	0	0	0	1
V93	35	45	36	80	0	86	45	61	32	22	26	0	33	0	39	0	0	0	0	0
V94	73	0	0	0	0	5	29	0	0	2	11	0	0	0	6	0	0	0	0	0
V95	0	104	5	0	58	108	0	32	31	0	64	0	73	0	0	0	0	0	7	0
V96	109	47	146	30	14	104	34	23	7	0	65	0	0	0	8	0	0	5	0	0
V97	0	4	3	0	24	0	0	5	2	0	1	2	0	0	15	22	0	2	0	0
V98	152	223	17	18	172	134	69	24	22	6	72	0	25	0	3	0	10	0	0	0
V99	87	60	0	50	20	0	53	47	2	10	0	0	0	2	4	0	0	0	0	0
V100	87	0	131	45	0	0	80	7	18	0	0	7	0	0	0	0	0	0	0	0
