Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	95	100	107	13	48	20	0
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	0	222	87	30	69	29	75
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	157	211	118	8	25	10	4
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	79	164	82	13	87	12	0
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	63	81	73	1	52	6	12
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	182	394	52	21	91	48	9
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	5	0	216	90	227	18	29
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	12	104	71	0	23	13	21
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	162	165	105	15	76	25	6
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	53	57	27	38	170	25	27
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	171	209	136	38	268	37	61
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	154	421	69	9	106	30	0
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	58	136	78	37	21	34	9
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	126	130	100	14	91	2	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	5	20	84	11	43	0	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	91	109	102	0	64	82	61
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	52	80	136	48	151	19	35
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	152	565	125	31	193	61	96
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	78	190	58	16	86	31	27
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	118	406	99	544	176	32	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	89	293	40	14	108	24	6
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	66	91	147	10	61	17	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	55	168	91	33	17	9	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	47	85	219	166	51	8	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	7	43	51	2	16	7	7
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	110	459	145	5	30	46	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	149	305	95	36	125	29	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	57	168	86	6	80	7	41
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	200	191	62	12	68	57	14
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	155	250	115	21	194	22	39
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	153	122	97	4	18	14	45
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	2	0	0	16
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	68	301	96	0	50	35	42
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	219	0	341	538	0	35	49
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	79	176	156	6	62	16	7
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	119	269	103	14	94	44	66
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	177	219	77	16	113	49	3
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	35	229	69	17	108	21	7
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	112	98	91	14	69	9	12
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	202	437	93	1046	92	18	8
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	104	59	102	35	162	28	1
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	68	148	115	4	36	2	13
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	349	603	107	887	68	106	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	6514	0	0	0	1021	216	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	18	57	382	82	0	16	44
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	50	183	528	715	0	58	0
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	22	345	125	54	180	16	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	35	107	77	32	53	24	49
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	4	19	12	5	51	1	2
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	209	351	105	30	129	16	0
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	120	403	251	66	160	77	45
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	104	185	56	25	112	34	11
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	43	183	71	7	85	36	1
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	36	221	100	14	57	16	22
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	83	269	138	26	87	32	2
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	78	214	78	30	45	50	35
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	60	169	72	7	66	17	10
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	98	182	96	6	58	29	10
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	6	127	119	15	137	3	13
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	396	237	117	22	45	41	64
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	40	78	52	7	65	9	7
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	54	239	107	16	60	16	11
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	210	287	117	14	25	41	19
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	45	234	78	18	28	62	41
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	82	284	92	25	82	24	19
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	25	23	270	61	0	0	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	358	699	3	35	266	45	60
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	101	168	92	7	71	38	18
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	76	169	92	6	41	36	13
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	264	107	124	7	85	25	22
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	212	382	87	12	84	61	12
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	269	403	170	60	318	113	101
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	26	100	68	11	103	13	1
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	115	243	180	45	82	67	12
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	46	127	71	14	33	17	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	17	50	94	24	75	30	8
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	60	146	88	14	31	18	55
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	19	214	84	4	96	54	9
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	146	383	85	22	128	51	7
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	8246	9180	0	1242	429	2735	202
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	212	0	0	0	5257	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	40	124	72	13	24	30	8
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	137	86	92	29	71	11	49
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	948	249	90	1171	0	34	6
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	65	239	108	31	97	24	5
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	85	234	242	778	0	37	49
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	163	148	111	9	50	17	17
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	2	16	61	4	18	2	26
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	29	112	104	8	5	32	5
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	193	160	106	11	115	39	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	67	233	120	25	28	46	19
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	44	68	90	4	53	0	7
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	146	238	178	1135	14	47	10
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	155	50	325	1162	168	2	57
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	229	207	516	81	34	26	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	56	0	0	345	47	217	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	70	132	81	21	65	16	5
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	108	210	88	55	42	28	8
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	50	128	74	19	87	30	17
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	78	427	91	12	81	28	0
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	46	140	44	14	66	28	50
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	158	213	88	18	57	27	1
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	60	185	62	16	110	17	0
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	69	164	38	14	79	33	38
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	108	154	138	12	60	11	15
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	14	13	55	5	24	20	2
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	131	291	74	25	116	34	0
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	102	250	110	9	44	7	3
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	39	229	164	26	49	36	44
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	273	129	185	67	153	6	15
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	78	127	131	16	33	11	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	18	139	72	19	73	11	25
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	93	183	103	8	48	27	4
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	29	61	108	11	44	6	6
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	136	209	119	14	47	21	3
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	135	198	80	44	132	61	11
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	252	386	118	18	38	58	18
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	139	139	87	20	59	25	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	80	191	104	16	49	54	62
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	121	223	93	28	92	28	16
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	65	128	92	22	57	17	7
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	175	276	89	9	21	42	2
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	100	363	92	9	96	68	5
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	103	296	135	25	45	25	124
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	2	31	23	358	61	3	69
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	655	401	244	38	179	245	25
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	304	496	26	24	320	105	70
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	148	119	130	24	230	28	34
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	19	37	64	15	39	13	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	9	130	42	6	85	28	8
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	75	235	148	18	42	14	5
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	63	145	106	18	105	0	19
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	144	287	120	9	46	44	18
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	26	241	48	0	15	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	360	280	177	35	161	54	2
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	130	165	107	16	45	25	17
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	87	217	94	3	65	32	4
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	37	66	55	10	51	3	57
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	28	42	56	0	97	25	6
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	33	123	21	0	24	11	4
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	26	77	467	1645	0	18	9
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	84	304	124	6	98	11	14
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	42911	2394	0	0	0	1248	1584
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	49	88	42	7	39	20	10
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	40	277	97	17	55	31	51
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	88	117	115	14	7	27	51
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	25	26	33	0	18	10	9
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	136	325	82	11	87	40	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	168	268	92	4	61	18	12
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	68	86	120	29	151	22	4
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	98	304	237	389	36	13	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	390	593	133	16	118	37	33
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	13	0	184	27	31	14	0
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	4	120	42	28	52	14	38
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	82	183	119	18	26	13	76
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	49	106	130	0	59	11	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	35	132	10	9	167	33	20
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	58	147	67	7	106	15	163
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	48	91	69	21	87	15	41
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	56	117	119	24	80	34	54
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	110	150	147	25	68	39	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	100	462	74	17	83	59	12
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	47	77	68	12	21	10	32
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	104	866	37	29	226	55	15
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	71	191	120	16	51	15	31
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	93	459	86	16	46	92	24
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	41	171	107	0	37	22	4
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	154	225	101	0	62	21	9
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	197	81	193	1	26	15	99
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	163	431	62	15	119	43	22
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	40	144	36	12	107	18	46
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	31	175	213	924	40	7	44
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	114	302	86	23	139	31	15
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	123	206	161	52	121	32	11
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	42	57	21	85	53	8	45
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	161	142	60	11	34	33	45
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	57	178	79	12	42	39	29
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	160	113	87	0	86	47	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	232	179	90	30	110	13	15
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	294	211	106	4	21	22	88
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	84	174	48	6	109	21	60
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	90	192	129	0	40	16	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	33	138	105	34	51	0	14
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	152	101	71	26	98	50	4
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	33	76	58	24	114	17	43
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	180	341	351	97	0	70	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	231	220	117	21	62	38	14
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	132	148	107	33	107	26	24
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	50	97	105	0	48	22	7
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	29	76	55	3	94	13	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	162	120	127	702	108	4	32
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	111	230	77	12	60	69	40
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	50	143	47	19	78	13	4
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	43	169	30	12	178	21	0
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	64	279	95	12	107	28	7
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	169	127	47	12	80	31	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	19	93	65	27	41	12	3
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	26	14	0	26	5	1
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	85	124	84	12	65	16	11
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	94	872	65	23	109	91	0
