NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	36.8	15.807	8.855	9.851	0.092	0.992	60000.0
2	33.476	14.348	7.799	8.657	0.093	0.994	40000.0
3	38.27	16.544	9.461	10.124	0.094	0.993	40000.0
4	32.785	14.048	7.76	8.65	0.088	0.994	30000.0
5	33.573	14.258	7.974	8.929	0.084	0.993	50000.0
6	34.842	15.075	8.269	9.414	0.092	0.992	40000.0
7	38.831	16.683	9.465	10.148	0.094	0.993	60000.0
8	35.274	15.348	8.221	9.413	0.094	0.993	30000.0
9	35.472	15.546	8.535	9.796	0.094	0.992	50000.0
10	36.691	15.548	8.85	9.661	0.091	0.993	50000.0
