Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V35	2	17	32	20	13	9	0	1	0	0	12	0	0	0	0	0	0	1
V36	36	9	11	14	20	21	34	14	0	16	8	28	1	0	37	0	1	0
V37	0	3	0	15	4	0	2	0	6	0	9	4	0	4	0	0	0	0
V38	14	17	24	7	7	0	0	1	0	6	4	1	0	0	0	3	0	0
V39	4	12	6	35	53	1	2	6	131	13	13	0	0	0	0	0	7	0
V40	6	12	82	10	39	6	0	37	23	0	9	0	0	0	0	1	0	0
V41	23	0	12	2	6	0	0	0	7	5	0	0	0	0	0	1	0	9
V42	1	2	86	2	25	6	11	0	0	0	9	8	0	0	0	2	0	0
V43	156	79	185	37	42	0	29	0	0	19	18	21	14	0	4	22	0	3
V44	0	13	26	29	19	188	41	0	0	0	9	38	79	91	0	28	0	0
V45	59	4	0	10	0	3	1	24	66	23	0	0	0	4	0	6	0	0
V46	0	1	3	10	30	0	0	22	0	0	6	0	3	0	0	1	4	0
V47	26	0	26	0	5	14	48	16	22	0	4	2	37	57	0	9	0	0
V48	83	0	17	0	59	0	5	0	0	0	38	0	13	15	0	0	0	8
V49	41	118	5	100	60	27	32	19	30	15	12	0	0	0	10	3	0	0
V50	3	29	6	24	41	0	0	0	0	0	11	6	0	0	1	0	0	0
V51	30	0	7	4	19	131	137	60	60	10	2	0	54	47	0	4	0	0
V52	3	0	29	29	0	122	171	7	0	40	0	28	70	4	6	1	0	0
V53	50	51	8	69	79	119	131	5	35	3	16	0	12	42	4	1	0	0
V54	0	14	110	14	25	4	0	23	30	0	12	6	16	0	7	0	0	0
V55	26	0	42	14	198	134	51	5	17	12	77	24	43	0	0	0	0	0
V56	38	2	12	0	3	11	1	0	0	0	0	0	0	10	9	11	0	0
V57	21	42	14	10	13	0	3	13	7	80	0	14	4	0	0	0	0	0
V58	60	52	6	39	41	12	0	35	0	3	13	0	0	8	4	1	0	0
V59	172	88	15	52	26	5	5	0	0	0	14	0	10	0	61	15	10	0
V60	107	0	4	0	0	1	10	0	0	0	0	0	0	11	7	0	0	0
V61	3	6	49	0	53	17	6	0	0	0	4	0	9	18	0	4	15	0
V62	36	108	146	41	6	0	0	4	0	17	3	3	11	0	0	10	0	0
V63	14	0	2	0	53	0	0	0	88	6	11	3	0	2	11	0	0	2
V64	0	0	0	4	50	6	14	15	13	0	4	0	0	0	0	0	15	0
V65	64	26	0	18	9	0	0	9	0	17	0	0	1	0	0	2	0	0
V66	72	38	168	28	10	0	0	0	0	0	1	27	3	0	0	20	0	14
V67	133	17	20	14	3	16	0	8	20	0	0	2	5	24	29	0	0	0
V68	0	0	25	2	11	1	6	0	0	0	1	0	0	0	0	0	0	3
V69	41	7	89	5	0	4	0	0	19	0	3	13	0	0	14	4	0	0
V70	14	4	56	11	164	43	36	0	0	0	48	0	9	7	7	14	5	0
V71	57	72	2	44	40	50	30	1	0	0	33	41	36	31	0	15	0	0
V72	111	123	1	104	0	0	0	0	1	0	0	23	0	0	0	2	0	0
V73	27	1	2	12	2	71	6	54	61	149	0	30	28	21	0	3	0	1
V74	5	0	0	0	0	0	59	0	1	14	0	5	0	4	0	1	0	0
V75	38	10	0	0	2	1	0	0	0	0	1	3	5	0	4	0	0	0
V76	0	2	35	8	0	62	9	148	112	56	0	0	6	0	0	0	0	56
V77	146	77	7	60	160	12	0	40	0	0	40	0	0	0	43	0	4	0
V78	162	201	0	104	2	19	27	0	0	0	0	67	0	9	0	0	0	0
V79	68	76	9	68	31	14	14	52	45	0	11	0	0	0	0	0	0	0
V80	354	116	16	126	8	0	0	0	36	0	3	41	0	0	23	1	0	0
V81	63	0	23	21	18	45	17	92	20	0	9	50	33	6	0	0	0	0
V82	4	126	18	86	0	0	6	2	0	6	0	6	4	0	0	0	0	0
V83	4	63	0	25	11	0	0	48	0	7	3	0	6	14	0	0	0	0
V84	2	0	8	1	59	22	5	0	0	0	51	1	2	0	9	0	0	0
V85	48	13	4	14	0	125	4	5	0	8	1	38	5	2	6	10	0	0
V86	0	97	8	61	20	9	32	51	25	40	9	0	26	0	5	0	7	0
V87	109	258	48	214	9	0	0	38	0	0	5	40	0	0	0	10	0	0
V88	11	30	50	29	4	5	0	11	0	0	0	8	0	0	4	2	16	0
V89	73	4	24	0	42	0	0	0	25	0	26	0	0	0	0	4	4	0
V90	27	114	82	87	23	0	3	0	1	0	11	33	0	11	0	1	11	0
V91	29	24	6	16	27	0	6	32	16	0	12	0	11	0	10	0	2	5
V92	53	46	10	33	134	15	33	0	22	0	51	8	11	0	0	0	42	0
V93	70	0	9	2	37	1	0	2	0	0	3	0	13	7	3	4	0	0
V94	23	0	7	0	89	42	18	6	0	0	28	0	0	11	5	0	0	0
V95	150	8	0	3	0	76	96	0	0	0	0	0	24	41	0	16	0	0
V96	16	50	3	70	23	14	3	0	0	0	6	25	6	0	0	5	0	0
V97	31	1	158	4	2	10	0	0	0	0	1	0	0	0	0	28	0	0
V98	0	10	157	14	1	18	0	5	0	0	0	9	0	3	0	7	0	5
V99	48	66	16	58	1	11	0	0	0	0	0	0	3	13	7	0	21	0
V100	22	74	334	64	3	1	52	0	0	0	0	34	26	0	0	46	0	0
