NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	75.498	25.937	18.824	15.446	0.161	0.984	20000.0
2	76.345	26.855	19.303	16.299	0.169	0.982	20000.0
3	75.597	26.153	19.091	15.728	0.161	0.984	20000.0
4	77.149	26.889	19.499	16.154	0.165	0.984	20000.0
5	75.581	26.274	19.101	15.748	0.158	0.984	20000.0
6	76.068	26.419	19.322	16.148	0.16	0.983	30000.0
7	75.912	26.607	19.619	16.427	0.17	0.98	30000.0
8	74.961	26.211	19.177	16.002	0.161	0.981	40000.0
9	75.86	25.815	19.104	15.3	0.16	0.985	20000.0
10	77.536	26.991	19.834	16.326	0.171	0.982	20000.0
