Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V36	141	64	52	26	9	0	0	0	0	0	7	0	1	50	26	0	5
V37	60	0	370	44	9	0	6	0	3	14	119	0	40	0	88	0	0
V38	258	60	233	114	49	0	55	0	0	0	70	0	54	30	14	0	0
V39	200	201	0	45	66	0	0	0	0	0	0	0	33	70	2	0	0
V40	0	41	54	29	43	115	0	79	3	0	0	44	0	3	0	0	11
V41	216	2	6	94	0	109	0	170	5	0	0	10	35	6	0	0	17
V42	9	2	0	0	3	79	94	22	18	4	0	18	0	0	5	31	0
V43	5	22	3	17	24	38	65	2	12	120	34	0	0	16	0	0	0
V44	22	81	3	3	24	66	95	0	26	23	0	52	0	0	0	0	60
V45	144	191	32	127	168	38	15	0	18	13	12	0	0	0	0	0	12
V46	261	39	0	31	72	0	18	0	0	2	0	0	56	20	0	0	0
V47	0	8	10	46	22	33	12	0	1	0	0	26	0	0	5	0	0
V48	90	38	35	2	16	41	3	49	11	19	0	16	0	10	0	49	0
V49	176	14	37	0	0	194	50	77	38	53	19	32	11	58	8	0	0
V50	36	1	35	321	0	0	34	0	11	24	0	22	18	95	13	22	42
V51	121	4	53	0	0	7	85	0	6	0	41	4	39	0	11	0	9
V52	35	1	73	25	0	10	0	0	42	9	36	15	6	59	25	0	0
V53	23	28	4	4	1	0	1	0	0	0	0	0	4	0	0	0	0
V54	34	5	62	16	0	36	160	0	1	62	11	0	0	0	0	42	5
V55	0	1	248	1	0	0	0	0	0	12	43	0	0	0	2	0	0
V56	5	0	27	50	0	0	0	34	19	1	0	1	0	0	0	15	9
V57	0	8	8	104	0	46	0	37	51	0	8	4	0	0	9	0	0
V58	0	0	3	113	0	9	136	0	0	71	0	6	32	23	2	2	0
V59	66	26	115	9	0	64	79	95	19	0	47	0	26	0	78	78	0
V60	11	10	6	108	0	139	32	74	68	0	0	0	0	30	0	0	5
V61	50	39	15	74	28	8	0	51	0	0	0	16	0	29	5	0	0
V62	79	16	37	56	7	20	0	3	13	28	10	2	23	0	0	0	0
V63	0	91	34	0	86	0	0	0	0	0	3	0	0	0	0	0	0
V64	247	95	39	31	66	0	0	0	0	3	0	0	36	53	0	0	0
V65	0	44	60	170	17	18	73	78	7	25	25	5	0	0	0	0	24
V66	71	38	44	32	13	0	0	0	0	0	17	0	0	3	28	0	0
V67	27	0	77	0	0	20	16	31	14	2	1	0	0	0	10	6	21
V68	18	1	11	0	11	4	7	5	22	5	0	0	5	0	0	0	0
V69	10	0	9	0	0	54	17	46	44	4	4	0	0	0	0	17	11
V70	50	308	19	24	160	3	0	45	4	0	5	0	0	0	0	0	7
V71	42	1	27	4	0	17	16	0	22	23	21	0	0	0	0	0	0
V72	117	0	52	0	0	151	0	159	111	62	0	104	0	45	0	0	34
V73	153	30	14	26	58	1	2	2	27	0	1	44	4	0	14	0	37
V74	25	22	1	2	30	0	22	5	7	0	3	0	7	19	9	0	1
V75	318	0	1	21	0	0	0	0	9	0	6	5	66	17	11	0	0
V76	8	1	111	0	0	6	14	0	2	1	55	0	0	0	49	21	0
V77	16	148	99	0	57	14	0	13	19	0	24	15	0	0	1	0	7
V78	15	15	0	180	0	0	23	0	0	40	0	35	0	11	2	24	6
V79	17	0	1	42	0	0	0	1	11	2	0	23	0	11	7	0	4
V80	63	0	27	52	6	8	0	1	4	0	7	0	0	14	11	0	0
V81	11	0	45	0	0	47	0	38	17	0	31	19	2	0	9	0	0
V82	1	15	73	191	0	25	184	54	0	42	0	8	0	0	77	66	0
V83	33	55	43	0	19	38	0	0	0	0	3	32	1	0	0	0	16
V84	27	0	0	95	0	259	40	376	112	0	0	154	0	0	0	0	13
V85	189	0	261	0	0	48	26	62	55	7	0	12	58	0	3	0	18
V86	0	112	2	0	90	34	1	9	22	36	1	7	0	0	5	0	11
V87	22	224	23	43	147	170	42	112	96	70	0	10	0	14	2	0	5
V88	0	5	1	11	0	8	3	0	0	0	0	0	0	17	0	0	0
V89	43	29	23	136	21	1	0	9	0	13	0	4	0	75	37	8	0
V90	74	194	187	0	138	0	36	0	0	0	108	0	0	0	1	0	0
V91	2	8	4	0	7	25	4	48	23	0	0	0	0	0	0	0	0
V92	53	0	0	32	1	0	10	13	0	0	0	6	0	16	8	0	0
V93	149	33	15	3	16	0	76	0	0	25	7	11	40	42	0	7	0
V94	36	40	2	5	11	12	1	7	0	0	3	5	4	0	0	1	1
V95	3	1	41	23	0	0	4	3	0	0	6	0	0	17	5	0	0
V96	10	87	0	30	52	71	0	76	15	0	0	26	0	0	0	0	17
V97	0	83	52	6	59	21	167	12	25	43	24	19	0	0	0	20	6
V98	56	0	0	26	21	2	80	83	16	58	0	34	5	1	11	68	0
V99	0	0	7	0	0	6	8	0	1	2	0	0	0	0	0	0	0
V100	55	67	46	38	26	0	0	0	0	0	0	0	0	0	18	0	0
