Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V30	4.42E-01	1.74E+01	9.43E+00	3.12E+00	1.71E+01	5.99E+00	1.10E+00	5.41E+00	2.26E+00	1.83E+00	9.06E+00	6.24E+00	3.00E-01	1.74E+00	3.16E+00	5.00E-01	3.26E+00
V31	1.43E+01	0.00E+00	4.07E+00	1.28E+00	0.00E+00	6.91E+00	1.16E+01	7.95E+00	4.78E+00	9.55E+00	2.52E+00	2.76E+00	4.94E+00	1.91E+01	7.33E+00	6.74E+00	4.74E+00
V32	1.33E-01	7.35E+00	0.00E+00	2.03E+00	7.34E+00	8.94E-01	1.47E+00	8.00E-01	1.32E+00	1.21E+00	2.00E-01	2.21E-01	3.00E-01	0.00E+00	1.41E+00	8.82E-01	6.00E-01
V33	1.32E+00	1.06E+00	0.00E+00	4.94E-01	1.58E+00	1.01E+00	1.20E+01	0.00E+00	2.06E+00	1.37E+01	0.00E+00	1.97E+00	2.13E-01	1.33E+00	6.00E-01	3.14E+00	3.13E+00
V34	1.27E+01	2.91E-01	6.89E+00	1.84E+00	3.06E-01	1.72E+00	0.00E+00	3.17E+00	9.89E-01	0.00E+00	4.23E+00	3.86E+00	2.39E+00	1.61E+01	1.87E+00	2.00E-01	9.17E-01
V35	3.12E+01	8.62E-01	6.81E+00	9.04E-01	8.67E-01	2.47E+00	2.21E+00	2.22E+00	3.20E+00	1.12E+00	5.71E+00	1.83E+00	2.86E+01	2.66E+01	2.80E+00	1.12E+01	7.37E+00
V36	2.43E+01	6.89E+00	6.03E+00	4.74E+00	6.53E+00	0.00E+00	0.00E+00	1.80E+00	8.23E-01	0.00E+00	6.11E+00	0.00E+00	2.43E+01	1.92E+01	5.64E+00	3.38E+00	5.67E+00
V37	1.22E+01	1.31E+00	4.89E+01	4.48E+00	1.18E+00	2.48E+00	5.35E+00	8.06E-01	4.48E+00	3.74E+00	4.97E+01	1.87E+00	1.00E+01	9.19E+00	6.09E+00	1.07E+00	4.06E+00
V38	3.95E+01	1.10E+01	2.21E+01	7.07E+00	1.10E+01	9.43E-01	3.45E+00	0.00E+00	1.20E+00	2.33E+00	2.20E+01	9.00E-01	3.33E+01	3.77E+01	9.60E+00	3.99E+00	2.42E+01
V39	3.74E+01	2.32E+01	8.72E-01	7.44E+00	2.62E+01	0.00E+00	0.00E+00	9.00E-01	6.51E-01	0.00E+00	9.17E-01	8.00E-01	2.95E+01	3.29E+01	7.72E+00	9.98E-01	2.80E+00
V40	1.03E+00	9.63E+00	6.23E+00	3.42E+00	9.95E+00	1.43E+01	0.00E+00	1.34E+01	1.90E+01	0.00E+00	2.49E+00	1.51E+01	4.00E-01	3.07E+00	4.54E+00	3.00E-01	1.09E+01
V41	2.68E+01	6.96E-01	1.40E+00	1.11E+01	2.02E+00	2.04E+01	1.00E-01	1.80E+01	1.56E+01	0.00E+00	1.15E+00	1.44E+01	1.66E+01	3.06E+01	1.26E+01	1.40E+00	7.78E+00
V42	1.89E+00	1.53E+00	0.00E+00	3.96E-01	8.94E-01	1.11E+01	9.46E+00	1.42E+01	6.34E+00	8.79E+00	4.90E+00	3.60E+00	0.00E+00	2.35E+00	1.36E+00	3.14E+00	2.11E+00
V43	3.25E+00	5.04E+00	2.40E+00	2.34E+00	4.11E+00	5.52E+00	2.31E+01	4.45E+00	4.46E+00	2.44E+01	6.43E+00	1.52E+00	2.43E+00	3.34E+00	4.53E+00	2.82E+00	4.88E+00
V44	5.17E+00	1.14E+01	1.20E+00	6.53E-01	1.11E+01	9.88E+00	9.70E+00	1.24E+01	5.06E+00	1.01E+01	2.55E+00	7.95E+00	4.82E+00	2.52E+00	1.86E+00	6.60E+00	8.32E+00
V45	2.19E+01	3.74E+01	4.59E+00	5.34E+00	3.32E+01	4.55E+00	3.14E+00	2.51E+00	5.63E+00	4.22E+00	5.16E+00	2.69E+00	1.90E+01	1.89E+01	6.28E+00	5.24E+00	1.77E+01
V46	3.28E+01	1.24E+01	2.21E-01	1.77E+00	1.00E+01	5.39E-01	2.70E+00	0.00E+00	3.00E-01	2.44E+00	0.00E+00	0.00E+00	3.08E+01	1.89E+01	2.42E+00	1.00E+00	2.69E+00
V47	0.00E+00	3.80E+00	1.45E+00	4.96E+00	3.17E+00	6.67E+00	1.99E+00	4.91E+00	2.78E+00	1.80E+00	1.33E+00	3.18E+00	0.00E+00	0.00E+00	5.29E+00	1.51E+00	1.44E+00
V48	1.13E+01	5.62E+00	5.50E+00	4.99E-01	5.76E+00	6.94E+00	5.90E+00	1.24E+01	9.36E+00	3.87E+00	3.24E+00	6.52E+00	9.82E+00	1.14E+01	3.02E+00	9.24E+00	7.22E+00
V49	1.87E+01	2.36E+00	5.50E+00	1.56E+00	4.00E-01	3.01E+01	1.27E+01	3.00E+01	1.80E+01	1.52E+01	8.83E+00	1.77E+01	2.37E+01	1.67E+01	1.48E+00	1.80E+00	1.47E+01
V50	1.26E+01	1.48E+00	3.59E+00	1.50E+01	9.07E-01	6.00E-01	7.22E+00	6.08E+00	3.30E+00	6.75E+00	7.61E+00	9.31E+00	1.27E+01	8.52E+00	2.14E+01	6.46E+00	8.85E+00
V51	1.86E+01	1.18E+00	9.17E+00	7.92E-01	1.10E+00	3.18E+00	1.20E+01	1.61E+00	2.14E+00	1.11E+01	8.86E+00	5.47E-01	1.21E+01	6.73E+00	2.42E+00	1.81E+01	1.64E+00
V52	1.01E+01	4.76E-01	1.08E+01	6.49E+00	1.00E-01	5.43E+00	2.05E+00	6.90E+00	5.20E+00	2.12E+00	1.25E+01	4.76E+00	7.22E+00	9.22E+00	1.01E+01	2.88E+00	1.19E+01
V53	3.86E+00	2.62E+00	5.47E-01	5.12E-01	2.73E+00	0.00E+00	2.21E-01	0.00E+00	0.00E+00	0.00E+00	4.23E-01	1.00E-01	4.35E+00	0.00E+00	5.00E-01	2.13E-01	7.00E-01
V54	5.95E+00	1.34E+00	6.52E+00	2.49E+00	1.81E+00	5.57E+00	2.76E+01	0.00E+00	4.95E+00	2.85E+01	6.77E+00	1.30E+00	5.49E+00	6.18E+00	7.00E+00	6.57E+00	4.18E+00
V55	0.00E+00	2.00E-01	2.33E+01	5.17E-01	1.00E-01	1.00E-01	2.05E+00	0.00E+00	0.00E+00	2.53E+00	2.39E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.00E-01	0.00E+00
V56	9.00E-01	7.02E-01	2.77E+00	5.79E+00	1.11E+00	2.74E+00	1.02E+00	5.36E+00	4.65E+00	1.14E+00	4.87E+00	4.09E+00	1.47E+00	3.55E+00	6.75E+00	9.21E-01	3.69E+00
V57	0.00E+00	1.15E+00	1.87E+00	2.28E+00	9.00E-01	8.38E+00	0.00E+00	1.15E+01	9.23E+00	0.00E+00	1.37E+00	7.57E+00	0.00E+00	0.00E+00	4.66E+00	6.00E-01	2.99E+00
V58	4.81E+00	0.00E+00	1.25E+00	8.33E+00	6.00E-01	1.97E+00	1.33E+01	1.79E+00	2.03E+00	1.43E+01	2.65E+00	4.23E+00	5.72E+00	5.00E+00	1.06E+01	4.57E+00	1.16E+00
V59	1.15E+01	5.09E+00	1.44E+01	5.53E+00	7.66E+00	1.30E+01	1.21E+01	1.30E+01	7.08E+00	1.48E+01	1.70E+01	1.11E+01	1.32E+01	1.98E+01	7.00E+00	8.59E+00	7.98E+00
V60	3.57E+00	1.49E+00	1.38E+00	1.09E+01	1.60E+00	1.59E+01	4.45E+00	1.62E+01	1.91E+01	3.98E+00	2.29E+00	9.76E+00	2.97E+00	3.41E+00	1.63E+01	2.20E+00	4.30E+00
V61	4.50E+00	8.96E+00	2.43E+00	8.88E+00	6.52E+00	5.48E+00	0.00E+00	7.32E+00	6.70E+00	0.00E+00	2.22E+00	9.33E+00	2.01E+00	8.71E+00	1.31E+01	2.70E+00	1.87E+00
V62	1.30E+01	2.12E+00	5.13E+00	5.86E+00	6.04E+00	3.54E+00	3.37E+00	1.78E+00	3.34E+00	3.95E+00	5.50E+00	2.78E+00	1.40E+01	1.33E+01	7.71E+00	2.00E+00	1.89E+00
V63	6.01E-01	2.26E+01	4.45E+00	0.00E+00	2.34E+01	5.39E-01	0.00E+00	1.00E-01	0.00E+00	0.00E+00	6.29E+00	2.13E-01	4.00E-01	3.00E-01	0.00E+00	0.00E+00	1.72E+00
V64	3.13E+01	1.64E+01	3.11E+00	4.87E+00	1.64E+01	3.00E-01	6.05E-01	0.00E+00	0.00E+00	7.72E-01	3.24E+00	0.00E+00	1.87E+01	3.26E+01	5.00E+00	4.14E+00	1.41E+00
V65	7.06E-01	6.27E+00	7.41E+00	1.78E+01	4.90E+00	7.31E+00	5.20E+00	6.67E+00	1.09E+01	4.32E+00	6.81E+00	6.25E+00	8.03E-01	1.38E+00	2.09E+01	6.14E+00	1.37E+00
V66	8.27E+00	5.43E+00	6.51E+00	5.14E+00	5.37E+00	1.00E-01	4.00E-01	0.00E+00	0.00E+00	4.01E-01	7.60E+00	0.00E+00	6.26E+00	6.08E+00	4.62E+00	2.54E+00	2.60E+00
V67	4.28E+00	2.91E-01	5.89E+00	7.46E-01	0.00E+00	7.42E+00	3.00E+00	7.16E+00	6.23E+00	2.64E+00	5.56E+00	3.80E+00	5.22E+00	3.75E+00	1.30E+00	3.81E+00	3.68E+00
V68	3.08E+00	1.55E+00	1.37E+00	0.00E+00	1.36E+00	2.21E+00	1.52E+00	3.64E+00	4.02E+00	1.35E+00	1.02E+00	1.42E+00	1.83E+00	3.00E-01	1.00E-01	3.45E+00	3.06E-01
V69	2.78E+00	4.82E-01	2.42E+00	0.00E+00	4.27E-01	9.46E+00	3.88E+00	1.00E+01	1.16E+01	3.66E+00	1.25E+00	8.35E+00	2.53E+00	1.43E+00	1.00E-01	1.56E+00	7.23E+00
V70	8.19E+00	4.21E+01	3.19E+00	3.27E+00	4.41E+01	6.20E+00	0.00E+00	7.44E+00	5.51E+00	0.00E+00	3.39E+00	4.24E+00	1.16E+01	9.27E+00	1.69E+00	1.00E-01	3.12E+00
V71	4.79E+00	1.33E-01	5.25E+00	9.24E-01	0.00E+00	5.36E+00	5.70E+00	0.00E+00	3.14E+00	5.21E+00	8.01E+00	1.21E+00	0.00E+00	5.70E+00	7.00E-01	9.00E-01	5.00E+00
V72	2.15E+01	7.92E-01	6.51E+00	0.00E+00	1.09E+00	3.88E+01	5.39E+00	3.33E+01	2.14E+01	6.38E+00	5.58E+00	2.74E+01	1.45E+01	1.77E+01	2.29E+00	9.57E+00	2.50E+01
V73	1.68E+01	1.01E+01	1.64E+00	5.09E+00	1.04E+01	5.40E+00	1.96E+00	8.02E+00	5.96E+00	1.04E+00	3.67E+00	5.39E+00	1.95E+01	6.36E+00	7.32E+00	1.14E+00	1.02E+01
V74	6.51E+00	5.13E+00	5.39E-01	1.00E+00	4.27E+00	8.95E-01	3.25E+00	2.20E+00	1.07E+00	2.16E+00	1.42E+00	1.00E-01	4.49E+00	5.30E+00	1.54E+00	2.06E+00	2.16E+00
V75	3.62E+01	0.00E+00	1.27E+00	3.19E+00	1.50E+00	1.02E+00	0.00E+00	5.00E-01	3.41E+00	0.00E+00	1.14E+00	1.87E+00	2.60E+01	3.33E+01	6.08E+00	1.20E+00	1.37E+00
V76	1.90E+00	5.37E-01	1.64E+01	1.61E+00	4.00E-01	2.74E+00	4.21E+00	2.35E+00	2.89E+00	4.23E+00	1.63E+01	1.40E+00	1.86E+00	2.00E-01	2.67E+00	3.71E+00	1.91E+00
V77	2.65E+00	2.24E+01	1.04E+01	3.14E-01	1.88E+01	4.26E+00	0.00E+00	4.71E+00	6.12E+00	0.00E+00	9.69E+00	5.00E+00	3.27E+00	2.99E+00	3.35E-01	7.89E+00	2.42E+00
V78	4.35E+00	1.51E+00	2.67E-01	1.10E+01	1.61E+00	1.88E+00	6.11E+00	3.39E+00	4.27E-01	8.31E+00	9.45E-01	3.20E+00	3.29E+00	4.28E+00	1.85E+01	6.49E+00	3.47E+00
V79	2.94E+00	2.21E-01	7.33E-01	1.73E+00	1.00E-01	4.63E+00	3.06E-01	2.89E+00	2.16E+00	1.13E+00	7.77E-01	2.70E+00	4.00E-01	1.73E+00	3.02E+00	2.78E+00	3.64E+00
V80	6.96E+00	1.47E+00	3.14E+00	2.76E+00	1.23E+00	1.82E+00	0.00E+00	4.27E-01	1.31E+00	0.00E+00	3.28E+00	1.38E+00	7.19E+00	6.01E+00	2.19E+00	0.00E+00	6.00E-01
V81	2.20E+00	0.00E+00	8.47E+00	8.30E-01	2.00E-01	1.25E+01	0.00E+00	1.27E+01	5.83E+00	5.17E-01	9.84E+00	6.82E+00	2.14E+00	8.14E-01	1.22E+00	5.00E-01	1.02E+00
V82	9.17E-01	3.10E+00	8.15E+00	1.15E+01	3.42E+00	6.13E+00	2.06E+01	8.41E+00	6.40E+00	2.84E+01	7.25E+00	4.84E+00	1.26E+00	2.40E+00	1.26E+01	1.29E+01	6.74E+00
V83	4.74E+00	9.16E+00	4.18E+00	0.00E+00	7.39E+00	6.77E+00	0.00E+00	4.75E+00	4.99E+00	1.36E+00	2.91E+00	7.38E+00	6.48E+00	4.07E+00	6.00E-01	6.36E+00	5.93E+00
V84	4.82E+00	0.00E+00	0.00E+00	1.10E+01	0.00E+00	7.38E+01	6.34E+00	8.45E+01	3.44E+01	6.49E+00	1.30E+00	5.54E+01	4.01E+00	5.50E+00	1.65E+01	6.32E+00	2.98E+00
V85	2.84E+01	0.00E+00	1.26E+01	2.24E-01	2.00E-01	1.53E+01	3.97E+00	1.45E+01	1.07E+01	4.69E+00	1.18E+01	8.35E+00	2.24E+01	1.90E+01	1.14E+00	6.00E+00	1.51E+01
V86	5.78E-01	3.04E+01	1.04E+00	4.99E-01	2.21E+01	6.37E+00	4.74E+00	1.69E+00	5.35E+00	4.30E+00	7.31E-01	6.30E+00	0.00E+00	1.12E+00	2.69E-01	1.21E+00	1.63E+01
V87	6.39E+00	2.93E+01	2.84E+00	4.93E+00	2.62E+01	2.18E+01	1.11E+01	2.39E+01	2.09E+01	1.19E+01	6.33E+00	1.52E+01	6.39E+00	5.41E+00	1.52E+01	4.50E+00	1.59E+01
V88	1.05E+00	7.57E-01	4.28E-01	1.58E+00	1.20E+00	8.31E-01	7.06E-01	1.13E+00	1.00E+00	5.00E-01	3.40E-01	1.21E+00	2.04E+00	1.82E+00	1.58E+00	2.00E-01	1.78E+00
V89	1.15E+01	5.86E+00	4.08E+00	1.58E+01	5.67E+00	1.13E+00	1.96E+00	3.70E+00	4.27E-01	2.49E+00	3.67E+00	2.89E+00	7.63E+00	8.89E+00	1.98E+01	2.19E+00	4.89E+00
V90	9.10E+00	3.25E+01	2.93E+01	2.67E-01	2.96E+01	0.00E+00	5.16E+00	0.00E+00	1.18E+00	3.20E+00	2.79E+01	0.00E+00	1.22E+01	1.25E+01	4.86E+00	7.32E+00	2.25E+01
V91	3.79E-01	1.77E+00	8.30E-01	0.00E+00	1.84E+00	9.60E+00	5.86E-01	7.80E+00	7.11E+00	8.95E-01	2.16E+00	4.07E+00	7.00E-01	4.00E-01	4.00E-01	3.04E+00	0.00E+00
V92	6.72E+00	2.67E-01	1.33E-01	3.80E+00	0.00E+00	1.45E+00	1.48E+00	3.05E+00	1.00E-01	7.18E-01	9.00E-01	9.04E-01	5.43E+00	4.62E+00	5.58E+00	2.00E-01	6.00E-01
V93	2.48E+01	5.12E+00	2.67E+00	1.07E+00	4.72E+00	0.00E+00	8.11E+00	1.37E+00	1.25E+00	9.62E+00	2.24E+00	4.44E+00	1.95E+01	6.83E+00	2.36E+00	1.16E+01	5.01E+00
V94	4.62E+00	3.73E+00	6.51E-01	1.31E+00	2.94E+00	2.94E+00	5.86E-01	2.12E+00	2.07E+00	0.00E+00	5.47E-01	9.17E-01	6.43E+00	3.88E+00	1.33E+00	1.03E+00	1.79E+00
V95	2.04E+00	2.67E-01	3.41E+00	2.44E+00	1.00E-01	0.00E+00	4.76E-01	7.92E-01	3.59E-01	0.00E+00	3.55E+00	2.00E-01	2.30E+00	3.07E+00	1.78E+00	8.00E-01	0.00E+00
V96	2.85E+00	1.48E+01	2.21E-01	3.68E+00	1.33E+01	1.80E+01	2.00E-01	2.11E+01	7.27E+00	4.67E-01	3.06E-01	1.13E+01	2.39E+00	3.37E+00	4.80E+00	1.10E+00	1.09E+01
V97	0.00E+00	1.71E+01	5.53E+00	1.36E+00	1.66E+01	7.97E+00	1.56E+01	1.09E+01	5.58E+00	1.61E+01	6.59E+00	6.12E+00	1.50E+00	1.43E+00	7.33E-01	1.04E+01	5.67E+00
V98	1.02E+01	2.43E+00	2.69E-01	3.83E+00	3.55E+00	9.54E+00	1.86E+01	1.21E+01	7.85E+00	2.03E+01	9.00E-01	1.37E+01	7.89E+00	6.52E+00	9.46E+00	1.73E+01	1.55E+00
V99	0.00E+00	2.00E-01	8.92E-01	0.00E+00	2.69E-01	8.47E-01	1.37E+00	8.54E-01	1.35E+00	1.17E+00	4.82E-01	5.12E-01	0.00E+00	1.33E-01	2.00E-01	7.30E-01	9.00E-01
V100	7.80E+00	8.45E+00	4.93E+00	2.96E+00	6.75E+00	0.00E+00	2.00E-01	3.42E-01	0.00E+00	0.00E+00	4.78E+00	0.00E+00	7.10E+00	8.62E+00	2.27E+00	4.15E+00	2.00E-01
