MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	2.30E-02	0.00E+00	9.92E-03	0.00E+00	1.77E-03	5.94E-03	4.40E-02	7.80E-03	1.78E-03	3.15E-02	8.62E-03	4.67E-02	3.95E-02	3.84E-02	8.50E-03	4.04E-02	1.40E-02	5.00E-02	1.28E-02
1:Del:C:1	5.08E-04	4.88E-08	1.86E-03	8.71E-28	4.03E-04	1.35E-02	1.81E-02	3.03E-03	5.68E-04	4.59E-03	6.23E-03	2.94E-02	3.26E-02	3.96E-02	5.47E-03	2.32E-02	4.57E-03	1.12E-02	6.06E-03
1:Del:C:2	3.90E-02	1.49E-07	2.61E-04	2.12E-03	1.59E-03	5.61E-46	1.87E-46	5.83E-03	2.76E-03	2.98E-02	1.64E-03	4.08E-02	2.14E-46	1.51E-07	1.08E-03	5.77E-04	6.01E-03	9.39E-02	2.68E-02
1:Del:C:3	7.25E-04	6.67E-04	4.48E-03	6.60E-04	0.00E+00	2.63E-03	2.21E-03	3.93E-03	0.00E+00	2.73E-03	7.48E-03	1.33E-02	3.44E-03	2.26E-03	2.91E-03	1.40E-46	4.47E-03	4.85E-03	3.19E-02
1:Del:C:4	1.49E-07	8.02E-07	9.90E-04	1.92E-04	3.67E-04	7.70E-04	5.93E-03	9.78E-08	1.32E-03	5.64E-03	0.00E+00	1.59E-03	6.80E-03	8.82E-03	1.96E-03	1.19E-02	1.94E-02	3.45E-04	1.81E-03
1:Del:C:5	1.06E-08	1.90E-03	4.88E-03	4.82E-04	0.00E+00	8.99E-05	8.32E-05	0.00E+00	1.62E-03	6.47E-03	1.40E-46	1.01E-03	2.78E-03	5.11E-04	1.49E-03	1.21E-03	1.26E-02	2.62E-03	9.65E-03
1:Del:T:0	3.25E-03	5.15E-03	1.36E-03	4.46E-03	1.05E-03	4.81E-03	2.24E-02	7.82E-03	5.02E-03	2.26E-02	1.46E-02	2.93E-02	2.25E-02	1.59E-02	6.64E-03	3.06E-02	6.27E-03	1.12E-02	6.68E-03
1:Del:T:1	1.06E-07	1.40E-46	3.00E-07	5.51E-07	2.12E-08	6.88E-03	7.59E-03	5.09E-03	2.56E-04	6.34E-03	8.51E-04	1.65E-02	1.15E-02	1.17E-02	1.24E-02	2.42E-02	2.25E-03	2.59E-03	2.05E-03
1:Del:T:2	5.67E-07	9.47E-08	8.26E-04	1.90E-07	1.15E-03	1.32E-45	1.38E-02	9.93E-03	2.87E-03	1.15E-02	1.40E-46	1.64E-02	1.93E-02	1.13E-02	1.41E-02	3.52E-02	1.33E-02	3.59E-03	1.43E-02
1:Del:T:3	0.00E+00	2.06E-03	3.47E-03	6.94E-03	9.48E-04	2.39E-04	4.33E-02	2.80E-46	3.94E-03	2.64E-03	1.44E-03	1.50E-02	1.77E-02	1.93E-02	8.80E-03	3.81E-02	3.01E-02	1.22E-03	6.41E-03
1:Del:T:4	2.36E-03	2.46E-04	8.92E-03	4.98E-03	7.92E-04	9.42E-04	1.86E-02	5.56E-03	5.09E-03	1.17E-02	2.11E-04	8.47E-03	1.58E-02	6.31E-03	4.58E-03	4.32E-03	7.00E-03	5.33E-03	1.97E-03
1:Del:T:5	3.61E-03	6.50E-03	6.27E-02	1.92E-03	1.09E-07	6.73E-07	5.57E-22	1.12E-02	9.61E-02	1.76E-02	5.54E-05	5.88E-02	4.69E-46	1.32E-02	9.67E-03	7.49E-07	4.40E-07	5.23E-02	9.26E-02
1:Ins:C:0	5.93E-08	4.69E-04	3.43E-08	0.00E+00	9.12E-08	2.94E-07	1.24E-07	7.43E-04	1.95E-07	9.95E-04	9.79E-04	5.22E-03	1.54E-07	4.24E-03	5.43E-03	8.57E-05	8.94E-08	2.63E-06	1.28E-03
1:Ins:C:1	2.61E-08	1.44E-07	4.63E-08	8.38E-05	6.78E-05	6.54E-04	1.44E-04	1.10E-03	7.58E-04	6.68E-07	9.03E-04	1.15E-06	0.00E+00	1.04E-03	4.51E-04	8.74E-07	4.08E-04	1.49E-06	3.83E-04
1:Ins:C:2	2.62E-07	4.51E-07	7.28E-05	6.85E-08	4.05E-05	4.88E-04	1.11E-07	3.49E-04	1.69E-04	6.32E-05	2.33E-04	3.67E-03	2.09E-04	6.40E-04	2.04E-03	6.47E-04	1.33E-03	9.24E-08	1.19E-03
1:Ins:C:3	3.16E-04	2.72E-08	1.78E-04	3.34E-04	6.31E-08	1.83E-07	8.68E-05	0.00E+00	2.42E-03	0.00E+00	2.73E-04	0.00E+00	1.20E-03	2.21E-03	3.65E-03	1.06E-03	2.99E-04	2.82E-04	1.25E-03
1:Ins:C:4	4.98E-02	5.32E-04	3.34E-04	5.31E-04	1.05E-06	2.92E-03	7.00E-08	3.53E-03	3.08E-06	1.00E-01	3.81E-03	6.31E-03	1.07E-07	5.72E-03	2.99E-03	3.89E-07	2.26E-03	3.09E-02	4.14E-02
1:Ins:C:5	1.84E-08	1.00E-02	4.97E-03	3.11E-03	1.98E-03	0.00E+00	3.02E-07	1.82E-04	2.90E-03	1.21E-02	7.49E-04	1.49E-03	0.00E+00	6.88E-03	4.53E-03	3.19E-02	1.74E-02	1.90E-03	7.11E-02
1:Ins:T:0	2.92E-03	2.41E-04	2.37E-03	3.09E-03	2.76E-04	0.00E+00	2.37E-03	1.09E-03	2.64E-03	3.07E-03	1.52E-03	6.97E-03	1.18E-03	1.44E-02	5.00E-03	7.59E-03	1.07E-04	2.19E-03	7.78E-03
1:Ins:T:1	5.28E-03	5.20E-08	4.34E-08	5.75E-07	0.00E+00	5.52E-03	2.98E-03	1.39E-06	0.00E+00	1.88E-07	1.42E-03	1.46E-02	2.34E-02	1.58E-02	2.93E-03	1.88E-05	3.62E-03	2.72E-07	2.04E-03
1:Ins:T:2	2.41E-03	1.71E-08	6.39E-03	0.00E+00	2.99E-04	5.89E-08	9.64E-08	1.80E-03	3.81E-04	0.00E+00	7.50E-04	1.48E-07	2.15E-03	3.84E-03	1.37E-03	1.31E-02	7.11E-04	6.43E-08	2.04E-03
1:Ins:T:3	8.79E-07	6.07E-04	8.11E-03	7.84E-04	5.12E-07	2.02E-03	1.21E-03	0.00E+00	1.35E-03	4.70E-08	3.09E-04	1.26E-03	1.35E-03	2.80E-03	3.36E-03	4.27E-03	5.82E-03	1.02E-03	5.48E-03
