MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	9.07E-04	1.09E-07	1.74E-03	2.17E-02	1.07E-02	9.85E-04	8.15E-03	3.94E-02
1:Del:C:1	5.07E-04	2.24E-04	0.00E+00	6.78E-03	1.44E-03	1.64E-04	2.82E-03	1.30E-02
1:Del:C:2	1.94E-10	8.16E-05	2.08E-04	5.99E-04	4.59E-04	2.51E-04	2.78E-03	9.52E-04
1:Del:C:3	3.43E-04	0.00E+00	8.09E-04	1.40E-03	1.05E-03	4.20E-04	5.07E-03	3.75E-03
1:Del:C:4	1.71E-04	3.05E-04	4.60E-04	1.69E-03	1.97E-04	7.15E-05	2.69E-03	3.18E-03
1:Del:C:5	0.00E+00	5.82E-04	1.03E-03	3.01E-04	2.68E-04	1.53E-04	7.70E-03	2.87E-03
1:Del:T:0	6.64E-04	0.00E+00	8.62E-04	9.84E-03	3.38E-03	1.09E-07	1.80E-02	2.17E-02
1:Del:T:1	2.54E-04	1.27E-07	2.23E-06	3.01E-03	2.47E-03	0.00E+00	2.74E-03	7.82E-03
1:Del:T:2	6.42E-04	1.07E-08	6.83E-04	7.62E-03	1.46E-03	1.41E-08	8.53E-04	2.54E-02
1:Del:T:3	1.45E-03	7.53E-04	1.68E-03	1.76E-02	0.00E+00	5.63E-04	3.85E-03	4.35E-02
1:Del:T:4	9.47E-04	0.00E+00	2.20E-03	5.27E-03	0.00E+00	0.00E+00	2.44E-02	2.03E-02
1:Del:T:5	2.53E-07	8.09E-08	7.39E-03	2.92E-03	2.66E-03	1.98E-03	6.86E-46	2.90E-03
1:Ins:C:0	6.42E-08	1.73E-04	4.94E-09	1.75E-08	4.92E-04	7.87E-08	6.33E-04	3.12E-05
1:Ins:C:1	5.73E-04	2.16E-04	1.15E-08	1.31E-03	3.10E-03	2.07E-02	5.54E-05	6.75E-02
1:Ins:C:2	7.90E-08	3.33E-08	1.24E-04	4.00E-08	7.78E-04	6.14E-05	1.18E-03	3.81E-04
1:Ins:C:3	3.61E-04	0.00E+00	2.90E-04	1.32E-04	4.53E-04	1.35E-03	3.73E-03	2.34E-03
1:Ins:C:4	0.00E+00	2.35E-04	2.71E-04	4.16E-04	5.60E-04	2.38E-05	1.62E-03	1.85E-04
1:Ins:C:5	1.10E-03	7.11E-08	8.78E-04	8.66E-05	6.85E-04	0.00E+00	1.43E-02	6.52E-03
1:Ins:T:0	1.80E-04	2.38E-04	6.66E-04	1.24E-03	4.77E-04	1.93E-04	3.05E-03	7.29E-03
1:Ins:T:1	1.12E-04	9.58E-05	0.00E+00	1.04E-03	7.99E-04	1.40E-46	2.60E-03	2.17E-03
1:Ins:T:2	2.82E-05	1.83E-08	1.97E-04	6.12E-04	1.49E-04	3.78E-08	3.17E-04	1.08E-03
1:Ins:T:3	5.01E-04	4.66E-05	4.05E-04	2.03E-04	8.65E-05	1.39E-04	4.02E-03	2.89E-04
1:Ins:T:4	1.85E-03	5.40E-04	3.84E-04	4.85E-04	6.42E-04	1.21E-03	5.60E-03	1.26E-02
