MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	2.48E-03	3.89E-07	0.00E+00	1.35E-03	7.85E-03	5.58E-02	3.92E-02	1.41E-02	2.99E-46	4.57E-03	6.94E-46	7.37E-03	3.03E-02	2.36E-02	1.35E-02	7.00E-03	2.22E-02
1:Del:C:1	1.08E-03	2.68E-04	0.00E+00	0.00E+00	5.58E-03	6.50E-03	2.43E-02	8.19E-03	1.21E-02	1.81E-03	1.74E-02	1.50E-02	7.70E-02	1.38E-02	7.73E-03	8.28E-03	2.42E-03
1:Del:C:2	2.32E-04	4.03E-08	7.65E-05	1.47E-07	9.12E-04	0.00E+00	6.50E-04	1.08E-03	0.00E+00	2.14E-04	1.51E-07	1.37E-03	3.89E-04	6.73E-04	1.24E-03	3.39E-03	9.29E-04
1:Del:C:3	6.42E-08	1.58E-07	3.18E-04	1.20E-04	3.19E-03	2.79E-03	1.06E-02	7.57E-03	7.01E-04	1.79E-03	2.44E-04	6.99E-03	2.11E-03	1.27E-02	3.30E-03	4.15E-03	6.46E-03
1:Del:C:4	3.31E-04	0.00E+00	4.59E-08	3.02E-04	4.46E-04	5.58E-03	3.49E-03	9.48E-04	9.99E-08	2.09E-03	4.07E-03	2.43E-03	6.05E-03	8.98E-03	5.84E-04	4.50E-03	1.58E-03
1:Del:C:5	8.33E-05	1.49E-04	1.28E-04	2.55E-03	2.70E-03	0.00E+00	1.72E-03	3.75E-04	3.41E-04	1.09E-02	1.79E-03	4.10E-03	0.00E+00	1.16E-02	4.11E-03	6.25E-04	6.92E-03
1:Del:T:0	0.00E+00	0.00E+00	1.01E-03	1.41E-03	1.86E-03	1.79E-02	1.53E-02	3.99E-07	1.10E-02	1.31E-02	4.52E-02	4.09E-02	3.97E-02	4.47E-02	7.13E-03	1.87E-02	1.49E-02
1:Del:T:1	4.30E-04	6.21E-05	2.91E-04	2.16E-07	7.14E-04	2.54E-02	1.77E-02	2.13E-03	2.04E-05	6.37E-04	3.10E-03	1.17E-02	5.59E-03	9.56E-04	7.30E-03	8.27E-03	2.89E-02
1:Del:T:2	1.26E-04	4.06E-07	0.00E+00	1.27E-03	8.18E-03	8.23E-03	3.34E-02	3.49E-03	8.93E-04	7.17E-03	1.23E-02	2.28E-02	2.03E-02	4.26E-02	2.17E-03	8.18E-03	2.78E-03
1:Del:T:3	2.94E-04	0.00E+00	5.07E-04	0.00E+00	2.25E-03	1.90E-02	1.21E-02	1.10E-02	4.93E-03	7.81E-03	2.29E-02	1.50E-02	3.02E-02	3.80E-02	5.02E-03	1.40E-02	1.88E-02
1:Del:T:4	9.22E-04	1.87E-46	2.35E-04	4.75E-03	5.16E-08	1.93E-02	2.19E-02	8.53E-03	4.03E-04	4.58E-02	9.23E-03	5.42E-02	3.98E-02	3.67E-02	6.61E-03	1.98E-02	2.49E-02
1:Del:T:5	4.63E-07	7.18E-46	9.53E-08	6.28E-03	4.91E-03	7.65E-03	2.07E-02	3.62E-02	1.37E-07	5.98E-02	3.39E-07	7.83E-03	1.05E-07	2.28E-02	5.28E-02	1.92E-03	4.04E-03
1:Ins:C:0	6.43E-08	5.12E-08	3.94E-08	8.40E-08	4.15E-04	4.83E-08	2.52E-08	9.31E-07	1.76E-03	3.48E-04	2.46E-05	6.00E-07	5.29E-08	1.26E-07	1.95E-03	2.39E-03	8.45E-05
1:Ins:C:1	4.90E-03	1.92E-07	2.72E-07	1.85E-08	2.12E-06	2.69E-07	3.04E-07	5.05E-03	2.47E-03	1.49E-02	1.01E-01	3.50E-46	1.73E-02	2.77E-07	5.98E-07	3.22E-06	9.04E-02
1:Ins:C:2	1.84E-07	4.40E-08	1.17E-08	2.45E-04	3.07E-04	4.07E-04	7.69E-04	1.71E-04	1.32E-07	4.16E-04	2.27E-04	2.69E-07	3.69E-07	2.90E-07	1.63E-04	1.47E-08	1.24E-03
1:Ins:C:3	4.50E-09	1.00E-04	1.24E-04	1.58E-05	2.69E-04	8.90E-04	7.92E-04	9.78E-04	3.58E-04	1.59E-03	1.92E-04	1.26E-03	4.03E-04	8.30E-04	1.18E-07	1.69E-03	3.54E-04
1:Ins:C:4	1.95E-04	7.15E-05	1.75E-03	4.34E-04	0.00E+00	1.82E-04	0.00E+00	2.29E-03	1.25E-03	1.45E-03	2.58E-03	1.18E-02	0.00E+00	1.99E-03	1.78E-03	1.48E-02	1.58E-03
1:Ins:C:5	2.28E-04	1.33E-03	2.96E-08	7.39E-04	1.72E-07	5.82E-08	4.75E-03	3.36E-02	1.16E-03	1.24E-02	7.93E-07	1.38E-02	1.40E-46	4.60E-07	1.07E-02	5.20E-02	2.57E-02
