MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.01611126	0.00738836	0.25118023	0.34074208	0.00778614	0.00049090
1:Del:C:1	0.02194423	0.00000000	0.00590963	0.09219850	0.00000648	0.00290770
1:Del:C:2	0.00185112	0.00010792	0.00012548	0.00353723	0.00005156	0.00028139
1:Del:C:3	0.00421556	0.00231556	0.00026602	0.01174878	0.00000000	0.00158656
1:Del:C:4	0.00005996	0.00298560	0.00123797	0.01171108	0.00016995	0.00000000
1:Del:C:5	0.00000000	0.01283239	0.00037849	0.00000000	0.00025189	0.00555433
1:Del:T:0	0.03277930	0.01091865	0.00012727	0.10025740	0.00109174	0.00145028
1:Del:T:1	0.01299794	0.00000000	0.00191730	0.03923369	0.00029958	0.00013100
1:Del:T:2	0.00112287	0.01104231	0.00069143	0.08723625	0.00082756	0.00115581
1:Del:T:3	0.01414789	0.02162750	0.00000000	0.11358027	0.00008752	0.00017771
1:Del:T:4	0.00007103	0.04601669	0.00175135	0.10190924	0.00000000	0.00496322
1:Del:T:5	0.00000002	0.82083676	0.00000009	0.00072204	0.00184130	0.00000009
1:Ins:C:0	0.00378114	0.00000243	0.00000003	0.00000003	0.00000008	0.00000010
1:Ins:C:1	0.00219421	0.00000045	0.00014929	0.00004215	0.00000006	0.00000004
1:Ins:C:2	0.00176599	0.00000003	0.00014960	0.00045341	0.00000003	0.00001521
1:Ins:C:3	0.00000001	0.00005352	0.00000002	0.00066408	0.00000003	0.00032633
1:Ins:C:4	0.00090345	0.00107693	0.00138593	0.00090740	0.00014930	0.00138877
1:Ins:C:5	0.00142599	0.00883154	0.00073103	0.00012293	0.00148151	0.01847639
1:Ins:T:0	0.00370019	0.00041940	0.00044180	0.01685106	0.00082602	0.00059261
1:Ins:T:1	0.00621722	0.00024537	0.00080619	0.00742757	0.00021866	0.00000000
1:Ins:T:2	0.00012228	0.00085234	0.00005674	0.00195561	0.00000002	0.00014689
1:Ins:T:3	0.00030186	0.00111337	0.00041058	0.00102066	0.00137967	0.00447177
1:Ins:T:4	0.00085159	0.00392067	0.00000000	0.00073538	0.00026405	0.01768411
1:Ins:T:5	0.01184560	0.00000035	0.00059533	0.00199688	0.00027177	0.89155232
2:Del:R:0	0.00717957	0.00017675	0.00031468	0.01480637	0.00086694	0.00125101
2:Del:R:1	0.00967328	0.00238173	0.00024363	0.00328817	0.00150483	0.00202776
2:Del:R:2	0.00022851	0.00235402	0.00006093	0.00077075	0.00000000	0.00000001
2:Del:R:3	0.00000000	0.00142792	0.00000000	0.00003553	0.00000008	0.00008693
2:Del:R:4	0.00000015	0.00000006	0.33062892	0.00000011	0.00125302	0.00024496
2:Del:R:5	0.00138354	0.00000003	0.00000009	0.00000001	0.00012966	0.00015295
3:Del:R:0	0.01180511	0.00074981	0.00001893	0.00103212	0.00088460	0.00054403
3:Del:R:1	0.00164385	0.00397992	0.00041161	0.00563227	0.00027119	0.00371642
3:Del:R:2	0.00000002	0.00060081	0.00451768	0.00058774	0.07215063	0.00019097
3:Del:R:3	0.00123982	0.00040279	0.00249559	0.00050154	0.00007633	0.00079741
3:Del:R:4	0.00000029	0.00000039	0.00000019	0.00000031	0.00000027	0.00000043
3:Del:R:5	0.00022689	0.00000003	0.00399173	0.00000005	0.00000000	0.00003946
4:Del:R:0	0.00826261	0.00009752	0.00000000	0.00260262	0.00000011	0.00042927
4:Del:R:1	0.00286530	0.00267616	0.00098349	0.00676691	0.00104196	0.00074992
4:Del:R:2	0.00010152	0.00044052	0.00004341	0.00117098	0.00000000	0.00065083
4:Del:R:3	0.00000018	0.00000033	0.20728007	0.00000023	0.00000017	0.00000033
4:Del:R:4	0.00000029	0.00000039	0.00000019	0.00000031	0.00000027	0.00000043
4:Del:R:5	0.00000010	0.00021555	0.00000008	0.00000011	0.00000006	0.00000016
5:Del:R:0	0.24933749	0.00008699	0.00751191	0.00033109	0.00125785	0.00008497
5:Del:R:1	0.00035205	0.00130786	0.16826018	0.00273651	0.00041230	0.00063939
5:Del:R:2	0.00000026	0.00000020	0.00000066	0.00000039	0.30168222	0.00000072
5:Del:R:3	0.00000029	0.00000039	0.00000019	0.00000031	0.00000027	0.00000043
5:Del:R:4	0.00034649	0.00000012	0.00000030	0.00000002	0.00000003	0.00000004
5:Del:R:5	0.00000029	0.00000039	0.00000019	0.00000031	0.00000027	0.00000043
2:Ins:R:0	0.00201190	0.00029939	0.00000000	0.00135050	0.00000002	0.00000001
2:Ins:R:1	0.00048787	0.00012872	0.00017738	0.00345778	0.00062942	0.00000000
2:Ins:R:2	0.00030418	0.00123676	0.00000000	0.00050366	0.00010698	0.00000000
2:Ins:R:3	0.00053787	0.00025308	0.00000001	0.00003878	0.00007878	0.00031989
2:Ins:R:4	0.00026459	0.00058837	0.00051021	0.00037978	0.00060393	0.00272632
2:Ins:R:5	0.00125696	0.00928797	0.00000000	0.00094202	0.00003440	0.01856869
3:Ins:R:0	0.00041495	0.00000003	0.00000063	0.00034802	0.00000002	0.00000021
3:Ins:R:1	0.00170916	0.00022740	0.00000124	0.00056874	0.00024366	0.00035577
3:Ins:R:2	0.00025527	0.00023869	0.00000002	0.00000001	0.00000001	0.00015905
3:Ins:R:3	0.00000029	0.00000039	0.00000019	0.00000031	0.00000027	0.00000043
3:Ins:R:4	0.00000000	0.00000000	0.00005419	0.00006402	0.00008300	0.00056500
3:Ins:R:5	0.00000001	0.00150177	0.00016156	0.00023017	0.00001131	0.00077230
4:Ins:R:0	0.00007049	0.00007583	0.00000019	0.00161991	0.00050669	0.00000002
4:Ins:R:1	0.00205287	0.00116919	0.00027857	0.00165025	0.00000000	0.00000000
4:Ins:R:2	0.00017079	0.00000008	0.00011876	0.00000015	0.00000004	0.00000012
4:Ins:R:3	0.00000007	0.00021426	0.00000008	0.00000025	0.00000008	0.00000011
4:Ins:R:4	0.00001252	0.00050077	0.00000001	0.00023452	0.00000008	0.00010413
4:Ins:R:5	0.00084645	0.00180257	0.00004865	0.00016211	0.00000000	0.00237111
5:Ins:R:0	0.00029858	0.00000008	0.00000004	0.00000010	0.00000015	0.00020018
5:Ins:R:1	0.00985322	0.00075012	0.00026792	0.00159757	0.01760813	0.00324122
5:Ins:R:2	0.00000029	0.00000039	0.00000019	0.00000031	0.00000027	0.00000043
5:Ins:R:3	0.00000001	0.00010720	0.00000001	0.00062038	0.00000025	0.00000813
5:Ins:R:4	0.00000012	0.00011089	0.00000012	0.00004224	0.00000012	0.00016475
5:Ins:R:5	0.00000012	0.00000017	0.00000012	0.00000014	0.00000011	0.00017985
2:Del:M:1	0.00000014	0.00102042	0.00089751	0.00061459	0.57890676	0.00000013
3:Del:M:1	0.00807628	0.00080186	0.00023189	0.00303459	0.00045092	0.00014798
3:Del:M:2	0.00368322	0.00243497	0.00000003	0.00112805	0.00037371	0.00186429
4:Del:M:1	0.00679078	0.00018229	0.00000000	0.00107575	0.00006573	0.00004334
4:Del:M:2	0.00205357	0.00070684	0.00056419	0.00211509	0.00001205	0.00003431
4:Del:M:3	0.00039697	0.00067735	0.00079545	0.00179604	0.00024065	0.00082456
5:Del:M:1	0.31200445	0.00024631	0.00000003	0.00026981	0.00016376	0.00182809
5:Del:M:2	0.13059313	0.00040236	0.00000007	0.00000018	0.00012636	0.00000056
5:Del:M:3	0.05023884	0.00071945	0.00048331	0.00068897	0.00000000	0.00000001
5:Del:M:4	0.01529811	0.00000166	0.00033098	0.00014670	0.00121441	0.00055604
5:Del:M:5	0.01725735	0.00482348	0.00000000	0.00000000	0.00000000	0.00000014
