MutationType	ID83A	ID83B	ID83C
1:Del:C:0	9.41E-04	1.16E-03	2.14E-03
1:Del:C:1	2.71E-04	6.12E-04	1.09E-03
1:Del:C:2	1.15E-04	1.18E-04	1.14E-04
1:Del:C:3	2.19E-04	1.97E-04	1.81E-04
1:Del:C:4	1.94E-04	3.83E-04	1.05E-04
1:Del:C:5	3.27E-03	1.08E-03	2.67E-04
1:Del:T:0	6.48E-04	8.56E-04	5.50E-04
1:Del:T:1	2.46E-04	3.65E-04	3.84E-04
1:Del:T:2	5.26E-04	7.22E-04	1.08E-03
1:Del:T:3	5.92E-04	8.23E-04	5.34E-04
1:Del:T:4	5.61E-04	1.55E-03	7.18E-04
1:Del:T:5	9.64E-05	1.22E-02	4.51E-08
1:Ins:C:0	7.40E-05	1.31E-04	0.00E+00
1:Ins:C:1	7.40E-05	6.89E-05	6.72E-09
1:Ins:C:2	6.73E-03	1.21E-02	1.49E-03
1:Ins:C:3	3.59E-04	5.18E-04	2.77E-04
1:Ins:C:4	2.92E-05	1.96E-04	1.19E-04
1:Ins:C:5	2.76E-04	4.50E-04	7.49E-04
1:Ins:T:0	1.87E-04	2.81E-04	2.98E-04
1:Ins:T:1	1.01E-04	2.80E-04	1.56E-04
1:Ins:T:2	1.09E-04	1.57E-04	1.39E-04
1:Ins:T:3	6.98E-05	1.24E-04	1.96E-04
1:Ins:T:4	3.38E-05	2.23E-04	5.71E-04
1:Ins:T:5	8.78E-08	2.25E-08	5.45E-03
2:Del:R:0	1.89E-04	2.25E-04	1.56E-04
2:Del:R:1	2.64E-04	4.23E-04	2.47E-04
2:Del:R:2	3.06E-05	1.23E-04	1.28E-04
2:Del:R:3	9.95E-04	1.44E-03	5.52E-04
2:Del:R:4	2.59E-05	1.50E-04	3.57E-05
2:Del:R:5	5.37E-05	2.20E-05	1.10E-04
3:Del:R:0	1.59E-04	2.06E-04	1.23E-04
3:Del:R:1	2.19E-04	3.85E-04	2.92E-04
3:Del:R:2	9.89E-05	1.97E-04	8.35E-05
3:Del:R:3	3.77E-05	5.25E-05	9.19E-05
3:Del:R:4	2.06E-09	2.82E-09	2.54E-09
3:Del:R:5	2.06E-09	2.82E-09	2.54E-09
4:Del:R:0	1.27E-04	7.26E-05	2.51E-05
4:Del:R:1	1.44E-04	2.31E-04	2.15E-04
4:Del:R:2	5.12E-05	7.44E-05	3.18E-08
4:Del:R:3	2.06E-09	2.82E-09	2.54E-09
4:Del:R:4	2.06E-09	2.82E-09	2.54E-09
4:Del:R:5	2.28E-05	3.67E-08	2.26E-08
5:Del:R:0	1.46E-03	6.24E-04	1.08E-03
5:Del:R:1	5.21E-05	2.11E-04	0.00E+00
5:Del:R:2	3.93E-05	1.23E-04	8.68E-09
5:Del:R:3	2.59E-05	6.04E-08	3.61E-08
5:Del:R:4	2.06E-09	2.82E-09	2.54E-09
5:Del:R:5	2.06E-09	2.82E-09	2.54E-09
2:Ins:R:0	1.39E-04	1.48E-04	7.65E-05
2:Ins:R:1	9.85E-05	1.33E-04	3.15E-08
2:Ins:R:2	6.15E-05	1.77E-04	2.05E-05
2:Ins:R:3	2.96E-05	4.38E-05	1.16E-04
2:Ins:R:4	1.08E-04	1.84E-04	1.92E-04
2:Ins:R:5	8.23E-05	6.55E-04	5.81E-04
3:Ins:R:0	3.10E-05	6.67E-05	1.30E-04
3:Ins:R:1	6.98E-05	1.82E-04	0.00E+00
3:Ins:R:2	1.37E-05	7.61E-05	7.29E-05
3:Ins:R:3	2.30E-05	1.91E-08	7.09E-05
3:Ins:R:4	5.38E-05	4.38E-05	2.19E-05
3:Ins:R:5	5.14E-05	9.98E-05	1.08E-04
4:Ins:R:0	4.67E-05	7.62E-06	7.94E-05
4:Ins:R:1	6.79E-05	1.99E-04	2.39E-04
4:Ins:R:2	4.38E-08	4.86E-08	5.10E-05
4:Ins:R:3	2.06E-09	2.82E-09	2.54E-09
4:Ins:R:4	3.58E-05	7.21E-05	1.03E-04
4:Ins:R:5	4.03E-05	1.46E-04	1.26E-04
5:Ins:R:0	3.84E-08	2.50E-05	7.19E-05
5:Ins:R:1	1.35E-04	6.60E-05	2.77E-04
5:Ins:R:2	2.54E-05	4.65E-05	1.29E-04
5:Ins:R:3	2.30E-05	5.93E-09	6.82E-05
5:Ins:R:4	6.44E-05	9.37E-05	1.20E-04
5:Ins:R:5	3.01E-05	2.93E-05	0.00E+00
2:Del:M:1	1.31E-04	6.73E-05	2.09E-04
3:Del:M:1	1.57E-04	1.60E-04	1.02E-04
3:Del:M:2	2.34E-04	1.94E-04	1.51E-04
4:Del:M:1	1.28E-04	1.08E-04	1.07E-04
4:Del:M:2	7.89E-05	2.15E-04	7.74E-05
4:Del:M:3	5.91E-05	7.46E-05	1.13E-04
5:Del:M:1	1.65E-03	3.22E-04	1.02E-03
5:Del:M:2	2.38E-03	4.76E-04	1.90E-04
5:Del:M:3	3.99E-04	2.36E-04	2.92E-04
5:Del:M:4	2.99E-04	1.50E-04	1.32E-04
5:Del:M:5	2.20E-04	1.72E-04	3.70E-04
