Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
V23	8.53E+00	2.61E+00	8.92E-01	1.22E+00	9.78E-01	6.20E+00	0.00E+00	6.98E+00	2.52E+00	1.21E+01	9.46E+00
V24	2.28E+00	5.96E-01	1.69E+00	2.54E+00	7.02E+00	5.79E+00	3.27E+00	4.82E+00	1.26E+00	6.75E+00	5.00E+00
V25	0.00E+00	6.11E-01	1.40E+00	2.22E+00	1.82E+00	4.32E+00	1.93E+00	4.50E+00	2.56E+00	3.08E+00	1.39E+00
V26	3.59E+00	1.59E+00	1.29E+00	6.58E+00	5.54E+00	3.58E+00	7.14E+00	4.15E+00	1.11E+00	8.73E+00	2.04E+00
V27	6.39E+00	3.00E+00	1.03E+01	2.38E+00	1.69E+01	6.18E+00	1.05E+00	6.02E+00	1.73E+00	2.10E+01	5.94E+00
V28	1.32E+00	4.05E+01	1.01E+00	1.16E+00	1.09E+00	9.83E-01	1.14E+00	2.35E+00	1.74E+00	2.67E+00	3.93E+01
V29	2.27E+00	3.89E-01	6.36E-01	6.96E-01	0.00E+00	4.50E+00	0.00E+00	3.93E+00	9.55E-01	2.68E+00	7.12E-01
V30	9.66E-01	4.33E-01	2.09E+00	1.56E+00	3.18E+00	5.16E-01	1.19E+00	0.00E+00	9.57E-01	4.79E+00	1.02E+00
V31	9.43E-01	0.00E+00	7.57E-01	4.70E+00	3.94E-01	1.02E+00	7.89E+00	5.04E-01	6.87E-01	6.63E+00	1.89E+00
V32	3.48E+00	2.88E+00	0.00E+00	1.83E+01	2.32E+00	2.26E+00	2.28E+01	3.85E+00	5.04E+00	2.55E+01	4.76E+00
V33	1.35E+00	3.10E+00	2.01E+00	2.80E+00	2.14E+00	8.43E-01	0.00E+00	5.26E-01	3.12E+00	3.90E+00	2.70E+00
V34	1.28E+00	1.05E+00	1.38E+00	7.61E-01	1.48E+00	0.00E+00	7.22E-01	0.00E+00	1.00E-01	8.95E-01	1.11E+00
V35	1.37E+00	8.34E+00	0.00E+00	0.00E+00	0.00E+00	1.41E+00	3.94E-01	9.60E-01	9.71E-01	1.44E+00	8.85E+00
V36	1.73E+00	1.28E+00	2.96E+00	2.55E+00	5.87E+00	0.00E+00	2.03E+00	3.00E-01	5.00E-01	6.25E+00	7.52E-01
V37	2.69E+00	2.41E+00	2.20E+00	7.46E+00	1.94E+00	4.81E+00	7.70E+00	4.65E+00	1.80E+00	7.99E+00	3.67E+00
V38	2.11E+00	6.56E+00	0.00E+00	0.00E+00	0.00E+00	6.32E-01	6.37E-01	1.87E+00	0.00E+00	9.80E-01	6.03E+00
V39	9.44E+00	1.78E+01	2.26E+00	2.08E+00	2.69E+00	2.97E+00	8.88E-01	3.57E+00	1.89E+00	1.19E+01	1.70E+01
V40	1.68E+00	1.70E+01	2.09E+00	6.90E+00	4.31E+00	8.35E+00	8.62E+00	7.54E+00	1.91E+00	8.11E+00	1.70E+01
V41	6.34E+00	7.68E+00	1.75E+00	2.00E-01	3.96E+00	1.05E+00	5.93E-01	1.60E+00	3.65E-01	7.14E+00	6.75E+00
V42	9.40E-01	5.86E-01	0.00E+00	4.32E+00	3.37E+00	1.30E+01	5.05E+00	1.12E+01	2.81E+00	4.71E+00	1.48E+00
V43	3.74E+00	1.27E+01	3.69E+00	7.53E+00	4.17E+00	7.22E-01	7.12E+00	6.00E-01	5.96E-01	7.59E+00	1.33E+01
V44	5.42E-01	0.00E+00	1.09E+00	7.42E-01	8.75E-01	0.00E+00	8.67E-01	0.00E+00	4.00E-01	7.03E-01	1.33E-01
V45	2.43E+00	3.94E+00	4.04E+00	5.78E-01	5.59E+00	1.61E+00	4.71E-01	1.41E+00	8.31E-01	5.91E+00	2.96E+00
V46	1.42E+00	1.29E+00	0.00E+00	8.09E-01	6.36E-01	6.88E+00	8.03E-01	7.27E+00	0.00E+00	2.13E+00	3.67E+00
V47	1.53E-01	1.06E+01	1.76E+00	2.68E+00	1.11E+00	6.48E+00	3.01E+00	4.62E+00	1.80E+00	3.65E+00	1.22E+01
V48	5.93E-01	1.38E+01	8.14E-01	3.44E+00	2.45E+00	2.29E+00	3.01E+00	1.57E+00	2.35E+00	3.58E+00	1.27E+01
V49	2.09E+00	0.00E+00	5.78E-01	2.72E+00	1.24E+00	3.23E+00	4.27E+00	2.37E+00	2.43E+00	2.71E+00	1.26E+00
V50	7.22E+00	3.46E+00	7.72E-01	1.06E+01	1.49E+00	1.24E+01	9.41E+00	1.25E+01	7.18E-01	1.63E+01	5.46E+00
V51	1.13E+00	0.00E+00	2.45E+00	7.22E-01	3.58E+00	9.60E+00	2.21E+00	9.61E+00	4.93E+00	5.49E+00	2.91E+00
V52	2.13E-01	0.00E+00	5.21E+00	2.01E+00	9.91E+00	2.86E+00	2.01E+00	3.42E+00	4.42E-01	1.18E+01	2.36E+00
V53	4.73E-01	2.99E+00	4.99E-01	4.42E-01	0.00E+00	1.13E+00	0.00E+00	1.51E+00	0.00E+00	4.00E-01	3.65E+00
V54	1.38E+00	3.21E+00	0.00E+00	2.67E+00	5.63E-01	0.00E+00	4.20E+00	6.18E-01	1.86E+00	3.17E+00	3.99E+00
V55	4.26E+00	7.77E-01	5.22E-01	5.83E+00	6.00E-01	0.00E+00	6.00E+00	3.40E-01	1.34E+00	7.20E+00	1.38E+00
V56	5.39E-01	2.33E+00	4.67E-01	1.65E+00	8.79E-01	3.57E+00	1.81E+00	4.68E+00	2.32E+00	3.10E+00	1.95E+00
V57	5.40E+00	7.36E+00	6.96E-01	1.40E+00	2.00E+00	1.08E+00	0.00E+00	9.21E-01	2.56E+00	2.78E+00	8.49E+00
V58	2.60E-01	1.38E+00	8.49E-01	0.00E+00	0.00E+00	4.23E-01	0.00E+00	1.00E-01	3.33E-01	2.13E-01	1.20E+00
V59	1.81E+00	2.37E+00	3.71E-01	6.45E+00	4.44E+00	6.47E+00	2.38E+00	8.87E+00	4.30E+00	6.69E+00	6.05E+00
V60	1.03E+01	3.17E+00	9.87E-01	1.18E+00	2.24E+00	2.01E+00	5.59E-01	3.78E+00	2.49E+00	1.31E+01	5.47E+00
V61	2.66E+00	3.17E+00	1.42E+00	1.70E+00	1.80E+00	0.00E+00	2.08E+00	0.00E+00	0.00E+00	2.33E+00	4.00E+00
V62	8.05E+00	1.93E+00	0.00E+00	7.80E+00	5.84E+00	2.85E+00	1.34E+00	2.57E+00	8.48E+00	1.37E+01	2.57E+00
V63	3.66E+00	4.95E+00	3.00E+00	2.67E-01	1.73E+00	1.82E+00	2.13E-01	1.40E+00	1.16E+00	2.91E+00	6.63E+00
V64	3.18E+00	1.51E+01	4.71E-01	1.88E+00	1.51E+00	4.59E+00	0.00E+00	4.91E+00	2.16E+00	2.94E+00	1.60E+01
V65	2.08E+00	0.00E+00	0.00E+00	7.43E+00	3.57E+00	3.71E+00	1.07E+01	2.25E+00	7.32E+00	1.06E+01	4.57E+00
V66	3.89E-01	2.46E+01	0.00E+00	6.96E+00	4.54E+00	4.44E+00	9.06E+00	5.04E+00	8.98E+00	9.58E+00	2.43E+01
V67	2.99E+00	4.67E+00	1.42E+00	8.39E+00	4.23E-01	4.33E-01	8.21E+00	1.00E-01	0.00E+00	8.01E+00	3.74E+00
V68	6.74E-01	1.34E+00	4.67E-01	2.81E+00	1.89E+00	8.27E-01	0.00E+00	1.52E+00	3.40E+00	4.83E+00	8.56E-01
V69	1.37E+00	3.44E+00	7.57E-01	1.56E+00	1.16E+00	5.91E+00	1.73E+00	6.44E+00	7.90E-01	1.87E+00	3.64E+00
V70	0.00E+00	5.43E-01	7.77E-01	1.27E+01	7.67E-01	2.21E-01	1.21E+01	0.00E+00	3.35E-01	1.45E+01	1.24E+00
V71	1.77E+00	1.02E+00	1.18E+00	1.47E+00	2.18E+00	1.17E+00	1.10E+00	5.63E-01	1.31E+00	2.73E+00	1.13E+00
V72	1.84E+00	2.57E+00	3.07E+00	2.00E+01	3.40E+00	0.00E+00	1.82E+01	4.99E-01	3.32E+00	2.16E+01	4.77E+00
V73	1.90E+00	7.48E-01	4.76E-01	1.20E+01	5.71E+00	4.39E+00	2.00E-01	4.88E+00	1.00E+01	1.59E+01	3.31E+00
V74	1.10E+01	9.55E+00	4.20E+00	3.92E+00	1.29E+01	1.26E+01	2.91E+00	1.04E+01	7.04E+00	1.54E+01	8.37E+00
V75	6.93E+00	5.22E-01	0.00E+00	4.60E+00	1.15E+00	7.65E+00	6.17E+00	9.10E+00	1.97E+00	1.00E+01	1.15E+01
V76	2.42E+00	0.00E+00	2.01E+00	5.16E-01	6.42E+00	6.83E+00	6.18E-01	8.22E+00	4.00E-01	8.05E+00	1.24E+00
V77	1.49E+00	3.86E+00	0.00E+00	1.00E-01	0.00E+00	4.23E-01	4.33E-01	7.61E-01	9.04E-01	7.81E-01	3.44E+00
V78	0.00E+00	1.59E+00	2.25E+00	6.67E+00	2.41E+00	9.94E-01	9.22E+00	1.63E+00	2.54E+00	6.26E+00	3.00E+00
V79	2.22E+00	1.62E+00	8.60E-01	1.18E+01	4.91E+00	1.06E+00	0.00E+00	1.33E+00	8.16E+00	1.74E+01	4.55E+00
V80	1.58E+00	3.53E+00	6.57E-01	6.75E+00	3.73E+00	2.49E+00	7.92E-01	2.97E+00	9.76E+00	1.02E+01	3.69E+00
V81	5.72E+00	8.97E+00	2.38E+00	1.25E+00	3.94E+00	3.38E+00	2.04E+00	7.42E-01	1.00E-01	8.08E+00	7.77E+00
V82	2.29E+01	4.73E+00	9.32E-01	8.15E+00	1.01E+01	6.97E+00	1.41E+00	7.78E+00	1.11E+01	3.26E+01	4.55E+00
V83	6.40E-01	2.68E+00	6.46E-01	2.90E+00	2.29E+00	1.49E+00	4.59E+00	1.00E+00	4.34E+00	6.16E+00	2.33E+00
V84	3.71E-01	5.10E+00	6.58E+00	4.01E+00	6.09E+00	3.59E-01	4.79E+00	2.01E+00	4.34E+00	4.52E+00	2.18E+00
V85	1.51E+00	2.10E+01	2.98E-01	3.50E+00	1.13E+00	5.80E+00	2.23E+00	5.26E+00	4.00E+00	4.82E+00	1.90E+01
V86	1.56E+00	0.00E+00	8.75E-01	2.50E+00	1.77E+00	2.74E+00	2.85E+00	3.13E+00	1.18E+00	2.34E+00	1.47E+00
V87	9.75E-01	8.97E+00	1.09E+00	1.27E+01	1.13E+00	6.05E+00	1.74E+01	5.13E+00	0.00E+00	9.75E+00	9.73E+00
V88	8.36E-01	2.03E+01	3.35E+00	9.00E-01	5.10E+00	3.48E-01	9.64E-01	2.92E+00	1.57E+00	5.29E+00	2.10E+01
V89	3.15E+00	1.06E+00	9.57E-01	2.12E+00	2.21E-01	2.70E+00	2.16E+00	1.73E+00	8.97E-01	3.56E+00	2.74E+00
V90	3.48E-01	7.86E-01	1.46E+00	2.93E+00	3.68E+00	1.45E+00	1.39E+00	1.24E+00	4.86E+00	6.90E+00	8.46E-01
V91	1.50E+00	3.79E-01	3.42E-01	3.67E+00	1.45E+00	1.35E+00	0.00E+00	2.21E-01	4.00E+00	4.00E+00	1.59E+00
V92	1.54E+00	2.41E+00	4.86E+00	1.53E+00	3.14E+00	1.99E+01	6.00E-01	1.96E+01	5.93E-01	3.13E+00	6.50E+00
V93	2.10E+00	1.96E+00	3.41E+00	7.92E+00	4.58E+00	1.27E+01	4.93E+00	1.29E+01	1.04E+00	8.25E+00	2.50E+00
V94	3.94E-01	9.21E+00	2.67E-01	1.29E+00	1.00E+00	6.16E-01	2.18E+00	7.72E-01	8.00E-01	1.96E+00	9.02E+00
V95	5.93E+00	8.42E+00	5.10E+00	4.00E-01	6.56E+00	2.64E+00	1.17E+00	2.59E+00	0.00E+00	1.09E+01	7.84E+00
V96	1.82E+00	2.66E+00	2.03E+00	1.00E-01	1.89E+00	1.29E+01	8.00E-01	1.30E+01	9.64E-01	1.43E+00	4.26E+00
V97	2.08E+00	1.47E+00	2.29E+00	1.11E+00	5.67E+00	1.80E+00	1.00E-01	1.03E+00	0.00E+00	6.61E+00	1.84E+00
V98	6.06E+00	1.49E+00	1.68E+00	2.63E+00	2.14E+00	3.36E+00	7.00E-01	2.41E+00	1.46E+00	9.32E+00	2.85E+00
V99	2.72E+00	1.02E+01	2.82E+00	5.25E+00	2.31E+00	2.49E+00	6.33E+00	1.63E+00	1.29E+00	9.11E+00	9.50E+00
V100	2.24E-01	0.00E+00	1.44E+00	1.29E+00	2.00E+00	0.00E+00	1.66E+00	1.00E-01	8.84E-01	2.91E+00	1.00E-01
